k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[100.0, 0.0, 0.2, 0.9, 100.0, 0.0, 0.2, 0.8, 100.0, 0.05, 0.3, 0.8, 100.0, 0.1, 0.3, 0.6, 100.0, 0.3, 0.5, 0.3, 100.0, 0.6, 0.6, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0]|704.1073340916507277|      1.00000000|[0, 0, 0, 0]                                                               | 
      11|[100.00602945406052, 0.1579449209430603, 0.308146534939194, 0.953827909391504, 100.00553479702893, 0.1195729729822567, 0.2299373060112285, 0.7688570497777595, 100.0060227129944, 0.0751352712073129, 0.284637909962294, 0.7785067855335591, 99.977148598976, 0.106918878243151, 0.3030607036992234, 0.6032310711750389, 99.9886443607737, 0.1986244010982748, 0.4447943718550451, 0.2695965241546927, 99.99689075082037, 0.59420108256367, 0.6173882021044822, -0.0030436564471811, 299.9895636966813, 299.95959263757294, 300.008048507238, 299.9907686976364, 299.9819949500353]|154.0565795898437500|      0.12500000|[1300, 88, 0, 22]                                                          |  | trying linear partial model with 61 points | iterate success | actual_k=4
      12|[100.00602945406052, 0.1579449209430603, 0.308146534939194, 0.953827909391504, 100.00553479702893, 0.1195729729822567, 0.2299373060112285, 0.7688570497777595, 100.0060227129944, 0.0751352712073129, 0.284637909962294, 0.7785067855335591, 99.977148598976, 0.106918878243151, 0.3030607036992234, 0.6032310711750389, 99.9886443607737, 0.1986244010982748, 0.4447943718550451, 0.2695965241546927, 99.99689075082037, 0.59420108256367, 0.6173882021044822, -0.0030436564471811, 299.9895636966813, 299.95959263757294, 300.008048507238, 299.9907686976364, 299.9819949500353]|154.0565795898437500|      0.06250000|[1418, 96, 0, 24]                                                          |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      13|[99.99363314949868, 0.1683867829204356, 0.3144990819594615, 0.9693267935136526, 100.0006978656501, 0.1577035120026099, 0.260395083805332, 0.770283394720176, 100.01602469291436, 0.062717309670051, 0.2743732920503162, 0.7714474167295332, 99.97443793813683, 0.1092493553674854, 0.2979469844875552, 0.6051870946998972, 99.98900011663409, 0.1868665608566829, 0.4412045589852656, 0.2802243627746761, 100.00030635453074, 0.5952049540926568, 0.6196485716380729, -0.0103950179636519, 299.9975039560959, 299.95129915990884, 300.00994491484323, 299.9964379976703, 299.982359782901]|124.9087677001953125|      0.12500000|[1536, 104, 0, 26]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      14|[99.99363314949868, 0.1683867829204356, 0.3144990819594615, 0.9693267935136526, 100.0006978656501, 0.1577035120026099, 0.260395083805332, 0.770283394720176, 100.01602469291436, 0.062717309670051, 0.2743732920503162, 0.7714474167295332, 99.97443793813683, 0.1092493553674854, 0.2979469844875552, 0.6051870946998972, 99.98900011663409, 0.1868665608566829, 0.4412045589852656, 0.2802243627746761, 100.00030635453074, 0.5952049540926568, 0.6196485716380729, -0.0103950179636519, 299.9975039560959, 299.95129915990884, 300.00994491484323, 299.9964379976703, 299.982359782901]|124.9087677001953125|      0.06250000|[1655, 112, 0, 28]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      15|[99.98538632380755, 0.1985638742705122, 0.3391126680394836, 0.9760376172902141, 99.9923675832299, 0.1658509687139946, 0.2544452691715448, 0.7510387744997427, 100.012682584249, 0.0913379670388692, 0.2937998221922691, 0.7749946617874992, 99.98141849064315, 0.1086496139292771, 0.2959992172150114, 0.5983693518973036, 99.9834124967437, 0.1784084909475722, 0.4361778500408391, 0.2714959755085474, 99.991833683014, 0.5975522219968059, 0.6229229135384492, -0.0133401745585824, 300.0032972710072, 299.9491882197349, 300.01233666600524, 299.98805857909116, 299.98153324970264]| 99.2420959472656250|      0.12500000|[1773, 120, 0, 30]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      16|[99.98538632380755, 0.1985638742705122, 0.3391126680394836, 0.9760376172902141, 99.9923675832299, 0.1658509687139946, 0.2544452691715448, 0.7510387744997427, 100.012682584249, 0.0913379670388692, 0.2937998221922691, 0.7749946617874992, 99.98141849064315, 0.1086496139292771, 0.2959992172150114, 0.5983693518973036, 99.9834124967437, 0.1784084909475722, 0.4361778500408391, 0.2714959755085474, 99.991833683014, 0.5975522219968059, 0.6229229135384492, -0.0133401745585824, 300.0032972710072, 299.9491882197349, 300.01233666600524, 299.98805857909116, 299.98153324970264]| 99.2420959472656250|      0.06250000|[1891, 128, 0, 32]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      17|[99.98538632380755, 0.1985638742705122, 0.3391126680394836, 0.9760376172902141, 99.9923675832299, 0.1658509687139946, 0.2544452691715448, 0.7510387744997427, 100.012682584249, 0.0913379670388692, 0.2937998221922691, 0.7749946617874992, 99.98141849064315, 0.1086496139292771, 0.2959992172150114, 0.5983693518973036, 99.9834124967437, 0.1784084909475722, 0.4361778500408391, 0.2714959755085474, 99.991833683014, 0.5975522219968059, 0.6229229135384492, -0.0133401745585824, 300.0032972710072, 299.9491882197349, 300.01233666600524, 299.98805857909116, 299.98153324970264]| 99.2420959472656250|      0.03125000|[2009, 136, 0, 34]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      18|[99.98433722158238, 0.193743345803166, 0.3383450736349846, 0.975739062022315, 99.99379411118457, 0.1871917937314703, 0.2684372415485413, 0.755714325030429, 100.01743590540782, 0.0850433479747402, 0.2850261833857653, 0.7689636669623493, 99.97998981234564, 0.1104726156760005, 0.299445460244612, 0.5997479308009388, 99.98144137163919, 0.1731313120191403, 0.4340175106924946, 0.2682519710716946, 99.98697910951809, 0.59615703778701, 0.6253182261282969, -0.0129494517608278, 300.00405729007474, 299.94931661356514, 300.01184004837603, 299.9871758555316, 299.98287063660376]| 87.2120895385742188|      0.06250000|[2127, 144, 0, 36]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      19|[99.98433722158238, 0.193743345803166, 0.3383450736349846, 0.975739062022315, 99.99379411118457, 0.1871917937314703, 0.2684372415485413, 0.755714325030429, 100.01743590540782, 0.0850433479747402, 0.2850261833857653, 0.7689636669623493, 99.97998981234564, 0.1104726156760005, 0.299445460244612, 0.5997479308009388, 99.98144137163919, 0.1731313120191403, 0.4340175106924946, 0.2682519710716946, 99.98697910951809, 0.59615703778701, 0.6253182261282969, -0.0129494517608278, 300.00405729007474, 299.94931661356514, 300.01184004837603, 299.9871758555316, 299.98287063660376]| 87.2120895385742188|      0.03125000|[2246, 152, 0, 38]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      20|[99.98576241334382, 0.2099930300960006, 0.3481317381965559, 0.9796216736564612, 99.99193388647008, 0.1935376172742176, 0.2681711688659119, 0.7508160672556429, 100.02131522993365, 0.1018603821801169, 0.2931707405395048, 0.7690543096449621, 99.98092738198147, 0.1018334534822686, 0.2963357207057703, 0.5933313628652815, 99.9832686809855, 0.1723273355617068, 0.4351815120255065, 0.269008344157678, 99.98713192240199, 0.5980127489831686, 0.6266552064394909, -0.0147801496723525, 300.00674171215127, 299.94559454013773, 300.0116187367171, 299.9849854104556, 299.9819509837531]| 76.6633377075195312|      0.06250000|[2365, 160, 0, 40]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      21|[99.98576241334382, 0.2099930300960006, 0.3481317381965559, 0.9796216736564612, 99.99193388647008, 0.1935376172742176, 0.2681711688659119, 0.7508160672556429, 100.02131522993365, 0.1018603821801169, 0.2931707405395048, 0.7690543096449621, 99.98092738198147, 0.1018334534822686, 0.2963357207057703, 0.5933313628652815, 99.9832686809855, 0.1723273355617068, 0.4351815120255065, 0.269008344157678, 99.98713192240199, 0.5980127489831686, 0.6266552064394909, -0.0147801496723525, 300.00674171215127, 299.94559454013773, 300.0116187367171, 299.9849854104556, 299.9819509837531]| 76.6633377075195312|      0.03125000|[2484, 168, 0, 42]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      22|[99.98780532775348, 0.2088481435201493, 0.3525698058356855, 0.9774284363670342, 99.98465715740181, 0.2127825949778411, 0.2778641714780857, 0.7544961160669509, 100.02598940257427, 0.1042093274746207, 0.2898246416695581, 0.7613158710115159, 99.98499884587285, 0.1104896450302886, 0.2958443916810782, 0.595933018845767, 99.97550867630254, 0.1704656139071755, 0.4257821251380178, 0.2680803906657935, 99.98946039238002, 0.5980538366235969, 0.6288586088807311, -0.0106631417235433, 300.00834350231185, 299.94958022374476, 300.011948117543, 299.9824792347951, 299.98566992101956]| 70.0143280029296875|      0.06250000|[2603, 176, 0, 44]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      23|[99.98780532775348, 0.2088481435201493, 0.3525698058356855, 0.9774284363670342, 99.98465715740181, 0.2127825949778411, 0.2778641714780857, 0.7544961160669509, 100.02598940257427, 0.1042093274746207, 0.2898246416695581, 0.7613158710115159, 99.98499884587285, 0.1104896450302886, 0.2958443916810782, 0.595933018845767, 99.97550867630254, 0.1704656139071755, 0.4257821251380178, 0.2680803906657935, 99.98946039238002, 0.5980538366235969, 0.6288586088807311, -0.0106631417235433, 300.00834350231185, 299.94958022374476, 300.011948117543, 299.9824792347951, 299.98566992101956]| 70.0143280029296875|      0.03125000|[2721, 184, 0, 46]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      24|[99.98352493875262, 0.2227896350131395, 0.3591856931747884, 0.9796341704064402, 99.98762212558154, 0.2063839572493951, 0.2822191155935497, 0.7616043627626191, 100.02288720545796, 0.1232066008918971, 0.2943627283149199, 0.7580308885102813, 99.97910558008601, 0.1049254167719314, 0.2974710321560071, 0.5918973491346683, 99.97791021164103, 0.174951315136806, 0.4309992756643864, 0.2705277145873301, 99.98972427910277, 0.5970012747995473, 0.6286939779006662, -0.0080397727212266, 300.0073060186635, 299.95307915813424, 300.01000235704817, 299.9867445348938, 299.98831634493365]| 65.6114349365234375|      0.06250000|[2839, 192, 0, 48]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      25|[99.99178698973544, 0.2284413897429852, 0.3830970753000506, 0.989766076487175, 99.98472467688077, 0.2315387766413051, 0.3061312965837351, 0.7673481210511114, 100.00901859137937, 0.1230141747425904, 0.2891343265967991, 0.7551670888305541, 99.97962747224291, 0.127108304525795, 0.2950140789342653, 0.5776965399627336, 99.98917708491174, 0.1660732863390059, 0.4397497256651887, 0.275437383152649, 99.97533629936217, 0.6013339464002863, 0.6302942263783403, -0.0018351115664386, 299.9937647096042, 299.9494604369345, 300.01499719689446, 299.9965390293044, 299.9965080024289]| 57.5607719421386719|      0.12500000|[2957, 200, 0, 50]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      26|[99.99178698973544, 0.2284413897429852, 0.3830970753000506, 0.989766076487175, 99.98472467688077, 0.2315387766413051, 0.3061312965837351, 0.7673481210511114, 100.00901859137937, 0.1230141747425904, 0.2891343265967991, 0.7551670888305541, 99.97962747224291, 0.127108304525795, 0.2950140789342653, 0.5776965399627336, 99.98917708491174, 0.1660732863390059, 0.4397497256651887, 0.275437383152649, 99.97533629936217, 0.6013339464002863, 0.6302942263783403, -0.0018351115664386, 299.9937647096042, 299.9494604369345, 300.01499719689446, 299.9965390293044, 299.9965080024289]| 57.5607719421386719|      0.06250000|[3076, 208, 0, 52]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      27|[99.99178698973544, 0.2284413897429852, 0.3830970753000506, 0.989766076487175, 99.98472467688077, 0.2315387766413051, 0.3061312965837351, 0.7673481210511114, 100.00901859137937, 0.1230141747425904, 0.2891343265967991, 0.7551670888305541, 99.97962747224291, 0.127108304525795, 0.2950140789342653, 0.5776965399627336, 99.98917708491174, 0.1660732863390059, 0.4397497256651887, 0.275437383152649, 99.97533629936217, 0.6013339464002863, 0.6302942263783403, -0.0018351115664386, 299.9937647096042, 299.9494604369345, 300.01499719689446, 299.9965390293044, 299.9965080024289]| 57.5607719421386719|      0.03125000|[3194, 216, 0, 54]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      28|[99.99178698973544, 0.2284413897429852, 0.3830970753000506, 0.989766076487175, 99.98472467688077, 0.2315387766413051, 0.3061312965837351, 0.7673481210511114, 100.00901859137937, 0.1230141747425904, 0.2891343265967991, 0.7551670888305541, 99.97962747224291, 0.127108304525795, 0.2950140789342653, 0.5776965399627336, 99.98917708491174, 0.1660732863390059, 0.4397497256651887, 0.275437383152649, 99.97533629936217, 0.6013339464002863, 0.6302942263783403, -0.0018351115664386, 299.9937647096042, 299.9494604369345, 300.01499719689446, 299.9965390293044, 299.9965080024289]| 57.5607719421386719|      0.01562500|[3312, 224, 0, 56]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      29|[99.99104885227761, 0.2333767054771876, 0.3855230905174684, 0.9911050235771174, 99.98488257369509, 0.226825477709702, 0.3021842498930228, 0.7654434412894319, 100.00853922067165, 0.1332575197095982, 0.2950384770352008, 0.757591149245145, 99.97953144892263, 0.1256721749475123, 0.2930989368364955, 0.5755042339224008, 99.98896609590614, 0.1673953716310424, 0.4414137634054596, 0.2765442430101677, 99.97540578959705, 0.602270593354312, 0.6286758785893635, -0.0020286929049865, 299.995195384007, 299.9495546367235, 300.0135851143506, 299.99647352471186, 299.99596288532433]| 52.8032951354980469|      0.03125000|[3431, 232, 0, 58]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      30|[99.98792015692395, 0.2440887558669942, 0.3952625594627532, 0.9895485415276531, 99.98454266296703, 0.2413224263857803, 0.3117375706155052, 0.7662394756019963, 100.00708250724257, 0.1420456903822326, 0.2937135174163957, 0.7569747176090014, 99.9814597685378, 0.1334087923069577, 0.2913846646223391, 0.5733326242659189, 99.99365169954909, 0.1705652634929287, 0.4451655247187072, 0.2706351349103312, 99.9778050087886, 0.6014320817040208, 0.6269888953443383, -0.0006249923524096, 299.99372828420223, 299.93795344776623, 300.0116946377242, 299.9901853267682, 300.001228255619]| 48.0697441101074219|      0.06250000|[3549, 240, 0, 60]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      31|[99.98792015692395, 0.2440887558669942, 0.3952625594627532, 0.9895485415276531, 99.98454266296703, 0.2413224263857803, 0.3117375706155052, 0.7662394756019963, 100.00708250724257, 0.1420456903822326, 0.2937135174163957, 0.7569747176090014, 99.9814597685378, 0.1334087923069577, 0.2913846646223391, 0.5733326242659189, 99.99365169954909, 0.1705652634929287, 0.4451655247187072, 0.2706351349103312, 99.9778050087886, 0.6014320817040208, 0.6269888953443383, -0.0006249923524096, 299.99372828420223, 299.93795344776623, 300.0116946377242, 299.9901853267682, 300.001228255619]| 48.0697441101074219|      0.03125000|[3667, 248, 0, 62]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      32|[99.98685107536924, 0.2560006741214325, 0.3861097038773917, 0.9918635270190772, 99.98644693134929, 0.2385409528744858, 0.3126193620865226, 0.765314417075127, 100.00754708340052, 0.1540413412506011, 0.2962494420210051, 0.7590989197120314, 99.98129639122781, 0.1417274203166871, 0.2969810821246001, 0.5717207625155933, 99.9904556452823, 0.1760901151036969, 0.4457906057332138, 0.2637756995045755, 99.97906066249962, 0.5984184835614776, 0.6286910702522535, 0.0025718747080071, 299.99391214492545, 299.94834354331095, 300.00311722513896, 299.99844009539896, 299.99066707086996]| 46.4710426330566406|      0.06250000|[3786, 256, 0, 64]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      33|[99.98685107536924, 0.2560006741214325, 0.3861097038773917, 0.9918635270190772, 99.98644693134929, 0.2385409528744858, 0.3126193620865226, 0.765314417075127, 100.00754708340052, 0.1540413412506011, 0.2962494420210051, 0.7590989197120314, 99.98129639122781, 0.1417274203166871, 0.2969810821246001, 0.5717207625155933, 99.9904556452823, 0.1760901151036969, 0.4457906057332138, 0.2637756995045755, 99.97906066249962, 0.5984184835614776, 0.6286910702522535, 0.0025718747080071, 299.99391214492545, 299.94834354331095, 300.00311722513896, 299.99844009539896, 299.99066707086996]| 46.4710426330566406|      0.03125000|[3905, 264, 0, 66]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      34|[99.98685107536924, 0.2560006741214325, 0.3861097038773917, 0.9918635270190772, 99.98644693134929, 0.2385409528744858, 0.3126193620865226, 0.765314417075127, 100.00754708340052, 0.1540413412506011, 0.2962494420210051, 0.7590989197120314, 99.98129639122781, 0.1417274203166871, 0.2969810821246001, 0.5717207625155933, 99.9904556452823, 0.1760901151036969, 0.4457906057332138, 0.2637756995045755, 99.97906066249962, 0.5984184835614776, 0.6286910702522535, 0.0025718747080071, 299.99391214492545, 299.94834354331095, 300.00311722513896, 299.99844009539896, 299.99066707086996]| 46.4710426330566406|      0.01562500|[4023, 272, 0, 68]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      35|[99.98676913181512, 0.2525397207488762, 0.3835610270625037, 0.9918962294613864, 99.9863502151684, 0.2491991778237949, 0.3187975670207029, 0.7703057123119177, 100.00771206001153, 0.1529703977192009, 0.2936583956269792, 0.7578837164326538, 99.98141915159455, 0.1459848505133388, 0.2997097017622318, 0.5718551643765317, 99.98863496706205, 0.176574259028751, 0.4461340929053857, 0.2640033485440372, 99.97842466530656, 0.5981877791612816, 0.6274846251782943, 0.0002255236892901, 299.9949006398224, 299.9478068219594, 300.0029923526243, 299.9995962956926, 299.9901724024629]| 44.4876670837402344|      0.03125000|[4142, 280, 0, 70]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      36|[99.98676913181512, 0.2525397207488762, 0.3835610270625037, 0.9918962294613864, 99.9863502151684, 0.2491991778237949, 0.3187975670207029, 0.7703057123119177, 100.00771206001153, 0.1529703977192009, 0.2936583956269792, 0.7578837164326538, 99.98141915159455, 0.1459848505133388, 0.2997097017622318, 0.5718551643765317, 99.98863496706205, 0.176574259028751, 0.4461340929053857, 0.2640033485440372, 99.97842466530656, 0.5981877791612816, 0.6274846251782943, 0.0002255236892901, 299.9949006398224, 299.9478068219594, 300.0029923526243, 299.9995962956926, 299.9901724024629]| 44.4876670837402344|      0.01562500|[4261, 288, 0, 72]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      37|[99.98715925621035, 0.2584974781431443, 0.3856082185596308, 0.9920499354737788, 99.98670133515826, 0.2460643011786525, 0.3176737277449366, 0.7657949874396671, 100.0071718925457, 0.1620068763850122, 0.2999766090245145, 0.7600412012650921, 99.9805416543531, 0.1453586719537096, 0.2980630291553831, 0.569690413531887, 99.98889534760792, 0.1795475201447632, 0.4480995806492519, 0.2664932569640894, 99.97898486428892, 0.5985411201892467, 0.6274948069612928, -0.001807432353733, 299.9952087830499, 299.9498063914231, 300.0006640581561, 299.9985460309807, 299.9883083517142]| 43.5040588378906250|      0.03125000|[4379, 296, 0, 74]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      38|[99.98715925621035, 0.2584974781431443, 0.3856082185596308, 0.9920499354737788, 99.98670133515826, 0.2460643011786525, 0.3176737277449366, 0.7657949874396671, 100.0071718925457, 0.1620068763850122, 0.2999766090245145, 0.7600412012650921, 99.9805416543531, 0.1453586719537096, 0.2980630291553831, 0.569690413531887, 99.98889534760792, 0.1795475201447632, 0.4480995806492519, 0.2664932569640894, 99.97898486428892, 0.5985411201892467, 0.6274948069612928, -0.001807432353733, 299.9952087830499, 299.9498063914231, 300.0006640581561, 299.9985460309807, 299.9883083517142]| 43.5040588378906250|      0.01562500|[4497, 304, 0, 76]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
