k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[11.0, 3.0, 0.5, 40.0, -0.7, -1.3, 25.0, -0.3, 1.4]                             |1153.9439484858455671|      1.00000000|[0, 0, 0, 0]                                                               | 
      11|[10.643120275351768, 3.396397824882643, 0.5389642122509024, 41.012334583723586, -1.1377948763701093, -1.3394801419935096, 26.23712747597129, -0.3881559849990197, 0.7480284430131894]|877.9139404296875000|      0.50000000|[107, 0, 0, 42]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      12|[10.586932841517623, 3.0117059240394006, 0.4430746596402866, 41.15241926452161, -1.1004505471315915, -1.428044989420763, 26.311110003137475, -0.3965418859967372, 0.9830912448833931]|849.7573242187500000|      1.00000000|[117, 0, 0, 46]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | iterate success | actual_k=0
      13|[10.586932841517623, 3.0117059240394006, 0.4430746596402866, 41.15241926452161, -1.1004505471315915, -1.428044989420763, 26.311110003137475, -0.3965418859967372, 0.9830912448833931]|849.7573242187500000|      0.50000000|[129, 0, 0, 51]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      14|[10.788320351880373, 2.9414691839716567, 0.490100427063234, 41.18125439754622, -0.9399357858387356, -1.1336331930205112, 26.48648770183497, -0.5177431471135028, 1.1918413489960298]|839.7583618164062500|      1.00000000|[135, 0, 0, 53]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      15|[10.788320351880373, 2.9414691839716567, 0.490100427063234, 41.18125439754622, -0.9399357858387356, -1.1336331930205112, 26.48648770183497, -0.5177431471135028, 1.1918413489960298]|839.7583618164062500|      0.50000000|[147, 0, 0, 58]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      16|[10.788320351880373, 2.9414691839716567, 0.490100427063234, 41.18125439754622, -0.9399357858387356, -1.1336331930205112, 26.48648770183497, -0.5177431471135028, 1.1918413489960298]|839.7583618164062500|      0.25000000|[159, 0, 0, 63]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      17|[10.589070675265688, 2.898644117931599, 0.5218781926782308, 41.24230643917188, -0.9022441931327838, -1.1891706163655174, 26.430699165388138, -0.5207347092657413, 1.284588478967591]|833.3201293945312500|      0.50000000|[165, 0, 0, 65]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      18|[10.589070675265688, 2.898644117931599, 0.5218781926782308, 41.24230643917188, -0.9022441931327838, -1.1891706163655174, 26.430699165388138, -0.5207347092657413, 1.284588478967591]|833.3201293945312500|      0.25000000|[177, 0, 0, 70]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      19|[10.507724956417063, 3.0471745098653003, 0.5592140866837322, 41.16990265769775, -0.9944485157255207, -1.2000475084208901, 26.45529166236512, -0.5079804140403199, 1.4179972991566914]|830.9401245117187500|      0.50000000|[189, 0, 0, 75]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | iterate success | actual_k=0
      20|[10.507724956417063, 3.0471745098653003, 0.5592140866837322, 41.16990265769775, -0.9944485157255207, -1.2000475084208901, 26.45529166236512, -0.5079804140403199, 1.4179972991566914]|830.9401245117187500|      0.25000000|[201, 0, 0, 80]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      21|[10.507724956417063, 3.0471745098653003, 0.5592140866837322, 41.16990265769775, -0.9944485157255207, -1.2000475084208901, 26.45529166236512, -0.5079804140403199, 1.4179972991566914]|830.9401245117187500|      0.12500000|[213, 0, 0, 85]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      22|[10.49618379956529, 3.021453170855838, 0.6049455143599912, 41.18705875267281, -0.9868690191926305, -1.2302586722213174, 26.46127127500466, -0.4065246226843156, 1.3841546811562981]|830.2903442382812500|      0.25000000|[219, 0, 0, 87]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      23|[10.49618379956529, 3.021453170855838, 0.6049455143599912, 41.18705875267281, -0.9868690191926305, -1.2302586722213174, 26.46127127500466, -0.4065246226843156, 1.3841546811562981]|830.2903442382812500|      0.12500000|[231, 0, 0, 92]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
