k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.01, 0.00037, 1e-05, 0.0979798, 0.000167, 1e-05]                    |3359.7648016902749077|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.01, 0.00037, 1e-05, 0.0979798, 0.000167, 1e-05]                    |3359.7648016902749077|      0.50000000|[17, 0, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=0
      12|[0.0, 0.0, 0.01, 0.00037, 1e-05, 0.0979798, 0.000167, 1e-05]                    |3359.7648016902749077|      0.00024414|[204, 0, 12, 24]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      13|[0.0, 0.0, 0.01, 0.00037, 1e-05, 0.0979798, 0.000167, 1e-05]                    |3359.7648016902749077|      0.00012207|[221, 0, 13, 26]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      14|[0.0, 0.0, 0.01, 0.00037, 1e-05, 0.0979798, 0.000167, 1e-05]                    |3359.7648016902749077|      0.00006104|[238, 0, 14, 28]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      15|[-1.00010882706e-05, 2.94858128326e-05, 0.0099721111331574, 0.0003875830040504, 7.8295706931e-06, 0.0979826576509948, 0.000146379410456, 4.50830272716e-05]|2218.4003967824282881|      0.00012207|[255, 0, 15, 30]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      16|[-1.00010882706e-05, 2.94858128326e-05, 0.0099721111331574, 0.0003875830040504, 7.8295706931e-06, 0.0979826576509948, 0.000146379410456, 4.50830272716e-05]|2218.4003967824282881|      0.00006104|[272, 0, 16, 32]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      17|[-1.00010882706e-05, 2.94858128326e-05, 0.0099721111331574, 0.0003875830040504, 7.8295706931e-06, 0.0979826576509948, 0.000146379410456, 4.50830272716e-05]|2218.4003967824282881|      0.00003052|[289, 0, 17, 34]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      18|[-1.4181417659e-05, 2.67239648348e-05, 0.0099721307079646, 0.0003907315300266, 9.0358043577e-06, 0.0979826804655352, 0.0001762182530283, 4.72029261494e-05]|1943.2361886562953259|      0.00006104|[306, 0, 18, 36]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      19|[-1.4181417659e-05, 2.67239648348e-05, 0.0099721307079646, 0.0003907315300266, 9.0358043577e-06, 0.0979826804655352, 0.0001762182530283, 4.72029261494e-05]|1943.2361886562953259|      0.00003052|[323, 0, 19, 38]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      20|[-1.4181417659e-05, 2.67239648348e-05, 0.0099721307079646, 0.0003907315300266, 9.0358043577e-06, 0.0979826804655352, 0.0001762182530283, 4.72029261494e-05]|1943.2361886562953259|      0.00001526|[340, 0, 20, 40]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      21|[-1.40495190967e-05, 2.3890438017e-05, 0.0099711646989238, 0.0003904260967116, 7.8783556547e-06, 0.0979809557402985, 0.0001646149514256, 3.79938579829e-05]|1708.2075415990545935|      0.00003052|[357, 0, 21, 42]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      22|[-1.40495190967e-05, 2.3890438017e-05, 0.0099711646989238, 0.0003904260967116, 7.8783556547e-06, 0.0979809557402985, 0.0001646149514256, 3.79938579829e-05]|1708.2075415990545935|      0.00001526|[374, 0, 22, 44]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      23|[-1.40495190967e-05, 2.3890438017e-05, 0.0099711646989238, 0.0003904260967116, 7.8783556547e-06, 0.0979809557402985, 0.0001646149514256, 3.79938579829e-05]|1708.2075415990545935|      0.00000763|[391, 0, 23, 46]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      24|[-1.41028283913e-05, 2.35567860432e-05, 0.0099719921000741, 0.0003853898449822, 1.09570927693e-05, 0.0979828304053278, 0.0001675896276681, 3.47995847782e-05]|1655.1733448874454098|      0.00001526|[408, 0, 24, 48]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      25|[-1.41028283913e-05, 2.35567860432e-05, 0.0099719921000741, 0.0003853898449822, 1.09570927693e-05, 0.0979828304053278, 0.0001675896276681, 3.47995847782e-05]|1655.1733448874454098|      0.00000763|[425, 0, 25, 50]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      26|[-1.41028283913e-05, 2.35567860432e-05, 0.0099719921000741, 0.0003853898449822, 1.09570927693e-05, 0.0979828304053278, 0.0001675896276681, 3.47995847782e-05]|1655.1733448874454098|      0.00000381|[442, 0, 26, 52]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      27|[-1.47135514739e-05, 2.39961434088e-05, 0.0099705096593119, 0.0003841789336545, 1.25543409307e-05, 0.0979831516931133, 0.0001684399350339, 3.74348287225e-05]|1638.3758315694296925|      0.00000763|[459, 0, 27, 54]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      28|[-1.17969420042e-05, 2.55927655331e-05, 0.0099709843441663, 0.0003806534079526, 1.41740071721e-05, 0.0979791706178408, 0.0001644422690542, 3.76435830674e-05]|1619.8683725093810608|      0.00001526|[476, 0, 28, 56]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      29|[-1.17969420042e-05, 2.55927655331e-05, 0.0099709843441663, 0.0003806534079526, 1.41740071721e-05, 0.0979791706178408, 0.0001644422690542, 3.76435830674e-05]|1619.8683725093810608|      0.00000763|[493, 0, 29, 58]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      30|[-1.46408420481e-05, 2.07447601905e-05, 0.0099758496776714, 0.0003791655842111, 1.42587290108e-05, 0.0979799638072713, 0.0001646812889371, 3.78390064101e-05]|1613.2607754964672040|      0.00001526|[510, 0, 30, 60]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      31|[-1.46408420481e-05, 2.07447601905e-05, 0.0099758496776714, 0.0003791655842111, 1.42587290108e-05, 0.0979799638072713, 0.0001646812889371, 3.78390064101e-05]|1613.2607754964672040|      0.00000763|[527, 0, 31, 62]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      32|[-1.46408420481e-05, 2.07447601905e-05, 0.0099758496776714, 0.0003791655842111, 1.42587290108e-05, 0.0979799638072713, 0.0001646812889371, 3.78390064101e-05]|1613.2607754964672040|      0.00000381|[544, 0, 32, 64]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      33|[-1.47956056344e-05, 2.07179694589e-05, 0.0099757344942433, 0.0003774690942984, 1.42085078108e-05, 0.0979800222766314, 0.0001669907748347, 3.53297765432e-05]|1602.7308920320049310|      0.00000763|[561, 0, 33, 66]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      34|[-1.47956056344e-05, 2.07179694589e-05, 0.0099757344942433, 0.0003774690942984, 1.42085078108e-05, 0.0979800222766314, 0.0001669907748347, 3.53297765432e-05]|1602.7308920320049310|      0.00000381|[578, 0, 34, 68]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      35|[-1.47956056344e-05, 2.07179694589e-05, 0.0099757344942433, 0.0003774690942984, 1.42085078108e-05, 0.0979800222766314, 0.0001669907748347, 3.53297765432e-05]|1602.7308920320049310|      0.00000191|[595, 0, 35, 70]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      36|[-1.48528684232e-05, 2.07386482982e-05, 0.0099754319418408, 0.0003762002933047, 1.46984386445e-05, 0.0979801295993897, 0.0001661914814127, 3.63507848081e-05]|1596.9360339574586760|      0.00000381|[612, 0, 36, 72]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      37|[-1.6525572879e-05, 2.13989424205e-05, 0.0099759925924428, 0.000373678708078, 1.63267856163e-05, 0.0979792364821111, 0.0001671132009542, 3.6939449657e-05]|1592.8977467209901988|      0.00000763|[629, 0, 37, 74]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      38|[-1.6525572879e-05, 2.13989424205e-05, 0.0099759925924428, 0.000373678708078, 1.63267856163e-05, 0.0979792364821111, 0.0001671132009542, 3.6939449657e-05]|1592.8977467209901988|      0.00000381|[646, 0, 38, 76]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      39|[-1.6525572879e-05, 2.13989424205e-05, 0.0099759925924428, 0.000373678708078, 1.63267856163e-05, 0.0979792364821111, 0.0001671132009542, 3.6939449657e-05]|1592.8977467209901988|      0.00000191|[663, 0, 39, 78]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      40|[-1.62505277779e-05, 2.04541543751e-05, 0.0099763657401602, 0.0003724899437393, 1.60581809065e-05, 0.0979796882781286, 0.0001671327603157, 3.60225778139e-05]|1592.6233710806857289|      0.00000381|[680, 0, 40, 80]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
