k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[100.0, 0.0, 0.2, 0.9, 100.0, 0.0, 0.2, 0.8, 100.0, 0.05, 0.3, 0.8, 100.0, 0.1, 0.3, 0.6, 100.0, 0.3, 0.5, 0.3, 100.0, 0.6, 0.6, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0]|704.1073340916507277|      1.00000000|[0, 0, 0, 0]                                                               | 
      11|[100.00680237330505, 0.1630473893533018, 0.30851549994601, 0.9274536257507868, 100.01101704476211, 0.09250144871052, 0.2593852381039359, 0.8052903706520638, 100.00742739977241, 0.059014538260132, 0.2676072244245552, 0.792477271409852, 100.02770265442949, 0.1219784688246645, 0.2939207187703342, 0.5469088928197108, 100.00044647824762, 0.2468403040079804, 0.3917137086124858, 0.2407452842036576, 100.0456907955073, 0.5913627870077235, 0.6078048999512476, 0.0309264212621426, 300.0540107227608, 299.9793257513168, 299.9695117923932, 299.98310529847424, 300.01708010092386]|163.0376129150390625|      0.12500000|[1291, 88, 0, 22]                                                          |  | trying linear partial model with 61 points | iterate success | actual_k=4
      12|[100.00680237330505, 0.1630473893533018, 0.30851549994601, 0.9274536257507868, 100.01101704476211, 0.09250144871052, 0.2593852381039359, 0.8052903706520638, 100.00742739977241, 0.059014538260132, 0.2676072244245552, 0.792477271409852, 100.02770265442949, 0.1219784688246645, 0.2939207187703342, 0.5469088928197108, 100.00044647824762, 0.2468403040079804, 0.3917137086124858, 0.2407452842036576, 100.0456907955073, 0.5913627870077235, 0.6078048999512476, 0.0309264212621426, 300.0540107227608, 299.9793257513168, 299.9695117923932, 299.98310529847424, 300.01708010092386]|163.0376129150390625|      0.06250000|[1408, 96, 0, 24]                                                          |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      13|[100.01397324166177, 0.1848466222271041, 0.3166540444579635, 0.9224063213906397, 100.02650290271121, 0.1327517912430853, 0.276215162217718, 0.8038539386162465, 100.00177432118477, 0.0651768731452441, 0.2586928829918475, 0.7781874731880505, 100.03958901742831, 0.1231178790056043, 0.3051999115383219, 0.5580999877971422, 100.0000170875541, 0.2399527758026307, 0.3986847840877649, 0.2486706077927252, 100.04882569165387, 0.6003300203491441, 0.6096995880583883, 0.0373705781879786, 300.05247525367645, 299.98115518709517, 299.97910838379596, 299.9835492203929, 300.015784671169]|131.5160217285156250|      0.12500000|[1525, 104, 0, 26]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      14|[100.01397324166177, 0.1848466222271041, 0.3166540444579635, 0.9224063213906397, 100.02650290271121, 0.1327517912430853, 0.276215162217718, 0.8038539386162465, 100.00177432118477, 0.0651768731452441, 0.2586928829918475, 0.7781874731880505, 100.03958901742831, 0.1231178790056043, 0.3051999115383219, 0.5580999877971422, 100.0000170875541, 0.2399527758026307, 0.3986847840877649, 0.2486706077927252, 100.04882569165387, 0.6003300203491441, 0.6096995880583883, 0.0373705781879786, 300.05247525367645, 299.98115518709517, 299.97910838379596, 299.9835492203929, 300.015784671169]|131.5160217285156250|      0.06250000|[1643, 112, 0, 28]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      15|[100.00849711778505, 0.2010951618281305, 0.3378283350516501, 0.9208795827060662, 100.01701687454312, 0.1273392996404326, 0.2710310263922359, 0.8041627496931496, 100.0123646624586, 0.1008847337620596, 0.2734463183971007, 0.7876219715810685, 100.02843135767712, 0.1112947327802636, 0.2989426688264251, 0.5432497566870138, 100.00177639999167, 0.2215604626387916, 0.3986223643581871, 0.2464135854564906, 100.05148152847346, 0.5928064700890555, 0.6138585987962297, 0.0441769163501999, 300.05757406964875, 299.97397637854147, 299.98017416860375, 299.9778418402418, 300.0012080587665]|119.9537811279296875|      0.12500000|[1760, 120, 0, 30]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      16|[100.00849711778505, 0.2010951618281305, 0.3378283350516501, 0.9208795827060662, 100.01701687454312, 0.1273392996404326, 0.2710310263922359, 0.8041627496931496, 100.0123646624586, 0.1008847337620596, 0.2734463183971007, 0.7876219715810685, 100.02843135767712, 0.1112947327802636, 0.2989426688264251, 0.5432497566870138, 100.00177639999167, 0.2215604626387916, 0.3986223643581871, 0.2464135854564906, 100.05148152847346, 0.5928064700890555, 0.6138585987962297, 0.0441769163501999, 300.05757406964875, 299.97397637854147, 299.98017416860375, 299.9778418402418, 300.0012080587665]|119.9537811279296875|      0.06250000|[1877, 128, 0, 32]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      17|[100.00784118528351, 0.2069789790674861, 0.3393016150169849, 0.932040658641676, 100.01877166355884, 0.1706870021325729, 0.2963144008420046, 0.8081960421439043, 100.00773981089397, 0.0891434715990835, 0.2578306424958444, 0.7741925394514494, 100.02421409447024, 0.123927669809205, 0.3056978392499545, 0.5480752145070602, 100.0036811926033, 0.2132771772822369, 0.392304536848418, 0.2341740979879099, 100.05189729085917, 0.5870062703821602, 0.6144430623680818, 0.0434746842013138, 300.0531023020431, 299.97612959243196, 299.97748871879054, 299.9725252030641, 299.99669367031396]| 98.5019989013671875|      0.12500000|[1994, 136, 0, 34]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      18|[100.00784118528351, 0.2069789790674861, 0.3393016150169849, 0.932040658641676, 100.01877166355884, 0.1706870021325729, 0.2963144008420046, 0.8081960421439043, 100.00773981089397, 0.0891434715990835, 0.2578306424958444, 0.7741925394514494, 100.02421409447024, 0.123927669809205, 0.3056978392499545, 0.5480752145070602, 100.0036811926033, 0.2132771772822369, 0.392304536848418, 0.2341740979879099, 100.05189729085917, 0.5870062703821602, 0.6144430623680818, 0.0434746842013138, 300.0531023020431, 299.97612959243196, 299.97748871879054, 299.9725252030641, 299.99669367031396]| 98.5019989013671875|      0.06250000|[2111, 144, 0, 36]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      19|[100.00784118528351, 0.2069789790674861, 0.3393016150169849, 0.932040658641676, 100.01877166355884, 0.1706870021325729, 0.2963144008420046, 0.8081960421439043, 100.00773981089397, 0.0891434715990835, 0.2578306424958444, 0.7741925394514494, 100.02421409447024, 0.123927669809205, 0.3056978392499545, 0.5480752145070602, 100.0036811926033, 0.2132771772822369, 0.392304536848418, 0.2341740979879099, 100.05189729085917, 0.5870062703821602, 0.6144430623680818, 0.0434746842013138, 300.0531023020431, 299.97612959243196, 299.97748871879054, 299.9725252030641, 299.99669367031396]| 98.5019989013671875|      0.03125000|[2229, 152, 0, 38]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      20|[100.00756176401046, 0.2230736536424796, 0.3457467216348875, 0.9357758256944974, 100.01891120868582, 0.1639326501477053, 0.2892875528214174, 0.8024297697180537, 100.0090305453556, 0.104657255254702, 0.2683190674679078, 0.7787081389701984, 100.02310446208, 0.116311840734669, 0.2989833980334928, 0.5421127605252839, 100.0029337523225, 0.2153419902280257, 0.3918566020534482, 0.2341047724609954, 100.05115658186527, 0.5854882653806533, 0.6129865075626841, 0.040740166297514, 300.0527824548641, 299.97499980148183, 299.97838091514683, 299.97205613546464, 299.99779158093315]| 78.9668502807617188|      0.06250000|[2348, 160, 0, 40]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      21|[100.00850959194733, 0.2448640014464482, 0.3529160538810243, 0.9580450160452659, 100.0148663073989, 0.1966946111737717, 0.2919281178996004, 0.8044729321484633, 100.01693229803077, 0.1050365344430379, 0.2552015230653406, 0.7696095813610423, 100.00935984925445, 0.1204613141236727, 0.2823729672757114, 0.5383261446047518, 100.00803907341142, 0.2194067043888728, 0.3827726161118954, 0.2202433841029444, 100.0723284720388, 0.587571513904351, 0.6169208975221718, 0.0341053469498445, 300.0554123567671, 299.9759312563309, 299.97486451571075, 299.96457217050465, 299.9898506650186]| 66.9120178222656250|      0.12500000|[2466, 168, 0, 42]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      22|[100.00850959194733, 0.2448640014464482, 0.3529160538810243, 0.9580450160452659, 100.0148663073989, 0.1966946111737717, 0.2919281178996004, 0.8044729321484633, 100.01693229803077, 0.1050365344430379, 0.2552015230653406, 0.7696095813610423, 100.00935984925445, 0.1204613141236727, 0.2823729672757114, 0.5383261446047518, 100.00803907341142, 0.2194067043888728, 0.3827726161118954, 0.2202433841029444, 100.0723284720388, 0.587571513904351, 0.6169208975221718, 0.0341053469498445, 300.0554123567671, 299.9759312563309, 299.97486451571075, 299.96457217050465, 299.9898506650186]| 66.9120178222656250|      0.06250000|[2584, 176, 0, 44]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      23|[100.00850959194733, 0.2448640014464482, 0.3529160538810243, 0.9580450160452659, 100.0148663073989, 0.1966946111737717, 0.2919281178996004, 0.8044729321484633, 100.01693229803077, 0.1050365344430379, 0.2552015230653406, 0.7696095813610423, 100.00935984925445, 0.1204613141236727, 0.2823729672757114, 0.5383261446047518, 100.00803907341142, 0.2194067043888728, 0.3827726161118954, 0.2202433841029444, 100.0723284720388, 0.587571513904351, 0.6169208975221718, 0.0341053469498445, 300.0554123567671, 299.9759312563309, 299.97486451571075, 299.96457217050465, 299.9898506650186]| 66.9120178222656250|      0.03125000|[2702, 184, 0, 46]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      24|[100.00632387378914, 0.2542157750867141, 0.3537277530531138, 0.9603659704663706, 100.01224981975814, 0.2019268764286471, 0.2884669919256068, 0.805097551111248, 100.0194720606194, 0.1273891946908993, 0.2610273064765406, 0.7740523062545218, 100.00373460451723, 0.1215132553603253, 0.2828904399869643, 0.5323895306148808, 100.0044318381771, 0.2158644819696004, 0.3800987114869097, 0.2236773605995852, 100.06948718263881, 0.5959702270798445, 0.6172288376354467, 0.0389700949392947, 300.0555860211569, 299.9785513754094, 299.97554320806626, 299.9681348818642, 299.9837893891811]| 59.1737861633300781|      0.06250000|[2819, 192, 0, 48]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      25|[100.00632387378914, 0.2542157750867141, 0.3537277530531138, 0.9603659704663706, 100.01224981975814, 0.2019268764286471, 0.2884669919256068, 0.805097551111248, 100.0194720606194, 0.1273891946908993, 0.2610273064765406, 0.7740523062545218, 100.00373460451723, 0.1215132553603253, 0.2828904399869643, 0.5323895306148808, 100.0044318381771, 0.2158644819696004, 0.3800987114869097, 0.2236773605995852, 100.06948718263881, 0.5959702270798445, 0.6172288376354467, 0.0389700949392947, 300.0555860211569, 299.9785513754094, 299.97554320806626, 299.9681348818642, 299.9837893891811]| 59.1737861633300781|      0.03125000|[2937, 200, 0, 50]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      26|[100.00632387378914, 0.2542157750867141, 0.3537277530531138, 0.9603659704663706, 100.01224981975814, 0.2019268764286471, 0.2884669919256068, 0.805097551111248, 100.0194720606194, 0.1273891946908993, 0.2610273064765406, 0.7740523062545218, 100.00373460451723, 0.1215132553603253, 0.2828904399869643, 0.5323895306148808, 100.0044318381771, 0.2158644819696004, 0.3800987114869097, 0.2236773605995852, 100.06948718263881, 0.5959702270798445, 0.6172288376354467, 0.0389700949392947, 300.0555860211569, 299.9785513754094, 299.97554320806626, 299.9681348818642, 299.9837893891811]| 59.1737861633300781|      0.01562500|[3055, 208, 0, 52]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      27|[100.00561299771653, 0.2546821476271296, 0.3551127069128076, 0.9610105426282957, 100.01017617575465, 0.2140133758390958, 0.2947826671091417, 0.8077688528950338, 100.02054848325322, 0.1287705033583189, 0.2602700009021826, 0.7697495567000403, 100.00582856749242, 0.1240374967746447, 0.2841845090216124, 0.5327838802610501, 100.00482012354242, 0.21537605715844, 0.3790527067030948, 0.2237039598890637, 100.0693240645319, 0.5962182153130502, 0.6175417360292187, 0.0394138014916748, 300.0542989488355, 299.978829413198, 299.9735728331407, 299.96764917224294, 299.9826859988818]| 55.5261459350585938|      0.03125000|[3172, 216, 0, 54]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      28|[100.00446153744423, 0.256220754173214, 0.3565030091205572, 0.9568040928686058, 100.01199598265516, 0.2109724470768396, 0.3014071395160255, 0.8114418145951008, 100.02896488092073, 0.1455280825566717, 0.2674759965761233, 0.7709419936774443, 100.00395780052219, 0.1331308190055196, 0.2926036194730128, 0.5382398731913994, 99.99945947060493, 0.2105930264330601, 0.3753267288337024, 0.2257504478106539, 100.06766191515952, 0.5952757290752368, 0.6199830586012046, 0.0379992863435134, 300.06084433514366, 299.98528347533187, 299.972477572934, 299.965228038972, 299.9717949256306]| 53.6878623962402344|      0.06250000|[3289, 224, 0, 56]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      29|[100.00446153744423, 0.256220754173214, 0.3565030091205572, 0.9568040928686058, 100.01199598265516, 0.2109724470768396, 0.3014071395160255, 0.8114418145951008, 100.02896488092073, 0.1455280825566717, 0.2674759965761233, 0.7709419936774443, 100.00395780052219, 0.1331308190055196, 0.2926036194730128, 0.5382398731913994, 99.99945947060493, 0.2105930264330601, 0.3753267288337024, 0.2257504478106539, 100.06766191515952, 0.5952757290752368, 0.6199830586012046, 0.0379992863435134, 300.06084433514366, 299.98528347533187, 299.972477572934, 299.965228038972, 299.9717949256306]| 53.6878623962402344|      0.03125000|[3407, 232, 0, 58]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      30|[100.00137263378767, 0.2652766716474968, 0.36578274529314, 0.959258828944328, 100.0064231100155, 0.2222404865141659, 0.3098934642795503, 0.8089341001801654, 100.02728640295778, 0.1434884076152987, 0.2643258410145224, 0.7689593687528818, 99.99743738643258, 0.1239907216358798, 0.2899412253435805, 0.5336760243204798, 99.99544761196215, 0.2246960355060259, 0.3763871793996721, 0.2325529483551693, 100.06703793742568, 0.5961929765134262, 0.6159994279555412, 0.0420294147191297, 300.06556612796965, 299.9832044609484, 299.97297172620665, 299.96284159564397, 299.97910566742985]| 50.8845443725585938|      0.06250000|[3524, 240, 0, 60]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      31|[100.00137263378767, 0.2652766716474968, 0.36578274529314, 0.959258828944328, 100.0064231100155, 0.2222404865141659, 0.3098934642795503, 0.8089341001801654, 100.02728640295778, 0.1434884076152987, 0.2643258410145224, 0.7689593687528818, 99.99743738643258, 0.1239907216358798, 0.2899412253435805, 0.5336760243204798, 99.99544761196215, 0.2246960355060259, 0.3763871793996721, 0.2325529483551693, 100.06703793742568, 0.5961929765134262, 0.6159994279555412, 0.0420294147191297, 300.06556612796965, 299.9832044609484, 299.97297172620665, 299.96284159564397, 299.97910566742985]| 50.8845443725585938|      0.03125000|[3641, 248, 0, 62]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      32|[100.00137263378767, 0.2652766716474968, 0.36578274529314, 0.959258828944328, 100.0064231100155, 0.2222404865141659, 0.3098934642795503, 0.8089341001801654, 100.02728640295778, 0.1434884076152987, 0.2643258410145224, 0.7689593687528818, 99.99743738643258, 0.1239907216358798, 0.2899412253435805, 0.5336760243204798, 99.99544761196215, 0.2246960355060259, 0.3763871793996721, 0.2325529483551693, 100.06703793742568, 0.5961929765134262, 0.6159994279555412, 0.0420294147191297, 300.06556612796965, 299.9832044609484, 299.97297172620665, 299.96284159564397, 299.97910566742985]| 50.8845443725585938|      0.01562500|[3759, 256, 0, 64]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      33|[100.00315061048065, 0.2683124788194071, 0.3674257711488452, 0.9609892194878266, 100.00579986380846, 0.2244942995767895, 0.309537148108375, 0.8082879769617943, 100.02836715413504, 0.146876953010586, 0.2682187718416043, 0.7700134978236293, 99.99656587565464, 0.1349372167727441, 0.2941284371656183, 0.5363155740187846, 99.99460587190892, 0.2235422037856926, 0.3716857091767304, 0.2287204002272706, 100.06676047218212, 0.5961984585064487, 0.6165611088829459, 0.0424264095402733, 300.0644052510003, 299.9833941325551, 299.9745138758952, 299.96402700564875, 299.97787842988515]| 47.7453613281250000|      0.03125000|[3877, 264, 0, 66]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      34|[100.00315061048065, 0.2683124788194071, 0.3674257711488452, 0.9609892194878266, 100.00579986380846, 0.2244942995767895, 0.309537148108375, 0.8082879769617943, 100.02836715413504, 0.146876953010586, 0.2682187718416043, 0.7700134978236293, 99.99656587565464, 0.1349372167727441, 0.2941284371656183, 0.5363155740187846, 99.99460587190892, 0.2235422037856926, 0.3716857091767304, 0.2287204002272706, 100.06676047218212, 0.5961984585064487, 0.6165611088829459, 0.0424264095402733, 300.0644052510003, 299.9833941325551, 299.9745138758952, 299.96402700564875, 299.97787842988515]| 47.7453613281250000|      0.01562500|[3994, 272, 0, 68]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      35|[100.00009239045606, 0.2677147234784312, 0.3706912921493827, 0.9631299376824548, 100.00420719148251, 0.2317120255791716, 0.3139454113342116, 0.8075660091232622, 100.03116057707501, 0.1551548271482429, 0.2677123370365511, 0.7694174647953984, 99.99656535697876, 0.1344555580036429, 0.2933511190019367, 0.5365058375451229, 99.99380359153052, 0.2289924424462843, 0.3756151301800823, 0.2259725731623617, 100.0683875506256, 0.5969022047349081, 0.6144478767366903, 0.0422785342528757, 300.06538658750844, 299.98483579516954, 299.97323740405494, 299.9635252847951, 299.97693232829636]| 45.5500297546386719|      0.03125000|[4112, 280, 0, 70]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      36|[100.00009239045606, 0.2677147234784312, 0.3706912921493827, 0.9631299376824548, 100.00420719148251, 0.2317120255791716, 0.3139454113342116, 0.8075660091232622, 100.03116057707501, 0.1551548271482429, 0.2677123370365511, 0.7694174647953984, 99.99656535697876, 0.1344555580036429, 0.2933511190019367, 0.5365058375451229, 99.99380359153052, 0.2289924424462843, 0.3756151301800823, 0.2259725731623617, 100.0683875506256, 0.5969022047349081, 0.6144478767366903, 0.0422785342528757, 300.06538658750844, 299.98483579516954, 299.97323740405494, 299.9635252847951, 299.97693232829636]| 45.5500297546386719|      0.01562500|[4230, 288, 0, 72]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      37|[99.99944742886206, 0.2718218996621097, 0.3707989805119039, 0.9635971646309596, 100.00276517190859, 0.2331866102392344, 0.3150974686836919, 0.8045634045194656, 100.02908551449289, 0.159472553187785, 0.2686584606214493, 0.7659542596508738, 99.99874062802074, 0.144424595581273, 0.2961086700049732, 0.5391571829945112, 99.995847811732, 0.2291495367221773, 0.374410399411823, 0.2215365368746859, 100.06641613241067, 0.5998823036000969, 0.6153329489580683, 0.0429521284255295, 300.06495342499034, 299.98461439940473, 299.9695889955309, 299.9645734588181, 299.97507214601967]| 43.8145256042480469|      0.03125000|[4347, 296, 0, 74]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      38|[99.99340480543968, 0.2692958448539072, 0.3823181678261814, 0.9678331558562879, 100.00252593166645, 0.2420165824999387, 0.3199000583749927, 0.8019938770764271, 100.02944330946067, 0.1669760304968216, 0.274339514593992, 0.7657579079505499, 100.00334321119207, 0.1495147807095926, 0.2938255288236674, 0.531037332504816, 99.99045697980851, 0.2439663564440993, 0.3812320790121603, 0.2257887619051124, 100.05961422249575, 0.5998191430984995, 0.6160008812446822, 0.035034477568963, 300.06155199180927, 299.9870386626459, 299.9691057958127, 299.96066871090125, 299.9786512250255]| 40.4514694213867188|      0.06250000|[4464, 304, 0, 76]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
