k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 1.0, 1.0, 1.0, 1.0]                                                  |564.8131740000001173|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.401181468413657, 0.0460046852467787, 0.917858102252863, 0.1345667963537317, 0.7864583762384927, 0.8112804940681507]|446.0318213141342767|      2.00000000|[13, 4, 1, 2]                                                              |  | used linear model with 17 points | iterate success | actual_k=4
      12|[0.910778773857554, 0.5845434173287469, 2.065943560656015, 0.1426390804209566, 1.3974525653199277, 0.9116884930170623]|147.3522135499458443|      0.25000000|[156, 48, 12, 24]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      13|[0.8698101563666902, 0.5763437295426586, 2.1057909992899626, 0.2462501278804866, 1.5537533281785563, 0.7567648295257755]|134.3693884603932247|      0.50000000|[169, 52, 13, 26]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      14|[0.8698101563666902, 0.5763437295426586, 2.1057909992899626, 0.2462501278804866, 1.5537533281785563, 0.7567648295257755]|134.3693884603932247|      0.25000000|[182, 56, 14, 28]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      15|[0.8698101563666902, 0.5763437295426586, 2.1057909992899626, 0.2462501278804866, 1.5537533281785563, 0.7567648295257755]|134.3693884603932247|      0.12500000|[195, 60, 15, 30]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      16|[0.8456047457297908, 0.5230414497486886, 2.1449613401456564, 0.3451942238612026, 1.5318301325463337, 0.7369383617177327]|126.1499217061915772|      0.25000000|[208, 64, 16, 32]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      17|[0.8456047457297908, 0.5230414497486886, 2.1449613401456564, 0.3451942238612026, 1.5318301325463337, 0.7369383617177327]|126.1499217061915772|      0.12500000|[221, 68, 17, 34]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      18|[0.7903455267383388, 0.5324995219484421, 2.145375984945323, 0.4478368469713994, 1.572712792507149, 0.7203585036967616]|121.1496963143726759|      0.25000000|[234, 72, 18, 36]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      19|[0.7903455267383388, 0.5324995219484421, 2.145375984945323, 0.4478368469713994, 1.572712792507149, 0.7203585036967616]|121.1496963143726759|      0.12500000|[247, 76, 19, 38]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      20|[0.7890589406911817, 0.4750253556083594, 2.2340018025911057, 0.4707718667360507, 1.5423317205578646, 0.7752812192348679]|119.3670088222074384|      0.25000000|[260, 80, 20, 40]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      21|[0.7890589406911817, 0.4750253556083594, 2.2340018025911057, 0.4707718667360507, 1.5423317205578646, 0.7752812192348679]|119.3670088222074384|      0.12500000|[273, 84, 21, 42]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      22|[0.7890589406911817, 0.4750253556083594, 2.2340018025911057, 0.4707718667360507, 1.5423317205578646, 0.7752812192348679]|119.3670088222074384|      0.06250000|[286, 88, 22, 44]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      23|[0.782024591238678, 0.5150087798893407, 2.239120771206785, 0.4994489848347231, 1.57270461771469, 0.7532131453108823]|114.6078078080739999|      0.12500000|[299, 92, 23, 46]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      24|[0.782024591238678, 0.5150087798893407, 2.239120771206785, 0.4994489848347231, 1.57270461771469, 0.7532131453108823]|114.6078078080739999|      0.06250000|[312, 96, 24, 48]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      25|[0.7388006718538287, 0.5176011310534013, 2.229479983433786, 0.5422410146519819, 1.5664846023925136, 0.7449408232015252]|112.9334884586057797|      0.12500000|[325, 100, 25, 50]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      26|[0.7388006718538287, 0.5176011310534013, 2.229479983433786, 0.5422410146519819, 1.5664846023925136, 0.7449408232015252]|112.9334884586057797|      0.06250000|[338, 104, 26, 52]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      27|[0.7619546440307616, 0.5200072907019826, 2.2870026233163236, 0.548794869173583, 1.5648848768138948, 0.7481011614907035]|111.3426228312477519|      0.12500000|[351, 108, 27, 54]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      28|[0.7370243048235624, 0.546670099169551, 2.3587135736923455, 0.6424390409940666, 1.576064918733712, 0.7321046564183329]|106.2493983591975848|      0.25000000|[364, 112, 28, 56]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      29|[0.7370243048235624, 0.546670099169551, 2.3587135736923455, 0.6424390409940666, 1.576064918733712, 0.7321046564183329]|106.2493983591975848|      0.12500000|[377, 116, 29, 58]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      30|[0.6760344448308104, 0.5651674394579657, 2.3883335587795207, 0.7310167393149712, 1.533998259312951, 0.6993918242403765]| 99.5881730509832153|      0.25000000|[390, 120, 30, 60]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
