k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.01, 0.00037, 1e-05, 0.0979798, 0.000167, 1e-05]                    |3359.7648016902749077|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.01, 0.00037, 1e-05, 0.0979798, 0.000167, 1e-05]                    |3359.7648016902749077|      0.50000000|[16, 1, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=1
      17|[3.8402292606e-05, -9.69653606829e-05, 0.0100030184130008, 0.0003832962329426, 4.18004228578e-05, 0.0980109695538316, 0.0001654764776698, 5.30478131418e-05]|1947.0956578840207385|      0.00003052|[272, 17, 17, 34]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      18|[5.37703308455e-05, -9.23856344393e-05, 0.0100104553366668, 0.0003742429298427, 4.70890669554e-05, 0.0980025032859011, 0.0001554260036176, 3.4710897522e-05]|1785.9395367198483200|      0.00006104|[288, 18, 18, 36]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      19|[5.37703308455e-05, -9.23856344393e-05, 0.0100104553366668, 0.0003742429298427, 4.70890669554e-05, 0.0980025032859011, 0.0001554260036176, 3.4710897522e-05]|1785.9395367198483200|      0.00003052|[304, 19, 19, 38]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      20|[5.37703308455e-05, -9.23856344393e-05, 0.0100104553366668, 0.0003742429298427, 4.70890669554e-05, 0.0980025032859011, 0.0001554260036176, 3.4710897522e-05]|1785.9395367198483200|      0.00001526|[320, 20, 20, 40]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      21|[5.85175230605e-05, -9.49295707053e-05, 0.0100109687111849, 0.0003699128906629, 5.0398859257e-05, 0.0980004757513866, 0.0001658412117193, 4.25382996591e-05]|1662.0999004812779276|      0.00003052|[336, 21, 21, 42]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      22|[5.85175230605e-05, -9.49295707053e-05, 0.0100109687111849, 0.0003699128906629, 5.0398859257e-05, 0.0980004757513866, 0.0001658412117193, 4.25382996591e-05]|1662.0999004812779276|      0.00001526|[352, 22, 22, 44]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      23|[5.85175230605e-05, -9.49295707053e-05, 0.0100109687111849, 0.0003699128906629, 5.0398859257e-05, 0.0980004757513866, 0.0001658412117193, 4.25382996591e-05]|1662.0999004812779276|      0.00000763|[368, 23, 23, 46]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      24|[5.88222248643e-05, -9.49391727224e-05, 0.0100105970333187, 0.00037017770269, 5.05036236065e-05, 0.0980001043775794, 0.0001649474597895, 3.49911963013e-05]|1613.6727413123733186|      0.00001526|[384, 24, 24, 48]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      25|[5.88222248643e-05, -9.49391727224e-05, 0.0100105970333187, 0.00037017770269, 5.05036236065e-05, 0.0980001043775794, 0.0001649474597895, 3.49911963013e-05]|1613.6727413123733186|      0.00000763|[400, 25, 25, 50]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      26|[5.88222248643e-05, -9.49391727224e-05, 0.0100105970333187, 0.00037017770269, 5.05036236065e-05, 0.0980001043775794, 0.0001649474597895, 3.49911963013e-05]|1613.6727413123733186|      0.00000381|[416, 26, 26, 52]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      27|[5.95615677608e-05, -9.52264987352e-05, 0.0100110769647624, 0.0003701231234849, 5.07576664872e-05, 0.0980006750131452, 0.0001666535010167, 3.82143436123e-05]|1610.9820522079692182|      0.00000763|[432, 27, 27, 54]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      28|[5.95615677608e-05, -9.52264987352e-05, 0.0100110769647624, 0.0003701231234849, 5.07576664872e-05, 0.0980006750131452, 0.0001666535010167, 3.82143436123e-05]|1610.9820522079692182|      0.00000381|[448, 28, 28, 56]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      29|[5.95615677608e-05, -9.52264987352e-05, 0.0100110769647624, 0.0003701231234849, 5.07576664872e-05, 0.0980006750131452, 0.0001666535010167, 3.82143436123e-05]|1610.9820522079692182|      0.00000191|[464, 29, 29, 58]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      30|[5.90733417252e-05, -9.51111531824e-05, 0.01001095229594, 0.0003705194672055, 4.98110344549e-05, 0.0980009733271282, 0.0001666163917876, 3.67219635143e-05]|1605.4819459453121908|      0.00000381|[480, 30, 30, 60]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      31|[5.90733417252e-05, -9.51111531824e-05, 0.01001095229594, 0.0003705194672055, 4.98110344549e-05, 0.0980009733271282, 0.0001666163917876, 3.67219635143e-05]|1605.4819459453121908|      0.00000191|[496, 31, 31, 62]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      32|[5.90733417252e-05, -9.51111531824e-05, 0.01001095229594, 0.0003705194672055, 4.98110344549e-05, 0.0980009733271282, 0.0001666163917876, 3.67219635143e-05]|1605.4819459453121908|      0.00000095|[512, 32, 32, 64]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      33|[5.91830962761e-05, -9.47129913673e-05, 0.0100106323393938, 0.000369964125021, 4.97280240903e-05, 0.0980008668661519, 0.0001667686673313, 3.61864953315e-05]|1605.2342263880634619|      0.00000191|[528, 33, 33, 66]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      34|[5.91830962761e-05, -9.47129913673e-05, 0.0100106323393938, 0.000369964125021, 4.97280240903e-05, 0.0980008668661519, 0.0001667686673313, 3.61864953315e-05]|1605.2342263880634619|      0.00000095|[544, 34, 34, 68]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      35|[5.9280736672e-05, -9.46934059666e-05, 0.0100105960564169, 0.0003698832957066, 4.89448656513e-05, 0.098000996371613, 0.0001663038065708, 3.63998572368e-05]|1604.6799551557166978|      0.00000191|[560, 35, 35, 70]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      36|[5.9280736672e-05, -9.46934059666e-05, 0.0100105960564169, 0.0003698832957066, 4.89448656513e-05, 0.098000996371613, 0.0001663038065708, 3.63998572368e-05]|1604.6799551557166978|      0.00000095|[576, 36, 36, 72]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      37|[5.97524146095e-05, -9.46422256229e-05, 0.0100106346568721, 0.0003696323498439, 4.86106054793e-05, 0.0980013875068375, 0.0001668621558384, 3.66083298855e-05]|1604.1866507560071113|      0.00000191|[592, 37, 37, 74]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      38|[5.97524146095e-05, -9.46422256229e-05, 0.0100106346568721, 0.0003696323498439, 4.86106054793e-05, 0.0980013875068375, 0.0001668621558384, 3.66083298855e-05]|1604.1866507560071113|      0.00000095|[608, 38, 38, 76]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      39|[5.97524146095e-05, -9.46422256229e-05, 0.0100106346568721, 0.0003696323498439, 4.86106054793e-05, 0.0980013875068375, 0.0001668621558384, 3.66083298855e-05]|1604.1866507560071113|      0.00000048|[624, 39, 39, 78]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      40|[5.96876431043e-05, -9.4571637125e-05, 0.0100107266918194, 0.0003695861503752, 4.82974164205e-05, 0.0980012922962641, 0.0001665536903798, 3.65356154429e-05]|1603.9009559813653141|      0.00000095|[640, 40, 40, 80]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
