k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]     |2150.1261246091939938|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]     |2150.1261246091939938|      0.50000000|[29, 4, 1, 3]                                                              |  | used linear model with 33 points | iterate failure | actual_k=2
      19|[-0.0024176330853136, -0.0003970502828102, -5.56996098868e-05, -0.0002758701793598, -5.2261512129e-06, 0.0015716535909181, 9.20508951223e-05, 0.0001789274335367, -0.0004119156536744, -0.0002817831250605, 0.000501749316181, 0.0002903482484971, 6.02715352054e-05, -0.0002781396940266, 1.0003038180564887]|2114.9887315715754994|      0.00048828|[551, 76, 19, 57]                                                          |  | used linear model with 33 points | iterate failure | actual_k=2
      20|[-0.0024176330853136, -0.0003970502828102, -5.56996098868e-05, -0.0002758701793598, -5.2261512129e-06, 0.0015716535909181, 9.20508951223e-05, 0.0001789274335367, -0.0004119156536744, -0.0002817831250605, 0.000501749316181, 0.0002903482484971, 6.02715352054e-05, -0.0002781396940266, 1.0003038180564887]|2114.9887315715754994|      0.00024414|[580, 80, 20, 60]                                                          |  | used linear model with 33 points | iterate failure | actual_k=2
      21|[-0.0026376394606904, -0.0004552409310276, -7.07982130712e-05, -0.000251805896275, -1.14417391833e-05, 0.0016354760856127, 8.95585877179e-05, 0.0001833819240193, -0.0003997036411553, -0.0002549635637032, 0.0004869244833531, 0.0002905856394849, 2.46645188715e-05, -0.0002942895339151, 1.0002878900634793]|2114.8873728931807818|      0.00048828|[609, 84, 21, 63]                                                          |  | used linear model with 33 points | iterate success | actual_k=2
      22|[-0.0026376394606904, -0.0004552409310276, -7.07982130712e-05, -0.000251805896275, -1.14417391833e-05, 0.0016354760856127, 8.95585877179e-05, 0.0001833819240193, -0.0003997036411553, -0.0002549635637032, 0.0004869244833531, 0.0002905856394849, 2.46645188715e-05, -0.0002942895339151, 1.0002878900634793]|2114.8873728931807818|      0.00024414|[638, 88, 22, 66]                                                          |  | used linear model with 33 points | iterate failure | actual_k=2
      23|[-0.00249370226002, -0.0005698429982489, -0.0001502222220472, -0.0002545718022156, -2.04011904923e-05, 0.0017430567800937, 9.9483539029e-05, 0.0001555410832423, -0.0004115906839471, -0.0002486363662116, 0.0004822298689422, 0.000269582080024, -1.06087506557e-05, -0.0003648183094392, 1.0002947266762534]|2114.7487775483341466|      0.00048828|[667, 92, 23, 69]                                                          |  | used linear model with 33 points | iterate success | actual_k=2
      24|[-0.0026431887419734, -0.0008292341038274, -0.0001412168165694, -0.0003278949490912, 4.70217767257e-05, 0.0017556902623806, 9.7322623893e-06, 0.0001425749203078, -0.0002727388650025, -0.000349745292165, 0.0004180225054954, 0.0002470570393685, -6.7777163757e-06, -0.0004907803531761, 1.0005782552475617]|2114.6586586876996989|      0.00097656|[696, 96, 24, 72]                                                          |  | used linear model with 33 points | iterate success | actual_k=2
      25|[-0.0026431887419734, -0.0008292341038274, -0.0001412168165694, -0.0003278949490912, 4.70217767257e-05, 0.0017556902623806, 9.7322623893e-06, 0.0001425749203078, -0.0002727388650025, -0.000349745292165, 0.0004180225054954, 0.0002470570393685, -6.7777163757e-06, -0.0004907803531761, 1.0005782552475617]|2114.6586586876996989|      0.00048828|[725, 100, 25, 75]                                                         |  | used linear model with 33 points | iterate failure | actual_k=2
      26|[-0.0026431887419734, -0.0008292341038274, -0.0001412168165694, -0.0003278949490912, 4.70217767257e-05, 0.0017556902623806, 9.7322623893e-06, 0.0001425749203078, -0.0002727388650025, -0.000349745292165, 0.0004180225054954, 0.0002470570393685, -6.7777163757e-06, -0.0004907803531761, 1.0005782552475617]|2114.6586586876996989|      0.00024414|[754, 104, 26, 78]                                                         |  | used linear model with 33 points | iterate failure | actual_k=2
      27|[-0.0024456839525657, -0.0009469021671507, -0.000170032197399, -0.0003303219543144, 6.65878685621e-05, 0.0017382475540053, -2.01907628856e-05, 9.44234653473e-05, -0.0002828874451322, -0.0003462091233152, 0.0004152922141828, 0.0002378100348368, -3.41629129175e-05, -0.0005218294562852, 1.000568714406087]|2114.5456996218126733|      0.00048828|[783, 108, 27, 81]                                                         |  | used linear model with 33 points | iterate success | actual_k=2
      28|[-0.0024456839525657, -0.0009469021671507, -0.000170032197399, -0.0003303219543144, 6.65878685621e-05, 0.0017382475540053, -2.01907628856e-05, 9.44234653473e-05, -0.0002828874451322, -0.0003462091233152, 0.0004152922141828, 0.0002378100348368, -3.41629129175e-05, -0.0005218294562852, 1.000568714406087]|2114.5456996218126733|      0.00024414|[812, 112, 28, 84]                                                         |  | used linear model with 33 points | iterate failure | actual_k=2
      29|[-0.0026117852365342, -0.0010383229423281, -0.0002302597729976, -0.000317344454351, 4.91896148751e-05, 0.0018064914220851, -5.75458221825e-05, 7.61120872674e-05, -0.00026646372498, -0.0003444427475936, 0.0004490047789738, 0.0002430947944306, -9.71426425757e-05, -0.0006093223007356, 1.0005581279335856]|2114.4841953482855388|      0.00048828|[841, 116, 29, 87]                                                         |  | used linear model with 33 points | iterate success | actual_k=2
      30|[-0.0023804731593581, -0.0013854225446343, -0.0002943312757548, -0.0002328518268139, -1.20334766717e-05, 0.0017015718016346, -2.5644812652e-05, 2.66546375796e-05, -0.0003920290908129, -0.0003162195324232, 0.0004622103936665, 0.0003461207495628, -7.16259864462e-05, -0.0006321845924277, 1.000638409739391]|2114.3092799598907732|      0.00097656|[870, 120, 30, 90]                                                         |  | used linear model with 33 points | iterate success | actual_k=2
      31|[-0.0023804731593581, -0.0013854225446343, -0.0002943312757548, -0.0002328518268139, -1.20334766717e-05, 0.0017015718016346, -2.5644812652e-05, 2.66546375796e-05, -0.0003920290908129, -0.0003162195324232, 0.0004622103936665, 0.0003461207495628, -7.16259864462e-05, -0.0006321845924277, 1.000638409739391]|2114.3092799598907732|      0.00048828|[899, 124, 31, 93]                                                         |  | used linear model with 33 points | iterate failure | actual_k=2
      32|[-0.0023804731593581, -0.0013854225446343, -0.0002943312757548, -0.0002328518268139, -1.20334766717e-05, 0.0017015718016346, -2.5644812652e-05, 2.66546375796e-05, -0.0003920290908129, -0.0003162195324232, 0.0004622103936665, 0.0003461207495628, -7.16259864462e-05, -0.0006321845924277, 1.000638409739391]|2114.3092799598907732|      0.00024414|[928, 128, 32, 96]                                                         |  | used linear model with 33 points | iterate failure | actual_k=2
      33|[-0.0025963969057343, -0.0014400796416235, -0.0003010090162514, -0.0002214391723262, 2.38840711037e-05, 0.0017698405629528, -2.41327666985e-05, 4.23975038815e-05, -0.0003921152630165, -0.000270969445646, 0.0004396062927426, 0.000336890440501, -9.02605267103e-05, -0.0006570535315326, 1.00064142491034]|2114.2322814358667529|      0.00048828|[957, 132, 33, 99]                                                         |  | used linear model with 33 points | iterate success | actual_k=2
      34|[-0.0025963969057343, -0.0014400796416235, -0.0003010090162514, -0.0002214391723262, 2.38840711037e-05, 0.0017698405629528, -2.41327666985e-05, 4.23975038815e-05, -0.0003921152630165, -0.000270969445646, 0.0004396062927426, 0.000336890440501, -9.02605267103e-05, -0.0006570535315326, 1.00064142491034]|2114.2322814358667529|      0.00024414|[986, 136, 34, 102]                                                        |  | used linear model with 33 points | iterate failure | actual_k=2
      35|[-0.0023796991776582, -0.0015116645879645, -0.0003221423507058, -0.0002109055415507, -5.008823242e-07, 0.0017401646686656, -3.04769003927e-05, 3.04175770405e-05, -0.0003785628580636, -0.00022760707291, 0.0004375812886361, 0.0003357245617821, -0.0001209065160625, -0.000704701383134, 1.0006362489126301]|2114.1991934940310784|      0.00048828|[1015, 140, 35, 105]                                                       |  | used linear model with 33 points | iterate success | actual_k=2
      36|[-0.00248541779722, -0.00184005565041, -0.0003466848647341, -0.0003404151908015, -0.0001780084063429, 0.0017807640165562, 7.01149923515e-05, 3.20968395673e-05, -0.0002665321870611, -0.0001835107101993, 0.0005424953800789, 0.0005003875027597, -6.6347720538e-05, -0.0006503776662746, 1.0006505199305986]|2113.9896116879990586|      0.00097656|[1044, 144, 36, 108]                                                       |  | used linear model with 33 points | iterate success | actual_k=2
      37|[-0.00248541779722, -0.00184005565041, -0.0003466848647341, -0.0003404151908015, -0.0001780084063429, 0.0017807640165562, 7.01149923515e-05, 3.20968395673e-05, -0.0002665321870611, -0.0001835107101993, 0.0005424953800789, 0.0005003875027597, -6.6347720538e-05, -0.0006503776662746, 1.0006505199305986]|2113.9896116879990586|      0.00048828|[1073, 148, 37, 111]                                                       |  | used linear model with 33 points | iterate failure | actual_k=2
      38|[-0.0023165745712144, -0.0020949998814933, -0.0003481779874571, -0.0003137095294694, -6.70758587696e-05, 0.0018328982703809, 0.0001101556351424, 5.21390759419e-05, -0.000137705942298, -0.0002375471297405, 0.0004877648712788, 0.0005962892298647, -0.0002576376167582, -0.0007759534841118, 1.000858124820493]|2113.9156942675012942|      0.00097656|[1102, 152, 38, 114]                                                       |  | used linear model with 33 points | iterate success | actual_k=2
      39|[-0.0023165745712144, -0.0020949998814933, -0.0003481779874571, -0.0003137095294694, -6.70758587696e-05, 0.0018328982703809, 0.0001101556351424, 5.21390759419e-05, -0.000137705942298, -0.0002375471297405, 0.0004877648712788, 0.0005962892298647, -0.0002576376167582, -0.0007759534841118, 1.000858124820493]|2113.9156942675012942|      0.00048828|[1131, 156, 39, 117]                                                       |  | used linear model with 33 points | iterate failure | actual_k=2
      40|[-0.0023165745712144, -0.0020949998814933, -0.0003481779874571, -0.0003137095294694, -6.70758587696e-05, 0.0018328982703809, 0.0001101556351424, 5.21390759419e-05, -0.000137705942298, -0.0002375471297405, 0.0004877648712788, 0.0005962892298647, -0.0002576376167582, -0.0007759534841118, 1.000858124820493]|2113.9156942675012942|      0.00024414|[1160, 160, 40, 120]                                                       |  | used linear model with 33 points | iterate failure | actual_k=2
      41|[-0.0025393611860053, -0.002168515210818, -0.0003519953456085, -0.0002950780286999, -5.39206865546e-05, 0.0017915368907991, 0.0001169418275062, 3.64722605571e-05, -0.0001080714024734, -0.0002171948894681, 0.0005011391177448, 0.000604291717565, -0.00026607470595, -0.0007965075580653, 1.0008576226006802]|2113.7710923718354934|      0.00048828|[1189, 164, 41, 123]                                                       |  | used linear model with 33 points | iterate success | actual_k=2
      42|[-0.002375478778794, -0.0024669200056916, -0.0003248129091969, -0.0002223387141362, 0.0001890502911958, 0.0017054881524982, 0.0001702048004062, 1.59823751104e-05, -0.0001011303706381, -0.0003334336958824, 0.000558333352228, 0.0005131365248934, -0.0003510888995728, -0.0008986685352586, 1.0009207525798114]|2113.6147289216769423|      0.00097656|[1218, 168, 42, 126]                                                       |  | used linear model with 33 points | iterate success | actual_k=2
      43|[-0.002375478778794, -0.0024669200056916, -0.0003248129091969, -0.0002223387141362, 0.0001890502911958, 0.0017054881524982, 0.0001702048004062, 1.59823751104e-05, -0.0001011303706381, -0.0003334336958824, 0.000558333352228, 0.0005131365248934, -0.0003510888995728, -0.0008986685352586, 1.0009207525798114]|2113.6147289216769423|      0.00048828|[1247, 172, 43, 129]                                                       |  | used linear model with 33 points | iterate failure | actual_k=2
      44|[-0.002375478778794, -0.0024669200056916, -0.0003248129091969, -0.0002223387141362, 0.0001890502911958, 0.0017054881524982, 0.0001702048004062, 1.59823751104e-05, -0.0001011303706381, -0.0003334336958824, 0.000558333352228, 0.0005131365248934, -0.0003510888995728, -0.0008986685352586, 1.0009207525798114]|2113.6147289216769423|      0.00024414|[1276, 176, 44, 132]                                                       |  | used linear model with 33 points | iterate failure | actual_k=2
      45|[-0.00255436297727, -0.0025835444217132, -0.0003085120241517, -0.0002106533206478, 0.0001749374175097, 0.0017458783606895, 0.0002030410142155, 5.112152466e-06, -6.72165975154e-05, -0.0003168725741797, 0.000533391211895, 0.0005284893783534, -0.0003439927510729, -0.000988720478278, 1.0009322722511154]|2113.5290542212269429|      0.00048828|[1305, 180, 45, 135]                                                       |  | used linear model with 33 points | iterate success | actual_k=2
      46|[-0.00255436297727, -0.0025835444217132, -0.0003085120241517, -0.0002106533206478, 0.0001749374175097, 0.0017458783606895, 0.0002030410142155, 5.112152466e-06, -6.72165975154e-05, -0.0003168725741797, 0.000533391211895, 0.0005284893783534, -0.0003439927510729, -0.000988720478278, 1.0009322722511154]|2113.5290542212269429|      0.00024414|[1334, 184, 46, 138]                                                       |  | used linear model with 33 points | iterate failure | actual_k=2
      47|[-0.0023662599276423, -0.0026708421296578, -0.0003414160609366, -0.0002101229280857, 0.0001993547062013, 0.0017202035792717, 0.000253445841499, -4.7259047354e-06, -7.00841740093e-05, -0.0003240282047523, 0.0005634439030347, 0.0005338030846475, -0.0003312844471443, -0.0010808645671382, 1.0009767958234796]|2113.4699825603661338|      0.00048828|[1363, 188, 47, 141]                                                       |  | used linear model with 33 points | iterate success | actual_k=2
      48|[-0.0025783886005494, -0.0029161131128151, -0.0003953888640911, -0.0002823865332254, 6.78048774967e-05, 0.0016417156151917, 0.0001952680655623, -0.0001105604193716, 0.0001445335316535, -0.0004316878306301, 0.0005413303310332, 0.0006361221554908, -0.00036991085574, -0.0011709291001, 1.0008826546241316]|2113.3672074837418222|      0.00097656|[1392, 192, 48, 144]                                                       |  | used linear model with 33 points | iterate success | actual_k=2
      49|[-0.0025783886005494, -0.0029161131128151, -0.0003953888640911, -0.0002823865332254, 6.78048774967e-05, 0.0016417156151917, 0.0001952680655623, -0.0001105604193716, 0.0001445335316535, -0.0004316878306301, 0.0005413303310332, 0.0006361221554908, -0.00036991085574, -0.0011709291001, 1.0008826546241316]|2113.3672074837418222|      0.00048828|[1421, 196, 49, 147]                                                       |  | used linear model with 33 points | iterate failure | actual_k=2
      50|[-0.0025783886005494, -0.0029161131128151, -0.0003953888640911, -0.0002823865332254, 6.78048774967e-05, 0.0016417156151917, 0.0001952680655623, -0.0001105604193716, 0.0001445335316535, -0.0004316878306301, 0.0005413303310332, 0.0006361221554908, -0.00036991085574, -0.0011709291001, 1.0008826546241316]|2113.3672074837418222|      0.00024414|[1450, 200, 50, 150]                                                       |  | used linear model with 33 points | iterate failure | actual_k=2
