k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                    | 30.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                    | 30.0000000000000000|      0.50000000|[13, 4, 1, 5]                                                              |  | used linear model with 17 points | iterate failure | actual_k=1
      12|[-0.0231071009076622, 0.0989902008785187, 0.0456316986650899, 0.0368171292331017, 0.057158871848588, 0.0472862627135295, 0.028857649252866, -0.001382952871179, 0.0532354982120936, 0.0532822638798282, -0.0877527806844083, 0.0535210258101377]| 15.1093455231574794|      0.06250000|[156, 48, 12, 60]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      13|[-0.0391946855732798, 0.1406643002517088, 0.0491704019559614, 0.052862781343555, 0.068638111827665, 0.0536857394796569, 0.026502814872657, 0.0082988015925383, 0.0645194126582808, 0.0242443576066023, -0.094393306191238, 0.0723383719468753]| 13.1826821884968801|      0.12500000|[169, 52, 13, 65]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      14|[-0.0774566218627627, 0.2029417874755325, 0.0944466839448221, 0.0352218053665787, 0.0648475290067972, 0.0855853845421559, 0.0507241032867079, -0.0363707428947357, 0.0945312998866988, 0.0439855606488981, -0.1486289973057064, 0.0636516280974214]| 10.0967511735230531|      0.25000000|[182, 56, 14, 70]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      15|[-0.0774566218627627, 0.2029417874755325, 0.0944466839448221, 0.0352218053665787, 0.0648475290067972, 0.0855853845421559, 0.0507241032867079, -0.0363707428947357, 0.0945312998866988, 0.0439855606488981, -0.1486289973057064, 0.0636516280974214]| 10.0967511735230531|      0.12500000|[195, 60, 15, 75]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      16|[-0.0774566218627627, 0.2029417874755325, 0.0944466839448221, 0.0352218053665787, 0.0648475290067972, 0.0855853845421559, 0.0507241032867079, -0.0363707428947357, 0.0945312998866988, 0.0439855606488981, -0.1486289973057064, 0.0636516280974214]| 10.0967511735230531|      0.06250000|[208, 64, 16, 80]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      17|[-0.0774566218627627, 0.2029417874755325, 0.0944466839448221, 0.0352218053665787, 0.0648475290067972, 0.0855853845421559, 0.0507241032867079, -0.0363707428947357, 0.0945312998866988, 0.0439855606488981, -0.1486289973057064, 0.0636516280974214]| 10.0967511735230531|      0.03125000|[221, 68, 17, 85]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      18|[-0.080851529167712, 0.2235891367286615, 0.1060709407752803, 0.0448810810063607, 0.067204879089619, 0.0849177011649962, 0.0522698889785428, -0.0382617841506385, 0.0843816437631585, 0.0325437223329225, -0.1546889044003516, 0.0583907277893115]|  9.0548429097741607|      0.06250000|[234, 72, 18, 90]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      19|[-0.080851529167712, 0.2235891367286615, 0.1060709407752803, 0.0448810810063607, 0.067204879089619, 0.0849177011649962, 0.0522698889785428, -0.0382617841506385, 0.0843816437631585, 0.0325437223329225, -0.1546889044003516, 0.0583907277893115]|  9.0548429097741607|      0.03125000|[247, 76, 19, 95]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      20|[-0.080851529167712, 0.2235891367286615, 0.1060709407752803, 0.0448810810063607, 0.067204879089619, 0.0849177011649962, 0.0522698889785428, -0.0382617841506385, 0.0843816437631585, 0.0325437223329225, -0.1546889044003516, 0.0583907277893115]|  9.0548429097741607|      0.01562500|[260, 80, 20, 100]                                                         |  | used linear model with 17 points | iterate failure | actual_k=1
      21|[-0.0738672578457939, 0.2256065215690583, 0.1080424817311193, 0.0427438889270817, 0.0795534141970951, 0.0864648978588671, 0.0534188081013755, -0.0405500418443329, 0.0828343055105795, 0.0294554401339321, -0.1528257991488527, 0.0559418515852192]|  8.8824254488314480|      0.03125000|[273, 84, 21, 105]                                                         |  | used linear model with 17 points | iterate success | actual_k=1
      22|[-0.0701919973565936, 0.240935965507068, 0.1253505861899259, 0.0541129872960527, 0.076371132727724, 0.0924775482375825, 0.0635648074920015, -0.034082334722052, 0.086183169684937, 0.029993041654297, -0.1626516923678826, 0.0563061701569521]|  8.0557081216428656|      0.06250000|[286, 88, 22, 110]                                                         |  | used linear model with 17 points | iterate success | actual_k=1
      23|[-0.0721176480104625, 0.2644826611820962, 0.1670594842841139, 0.0567459720984077, 0.0669553493828799, 0.0576252799882143, 0.0642484581143987, -0.0243841012589072, 0.0851944876564954, 0.0198153891111194, -0.1555048834902832, 0.0632365766362292]|  7.0597519892709029|      0.12500000|[299, 92, 23, 115]                                                         |  | used linear model with 17 points | iterate success | actual_k=1
      24|[-0.0721176480104625, 0.2644826611820962, 0.1670594842841139, 0.0567459720984077, 0.0669553493828799, 0.0576252799882143, 0.0642484581143987, -0.0243841012589072, 0.0851944876564954, 0.0198153891111194, -0.1555048834902832, 0.0632365766362292]|  7.0597519892709029|      0.06250000|[312, 96, 24, 120]                                                         |  | used linear model with 17 points | iterate failure | actual_k=1
