k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.01, 0.00037, 1e-05, 0.0979798, 0.000167, 1e-05]                    |  1.6510732406215207|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.01, 0.00037, 1e-05, 0.0979798, 0.000167, 1e-05]                    |  1.6510732406215207|      0.50000000|[17, 0, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=0
      12|[0.0, 0.0, 0.01, 0.00037, 1e-05, 0.0979798, 0.000167, 1e-05]                    |  1.6510732406215207|      0.00024414|[204, 0, 12, 24]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      13|[0.0, 0.0, 0.01, 0.00037, 1e-05, 0.0979798, 0.000167, 1e-05]                    |  1.6510732406215207|      0.00012207|[221, 0, 13, 26]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      14|[0.0, 0.0, 0.01, 0.00037, 1e-05, 0.0979798, 0.000167, 1e-05]                    |  1.6510732406215207|      0.00006104|[238, 0, 14, 28]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      15|[-2.48493946577e-05, 1.84683683359e-05, 0.0100390339449257, 0.0003465551096424, 7.3170210427e-06, 0.0979643236294019, 0.0001788398710855, 2.75073282934e-05]|  1.0217652701237130|      0.00012207|[255, 0, 15, 30]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      16|[-2.48493946577e-05, 1.84683683359e-05, 0.0100390339449257, 0.0003465551096424, 7.3170210427e-06, 0.0979643236294019, 0.0001788398710855, 2.75073282934e-05]|  1.0217652701237130|      0.00006104|[272, 0, 16, 32]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      17|[-2.48493946577e-05, 1.84683683359e-05, 0.0100390339449257, 0.0003465551096424, 7.3170210427e-06, 0.0979643236294019, 0.0001788398710855, 2.75073282934e-05]|  1.0217652701237130|      0.00003052|[289, 0, 17, 34]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      18|[-2.48493946577e-05, 1.84683683359e-05, 0.0100390339449257, 0.0003465551096424, 7.3170210427e-06, 0.0979643236294019, 0.0001788398710855, 2.75073282934e-05]|  1.0217652701237130|      0.00001526|[306, 0, 18, 36]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      19|[-2.48033601258e-05, 1.83692273146e-05, 0.0100391966078778, 0.0003467845707937, 8.0347583469e-06, 0.0979641956774582, 0.0001692367347717, 3.93389739219e-05]|  0.8315582541396802|      0.00003052|[323, 0, 19, 38]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      20|[-2.48033601258e-05, 1.83692273146e-05, 0.0100391966078778, 0.0003467845707937, 8.0347583469e-06, 0.0979641956774582, 0.0001692367347717, 3.93389739219e-05]|  0.8315582541396802|      0.00001526|[340, 0, 20, 40]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      21|[-2.48033601258e-05, 1.83692273146e-05, 0.0100391966078778, 0.0003467845707937, 8.0347583469e-06, 0.0979641956774582, 0.0001692367347717, 3.93389739219e-05]|  0.8315582541396802|      0.00000763|[357, 0, 21, 42]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      22|[-2.48033601258e-05, 1.83692273146e-05, 0.0100391966078778, 0.0003467845707937, 8.0347583469e-06, 0.0979641956774582, 0.0001692367347717, 3.93389739219e-05]|  0.8315582541396802|      0.00000381|[374, 0, 22, 44]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      23|[-2.47913299172e-05, 1.83820394962e-05, 0.0100391822068994, 0.0003470718966619, 8.8406397811e-06, 0.0979641903787247, 0.0001668829646105, 3.64616251643e-05]|  0.8215586829432203|      0.00000763|[391, 0, 23, 46]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      24|[-2.4392898172e-05, 1.821441207e-05, 0.0100387758241424, 0.0003498745951299, 1.50475931099e-05, 0.097964374346154, 0.0001653982615339, 3.95007190406e-05]|  0.8105391948976408|      0.00001526|[408, 0, 24, 48]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      25|[-2.4392898172e-05, 1.821441207e-05, 0.0100387758241424, 0.0003498745951299, 1.50475931099e-05, 0.097964374346154, 0.0001653982615339, 3.95007190406e-05]|  0.8105391948976408|      0.00000763|[425, 0, 25, 50]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      26|[-2.44086428919e-05, 1.82964383247e-05, 0.0100389886460341, 0.0003521704156349, 1.87074702519e-05, 0.0979643160432451, 0.0001678932135758, 3.37334220873e-05]|  0.7993585956576439|      0.00001526|[442, 0, 26, 52]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      27|[-2.44086428919e-05, 1.82964383247e-05, 0.0100389886460341, 0.0003521704156349, 1.87074702519e-05, 0.0979643160432451, 0.0001678932135758, 3.37334220873e-05]|  0.7993585956576439|      0.00000763|[459, 0, 27, 54]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      28|[-2.44086428919e-05, 1.82964383247e-05, 0.0100389886460341, 0.0003521704156349, 1.87074702519e-05, 0.0979643160432451, 0.0001678932135758, 3.37334220873e-05]|  0.7993585956576439|      0.00000381|[476, 0, 28, 56]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      29|[-2.4396690854e-05, 1.82946882156e-05, 0.010038996923981, 0.0003532102168088, 1.98918933993e-05, 0.097964337055127, 0.0001667643918589, 3.70186886137e-05]|  0.7870992517432558|      0.00000763|[493, 0, 29, 58]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      30|[-2.46435014941e-05, 1.82673667374e-05, 0.0100389744791432, 0.0003586155614133, 2.52009001264e-05, 0.0979645680597235, 0.0001666638643716, 3.61948418035e-05]|  0.7752173232045383|      0.00001526|[510, 0, 30, 60]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      31|[-2.46435014941e-05, 1.82673667374e-05, 0.0100389744791432, 0.0003586155614133, 2.52009001264e-05, 0.0979645680597235, 0.0001666638643716, 3.61948418035e-05]|  0.7752173232045383|      0.00000763|[527, 0, 31, 62]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      32|[-2.46435014941e-05, 1.82673667374e-05, 0.0100389744791432, 0.0003586155614133, 2.52009001264e-05, 0.0979645680597235, 0.0001666638643716, 3.61948418035e-05]|  0.7752173232045383|      0.00000381|[544, 0, 32, 64]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      33|[-2.46435014941e-05, 1.82673667374e-05, 0.0100389744791432, 0.0003586155614133, 2.52009001264e-05, 0.0979645680597235, 0.0001666638643716, 3.61948418035e-05]|  0.7752173232045383|      0.00000191|[561, 0, 33, 66]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      34|[-2.46373219579e-05, 1.82705805518e-05, 0.0100389781535025, 0.0003599197411788, 2.59006111381e-05, 0.0979645832373197, 0.0001667096489271, 3.73969690202e-05]|  0.7740397751535384|      0.00000381|[578, 0, 34, 68]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      35|[-2.46373219579e-05, 1.82705805518e-05, 0.0100389781535025, 0.0003599197411788, 2.59006111381e-05, 0.0979645832373197, 0.0001667096489271, 3.73969690202e-05]|  0.7740397751535384|      0.00000191|[595, 0, 35, 70]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      36|[-2.46230462478e-05, 1.82727506521e-05, 0.0100389880743387, 0.0003609784550613, 2.63848675245e-05, 0.0979645897841009, 0.0001667617226926, 3.58871551215e-05]|  0.7732709124107823|      0.00000381|[612, 0, 36, 72]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      37|[-2.46230462478e-05, 1.82727506521e-05, 0.0100389880743387, 0.0003609784550613, 2.63848675245e-05, 0.0979645897841009, 0.0001667617226926, 3.58871551215e-05]|  0.7732709124107823|      0.00000191|[629, 0, 37, 74]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      38|[-2.46108225025e-05, 1.82701954165e-05, 0.0100389852700481, 0.0003618043924094, 2.67126423301e-05, 0.0979645962219388, 0.0001666083641394, 3.75678234041e-05]|  0.7727610553968394|      0.00000381|[646, 0, 38, 76]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      39|[-2.46108225025e-05, 1.82701954165e-05, 0.0100389852700481, 0.0003618043924094, 2.67126423301e-05, 0.0979645962219388, 0.0001666083641394, 3.75678234041e-05]|  0.7727610553968394|      0.00000191|[663, 0, 39, 78]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      40|[-2.46070947668e-05, 1.82700907953e-05, 0.0100389910412077, 0.000362559308761, 2.69584519888e-05, 0.0979646034806264, 0.0001668311606184, 3.5847963076e-05]|  0.7722709889817749|      0.00000381|[680, 0, 40, 80]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
