k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[100.0, 0.0, 0.2, 0.9, 100.0, 0.0, 0.2, 0.8, 100.0, 0.05, 0.3, 0.8, 100.0, 0.1, 0.3, 0.6, 100.0, 0.3, 0.5, 0.3, 100.0, 0.6, 0.6, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0]|704.1073340916507277|      1.00000000|[0, 0, 0, 0]                                                               | 
      11|[99.9929437580512, 0.1794473064517866, 0.298799397015108, 0.9385140438902972, 99.99627937361876, 0.1175024634136036, 0.2069129050405867, 0.7981670473281575, 99.99362264332714, 0.0786679267870605, 0.2794600324680901, 0.7602140357712714, 100.015990985745, 0.1114756789410969, 0.2884159610121644, 0.5884797557140783, 100.00890484955507, 0.2005760679650369, 0.4605211144956898, 0.2638679632248799, 99.99149249114609, 0.5999755776561577, 0.6218663421186178, -0.00153459995128, 299.9956538549093, 300.0011482453386, 300.01125370948057, 299.99605611229856, 299.98690755114734]|158.4463195800781250|      0.12500000|[1288, 88, 0, 22]                                                          |  | trying linear partial model with 61 points | iterate success | actual_k=4
      12|[99.9929437580512, 0.1794473064517866, 0.298799397015108, 0.9385140438902972, 99.99627937361876, 0.1175024634136036, 0.2069129050405867, 0.7981670473281575, 99.99362264332714, 0.0786679267870605, 0.2794600324680901, 0.7602140357712714, 100.015990985745, 0.1114756789410969, 0.2884159610121644, 0.5884797557140783, 100.00890484955507, 0.2005760679650369, 0.4605211144956898, 0.2638679632248799, 99.99149249114609, 0.5999755776561577, 0.6218663421186178, -0.00153459995128, 299.9956538549093, 300.0011482453386, 300.01125370948057, 299.99605611229856, 299.98690755114734]|158.4463195800781250|      0.06250000|[1405, 96, 0, 24]                                                          |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      13|[99.99182524117673, 0.1850435717068103, 0.3036670162933316, 0.9384878879565582, 99.99905709284288, 0.1643135326257739, 0.2288371240586624, 0.8076745137318804, 99.99308768776433, 0.0677291768029205, 0.2639968044564016, 0.7485300199295863, 100.01364302678714, 0.1231618625635529, 0.2930184035294924, 0.5905182319926703, 100.00899520620979, 0.1838610233245081, 0.4544251194225119, 0.2562713579257666, 99.99110666600681, 0.6037008594765617, 0.6243104165105688, -0.0021470603782957, 299.9918605148924, 300.0027725038004, 300.01176454948694, 299.99434758287384, 299.9883532543326]|129.2641448974609375|      0.12500000|[1522, 104, 0, 26]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      14|[99.99182524117673, 0.1850435717068103, 0.3036670162933316, 0.9384878879565582, 99.99905709284288, 0.1643135326257739, 0.2288371240586624, 0.8076745137318804, 99.99308768776433, 0.0677291768029205, 0.2639968044564016, 0.7485300199295863, 100.01364302678714, 0.1231618625635529, 0.2930184035294924, 0.5905182319926703, 100.00899520620979, 0.1838610233245081, 0.4544251194225119, 0.2562713579257666, 99.99110666600681, 0.6037008594765617, 0.6243104165105688, -0.0021470603782957, 299.9918605148924, 300.0027725038004, 300.01176454948694, 299.99434758287384, 299.9883532543326]|129.2641448974609375|      0.06250000|[1639, 112, 0, 28]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      15|[99.9906919535458, 0.2157031078087033, 0.3180898478680718, 0.9469299607620482, 99.99700860463433, 0.1556505645625066, 0.2212715940343662, 0.796579881787459, 99.99402216495969, 0.1030256799254724, 0.2825106822888105, 0.7591134747051569, 100.01169627720465, 0.105445765876309, 0.2757353268806549, 0.5829015469940813, 100.00744324418595, 0.1840698000252855, 0.453544133150154, 0.2534521968177005, 99.9891608855415, 0.6021395268345335, 0.6258198136798531, 0.002031524055171, 299.9924107937912, 300.00438342202716, 300.0145100616441, 299.9934191718768, 299.9896971328837]|118.0899276733398438|      0.12500000|[1757, 120, 0, 30]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      16|[99.9906919535458, 0.2157031078087033, 0.3180898478680718, 0.9469299607620482, 99.99700860463433, 0.1556505645625066, 0.2212715940343662, 0.796579881787459, 99.99402216495969, 0.1030256799254724, 0.2825106822888105, 0.7591134747051569, 100.01169627720465, 0.105445765876309, 0.2757353268806549, 0.5829015469940813, 100.00744324418595, 0.1840698000252855, 0.453544133150154, 0.2534521968177005, 99.9891608855415, 0.6021395268345335, 0.6258198136798531, 0.002031524055171, 299.9924107937912, 300.00438342202716, 300.0145100616441, 299.9934191718768, 299.9896971328837]|118.0899276733398438|      0.06250000|[1874, 128, 0, 32]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      17|[99.99185021973109, 0.2141557297832712, 0.3133664998751539, 0.9519316548167879, 99.99548348210845, 0.1910147025504496, 0.2439880430870434, 0.8077903817040523, 99.99128722660357, 0.0807106182057436, 0.2670791777300895, 0.7504119076153686, 100.01071641706595, 0.1292673770621621, 0.2880934224297391, 0.5886023716419463, 100.00908094382473, 0.1715730114077048, 0.4461072044817591, 0.245804963974332, 99.98998144487719, 0.6080121920968987, 0.6322054572722774, 0.0065848011265915, 299.99240277208725, 300.00314688204065, 300.01500580708426, 299.99573653933, 299.9863610315849]|106.2879867553710938|      0.12500000|[1991, 136, 0, 34]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      18|[99.99185021973109, 0.2141557297832712, 0.3133664998751539, 0.9519316548167879, 99.99548348210845, 0.1910147025504496, 0.2439880430870434, 0.8077903817040523, 99.99128722660357, 0.0807106182057436, 0.2670791777300895, 0.7504119076153686, 100.01071641706595, 0.1292673770621621, 0.2880934224297391, 0.5886023716419463, 100.00908094382473, 0.1715730114077048, 0.4461072044817591, 0.245804963974332, 99.98998144487719, 0.6080121920968987, 0.6322054572722774, 0.0065848011265915, 299.99240277208725, 300.00314688204065, 300.01500580708426, 299.99573653933, 299.9863610315849]|106.2879867553710938|      0.06250000|[2108, 144, 0, 36]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      19|[99.99185021973109, 0.2141557297832712, 0.3133664998751539, 0.9519316548167879, 99.99548348210845, 0.1910147025504496, 0.2439880430870434, 0.8077903817040523, 99.99128722660357, 0.0807106182057436, 0.2670791777300895, 0.7504119076153686, 100.01071641706595, 0.1292673770621621, 0.2880934224297391, 0.5886023716419463, 100.00908094382473, 0.1715730114077048, 0.4461072044817591, 0.245804963974332, 99.98998144487719, 0.6080121920968987, 0.6322054572722774, 0.0065848011265915, 299.99240277208725, 300.00314688204065, 300.01500580708426, 299.99573653933, 299.9863610315849]|106.2879867553710938|      0.03125000|[2227, 152, 0, 38]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      20|[99.99151192835656, 0.2254101495652712, 0.3178470927842952, 0.9538334294458897, 99.99460162864881, 0.1850073503346726, 0.2397446794960114, 0.8041091099362674, 99.99139671176758, 0.099720325107696, 0.2759805177985736, 0.7545537257157592, 100.01112777506702, 0.1160144822303958, 0.2798356023878456, 0.5838703453881593, 100.00915699064117, 0.1740459336072497, 0.4504242328633288, 0.2482448594292763, 99.99065143000979, 0.6068972596618853, 0.632676697980195, 0.0062195157148319, 299.9926753404983, 300.00360119452665, 300.01458337776864, 299.9961404622644, 299.9867181518442]| 80.6725540161132812|      0.06250000|[2344, 160, 0, 40]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      21|[99.99447900700841, 0.2523990577500376, 0.3302149478967719, 0.9543410869136988, 100.00307578617733, 0.2242318356539544, 0.2625038704835453, 0.8079434193413028, 100.00236938992926, 0.1180271241855375, 0.2748085340613836, 0.7534729638854111, 100.00947620331745, 0.1051053693795265, 0.2712061437537283, 0.5796976142873439, 100.00472263554715, 0.1699570465248272, 0.452191428427791, 0.2488266907262743, 99.98871623331098, 0.6051223886167917, 0.6364260041923114, 0.0064307871451264, 299.98575119953716, 300.001270924438, 300.0141140353051, 299.99013526053574, 299.9796064791862]| 67.2924499511718750|      0.12500000|[2461, 168, 0, 42]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      22|[99.99447900700841, 0.2523990577500376, 0.3302149478967719, 0.9543410869136988, 100.00307578617733, 0.2242318356539544, 0.2625038704835453, 0.8079434193413028, 100.00236938992926, 0.1180271241855375, 0.2748085340613836, 0.7534729638854111, 100.00947620331745, 0.1051053693795265, 0.2712061437537283, 0.5796976142873439, 100.00472263554715, 0.1699570465248272, 0.452191428427791, 0.2488266907262743, 99.98871623331098, 0.6051223886167917, 0.6364260041923114, 0.0064307871451264, 299.98575119953716, 300.001270924438, 300.0141140353051, 299.99013526053574, 299.9796064791862]| 67.2924499511718750|      0.06250000|[2579, 176, 0, 44]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      23|[99.99447900700841, 0.2523990577500376, 0.3302149478967719, 0.9543410869136988, 100.00307578617733, 0.2242318356539544, 0.2625038704835453, 0.8079434193413028, 100.00236938992926, 0.1180271241855375, 0.2748085340613836, 0.7534729638854111, 100.00947620331745, 0.1051053693795265, 0.2712061437537283, 0.5796976142873439, 100.00472263554715, 0.1699570465248272, 0.452191428427791, 0.2488266907262743, 99.98871623331098, 0.6051223886167917, 0.6364260041923114, 0.0064307871451264, 299.98575119953716, 300.001270924438, 300.0141140353051, 299.99013526053574, 299.9796064791862]| 67.2924499511718750|      0.03125000|[2696, 184, 0, 46]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      24|[99.99567646652172, 0.2639672704041497, 0.339494231331746, 0.9581277193980706, 100.00335686598739, 0.2212791191754402, 0.2582806184283751, 0.8038605922176448, 100.00054339832252, 0.1241165325050783, 0.2761088327192129, 0.7568451621612196, 100.00940422843848, 0.1252775524576563, 0.2794283919813085, 0.5827891164999365, 100.00341357584003, 0.1616896045409544, 0.4444666287960605, 0.2460243358090894, 99.98771144860926, 0.6060562874738716, 0.6349693628523799, 0.0078440432465742, 299.98710699056136, 300.0041875023587, 300.01527181021635, 299.98869803532625, 299.9812357358129]| 61.4741516113281250|      0.06250000|[2813, 192, 0, 48]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      25|[99.99567646652172, 0.2639672704041497, 0.339494231331746, 0.9581277193980706, 100.00335686598739, 0.2212791191754402, 0.2582806184283751, 0.8038605922176448, 100.00054339832252, 0.1241165325050783, 0.2761088327192129, 0.7568451621612196, 100.00940422843848, 0.1252775524576563, 0.2794283919813085, 0.5827891164999365, 100.00341357584003, 0.1616896045409544, 0.4444666287960605, 0.2460243358090894, 99.98771144860926, 0.6060562874738716, 0.6349693628523799, 0.0078440432465742, 299.98710699056136, 300.0041875023587, 300.01527181021635, 299.98869803532625, 299.9812357358129]| 61.4741516113281250|      0.03125000|[2930, 200, 0, 50]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      26|[99.99475235183144, 0.2577593069963755, 0.3353714148444008, 0.9583416620157098, 100.00368254707276, 0.2358006985426628, 0.2677780836623911, 0.8089395304356223, 100.0011601371101, 0.1401996675127488, 0.2823963044790557, 0.7573532148808816, 100.00987036287304, 0.1175836460652238, 0.2728486991770151, 0.5808298960021323, 100.0031449300878, 0.1729467089482163, 0.4495681615418354, 0.2496247150248293, 99.99019865444787, 0.6034279635619084, 0.6334189408187687, 0.007054159718422, 299.98543365400064, 300.0040209549856, 300.0169539988269, 299.98829801338206, 299.98103174148616]| 58.8183135986328125|      0.06250000|[3047, 208, 0, 52]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      27|[99.99475235183144, 0.2577593069963755, 0.3353714148444008, 0.9583416620157098, 100.00368254707276, 0.2358006985426628, 0.2677780836623911, 0.8089395304356223, 100.0011601371101, 0.1401996675127488, 0.2823963044790557, 0.7573532148808816, 100.00987036287304, 0.1175836460652238, 0.2728486991770151, 0.5808298960021323, 100.0031449300878, 0.1729467089482163, 0.4495681615418354, 0.2496247150248293, 99.99019865444787, 0.6034279635619084, 0.6334189408187687, 0.007054159718422, 299.98543365400064, 300.0040209549856, 300.0169539988269, 299.98829801338206, 299.98103174148616]| 58.8183135986328125|      0.03125000|[3164, 216, 0, 54]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      28|[99.99507039521917, 0.2702695739640676, 0.3421267329851847, 0.9623134278515489, 100.00373631214158, 0.2374805064462998, 0.26685432722124, 0.8062121847423385, 100.00124053431246, 0.1385818842369969, 0.280517336048805, 0.7554593250079632, 100.01018911827929, 0.1394643994613232, 0.284067742302328, 0.5858142079036921, 100.00298980716447, 0.1666001533693143, 0.4430651610154117, 0.2447915057771834, 99.99016554297368, 0.603564110175954, 0.6338984594289014, 0.0082806125131811, 299.9857814489857, 300.00411701665945, 300.0173896639485, 299.9883521588586, 299.98074854507854]| 55.7181739807128906|      0.06250000|[3282, 224, 0, 56]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      29|[99.99507039521917, 0.2702695739640676, 0.3421267329851847, 0.9623134278515489, 100.00373631214158, 0.2374805064462998, 0.26685432722124, 0.8062121847423385, 100.00124053431246, 0.1385818842369969, 0.280517336048805, 0.7554593250079632, 100.01018911827929, 0.1394643994613232, 0.284067742302328, 0.5858142079036921, 100.00298980716447, 0.1666001533693143, 0.4430651610154117, 0.2447915057771834, 99.99016554297368, 0.603564110175954, 0.6338984594289014, 0.0082806125131811, 299.9857814489857, 300.00411701665945, 300.0173896639485, 299.9883521588586, 299.98074854507854]| 55.7181739807128906|      0.03125000|[3399, 232, 0, 58]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      30|[99.99507039521917, 0.2702695739640676, 0.3421267329851847, 0.9623134278515489, 100.00373631214158, 0.2374805064462998, 0.26685432722124, 0.8062121847423385, 100.00124053431246, 0.1385818842369969, 0.280517336048805, 0.7554593250079632, 100.01018911827929, 0.1394643994613232, 0.284067742302328, 0.5858142079036921, 100.00298980716447, 0.1666001533693143, 0.4430651610154117, 0.2447915057771834, 99.99016554297368, 0.603564110175954, 0.6338984594289014, 0.0082806125131811, 299.9857814489857, 300.00411701665945, 300.0173896639485, 299.9883521588586, 299.98074854507854]| 55.7181739807128906|      0.01562500|[3516, 240, 0, 60]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      31|[99.99509993512103, 0.2699531919624869, 0.3422220051063888, 0.9628614568994722, 100.00382138543527, 0.240291332934581, 0.2684605495762387, 0.8068856834662248, 100.00139941162189, 0.1474732157527736, 0.2839738022059972, 0.7561797602583876, 100.01027246534326, 0.1330249486258839, 0.280098563699728, 0.5829304792709731, 100.00293129351368, 0.1738166825511739, 0.4470422292137374, 0.2468988154405017, 99.99009777465322, 0.6026053398747467, 0.6328061049544086, 0.007442918045969, 299.9860856516279, 300.0045037322769, 300.0175300543965, 299.98809340398043, 299.98120752629245]| 50.8683853149414062|      0.03125000|[3634, 248, 0, 62]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      32|[99.99645244634002, 0.274199206016201, 0.3458292263871759, 0.9640843155287129, 100.00610245317908, 0.2567229051998535, 0.2751156018665857, 0.8107714537074181, 100.00342584212595, 0.1494743090959774, 0.284881977577924, 0.7545844353921564, 100.00651220041917, 0.1506417119750723, 0.2895711559747864, 0.5877245054331215, 100.0026789917115, 0.1819997220663614, 0.4457642241839329, 0.2503212217776123, 99.99537093598914, 0.5983462019574051, 0.6327105662835587, 0.0053406205204194, 299.9869034036704, 300.00049865652403, 300.0200434374405, 299.9858627602305, 299.9807883978488]| 49.7805862426757812|      0.06250000|[3751, 256, 0, 64]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      33|[99.99645244634002, 0.274199206016201, 0.3458292263871759, 0.9640843155287129, 100.00610245317908, 0.2567229051998535, 0.2751156018665857, 0.8107714537074181, 100.00342584212595, 0.1494743090959774, 0.284881977577924, 0.7545844353921564, 100.00651220041917, 0.1506417119750723, 0.2895711559747864, 0.5877245054331215, 100.0026789917115, 0.1819997220663614, 0.4457642241839329, 0.2503212217776123, 99.99537093598914, 0.5983462019574051, 0.6327105662835587, 0.0053406205204194, 299.9869034036704, 300.00049865652403, 300.0200434374405, 299.9858627602305, 299.9807883978488]| 49.7805862426757812|      0.03125000|[3868, 264, 0, 66]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      34|[99.99645244634002, 0.274199206016201, 0.3458292263871759, 0.9640843155287129, 100.00610245317908, 0.2567229051998535, 0.2751156018665857, 0.8107714537074181, 100.00342584212595, 0.1494743090959774, 0.284881977577924, 0.7545844353921564, 100.00651220041917, 0.1506417119750723, 0.2895711559747864, 0.5877245054331215, 100.0026789917115, 0.1819997220663614, 0.4457642241839329, 0.2503212217776123, 99.99537093598914, 0.5983462019574051, 0.6327105662835587, 0.0053406205204194, 299.9869034036704, 300.00049865652403, 300.0200434374405, 299.9858627602305, 299.9807883978488]| 49.7805862426757812|      0.01562500|[3986, 272, 0, 68]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      35|[99.99691234618848, 0.2777556205986773, 0.3480243813143656, 0.9650771175169887, 100.00582411508599, 0.2532824847048074, 0.2729195526510089, 0.8091324700632996, 100.00326297267883, 0.1596142987564065, 0.2901949359942794, 0.7572462143190823, 100.00660828904796, 0.1464682702616131, 0.2862785428732396, 0.5853080184152386, 100.00300160635368, 0.1868367346351286, 0.448194504693305, 0.2516980245774909, 99.99528311420927, 0.5973653503685543, 0.6319736480541043, 0.004389937055962, 299.9869229135644, 300.00037705081263, 300.020071372458, 299.9860435539833, 299.98064750442603]| 44.6032371520996094|      0.03125000|[4103, 280, 0, 70]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      36|[99.99294504902615, 0.2800310865355771, 0.3500080529567637, 0.9694694362890728, 100.0006776025635, 0.2660672820369848, 0.2743196706450733, 0.8119582710088366, 100.00763197745964, 0.1713444869845481, 0.2913117399502964, 0.7512171301103691, 100.01190658000726, 0.1593020378860922, 0.2874484631350743, 0.5862819919446612, 100.0064427169986, 0.1981567692377021, 0.4498708336865841, 0.2558600469860585, 99.99294133582012, 0.5919157534645336, 0.6348011085687302, 0.0023532805690122, 299.98436332843124, 300.0007554577769, 300.0150996799268, 299.99454138366707, 299.97498266916114]| 39.8721313476562500|      0.06250000|[4220, 288, 0, 72]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      37|[99.99294504902615, 0.2800310865355771, 0.3500080529567637, 0.9694694362890728, 100.0006776025635, 0.2660672820369848, 0.2743196706450733, 0.8119582710088366, 100.00763197745964, 0.1713444869845481, 0.2913117399502964, 0.7512171301103691, 100.01190658000726, 0.1593020378860922, 0.2874484631350743, 0.5862819919446612, 100.0064427169986, 0.1981567692377021, 0.4498708336865841, 0.2558600469860585, 99.99294133582012, 0.5919157534645336, 0.6348011085687302, 0.0023532805690122, 299.98436332843124, 300.0007554577769, 300.0150996799268, 299.99454138366707, 299.97498266916114]| 39.8721313476562500|      0.03125000|[4337, 296, 0, 74]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      38|[99.98903712285225, 0.2868973602107115, 0.3486189194907574, 0.975968777905303, 100.00090695086364, 0.2758367128393285, 0.2799994120451229, 0.8115139190226764, 100.00671525545108, 0.1842691101370766, 0.3043282082396832, 0.7465727437237307, 100.01664753372529, 0.1728292194636495, 0.2912101596023485, 0.5878116274172891, 100.00695182711713, 0.1967961619922537, 0.4465886671395066, 0.2527807618195486, 99.99232880752444, 0.5880962741177647, 0.6390756621120873, 0.0023219241066518, 299.983238604139, 299.99949710555865, 300.0081620910828, 299.9942825056785, 299.96759762098213]| 36.5772552490234375|      0.06250000|[4454, 304, 0, 76]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
