k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[100.0, 0.0, 0.2, 0.9, 100.0, 0.0, 0.2, 0.8, 100.0, 0.05, 0.3, 0.8, 100.0, 0.1, 0.3, 0.6, 100.0, 0.3, 0.5, 0.3, 100.0, 0.6, 0.6, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0]|704.1073340916507277|      1.00000000|[0, 0, 0, 0]                                                               | 
      11|[100.02200508793047, 0.1310916341534742, 0.2959780116498892, 0.9242815261812705, 100.03256491730598, 0.1161038126150059, 0.2710730759814944, 0.8215547334199637, 99.90438101006221, 0.1009251641385176, 0.3073037489852436, 0.8009633641988296, 99.9967858425994, 0.107259297095875, 0.313305460654099, 0.509175272613744, 99.92940994224715, 0.2666469207689063, 0.3515817821542172, 0.2226634072737564, 99.87843505196686, 0.6524577589527526, 0.5758180829634401, 0.1172112624880234, 300.0410847869169, 300.02450804378975, 300.13436696418586, 299.8674571442109, 300.0275897613647]|208.1489562988281250|      0.12500000|[466, 72, 0, 36]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      12|[100.01847531472289, 0.1696160167926732, 0.3369208765430317, 0.9230838405253027, 100.04665654225202, 0.1097896182730762, 0.2628471121626443, 0.8280503970480019, 99.9205284396871, 0.0479175407916133, 0.3084483776654254, 0.7671309715521181, 99.94252198004834, 0.1321408875878861, 0.330508345675438, 0.5043951081153873, 99.9002793827134, 0.2695310807584903, 0.342680171071013, 0.193469179931783, 99.8926854074712, 0.6478253363691123, 0.5462091969923547, 0.1398550762532761, 300.03504569478787, 300.0292274035301, 300.1472921192141, 299.8868103589054, 300.02677773159826]|147.7328643798828125|      0.25000000|[492, 76, 0, 38]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      13|[100.01847531472289, 0.1696160167926732, 0.3369208765430317, 0.9230838405253027, 100.04665654225202, 0.1097896182730762, 0.2628471121626443, 0.8280503970480019, 99.9205284396871, 0.0479175407916133, 0.3084483776654254, 0.7671309715521181, 99.94252198004834, 0.1321408875878861, 0.330508345675438, 0.5043951081153873, 99.9002793827134, 0.2695310807584903, 0.342680171071013, 0.193469179931783, 99.8926854074712, 0.6478253363691123, 0.5462091969923547, 0.1398550762532761, 300.03504569478787, 300.0292274035301, 300.1472921192141, 299.8868103589054, 300.02677773159826]|147.7328643798828125|      0.12500000|[543, 84, 0, 42]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      14|[100.01847531472289, 0.1696160167926732, 0.3369208765430317, 0.9230838405253027, 100.04665654225202, 0.1097896182730762, 0.2628471121626443, 0.8280503970480019, 99.9205284396871, 0.0479175407916133, 0.3084483776654254, 0.7671309715521181, 99.94252198004834, 0.1321408875878861, 0.330508345675438, 0.5043951081153873, 99.9002793827134, 0.2695310807584903, 0.342680171071013, 0.193469179931783, 99.8926854074712, 0.6478253363691123, 0.5462091969923547, 0.1398550762532761, 300.03504569478787, 300.0292274035301, 300.1472921192141, 299.8868103589054, 300.02677773159826]|147.7328643798828125|      0.06250000|[596, 92, 0, 46]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 41 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      15|[100.04403595614096, 0.1914022403733202, 0.3433691368211315, 0.9097810883098678, 100.03257223571173, 0.1147638066633967, 0.2825059940795377, 0.8332576011310887, 99.91916688257668, 0.066411915262401, 0.2958125268872819, 0.7666685053336204, 99.9551630229722, 0.1263944367091357, 0.3275049901135521, 0.5039750374444173, 99.9005974171278, 0.2626682664586559, 0.3460310133135608, 0.1915722496477014, 99.87485102978192, 0.6516768244038647, 0.5363197489648707, 0.154663232765592, 300.0185808800667, 300.015714801749, 300.14296307028076, 299.8913522816237, 300.0302673688839]|123.5028762817382812|      0.12500000|[623, 96, 0, 48]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      16|[100.00700148400766, 0.1967568656397485, 0.3528648538773709, 0.9363265374711558, 100.01940889434258, 0.1560095705066946, 0.2816079147794424, 0.8373912253072638, 99.8828392052082, 0.0975873532524745, 0.2421837696680339, 0.7606882978955961, 99.95918703293302, 0.1162841757399481, 0.3343417289690015, 0.4706042533235189, 99.87788437748088, 0.2815868490779946, 0.3359546777240806, 0.2097603126490609, 99.8526057042717, 0.6514416082766366, 0.5408574049063455, 0.1373380315226133, 300.0272674138698, 300.00505923067186, 300.15440879612345, 299.85071865955473, 299.9992431408325]| 96.0448226928710938|      0.25000000|[649, 100, 0, 50]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
      17|[100.00700148400766, 0.1967568656397485, 0.3528648538773709, 0.9363265374711558, 100.01940889434258, 0.1560095705066946, 0.2816079147794424, 0.8373912253072638, 99.8828392052082, 0.0975873532524745, 0.2421837696680339, 0.7606882978955961, 99.95918703293302, 0.1162841757399481, 0.3343417289690015, 0.4706042533235189, 99.87788437748088, 0.2815868490779946, 0.3359546777240806, 0.2097603126490609, 99.8526057042717, 0.6514416082766366, 0.5408574049063455, 0.1373380315226133, 300.0272674138698, 300.00505923067186, 300.15440879612345, 299.85071865955473, 299.9992431408325]| 96.0448226928710938|      0.12500000|[699, 108, 0, 54]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      18|[100.00496047275757, 0.2406620115428274, 0.3704599779754799, 0.9690088960819537, 100.0030625007567, 0.1810737679426143, 0.2403522125449933, 0.8148161114496468, 99.9050197957435, 0.096794394104781, 0.2411976760864503, 0.7390460008254838, 99.91768050043287, 0.1010158425733144, 0.316422837909111, 0.455084738731787, 99.88708111787297, 0.268413467778518, 0.3408882823678442, 0.2055535163745613, 99.8894722268628, 0.6998604390378369, 0.5486052515771569, 0.1157766297385556, 300.04210524410456, 299.99333732133897, 300.1412415444445, 299.876350368983, 299.9957779833476]| 82.9741668701171875|      0.25000000|[725, 112, 0, 56]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
      19|[99.97750389869276, 0.259413685850879, 0.4169407711300178, 1.0445094694317678, 100.06483142574453, 0.2398664734362032, 0.255755310500355, 0.8613644095687862, 99.86144687037647, 0.1455547942196276, 0.2879017546559007, 0.6893435214159569, 99.90481427336721, 0.1174900958654389, 0.3752942217293115, 0.4086444534363624, 99.82205268770485, 0.2124167921791084, 0.420358942531282, 0.1892787772714021, 99.92061911868646, 0.7217328401226489, 0.6162783814542555, 0.1852721431068584, 300.022433402338, 300.0244950202496, 300.12265554435163, 299.86141351123183, 299.94950115974785]| 59.7029991149902344|      0.50000000|[751, 116, 0, 58]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
      20|[99.97750389869276, 0.259413685850879, 0.4169407711300178, 1.0445094694317678, 100.06483142574453, 0.2398664734362032, 0.255755310500355, 0.8613644095687862, 99.86144687037647, 0.1455547942196276, 0.2879017546559007, 0.6893435214159569, 99.90481427336721, 0.1174900958654389, 0.3752942217293115, 0.4086444534363624, 99.82205268770485, 0.2124167921791084, 0.420358942531282, 0.1892787772714021, 99.92061911868646, 0.7217328401226489, 0.6162783814542555, 0.1852721431068584, 300.022433402338, 300.0244950202496, 300.12265554435163, 299.86141351123183, 299.94950115974785]| 59.7029991149902344|      0.25000000|[803, 124, 0, 62]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 41 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      21|[99.97750389869276, 0.259413685850879, 0.4169407711300178, 1.0445094694317678, 100.06483142574453, 0.2398664734362032, 0.255755310500355, 0.8613644095687862, 99.86144687037647, 0.1455547942196276, 0.2879017546559007, 0.6893435214159569, 99.90481427336721, 0.1174900958654389, 0.3752942217293115, 0.4086444534363624, 99.82205268770485, 0.2124167921791084, 0.420358942531282, 0.1892787772714021, 99.92061911868646, 0.7217328401226489, 0.6162783814542555, 0.1852721431068584, 300.022433402338, 300.0244950202496, 300.12265554435163, 299.86141351123183, 299.94950115974785]| 59.7029991149902344|      0.12500000|[854, 132, 0, 66]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      22|[99.97750389869276, 0.259413685850879, 0.4169407711300178, 1.0445094694317678, 100.06483142574453, 0.2398664734362032, 0.255755310500355, 0.8613644095687862, 99.86144687037647, 0.1455547942196276, 0.2879017546559007, 0.6893435214159569, 99.90481427336721, 0.1174900958654389, 0.3752942217293115, 0.4086444534363624, 99.82205268770485, 0.2124167921791084, 0.420358942531282, 0.1892787772714021, 99.92061911868646, 0.7217328401226489, 0.6162783814542555, 0.1852721431068584, 300.022433402338, 300.0244950202496, 300.12265554435163, 299.86141351123183, 299.94950115974785]| 59.7029991149902344|      0.06250000|[905, 140, 0, 70]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      23|[99.97750389869276, 0.259413685850879, 0.4169407711300178, 1.0445094694317678, 100.06483142574453, 0.2398664734362032, 0.255755310500355, 0.8613644095687862, 99.86144687037647, 0.1455547942196276, 0.2879017546559007, 0.6893435214159569, 99.90481427336721, 0.1174900958654389, 0.3752942217293115, 0.4086444534363624, 99.82205268770485, 0.2124167921791084, 0.420358942531282, 0.1892787772714021, 99.92061911868646, 0.7217328401226489, 0.6162783814542555, 0.1852721431068584, 300.022433402338, 300.0244950202496, 300.12265554435163, 299.86141351123183, 299.94950115974785]| 59.7029991149902344|      0.03125000|[956, 148, 0, 74]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      24|[99.97623433907057, 0.2536107259248075, 0.4119455684630528, 1.0462696827424782, 100.06657534485157, 0.2417784457011653, 0.2534562442929951, 0.8575493533589276, 99.85836095996207, 0.1504429704535895, 0.2956379316935069, 0.6853919110875815, 99.89934127004204, 0.1166062037878265, 0.3799272594732331, 0.4104548080362138, 99.82437180998362, 0.2259535434601331, 0.4269121981247923, 0.2000113059913149, 99.91919988359311, 0.7215378256106856, 0.6091170414069734, 0.1707195136452021, 300.0235819746786, 300.0173746495892, 300.11881175959763, 299.856633934455, 299.94493802499716]| 50.6168441772460938|      0.06250000|[982, 152, 0, 76]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
      25|[99.97623433907057, 0.2536107259248075, 0.4119455684630528, 1.0462696827424782, 100.06657534485157, 0.2417784457011653, 0.2534562442929951, 0.8575493533589276, 99.85836095996207, 0.1504429704535895, 0.2956379316935069, 0.6853919110875815, 99.89934127004204, 0.1166062037878265, 0.3799272594732331, 0.4104548080362138, 99.82437180998362, 0.2259535434601331, 0.4269121981247923, 0.2000113059913149, 99.91919988359311, 0.7215378256106856, 0.6091170414069734, 0.1707195136452021, 300.0235819746786, 300.0173746495892, 300.11881175959763, 299.856633934455, 299.94493802499716]| 50.6168441772460938|      0.03125000|[1032, 160, 0, 80]                                                         |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      26|[99.97216380004406, 0.2372678555148816, 0.4105338512285117, 1.0492025376780052, 100.06725295937959, 0.2365181331042049, 0.2535148735353512, 0.8562006356650272, 99.85910913493308, 0.1492335692640363, 0.2967093071804882, 0.6942884561384686, 99.89719872706792, 0.1258667958929427, 0.3696980124300582, 0.4092160806069899, 99.8286002090075, 0.2370835542732026, 0.4313106625018536, 0.1991837793971054, 99.91867600739464, 0.7200670751733028, 0.6014080263138714, 0.1699085518933757, 300.01943953337144, 300.0140716774546, 300.1171104696841, 299.8578006213983, 299.93412691912766]| 46.9489364624023438|      0.06250000|[1059, 164, 0, 82]                                                         |  | trying linear partial model with 15 points | iterate success | actual_k=2
      27|[99.97216380004406, 0.2372678555148816, 0.4105338512285117, 1.0492025376780052, 100.06725295937959, 0.2365181331042049, 0.2535148735353512, 0.8562006356650272, 99.85910913493308, 0.1492335692640363, 0.2967093071804882, 0.6942884561384686, 99.89719872706792, 0.1258667958929427, 0.3696980124300582, 0.4092160806069899, 99.8286002090075, 0.2370835542732026, 0.4313106625018536, 0.1991837793971054, 99.91867600739464, 0.7200670751733028, 0.6014080263138714, 0.1699085518933757, 300.01943953337144, 300.0140716774546, 300.1171104696841, 299.8578006213983, 299.93412691912766]| 46.9489364624023438|      0.03125000|[1109, 172, 0, 86]                                                         |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      28|[99.96796925364981, 0.2355588932251486, 0.4129042614806904, 1.0416461659104446, 100.07153161240812, 0.2426682788960761, 0.2543925646880459, 0.868998842846712, 99.85667164806158, 0.1514627550396153, 0.2898292281154081, 0.7010669125439447, 99.89809047557188, 0.1424608045171684, 0.3721968459140201, 0.4159236259334643, 99.83061412285754, 0.2474479984555125, 0.4346544637039779, 0.1948115648664316, 99.92150792579996, 0.7228368009663246, 0.6024554447474817, 0.1659378930344472, 300.01761885129406, 300.0134625030253, 300.1213693707019, 299.8530140061515, 299.9294381884322]| 44.8190422058105469|      0.06250000|[1135, 176, 0, 88]                                                         |  | trying linear partial model with 15 points | iterate success | actual_k=2
      29|[99.96796925364981, 0.2355588932251486, 0.4129042614806904, 1.0416461659104446, 100.07153161240812, 0.2426682788960761, 0.2543925646880459, 0.868998842846712, 99.85667164806158, 0.1514627550396153, 0.2898292281154081, 0.7010669125439447, 99.89809047557188, 0.1424608045171684, 0.3721968459140201, 0.4159236259334643, 99.83061412285754, 0.2474479984555125, 0.4346544637039779, 0.1948115648664316, 99.92150792579996, 0.7228368009663246, 0.6024554447474817, 0.1659378930344472, 300.01761885129406, 300.0134625030253, 300.1213693707019, 299.8530140061515, 299.9294381884322]| 44.8190422058105469|      0.03125000|[1185, 184, 0, 92]                                                         |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      30|[99.97205776927555, 0.2326108975253443, 0.4202247666539773, 1.0367940946367848, 100.07622703035106, 0.2394826459964841, 0.2569972541708232, 0.8652654057972078, 99.86154729340973, 0.1663280118070718, 0.2968170851021557, 0.7008396207200808, 99.90007519484374, 0.1384347077348963, 0.3660487528020948, 0.4220461103835441, 99.83284902191119, 0.2558544798344127, 0.4252227488814539, 0.2025551143843463, 99.92100362446557, 0.725737704128107, 0.5954479749343816, 0.1678353857010746, 300.0156649856643, 300.00492073681954, 300.11717771156975, 299.8592487923799, 299.93302471686115]| 42.9721946716308594|      0.06250000|[1211, 188, 0, 94]                                                         |  | trying linear partial model with 15 points | iterate success | actual_k=2
      31|[99.97205776927555, 0.2326108975253443, 0.4202247666539773, 1.0367940946367848, 100.07622703035106, 0.2394826459964841, 0.2569972541708232, 0.8652654057972078, 99.86154729340973, 0.1663280118070718, 0.2968170851021557, 0.7008396207200808, 99.90007519484374, 0.1384347077348963, 0.3660487528020948, 0.4220461103835441, 99.83284902191119, 0.2558544798344127, 0.4252227488814539, 0.2025551143843463, 99.92100362446557, 0.725737704128107, 0.5954479749343816, 0.1678353857010746, 300.0156649856643, 300.00492073681954, 300.11717771156975, 299.8592487923799, 299.93302471686115]| 42.9721946716308594|      0.03125000|[1261, 196, 0, 98]                                                         |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      32|[99.97302798017745, 0.2353613124225963, 0.4229897168940105, 1.041078173812607, 100.07602470999147, 0.251709245331395, 0.2544884012650288, 0.8618019448282676, 99.85375600796154, 0.1619821062580739, 0.3030253233645667, 0.7010946293883731, 99.89749117280586, 0.1525117546275318, 0.3644822131076244, 0.4327807676702604, 99.83437744302528, 0.2485697929434497, 0.4264258323075619, 0.1996392192216272, 99.92877182533158, 0.7278590269389998, 0.5998042208764207, 0.1610604679691183, 300.01100790510475, 300.0063870507743, 300.12057085286773, 299.85297238256305, 299.9250439393501]| 41.3329353332519531|      0.06250000|[1287, 200, 0, 100]                                                        |  | trying linear partial model with 15 points | iterate success | actual_k=2
      33|[99.97302798017745, 0.2353613124225963, 0.4229897168940105, 1.041078173812607, 100.07602470999147, 0.251709245331395, 0.2544884012650288, 0.8618019448282676, 99.85375600796154, 0.1619821062580739, 0.3030253233645667, 0.7010946293883731, 99.89749117280586, 0.1525117546275318, 0.3644822131076244, 0.4327807676702604, 99.83437744302528, 0.2485697929434497, 0.4264258323075619, 0.1996392192216272, 99.92877182533158, 0.7278590269389998, 0.5998042208764207, 0.1610604679691183, 300.01100790510475, 300.0063870507743, 300.12057085286773, 299.85297238256305, 299.9250439393501]| 41.3329353332519531|      0.03125000|[1338, 208, 0, 104]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      34|[99.97672770021173, 0.2383933600903082, 0.4278887761737418, 1.050940817199548, 100.07867381941587, 0.2649829500981494, 0.2564128748841595, 0.856077092019243, 99.85296902021567, 0.1729032537085767, 0.3007952950837835, 0.6989257242505056, 99.89463785741295, 0.1529650610666763, 0.3619541722292538, 0.4272122987202235, 99.83230018861332, 0.2629155185103835, 0.429454110335534, 0.1990880877144708, 99.92209611931007, 0.7274743408363882, 0.5914153829285133, 0.1587716160158928, 300.0148072124014, 300.008197666998, 300.1152900554334, 299.84655645809954, 299.9217681236339]| 37.4219207763671875|      0.06250000|[1366, 212, 0, 106]                                                        |  | trying linear partial model with 15 points | iterate success | actual_k=2
