k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.01, 0.00037, 1e-05, 0.0979798, 0.000167, 1e-05]                    |3359.7648016902749077|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.01, 0.00037, 1e-05, 0.0979798, 0.000167, 1e-05]                    |3359.7648016902749077|      0.50000000|[15, 2, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=2
      12|[0.0, 0.0, 0.01, 0.00037, 1e-05, 0.0979798, 0.000167, 1e-05]                    |3359.7648016902749077|      0.00024414|[180, 24, 12, 24]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      13|[0.0, 0.0, 0.01, 0.00037, 1e-05, 0.0979798, 0.000167, 1e-05]                    |3359.7648016902749077|      0.00012207|[195, 26, 13, 26]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      14|[0.0, 0.0, 0.01, 0.00037, 1e-05, 0.0979798, 0.000167, 1e-05]                    |3359.7648016902749077|      0.00006104|[210, 28, 14, 28]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      15|[-6.2567276241e-06, 3.07254928117e-05, 0.0100007796046372, 0.0003867955702404, 7.8242911975e-06, 0.0979771418229049, 0.0001779840292399, 5.823836931e-05]|2314.8919974684185945|      0.00012207|[225, 30, 15, 30]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      16|[-6.2567276241e-06, 3.07254928117e-05, 0.0100007796046372, 0.0003867955702404, 7.8242911975e-06, 0.0979771418229049, 0.0001779840292399, 5.823836931e-05]|2314.8919974684185945|      0.00006104|[240, 32, 16, 32]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      17|[-6.2567276241e-06, 3.07254928117e-05, 0.0100007796046372, 0.0003867955702404, 7.8242911975e-06, 0.0979771418229049, 0.0001779840292399, 5.823836931e-05]|2314.8919974684185945|      0.00003052|[255, 34, 17, 34]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      18|[-6.1577205471e-06, 3.13086104598e-05, 0.009997158451109, 0.0003853396316489, 1.83622987607e-05, 0.0979802760703604, 0.0001594818194878, 3.69654908084e-05]|1692.3857873427045888|      0.00006104|[270, 36, 18, 36]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      19|[-6.1577205471e-06, 3.13086104598e-05, 0.009997158451109, 0.0003853396316489, 1.83622987607e-05, 0.0979802760703604, 0.0001594818194878, 3.69654908084e-05]|1692.3857873427045888|      0.00003052|[285, 38, 19, 38]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      20|[-6.1577205471e-06, 3.13086104598e-05, 0.009997158451109, 0.0003853396316489, 1.83622987607e-05, 0.0979802760703604, 0.0001594818194878, 3.69654908084e-05]|1692.3857873427045888|      0.00001526|[300, 40, 20, 40]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      21|[-6.1577205471e-06, 3.13086104598e-05, 0.009997158451109, 0.0003853396316489, 1.83622987607e-05, 0.0979802760703604, 0.0001594818194878, 3.69654908084e-05]|1692.3857873427045888|      0.00000763|[315, 42, 21, 42]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      22|[-7.5804673276e-06, 3.15368316226e-05, 0.0099965181632159, 0.0003817257533168, 1.9597887449e-05, 0.0979797320194827, 0.0001658404059693, 3.76034481906e-05]|1610.8841012031241462|      0.00001526|[330, 44, 22, 44]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      23|[-7.5804673276e-06, 3.15368316226e-05, 0.0099965181632159, 0.0003817257533168, 1.9597887449e-05, 0.0979797320194827, 0.0001658404059693, 3.76034481906e-05]|1610.8841012031241462|      0.00000763|[345, 46, 23, 46]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      24|[-7.5804673276e-06, 3.15368316226e-05, 0.0099965181632159, 0.0003817257533168, 1.9597887449e-05, 0.0979797320194827, 0.0001658404059693, 3.76034481906e-05]|1610.8841012031241462|      0.00000381|[360, 48, 24, 48]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      25|[-7.5804673276e-06, 3.15368316226e-05, 0.0099965181632159, 0.0003817257533168, 1.9597887449e-05, 0.0979797320194827, 0.0001658404059693, 3.76034481906e-05]|1610.8841012031241462|      0.00000191|[375, 50, 25, 50]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      26|[-7.8106319104e-06, 3.16766745381e-05, 0.0099965949124334, 0.000380346448844, 1.97151582574e-05, 0.0979801857413852, 0.0001663161506261, 3.65029361398e-05]|1604.5491884449743338|      0.00000381|[390, 52, 26, 52]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      27|[-8.3896477926e-06, 3.0887494441e-05, 0.0099976457340914, 0.0003773587686434, 2.09372388379e-05, 0.0979810653894301, 0.000165838925045, 3.54693087458e-05]|1600.8808058436186457|      0.00000763|[405, 54, 27, 54]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      28|[-8.3896477926e-06, 3.0887494441e-05, 0.0099976457340914, 0.0003773587686434, 2.09372388379e-05, 0.0979810653894301, 0.000165838925045, 3.54693087458e-05]|1600.8808058436186457|      0.00000381|[420, 56, 28, 56]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      29|[-8.3896477926e-06, 3.0887494441e-05, 0.0099976457340914, 0.0003773587686434, 2.09372388379e-05, 0.0979810653894301, 0.000165838925045, 3.54693087458e-05]|1600.8808058436186457|      0.00000191|[435, 58, 29, 58]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      30|[-9.0850992039e-06, 3.09142924686e-05, 0.0099978095015645, 0.0003773628578918, 2.09141760939e-05, 0.0979812234368739, 0.0001670146012819, 3.67804326917e-05]|1597.7352125773986700|      0.00000381|[450, 60, 30, 60]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      31|[-9.0850992039e-06, 3.09142924686e-05, 0.0099978095015645, 0.0003773628578918, 2.09141760939e-05, 0.0979812234368739, 0.0001670146012819, 3.67804326917e-05]|1597.7352125773986700|      0.00000191|[465, 62, 31, 62]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      32|[-9.1214444454e-06, 3.1329625547e-05, 0.0099984013613557, 0.0003757282345938, 2.05245489769e-05, 0.0979813289257852, 0.000166500747558, 3.66584405791e-05]|1595.1213766499113262|      0.00000381|[480, 64, 32, 64]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      33|[-9.1214444454e-06, 3.1329625547e-05, 0.0099984013613557, 0.0003757282345938, 2.05245489769e-05, 0.0979813289257852, 0.000166500747558, 3.66584405791e-05]|1595.1213766499113262|      0.00000191|[495, 66, 33, 66]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      34|[-9.1214444454e-06, 3.1329625547e-05, 0.0099984013613557, 0.0003757282345938, 2.05245489769e-05, 0.0979813289257852, 0.000166500747558, 3.66584405791e-05]|1595.1213766499113262|      0.00000095|[510, 68, 34, 68]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      35|[-9.1506212059e-06, 3.12676367392e-05, 0.0099984010492831, 0.0003748464236234, 2.03728579352e-05, 0.0979815484589995, 0.0001666822415489, 3.65065687641e-05]|1593.9618120957788960|      0.00000191|[525, 70, 35, 70]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      36|[-9.1506212059e-06, 3.12676367392e-05, 0.0099984010492831, 0.0003748464236234, 2.03728579352e-05, 0.0979815484589995, 0.0001666822415489, 3.65065687641e-05]|1593.9618120957788960|      0.00000095|[540, 72, 36, 72]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      37|[-9.1105881678e-06, 3.1091566769e-05, 0.0099983642253108, 0.0003741395543913, 2.01835030742e-05, 0.0979816942841025, 0.000167215704068, 3.66914168739e-05]|1593.4974759363626617|      0.00000191|[555, 74, 37, 74]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      38|[-9.9088545737e-06, 3.08343118739e-05, 0.0099985397445464, 0.0003730018848055, 2.06508840582e-05, 0.0979823962784617, 0.0001662924001019, 3.6477549849e-05]|1592.7833721482600140|      0.00000381|[570, 76, 38, 76]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      39|[-9.9088545737e-06, 3.08343118739e-05, 0.0099985397445464, 0.0003730018848055, 2.06508840582e-05, 0.0979823962784617, 0.0001662924001019, 3.6477549849e-05]|1592.7833721482600140|      0.00000191|[585, 78, 39, 78]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      40|[-9.9088545737e-06, 3.08343118739e-05, 0.0099985397445464, 0.0003730018848055, 2.06508840582e-05, 0.0979823962784617, 0.0001662924001019, 3.6477549849e-05]|1592.7833721482600140|      0.00000095|[600, 80, 40, 80]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
