k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]                              |  2.9665404653292509|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]                              |  2.9665404653292509|      0.50000000|[17, 0, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=0
      25|[0.1004225977871934, -0.0028269042099582, 0.014761883613598, -0.0009158187985454, 0.0154228705807219, 0.0082688631429093, 0.00391700477415, -0.0011787360525782, -0.0007113630158624, 0.0011018766373227]|  0.0176644500005947|      0.03125000|[425, 0, 25, 50]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      26|[0.1004225977871934, -0.0028269042099582, 0.014761883613598, -0.0009158187985454, 0.0154228705807219, 0.0082688631429093, 0.00391700477415, -0.0011787360525782, -0.0007113630158624, 0.0011018766373227]|  0.0176644500005947|      0.01562500|[442, 0, 26, 52]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      27|[0.1004225977871934, -0.0028269042099582, 0.014761883613598, -0.0009158187985454, 0.0154228705807219, 0.0082688631429093, 0.00391700477415, -0.0011787360525782, -0.0007113630158624, 0.0011018766373227]|  0.0176644500005947|      0.00781250|[459, 0, 27, 54]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      28|[0.1004225977871934, -0.0028269042099582, 0.014761883613598, -0.0009158187985454, 0.0154228705807219, 0.0082688631429093, 0.00391700477415, -0.0011787360525782, -0.0007113630158624, 0.0011018766373227]|  0.0176644500005947|      0.00390625|[476, 0, 28, 56]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      29|[0.0999836630566693, -0.0021385943852803, 0.0142693686781446, -3.80884611534e-05, 0.0138398916185907, 0.0064630080778105, 0.0025799940788573, -0.0008231472776141, 0.0002162260816885, -0.0011426669738538]|  0.0152795124045522|      0.00781250|[493, 0, 29, 58]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      30|[0.0999836630566693, -0.0021385943852803, 0.0142693686781446, -3.80884611534e-05, 0.0138398916185907, 0.0064630080778105, 0.0025799940788573, -0.0008231472776141, 0.0002162260816885, -0.0011426669738538]|  0.0152795124045522|      0.00390625|[510, 0, 30, 60]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      31|[0.0985965818825918, -0.003003232114383, 0.0138248827438109, 0.0006301898380483, 0.0122767526322532, 0.0049866474715076, 0.0005522889295635, -0.0009833006895471, -0.0001324083144781, 0.0006069631256126]|  0.0132279620074328|      0.00781250|[527, 0, 31, 62]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      32|[0.0951753495932655, -0.0036668516182811, 0.0130601266094672, -0.000699621651303, 0.0066642696419049, 0.0024220518499578, 0.0007579187158173, 0.0017778028955442, 6.0282079495e-06, 0.0014869785674826]|  0.0098766887756784|      0.01562500|[544, 0, 32, 64]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      33|[0.0951753495932655, -0.0036668516182811, 0.0130601266094672, -0.000699621651303, 0.0066642696419049, 0.0024220518499578, 0.0007579187158173, 0.0017778028955442, 6.0282079495e-06, 0.0014869785674826]|  0.0098766887756784|      0.00781250|[561, 0, 33, 66]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      34|[0.0951753495932655, -0.0036668516182811, 0.0130601266094672, -0.000699621651303, 0.0066642696419049, 0.0024220518499578, 0.0007579187158173, 0.0017778028955442, 6.0282079495e-06, 0.0014869785674826]|  0.0098766887756784|      0.00390625|[578, 0, 34, 68]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      35|[0.0949798448401631, -0.0024326376931801, 0.0127706615550731, -0.0009623730246878, 0.0050091713918613, 0.0011193392826388, 0.0017296756138309, -0.0009562747606775, -0.0004701684005885, 0.0008074279220183]|  0.0093453412727467|      0.00781250|[595, 0, 35, 70]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      36|[0.0949798448401631, -0.0024326376931801, 0.0127706615550731, -0.0009623730246878, 0.0050091713918613, 0.0011193392826388, 0.0017296756138309, -0.0009562747606775, -0.0004701684005885, 0.0008074279220183]|  0.0093453412727467|      0.00390625|[612, 0, 36, 72]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      37|[0.0940499687030402, -0.0019889851180521, 0.010255192233583, 0.0005337319237368, 0.0040048370250081, 0.0010979238572128, 0.0016062624979206, -0.0012696044712739, 0.0013175455941644, -0.0003383914913224]|  0.0086065264600379|      0.00781250|[629, 0, 37, 74]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      38|[0.0940499687030402, -0.0019889851180521, 0.010255192233583, 0.0005337319237368, 0.0040048370250081, 0.0010979238572128, 0.0016062624979206, -0.0012696044712739, 0.0013175455941644, -0.0003383914913224]|  0.0086065264600379|      0.00390625|[646, 0, 38, 76]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      39|[0.0940499687030402, -0.0019889851180521, 0.010255192233583, 0.0005337319237368, 0.0040048370250081, 0.0010979238572128, 0.0016062624979206, -0.0012696044712739, 0.0013175455941644, -0.0003383914913224]|  0.0086065264600379|      0.00195312|[663, 0, 39, 78]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      40|[0.0937417154562724, -0.0025316457077002, 0.0101246356811676, 0.0001815695119787, 0.0031338456847876, 0.0012115214079606, 0.000894590516927, -0.0003750612407307, 0.0002556945713037, -5.84079285486e-05]|  0.0081752576331830|      0.00390625|[680, 0, 40, 80]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      41|[0.0937417154562724, -0.0025316457077002, 0.0101246356811676, 0.0001815695119787, 0.0031338456847876, 0.0012115214079606, 0.000894590516927, -0.0003750612407307, 0.0002556945713037, -5.84079285486e-05]|  0.0081752576331830|      0.00195312|[697, 0, 41, 82]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      42|[0.0926984037301919, -0.0025085034614543, 0.0097380288983158, 0.0006451151883659, 0.0025270527519809, 0.0003635610202279, 0.0007356010175683, 0.0006325711113379, 0.0003901930223448, 0.0004057019851575]|  0.0078205026700226|      0.00390625|[714, 0, 42, 84]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      43|[0.0917555121624543, -0.0024699416577113, 0.0076658478231078, 0.0001719385146962, -0.00035099446793, 0.0009384961355209, 0.001740567288445, 0.0005952511738264, 0.0008645012132462, 0.0003856386304889]|  0.0074779075754857|      0.00781250|[731, 0, 43, 86]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      44|[0.0917555121624543, -0.0024699416577113, 0.0076658478231078, 0.0001719385146962, -0.00035099446793, 0.0009384961355209, 0.001740567288445, 0.0005952511738264, 0.0008645012132462, 0.0003856386304889]|  0.0074779075754857|      0.00390625|[748, 0, 44, 88]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      45|[0.0917555121624543, -0.0024699416577113, 0.0076658478231078, 0.0001719385146962, -0.00035099446793, 0.0009384961355209, 0.001740567288445, 0.0005952511738264, 0.0008645012132462, 0.0003856386304889]|  0.0074779075754857|      0.00195312|[765, 0, 45, 90]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      46|[0.0906453926134265, -0.0020094619364541, 0.0073796175241029, 0.0007314331602497, 0.0003383339405572, 0.0005029868923342, 0.0008989599542358, 0.0005479014583871, 0.0002356044938975, 0.0008377783174529]|  0.0071931005275774|      0.00390625|[782, 0, 46, 92]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      47|[0.0906453926134265, -0.0020094619364541, 0.0073796175241029, 0.0007314331602497, 0.0003383339405572, 0.0005029868923342, 0.0008989599542358, 0.0005479014583871, 0.0002356044938975, 0.0008377783174529]|  0.0071931005275774|      0.00195312|[799, 0, 47, 94]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      48|[0.0906453926134265, -0.0020094619364541, 0.0073796175241029, 0.0007314331602497, 0.0003383339405572, 0.0005029868923342, 0.0008989599542358, 0.0005479014583871, 0.0002356044938975, 0.0008377783174529]|  0.0071931005275774|      0.00097656|[816, 0, 48, 96]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      49|[0.0901581900058309, -0.0018503579145104, 0.0070028076739474, 0.00077992182533, 0.0001785264497387, 0.0004517785981349, 0.0007854076607685, 0.0001317559225155, 0.0002461631964017, 0.0002613118467442]|  0.0070797783187849|      0.00195312|[833, 0, 49, 98]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      50|[0.0901581900058309, -0.0018503579145104, 0.0070028076739474, 0.00077992182533, 0.0001785264497387, 0.0004517785981349, 0.0007854076607685, 0.0001317559225155, 0.0002461631964017, 0.0002613118467442]|  0.0070797783187849|      0.00097656|[850, 0, 50, 100]                                                          |  | used linear model with 17 points | iterate failure | actual_k=0
