k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                    | 30.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                    | 30.0000000000000000|      0.50000000|[13, 4, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=4
      17|[-0.0795354109516139, 0.2838419738680271, 0.2260728158777449, 0.0615022327679854, 0.207213448043089, 0.1262388842578591, -0.0105078827727003, -0.0242543684208105, -0.0192207623226377, 0.0172665120195629, -0.1331579854486477, 0.0338912101020845]|  5.3458138583761565|      0.12500000|[221, 68, 17, 34]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      18|[-0.0795354109516139, 0.2838419738680271, 0.2260728158777449, 0.0615022327679854, 0.207213448043089, 0.1262388842578591, -0.0105078827727003, -0.0242543684208105, -0.0192207623226377, 0.0172665120195629, -0.1331579854486477, 0.0338912101020845]|  5.3458138583761565|      0.06250000|[234, 72, 18, 36]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      19|[-0.0795354109516139, 0.2838419738680271, 0.2260728158777449, 0.0615022327679854, 0.207213448043089, 0.1262388842578591, -0.0105078827727003, -0.0242543684208105, -0.0192207623226377, 0.0172665120195629, -0.1331579854486477, 0.0338912101020845]|  5.3458138583761565|      0.03125000|[247, 76, 19, 38]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      20|[-0.0841662058956605, 0.3058046835100761, 0.2375210642918665, 0.0667713059294896, 0.2127638625319296, 0.1335569325557627, 7.22491619603e-05, -0.0207786340021717, -0.0155886304568257, 0.0141432545936938, -0.1254435186552078, 0.0386965331395526]|  4.8151458810803973|      0.06250000|[260, 80, 20, 40]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      21|[-0.099203911571627, 0.3488162920734321, 0.2669352748250555, 0.082541507653095, 0.2146292033683589, 0.130946819848346, -0.0121040463594746, -0.0057447500125995, -0.033104636268378, 0.0150563586898787, -0.1224771652736058, 0.0425963275979347]|  3.9846608653595790|      0.12500000|[273, 84, 21, 42]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      22|[-0.099203911571627, 0.3488162920734321, 0.2669352748250555, 0.082541507653095, 0.2146292033683589, 0.130946819848346, -0.0121040463594746, -0.0057447500125995, -0.033104636268378, 0.0150563586898787, -0.1224771652736058, 0.0425963275979347]|  3.9846608653595790|      0.06250000|[286, 88, 22, 44]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      23|[-0.0829561950353169, 0.3926746189306796, 0.2594397321410723, 0.0785058740053999, 0.2185038845029481, 0.1038525822939013, -0.0032520598897968, -0.0096565711875242, -0.0487586924314115, -0.0063589581248905, -0.1317139685320342, 0.0387904507488881]|  3.6295257724183285|      0.12500000|[299, 92, 23, 46]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      24|[-0.0829561950353169, 0.3926746189306796, 0.2594397321410723, 0.0785058740053999, 0.2185038845029481, 0.1038525822939013, -0.0032520598897968, -0.0096565711875242, -0.0487586924314115, -0.0063589581248905, -0.1317139685320342, 0.0387904507488881]|  3.6295257724183285|      0.06250000|[312, 96, 24, 48]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      25|[-0.0829561950353169, 0.3926746189306796, 0.2594397321410723, 0.0785058740053999, 0.2185038845029481, 0.1038525822939013, -0.0032520598897968, -0.0096565711875242, -0.0487586924314115, -0.0063589581248905, -0.1317139685320342, 0.0387904507488881]|  3.6295257724183285|      0.03125000|[325, 100, 25, 50]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      26|[-0.0888881715114007, 0.4027851790973141, 0.2722623765841444, 0.0897500278808808, 0.210518035529471, 0.1052344487788923, -0.0010653663627118, -0.006505561366529, -0.0332246829934328, -0.0030100701480199, -0.1177641175147246, 0.0433497103078744]|  3.1406552850369245|      0.06250000|[338, 104, 26, 52]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      27|[-0.0864168984445563, 0.450789786872946, 0.273717200877609, 0.0853890309293124, 0.2113427931786481, 0.0972556731915532, -0.0225373738024124, 0.0086790092428388, -0.0611848449035462, -0.0040131707862023, -0.1158965225532723, 0.0490366677189897]|  2.6810359015180474|      0.12500000|[351, 108, 27, 54]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      28|[-0.0864168984445563, 0.450789786872946, 0.273717200877609, 0.0853890309293124, 0.2113427931786481, 0.0972556731915532, -0.0225373738024124, 0.0086790092428388, -0.0611848449035462, -0.0040131707862023, -0.1158965225532723, 0.0490366677189897]|  2.6810359015180474|      0.06250000|[364, 112, 28, 56]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      29|[-0.0904451431570306, 0.4826084441610051, 0.298578127201556, 0.0795171039750551, 0.2114993314882026, 0.0960905437565712, -0.0212645273265654, -0.0075086468873162, -0.0639519450779362, 0.0128628928503247, -0.1023080703233, 0.0875451645457072]|  2.1631958829234925|      0.12500000|[377, 116, 29, 58]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      30|[-0.0904451431570306, 0.4826084441610051, 0.298578127201556, 0.0795171039750551, 0.2114993314882026, 0.0960905437565712, -0.0212645273265654, -0.0075086468873162, -0.0639519450779362, 0.0128628928503247, -0.1023080703233, 0.0875451645457072]|  2.1631958829234925|      0.06250000|[390, 120, 30, 60]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      31|[-0.0926456903915581, 0.5166022800656203, 0.3115901586732011, 0.0661606335257389, 0.1907974230429804, 0.091406477602605, -0.0272199364541278, -0.035077089799337, -0.0526132330018412, -0.011168456957265, -0.0869522764902514, 0.0730451491790028]|  1.8262634952833894|      0.12500000|[403, 124, 31, 62]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      32|[-0.0926456903915581, 0.5166022800656203, 0.3115901586732011, 0.0661606335257389, 0.1907974230429804, 0.091406477602605, -0.0272199364541278, -0.035077089799337, -0.0526132330018412, -0.011168456957265, -0.0869522764902514, 0.0730451491790028]|  1.8262634952833894|      0.06250000|[416, 128, 32, 64]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      33|[-0.0926456903915581, 0.5166022800656203, 0.3115901586732011, 0.0661606335257389, 0.1907974230429804, 0.091406477602605, -0.0272199364541278, -0.035077089799337, -0.0526132330018412, -0.011168456957265, -0.0869522764902514, 0.0730451491790028]|  1.8262634952833894|      0.03125000|[429, 132, 33, 66]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      34|[-0.0851014034328241, 0.5256689163313394, 0.3146153255149138, 0.0730152789782571, 0.1941806908328352, 0.0817063487810268, -0.0320940093111563, -0.0262786902152984, -0.0382136552049807, -0.0065443233988053, -0.0683588655572198, 0.0726556124779209]|  1.6081929556623671|      0.06250000|[442, 136, 34, 68]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      35|[-0.0799513814190166, 0.5702310520261988, 0.3083205726815297, 0.0763291782284979, 0.201611064573114, 0.0823810388351539, -0.0519970245284292, -0.0021691116848681, -0.0286866821562653, -0.0174093663791314, -0.047548258701319, 0.0856316022169194]|  1.4409709624163232|      0.12500000|[455, 140, 35, 70]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      36|[-0.0799513814190166, 0.5702310520261988, 0.3083205726815297, 0.0763291782284979, 0.201611064573114, 0.0823810388351539, -0.0519970245284292, -0.0021691116848681, -0.0286866821562653, -0.0174093663791314, -0.047548258701319, 0.0856316022169194]|  1.4409709624163232|      0.06250000|[468, 144, 36, 72]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      37|[-0.0799513814190166, 0.5702310520261988, 0.3083205726815297, 0.0763291782284979, 0.201611064573114, 0.0823810388351539, -0.0519970245284292, -0.0021691116848681, -0.0286866821562653, -0.0174093663791314, -0.047548258701319, 0.0856316022169194]|  1.4409709624163232|      0.03125000|[481, 148, 37, 74]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      38|[-0.0701048690803839, 0.5745340088064134, 0.3044135177327679, 0.0706046787370431, 0.1928368511697136, 0.0699313719017795, -0.0623970831639024, -0.0094640060392139, -0.0405906892051655, -0.0297748600356548, -0.0522331150593863, 0.0754757242261091]|  1.3198715979750473|      0.06250000|[494, 152, 38, 76]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      39|[-0.0701048690803839, 0.5745340088064134, 0.3044135177327679, 0.0706046787370431, 0.1928368511697136, 0.0699313719017795, -0.0623970831639024, -0.0094640060392139, -0.0405906892051655, -0.0297748600356548, -0.0522331150593863, 0.0754757242261091]|  1.3198715979750473|      0.03125000|[507, 156, 39, 78]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      40|[-0.0701048690803839, 0.5745340088064134, 0.3044135177327679, 0.0706046787370431, 0.1928368511697136, 0.0699313719017795, -0.0623970831639024, -0.0094640060392139, -0.0405906892051655, -0.0297748600356548, -0.0522331150593863, 0.0754757242261091]|  1.3198715979750473|      0.01562500|[520, 160, 40, 80]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      41|[-0.072932094554063, 0.5852616685094395, 0.3038943117729075, 0.07350185545564, 0.1956532020679408, 0.0738805219570146, -0.059877544363687, -0.0047796784410722, -0.0349669070350142, -0.0266867180441931, -0.0488254221312726, 0.0782698239643516]|  1.1462898141793594|      0.03125000|[533, 164, 41, 82]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      42|[-0.072932094554063, 0.5852616685094395, 0.3038943117729075, 0.07350185545564, 0.1956532020679408, 0.0738805219570146, -0.059877544363687, -0.0047796784410722, -0.0349669070350142, -0.0266867180441931, -0.0488254221312726, 0.0782698239643516]|  1.1462898141793594|      0.01562500|[546, 168, 42, 84]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      43|[-0.0751000204096716, 0.5981251126466588, 0.308164869947762, 0.0709538627004771, 0.1974016452792273, 0.0770897200476775, -0.0592616031653987, -0.0054296275822411, -0.0304346227858997, -0.0243243769803201, -0.0459150779307721, 0.0789715436603561]|  1.0558470639425039|      0.03125000|[559, 172, 43, 86]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      44|[-0.0751000204096716, 0.5981251126466588, 0.308164869947762, 0.0709538627004771, 0.1974016452792273, 0.0770897200476775, -0.0592616031653987, -0.0054296275822411, -0.0304346227858997, -0.0243243769803201, -0.0459150779307721, 0.0789715436603561]|  1.0558470639425039|      0.01562500|[572, 176, 44, 88]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      45|[-0.0751000204096716, 0.5981251126466588, 0.308164869947762, 0.0709538627004771, 0.1974016452792273, 0.0770897200476775, -0.0592616031653987, -0.0054296275822411, -0.0304346227858997, -0.0243243769803201, -0.0459150779307721, 0.0789715436603561]|  1.0558470639425039|      0.00781250|[585, 180, 45, 90]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      46|[-0.0744937587063408, 0.6038793420680533, 0.3092541496000878, 0.071529362691408, 0.1971133066497253, 0.0768243458139918, -0.0604771868525063, -0.0041685714222908, -0.0339396917693066, -0.0269657169282577, -0.0455977446661311, 0.0771129523457948]|  1.0154494534624903|      0.01562500|[598, 184, 46, 92]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      47|[-0.0717658891630227, 0.6161438152055191, 0.3118488380009219, 0.0722719739530499, 0.1928466757467659, 0.078677631511471, -0.0579808277202655, 0.001132452500564, -0.0317956955211371, -0.0240251978738899, -0.043195103275122, 0.0791156114456547]|  0.9425324883796746|      0.03125000|[611, 188, 47, 94]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      48|[-0.0728889523096547, 0.6392670104442667, 0.3101077331182262, 0.0638124651736592, 0.1868124207498165, 0.0773535290762309, -0.0668382773689286, -0.0102079011838456, -0.0331252177190052, -0.0346527786859758, -0.0451563216245267, 0.0806127216349528]|  0.8726918009530645|      0.06250000|[624, 192, 48, 96]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      49|[-0.0728889523096547, 0.6392670104442667, 0.3101077331182262, 0.0638124651736592, 0.1868124207498165, 0.0773535290762309, -0.0668382773689286, -0.0102079011838456, -0.0331252177190052, -0.0346527786859758, -0.0451563216245267, 0.0806127216349528]|  0.8726918009530645|      0.03125000|[637, 196, 49, 98]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      50|[-0.0854945530903657, 0.6333105341287514, 0.3004725133989047, 0.0573973402542506, 0.1740530916409096, 0.0823697165220316, -0.0746968929900477, -0.0027901978523829, -0.0244979245975591, -0.0204113683541771, -0.037939626232834, 0.0843702483315232]|  0.8404805558354818|      0.06250000|[650, 200, 50, 100]                                                        |  | used linear model with 17 points | iterate success | actual_k=4
      51|[-0.0854945530903657, 0.6333105341287514, 0.3004725133989047, 0.0573973402542506, 0.1740530916409096, 0.0823697165220316, -0.0746968929900477, -0.0027901978523829, -0.0244979245975591, -0.0204113683541771, -0.037939626232834, 0.0843702483315232]|  0.8404805558354818|      0.03125000|[663, 204, 51, 102]                                                        |  | used linear model with 17 points | iterate failure | actual_k=4
      52|[-0.0854945530903657, 0.6333105341287514, 0.3004725133989047, 0.0573973402542506, 0.1740530916409096, 0.0823697165220316, -0.0746968929900477, -0.0027901978523829, -0.0244979245975591, -0.0204113683541771, -0.037939626232834, 0.0843702483315232]|  0.8404805558354818|      0.01562500|[676, 208, 52, 104]                                                        |  | used linear model with 17 points | iterate failure | actual_k=4
      53|[-0.0854945530903657, 0.6333105341287514, 0.3004725133989047, 0.0573973402542506, 0.1740530916409096, 0.0823697165220316, -0.0746968929900477, -0.0027901978523829, -0.0244979245975591, -0.0204113683541771, -0.037939626232834, 0.0843702483315232]|  0.8404805558354818|      0.00781250|[689, 212, 53, 106]                                                        |  | used linear model with 17 points | iterate failure | actual_k=4
      54|[-0.0837940003529832, 0.6381281876712567, 0.3037737375831606, 0.0565901540843526, 0.1744501029227379, 0.0811618564530857, -0.0756919262980835, -0.005032013791443, -0.02694040150876, -0.0210955626335079, -0.0384834817352654, 0.0813666018176577]|  0.7979968064565404|      0.01562500|[702, 216, 54, 108]                                                        |  | used linear model with 17 points | iterate success | actual_k=4
      55|[-0.0813963866114654, 0.6524019777616167, 0.3062642492894726, 0.0559686247330217, 0.1742213621793967, 0.0783423685696454, -0.0740285067584579, -0.0043480994599741, -0.0259839429815428, -0.018562651783131, -0.0355138564835764, 0.0821890253418489]|  0.7137107716422164|      0.03125000|[715, 220, 55, 110]                                                        |  | used linear model with 17 points | iterate success | actual_k=4
      56|[-0.0813963866114654, 0.6524019777616167, 0.3062642492894726, 0.0559686247330217, 0.1742213621793967, 0.0783423685696454, -0.0740285067584579, -0.0043480994599741, -0.0259839429815428, -0.018562651783131, -0.0355138564835764, 0.0821890253418489]|  0.7137107716422164|      0.01562500|[728, 224, 56, 112]                                                        |  | used linear model with 17 points | iterate failure | actual_k=4
      57|[-0.0807830485638233, 0.6626589099501057, 0.3093705559025454, 0.0599137209169993, 0.169631539944352, 0.0815714730900536, -0.0794598872243615, -0.0083109231585846, -0.030428055952608, -0.0169989744074946, -0.0391218608919401, 0.0833875604538344]|  0.6677703732668425|      0.03125000|[741, 228, 57, 114]                                                        |  | used linear model with 17 points | iterate success | actual_k=4
      58|[-0.0851634000538717, 0.6796280013636755, 0.3136108274900321, 0.055724040543141, 0.1596593192310897, 0.0774109953520942, -0.0832730649918811, -0.0015908203338286, -0.0249096157194498, -0.0055299142319505, -0.0324131495893975, 0.0992127755793446]|  0.6330798506943295|      0.06250000|[754, 232, 58, 116]                                                        |  | used linear model with 17 points | iterate success | actual_k=4
      59|[-0.0851634000538717, 0.6796280013636755, 0.3136108274900321, 0.055724040543141, 0.1596593192310897, 0.0774109953520942, -0.0832730649918811, -0.0015908203338286, -0.0249096157194498, -0.0055299142319505, -0.0324131495893975, 0.0992127755793446]|  0.6330798506943295|      0.03125000|[767, 236, 59, 118]                                                        |  | used linear model with 17 points | iterate failure | actual_k=4
      60|[-0.0851634000538717, 0.6796280013636755, 0.3136108274900321, 0.055724040543141, 0.1596593192310897, 0.0774109953520942, -0.0832730649918811, -0.0015908203338286, -0.0249096157194498, -0.0055299142319505, -0.0324131495893975, 0.0992127755793446]|  0.6330798506943295|      0.01562500|[780, 240, 60, 120]                                                        |  | used linear model with 17 points | iterate failure | actual_k=4
