k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]                              | 51.0855557048649089|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]                              | 51.0855557048649089|      0.50000000|[15, 2, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=2
      21|[-0.0496237000635678, 0.3070902227498298, 0.1359561153683938, 0.2694697122327234, 0.3483902713258229, 0.7756339983108175, 0.9021204995468282, 0.9456623127250019, 0.9446743111656873, 0.864297430934706]|  5.1316703651588735|      0.03125000|[315, 42, 21, 42]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      22|[-0.0496237000635678, 0.3070902227498298, 0.1359561153683938, 0.2694697122327234, 0.3483902713258229, 0.7756339983108175, 0.9021204995468282, 0.9456623127250019, 0.9446743111656873, 0.864297430934706]|  5.1316703651588735|      0.01562500|[330, 44, 22, 44]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      23|[-0.0496237000635678, 0.3070902227498298, 0.1359561153683938, 0.2694697122327234, 0.3483902713258229, 0.7756339983108175, 0.9021204995468282, 0.9456623127250019, 0.9446743111656873, 0.864297430934706]|  5.1316703651588735|      0.00781250|[345, 46, 23, 46]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      24|[-0.0452291931326457, 0.3094895216006784, 0.1396514237066753, 0.2663108661938407, 0.3458455601494241, 0.7771058241478316, 0.9005115836685138, 0.9449439694267125, 0.9447280971158957, 0.863533316084611]|  5.0204228619765026|      0.01562500|[360, 48, 24, 48]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      25|[-0.0452291931326457, 0.3094895216006784, 0.1396514237066753, 0.2663108661938407, 0.3458455601494241, 0.7771058241478316, 0.9005115836685138, 0.9449439694267125, 0.9447280971158957, 0.863533316084611]|  5.0204228619765026|      0.00781250|[375, 50, 25, 50]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      26|[-0.0452291931326457, 0.3094895216006784, 0.1396514237066753, 0.2663108661938407, 0.3458455601494241, 0.7771058241478316, 0.9005115836685138, 0.9449439694267125, 0.9447280971158957, 0.863533316084611]|  5.0204228619765026|      0.00390625|[390, 52, 26, 52]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      27|[-0.0482739968326872, 0.3103377855539524, 0.1394909701955951, 0.265100358110012, 0.3444960272331866, 0.7784848383406624, 0.9005296640579633, 0.9449672466390815, 0.9446741031599496, 0.8637583256258374]|  4.9211126758713286|      0.00781250|[405, 54, 27, 54]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      28|[-0.0482739968326872, 0.3103377855539524, 0.1394909701955951, 0.265100358110012, 0.3444960272331866, 0.7784848383406624, 0.9005296640579633, 0.9449672466390815, 0.9446741031599496, 0.8637583256258374]|  4.9211126758713286|      0.00390625|[420, 56, 28, 56]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      29|[-0.0456201701695066, 0.3115450397997248, 0.1390572744040735, 0.2637871313349893, 0.3442093828472902, 0.7805041313552528, 0.900983946891892, 0.9447361440380423, 0.9444314283555971, 0.864364536842593]|  4.8631160737510131|      0.00781250|[435, 58, 29, 58]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      30|[-0.0467461849177561, 0.3128565642686292, 0.1414789208683114, 0.2592896475541837, 0.3444474441397726, 0.7853919626195, 0.9007926806497482, 0.9420381160765093, 0.9438186112146839, 0.8649270032827467]|  4.6901377131732600|      0.01562500|[450, 60, 30, 60]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      31|[-0.0467461849177561, 0.3128565642686292, 0.1414789208683114, 0.2592896475541837, 0.3444474441397726, 0.7853919626195, 0.9007926806497482, 0.9420381160765093, 0.9438186112146839, 0.8649270032827467]|  4.6901377131732600|      0.00781250|[465, 62, 31, 62]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      32|[-0.0467461849177561, 0.3128565642686292, 0.1414789208683114, 0.2592896475541837, 0.3444474441397726, 0.7853919626195, 0.9007926806497482, 0.9420381160765093, 0.9438186112146839, 0.8649270032827467]|  4.6901377131732600|      0.00390625|[480, 64, 32, 64]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      33|[-0.0471785385384342, 0.3137829421089596, 0.1426042520276354, 0.2581594750258838, 0.344626851548471, 0.7871886213371679, 0.8989922034341574, 0.9418986223193347, 0.9455393611772439, 0.8664060897009088]|  4.6427824773155768|      0.00781250|[495, 66, 33, 66]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      34|[-0.0449938046913432, 0.3193192803173462, 0.1402592423920553, 0.2582603482123068, 0.3424268834585871, 0.7882449994682066, 0.896082281770658, 0.9433166094360842, 0.9459264461583775, 0.8645304971990054]|  4.5691099902578198|      0.01562500|[510, 68, 34, 68]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      35|[-0.0449938046913432, 0.3193192803173462, 0.1402592423920553, 0.2582603482123068, 0.3424268834585871, 0.7882449994682066, 0.896082281770658, 0.9433166094360842, 0.9459264461583775, 0.8645304971990054]|  4.5691099902578198|      0.00781250|[525, 70, 35, 70]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      36|[-0.0449938046913432, 0.3193192803173462, 0.1402592423920553, 0.2582603482123068, 0.3424268834585871, 0.7882449994682066, 0.896082281770658, 0.9433166094360842, 0.9459264461583775, 0.8645304971990054]|  4.5691099902578198|      0.00390625|[540, 72, 36, 72]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      37|[-0.047785092220348, 0.3217111645322526, 0.1398304247377231, 0.2576176577691, 0.342234318354648, 0.7888928676054887, 0.8966262127206679, 0.942918098140106, 0.9455132614172416, 0.8642711728756599]|  4.4540761990370212|      0.00781250|[555, 74, 37, 74]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      38|[-0.0492652952456747, 0.3263288125632823, 0.1402676574582515, 0.256591654778565, 0.3424841129943234, 0.7924301236825575, 0.8957742647616993, 0.9416748666568046, 0.946878424369444, 0.8598476064775876]|  4.3638609155661170|      0.01562500|[570, 76, 38, 76]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      39|[-0.0492652952456747, 0.3263288125632823, 0.1402676574582515, 0.256591654778565, 0.3424841129943234, 0.7924301236825575, 0.8957742647616993, 0.9416748666568046, 0.946878424369444, 0.8598476064775876]|  4.3638609155661170|      0.00781250|[585, 78, 39, 78]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      40|[-0.0455720649223465, 0.3287130205107975, 0.1417197808058232, 0.2564611616063223, 0.3419701674689892, 0.7963518376027009, 0.895419269457479, 0.940012558474239, 0.94439302355984, 0.855990848721569]|  4.2823621644348009|      0.01562500|[600, 80, 40, 80]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      41|[-0.0455720649223465, 0.3287130205107975, 0.1417197808058232, 0.2564611616063223, 0.3419701674689892, 0.7963518376027009, 0.895419269457479, 0.940012558474239, 0.94439302355984, 0.855990848721569]|  4.2823621644348009|      0.00781250|[615, 82, 41, 82]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      42|[-0.0477541532209313, 0.3273510507433928, 0.138937926282152, 0.2545803613626989, 0.3460516026937359, 0.7971364306857912, 0.8926446195208741, 0.9369056298950245, 0.9456668541562918, 0.8586165923223872]|  4.2208138243530442|      0.01562500|[630, 84, 42, 84]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      43|[-0.0477541532209313, 0.3273510507433928, 0.138937926282152, 0.2545803613626989, 0.3460516026937359, 0.7971364306857912, 0.8926446195208741, 0.9369056298950245, 0.9456668541562918, 0.8586165923223872]|  4.2208138243530442|      0.00781250|[645, 86, 43, 86]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      44|[-0.0454996237751711, 0.3327658480486903, 0.1404025212002606, 0.2514093728367481, 0.3441929857242955, 0.7996157828623408, 0.8927159125572259, 0.9368358321480277, 0.9453152501253679, 0.8607838008479677]|  4.1235547733786451|      0.01562500|[660, 88, 44, 88]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      45|[-0.0454996237751711, 0.3327658480486903, 0.1404025212002606, 0.2514093728367481, 0.3441929857242955, 0.7996157828623408, 0.8927159125572259, 0.9368358321480277, 0.9453152501253679, 0.8607838008479677]|  4.1235547733786451|      0.00781250|[675, 90, 45, 90]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      46|[-0.0454996237751711, 0.3327658480486903, 0.1404025212002606, 0.2514093728367481, 0.3441929857242955, 0.7996157828623408, 0.8927159125572259, 0.9368358321480277, 0.9453152501253679, 0.8607838008479677]|  4.1235547733786451|      0.00390625|[690, 92, 46, 92]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      47|[-0.0488199470515552, 0.3329142983655533, 0.1400593448714952, 0.2508880568261813, 0.3439975930892975, 0.800077193065952, 0.8917650602676753, 0.9360951353528433, 0.9438734285007285, 0.86058383720952]|  4.0938425904375872|      0.00781250|[705, 94, 47, 94]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      48|[-0.0488199470515552, 0.3329142983655533, 0.1400593448714952, 0.2508880568261813, 0.3439975930892975, 0.800077193065952, 0.8917650602676753, 0.9360951353528433, 0.9438734285007285, 0.86058383720952]|  4.0938425904375872|      0.00390625|[720, 96, 48, 96]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      49|[-0.0472355953413846, 0.3349050944637845, 0.1377217306939548, 0.2498465367771686, 0.3441084465599299, 0.8013179921921678, 0.8910180867457665, 0.9358941970281365, 0.944165626119955, 0.8606072785340135]|  4.0118761101563711|      0.00781250|[735, 98, 49, 98]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      50|[-0.0472355953413846, 0.3349050944637845, 0.1377217306939548, 0.2498465367771686, 0.3441084465599299, 0.8013179921921678, 0.8910180867457665, 0.9358941970281365, 0.944165626119955, 0.8606072785340135]|  4.0118761101563711|      0.00390625|[750, 100, 50, 100]                                                        |  | used linear model with 17 points | iterate failure | actual_k=2
