k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.6088616173328167, 0.0334484218940583, 0.1307421479999911, 0.7808388236781169, 0.0054617586405321, 0.0074547978100239, -0.0002726944981319, 0.0030168522199834, 0.0160522381854707, 0.0077263273842262, 0.0116778351457487, 0.0120782994272196, 0.0133529572751598, 0.0073782066197462, 0.0096118122186447, 0.0062753865211389, 0.0080931486199398, 0.0052055530071004, -0.0108481210354438, -0.0068935376568048, 0.0067652156434925, 0.0019166609856271]| 13.1523942947387695|      2.00000000|[129, 0, 0, 2]                                                             |  | trying linear partial model with 65 points | iterate success | actual_k=0
      12|[1.4679188443351452, 0.1150371657358314, 0.313494468725373, 1.9475967034398372, 0.007236009171268, 0.0527413207514698, 0.0239975787664128, 0.0915677189070898, 0.0362406284763918, 0.0296838956240511, 0.0202517454422266, 0.0389143393155634, 0.0051557078734667, 0.0826315811763803, -0.0520592762696074, -0.0238789431311541, 0.0415409905608151, -0.015245513041573, 0.0488176058087908, -0.0264118292768144, -0.0284498862573602, 0.0335604056081346]| 12.1445322036743164|      0.06250000|[1537, 0, 0, 24]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      13|[1.4679188443351452, 0.1150371657358314, 0.313494468725373, 1.9475967034398372, 0.007236009171268, 0.0527413207514698, 0.0239975787664128, 0.0915677189070898, 0.0362406284763918, 0.0296838956240511, 0.0202517454422266, 0.0389143393155634, 0.0051557078734667, 0.0826315811763803, -0.0520592762696074, -0.0238789431311541, 0.0415409905608151, -0.015245513041573, 0.0488176058087908, -0.0264118292768144, -0.0284498862573602, 0.0335604056081346]| 12.1445322036743164|      0.03125000|[1665, 0, 0, 26]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      14|[1.4679188443351452, 0.1150371657358314, 0.313494468725373, 1.9475967034398372, 0.007236009171268, 0.0527413207514698, 0.0239975787664128, 0.0915677189070898, 0.0362406284763918, 0.0296838956240511, 0.0202517454422266, 0.0389143393155634, 0.0051557078734667, 0.0826315811763803, -0.0520592762696074, -0.0238789431311541, 0.0415409905608151, -0.015245513041573, 0.0488176058087908, -0.0264118292768144, -0.0284498862573602, 0.0335604056081346]| 12.1445322036743164|      0.01562500|[1793, 0, 0, 28]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      15|[1.4679188443351452, 0.1150371657358314, 0.313494468725373, 1.9475967034398372, 0.007236009171268, 0.0527413207514698, 0.0239975787664128, 0.0915677189070898, 0.0362406284763918, 0.0296838956240511, 0.0202517454422266, 0.0389143393155634, 0.0051557078734667, 0.0826315811763803, -0.0520592762696074, -0.0238789431311541, 0.0415409905608151, -0.015245513041573, 0.0488176058087908, -0.0264118292768144, -0.0284498862573602, 0.0335604056081346]| 12.1445322036743164|      0.00781250|[1921, 0, 0, 30]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      16|[1.4679188443351452, 0.1150371657358314, 0.313494468725373, 1.9475967034398372, 0.007236009171268, 0.0527413207514698, 0.0239975787664128, 0.0915677189070898, 0.0362406284763918, 0.0296838956240511, 0.0202517454422266, 0.0389143393155634, 0.0051557078734667, 0.0826315811763803, -0.0520592762696074, -0.0238789431311541, 0.0415409905608151, -0.015245513041573, 0.0488176058087908, -0.0264118292768144, -0.0284498862573602, 0.0335604056081346]| 12.1445322036743164|      0.00390625|[2049, 0, 0, 32]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      17|[1.465529938823647, 0.1138848959479019, 0.3144200161962311, 1.9502591627229358, 0.0073542419320327, 0.0525747319149282, 0.0238503417163358, 0.0915019120462482, 0.0363356699820807, 0.0298095320520663, 0.020039515023875, 0.0389169546630285, 0.0051193960613791, 0.0828517074429403, -0.0520922382335178, -0.0238804337946259, 0.0417353852033679, -0.015144557887255, 0.0488178890690836, -0.0266102703487726, -0.0284152236674812, 0.0336032507172785]| 12.1445245742797852|      0.00781250|[2177, 0, 0, 34]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      18|[1.465529938823647, 0.1138848959479019, 0.3144200161962311, 1.9502591627229358, 0.0073542419320327, 0.0525747319149282, 0.0238503417163358, 0.0915019120462482, 0.0363356699820807, 0.0298095320520663, 0.020039515023875, 0.0389169546630285, 0.0051193960613791, 0.0828517074429403, -0.0520922382335178, -0.0238804337946259, 0.0417353852033679, -0.015144557887255, 0.0488178890690836, -0.0266102703487726, -0.0284152236674812, 0.0336032507172785]| 12.1445245742797852|      0.00390625|[2305, 0, 0, 36]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      19|[1.465529938823647, 0.1138848959479019, 0.3144200161962311, 1.9502591627229358, 0.0073542419320327, 0.0525747319149282, 0.0238503417163358, 0.0915019120462482, 0.0363356699820807, 0.0298095320520663, 0.020039515023875, 0.0389169546630285, 0.0051193960613791, 0.0828517074429403, -0.0520922382335178, -0.0238804337946259, 0.0417353852033679, -0.015144557887255, 0.0488178890690836, -0.0266102703487726, -0.0284152236674812, 0.0336032507172785]| 12.1445245742797852|      0.00195312|[2433, 0, 0, 38]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      20|[1.4641091193704905, 0.1130949296493304, 0.3144064226980181, 1.9511249327622124, 0.0075207088377617, 0.0525722427905307, 0.0236754881606445, 0.0912339544986076, 0.0364288390909623, 0.0299560739658941, 0.0202107941550053, 0.0389423015970356, 0.0050325108854794, 0.0829406549597944, -0.052097554912211, -0.024147165477287, 0.0417228013474323, -0.0149105877080486, 0.0485411559051111, -0.0265421954554104, -0.0285083366529569, 0.033626336940887]| 12.1445207595825195|      0.00390625|[2561, 0, 0, 40]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      21|[1.4612784807865442, 0.1119450233839587, 0.3151358063371014, 1.9532609251818829, 0.0076686137994291, 0.05266634464191, 0.0235244299578404, 0.0908284656460489, 0.0367471209216249, 0.0299127724265633, 0.0204536544844784, 0.039058881653805, 0.0052131382255462, 0.0832632490829401, -0.0521452854027656, -0.0241117016815572, 0.0414739684942948, -0.0148189012332532, 0.048400096005042, -0.0261663537559363, -0.0282722352539608, 0.0335349450067358]| 12.1445131301879883|      0.00781250|[2689, 0, 0, 42]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      22|[1.4612784807865442, 0.1119450233839587, 0.3151358063371014, 1.9532609251818829, 0.0076686137994291, 0.05266634464191, 0.0235244299578404, 0.0908284656460489, 0.0367471209216249, 0.0299127724265633, 0.0204536544844784, 0.039058881653805, 0.0052131382255462, 0.0832632490829401, -0.0521452854027656, -0.0241117016815572, 0.0414739684942948, -0.0148189012332532, 0.048400096005042, -0.0261663537559363, -0.0282722352539608, 0.0335349450067358]| 12.1445131301879883|      0.00390625|[2817, 0, 0, 44]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      23|[1.4583172362884032, 0.1106023289742249, 0.3156232728642288, 1.9552926530086945, 0.007541214557392, 0.0527286614430232, 0.023573524902408, 0.0909567622962739, 0.0367517883181759, 0.0301058478719615, 0.0203651286196967, 0.0388158312844476, 0.0049843770113537, 0.0833786757233822, -0.0521752842359244, -0.0242163065125707, 0.0415920028049662, -0.0146618833430189, 0.0484802359212109, -0.0260251815409326, -0.0284301868779292, 0.0336392099407619]| 12.1445045471191406|      0.00781250|[2945, 0, 0, 46]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      24|[1.4583172362884032, 0.1106023289742249, 0.3156232728642288, 1.9552926530086945, 0.007541214557392, 0.0527286614430232, 0.023573524902408, 0.0909567622962739, 0.0367517883181759, 0.0301058478719615, 0.0203651286196967, 0.0388158312844476, 0.0049843770113537, 0.0833786757233822, -0.0521752842359244, -0.0242163065125707, 0.0415920028049662, -0.0146618833430189, 0.0484802359212109, -0.0260251815409326, -0.0284301868779292, 0.0336392099407619]| 12.1445045471191406|      0.00390625|[3073, 0, 0, 48]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      25|[1.4557180725944185, 0.1097316208214514, 0.3162325103470494, 1.9577641158624584, 0.0078461254290941, 0.0523389997896856, 0.0239027468330936, 0.0909860979826649, 0.036431168949819, 0.0303392570784876, 0.0204157531772528, 0.03854663252625, 0.0051510705783293, 0.0834898080932809, -0.0526589594554292, -0.0241950627653509, 0.0420467327600702, -0.014760439504749, 0.0481946734526516, -0.0261693917685993, -0.0283964283160563, 0.0333479392893263]| 12.1444978713989258|      0.00781250|[3201, 0, 0, 50]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      26|[1.4557180725944185, 0.1097316208214514, 0.3162325103470494, 1.9577641158624584, 0.0078461254290941, 0.0523389997896856, 0.0239027468330936, 0.0909860979826649, 0.036431168949819, 0.0303392570784876, 0.0204157531772528, 0.03854663252625, 0.0051510705783293, 0.0834898080932809, -0.0526589594554292, -0.0241950627653509, 0.0420467327600702, -0.014760439504749, 0.0481946734526516, -0.0261693917685993, -0.0283964283160563, 0.0333479392893263]| 12.1444978713989258|      0.00390625|[3329, 0, 0, 52]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      27|[1.452902463970128, 0.1088501309804191, 0.3170358166486309, 1.9601067525441804, 0.0076346126347057, 0.0524641106538177, 0.0241476934145439, 0.0909973273384407, 0.0365985619946357, 0.0304518110506708, 0.0202864540575929, 0.0383541410702039, 0.0051622852846937, 0.0837338552572122, -0.0524821704395413, -0.0242693906727713, 0.0420891207821225, -0.0149585240887446, 0.0482882193256361, -0.0259970275396773, -0.0283869206897812, 0.0335206850898013]| 12.1444892883300781|      0.00781250|[3457, 0, 0, 54]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      28|[1.452902463970128, 0.1088501309804191, 0.3170358166486309, 1.9601067525441804, 0.0076346126347057, 0.0524641106538177, 0.0241476934145439, 0.0909973273384407, 0.0365985619946357, 0.0304518110506708, 0.0202864540575929, 0.0383541410702039, 0.0051622852846937, 0.0837338552572122, -0.0524821704395413, -0.0242693906727713, 0.0420891207821225, -0.0149585240887446, 0.0482882193256361, -0.0259970275396773, -0.0283869206897812, 0.0335206850898013]| 12.1444892883300781|      0.00390625|[3585, 0, 0, 56]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      29|[1.4498843807228887, 0.1075477745819993, 0.3178960709682795, 1.9616570939400433, 0.0072408126340856, 0.0530914704164836, 0.0238864057716956, 0.0910118851459818, 0.0365406039339388, 0.0305147670416336, 0.0203245966558158, 0.0387834484164397, 0.005188295250699, 0.0836054792870694, -0.0523493710337437, -0.0243477314538174, 0.0420395415977615, -0.0152258311173899, 0.0487299299872037, -0.0260630715305521, -0.0283282808407809, 0.0339476049473719]| 12.1444826126098633|      0.00781250|[3713, 0, 0, 58]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      30|[1.4498843807228887, 0.1075477745819993, 0.3178960709682795, 1.9616570939400433, 0.0072408126340856, 0.0530914704164836, 0.0238864057716956, 0.0910118851459818, 0.0365406039339388, 0.0305147670416336, 0.0203245966558158, 0.0387834484164397, 0.005188295250699, 0.0836054792870694, -0.0523493710337437, -0.0243477314538174, 0.0420395415977615, -0.0152258311173899, 0.0487299299872037, -0.0260630715305521, -0.0283282808407809, 0.0339476049473719]| 12.1444826126098633|      0.00390625|[3841, 0, 0, 60]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      31|[1.4471288892691878, 0.1065028781370352, 0.3187427782849963, 1.9639528201953353, 0.0072626550906391, 0.0531911254097122, 0.0239217048180715, 0.0911826901659322, 0.036641014294249, 0.0304735446072002, 0.0202408326347019, 0.0386170232058106, 0.0049090523706573, 0.0836687850320504, -0.0526640037777757, -0.0244974682825266, 0.0421762917868996, -0.0155791588803092, 0.0486509487928345, -0.0263664637369785, -0.0280957920650332, 0.0339669707248862]| 12.1444749832153320|      0.00781250|[3969, 0, 0, 62]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      32|[1.4471288892691878, 0.1065028781370352, 0.3187427782849963, 1.9639528201953353, 0.0072626550906391, 0.0531911254097122, 0.0239217048180715, 0.0911826901659322, 0.036641014294249, 0.0304735446072002, 0.0202408326347019, 0.0386170232058106, 0.0049090523706573, 0.0836687850320504, -0.0526640037777757, -0.0244974682825266, 0.0421762917868996, -0.0155791588803092, 0.0486509487928345, -0.0263664637369785, -0.0280957920650332, 0.0339669707248862]| 12.1444749832153320|      0.00390625|[4097, 0, 0, 64]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      33|[1.4441530142697767, 0.1054870783076268, 0.3193505938628163, 1.9660753655188274, 0.0072193806278621, 0.0532076742339717, 0.0240049681149082, 0.0912165355832918, 0.0371186396610513, 0.0303460239559494, 0.0201072173112213, 0.0384897798012834, 0.0048169090522772, 0.0835990652096586, -0.0525618146095575, -0.0246739401512045, 0.0418761204895123, -0.0157100524248938, 0.0487452912510455, -0.0263137060827579, -0.028026527316488, 0.034137732132415]| 12.1444664001464844|      0.00781250|[4225, 0, 0, 66]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      34|[1.4441530142697767, 0.1054870783076268, 0.3193505938628163, 1.9660753655188274, 0.0072193806278621, 0.0532076742339717, 0.0240049681149082, 0.0912165355832918, 0.0371186396610513, 0.0303460239559494, 0.0201072173112213, 0.0384897798012834, 0.0048169090522772, 0.0835990652096586, -0.0525618146095575, -0.0246739401512045, 0.0418761204895123, -0.0157100524248938, 0.0487452912510455, -0.0263137060827579, -0.028026527316488, 0.034137732132415]| 12.1444664001464844|      0.00390625|[4353, 0, 0, 68]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      35|[1.441714346475185, 0.104477489611462, 0.319763136375757, 1.9687280110315775, 0.0069968076016041, 0.0532681375072712, 0.0238774861953672, 0.091162575242287, 0.0366983863625141, 0.0306208320943653, 0.0201642146302148, 0.038156188471491, 0.0046673989050583, 0.0832642943630566, -0.0530411835590771, -0.0246943260489513, 0.0419859486273587, -0.0155909269497138, 0.0488081751078372, -0.0261244125152882, -0.0276084007929816, 0.0339348204835074]| 12.1444597244262695|      0.00781250|[4481, 0, 0, 70]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      36|[1.441714346475185, 0.104477489611462, 0.319763136375757, 1.9687280110315775, 0.0069968076016041, 0.0532681375072712, 0.0238774861953672, 0.091162575242287, 0.0366983863625141, 0.0306208320943653, 0.0201642146302148, 0.038156188471491, 0.0046673989050583, 0.0832642943630566, -0.0530411835590771, -0.0246943260489513, 0.0419859486273587, -0.0155909269497138, 0.0488081751078372, -0.0261244125152882, -0.0276084007929816, 0.0339348204835074]| 12.1444597244262695|      0.00390625|[4609, 0, 0, 72]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      37|[1.4384429147972364, 0.103339416359321, 0.3204111179861687, 1.9703285140658944, 0.0068988339856351, 0.0533969326359346, 0.023982230114318, 0.0910660258003385, 0.036876441302327, 0.030661644373901, 0.0200534880375871, 0.0383053353694321, 0.0045745272620084, 0.0834037707082286, -0.0530759621589542, -0.0247783435777784, 0.0418177448396115, -0.0155920872843349, 0.0488773673664171, -0.0259040868688225, -0.0278028344659567, 0.033836372820538]| 12.1444511413574219|      0.00781250|[4737, 0, 0, 74]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      38|[1.4384429147972364, 0.103339416359321, 0.3204111179861687, 1.9703285140658944, 0.0068988339856351, 0.0533969326359346, 0.023982230114318, 0.0910660258003385, 0.036876441302327, 0.030661644373901, 0.0200534880375871, 0.0383053353694321, 0.0045745272620084, 0.0834037707082286, -0.0530759621589542, -0.0247783435777784, 0.0418177448396115, -0.0155920872843349, 0.0488773673664171, -0.0259040868688225, -0.0278028344659567, 0.033836372820538]| 12.1444511413574219|      0.00390625|[4865, 0, 0, 76]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      39|[1.4360770455156417, 0.1021358774614279, 0.3212096473663925, 1.972704674940458, 0.0062688823528283, 0.0537905842118948, 0.023594941467861, 0.0911830770474363, 0.0364578622262725, 0.0302913083349152, 0.0203738026350508, 0.0386473339565862, 0.004501148228678, 0.0832334036456941, -0.0527747399497908, -0.0249795779694251, 0.0422013907264922, -0.0161790737316307, 0.0487728441166114, -0.0260187433065123, -0.0277997061351984, 0.0338531797131044]| 12.1444444656372070|      0.00781250|[4993, 0, 0, 78]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      40|[1.4360770455156417, 0.1021358774614279, 0.3212096473663925, 1.972704674940458, 0.0062688823528283, 0.0537905842118948, 0.023594941467861, 0.0911830770474363, 0.0364578622262725, 0.0302913083349152, 0.0203738026350508, 0.0386473339565862, 0.004501148228678, 0.0832334036456941, -0.0527747399497908, -0.0249795779694251, 0.0422013907264922, -0.0161790737316307, 0.0487728441166114, -0.0260187433065123, -0.0277997061351984, 0.0338531797131044]| 12.1444444656372070|      0.00390625|[5121, 0, 0, 80]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      41|[1.4330441747705043, 0.1008746530569972, 0.321777824607873, 1.9746844015017377, 0.0062207002080074, 0.0538964516562701, 0.023705589616081, 0.09115213987515, 0.0363507316183322, 0.0304114827453804, 0.0204240860806089, 0.0388224686865719, 0.0045861108626551, 0.0831447526240985, -0.0526877923428617, -0.0250055844477403, 0.04209292585379, -0.016226524749325, 0.048775898285061, -0.0261249671704349, -0.0274999978204748, 0.0339111231905301]| 12.1444368362426758|      0.00781250|[5249, 0, 0, 82]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      42|[1.4330441747705043, 0.1008746530569972, 0.321777824607873, 1.9746844015017377, 0.0062207002080074, 0.0538964516562701, 0.023705589616081, 0.09115213987515, 0.0363507316183322, 0.0304114827453804, 0.0204240860806089, 0.0388224686865719, 0.0045861108626551, 0.0831447526240985, -0.0526877923428617, -0.0250055844477403, 0.04209292585379, -0.016226524749325, 0.048775898285061, -0.0261249671704349, -0.0274999978204748, 0.0339111231905301]| 12.1444368362426758|      0.00390625|[5377, 0, 0, 84]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      43|[1.4330441747705043, 0.1008746530569972, 0.321777824607873, 1.9746844015017377, 0.0062207002080074, 0.0538964516562701, 0.023705589616081, 0.09115213987515, 0.0363507316183322, 0.0304114827453804, 0.0204240860806089, 0.0388224686865719, 0.0045861108626551, 0.0831447526240985, -0.0526877923428617, -0.0250055844477403, 0.04209292585379, -0.016226524749325, 0.048775898285061, -0.0261249671704349, -0.0274999978204748, 0.0339111231905301]| 12.1444368362426758|      0.00195312|[5505, 0, 0, 86]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      44|[1.4318159069052347, 0.1005609127601334, 0.3216380664100491, 1.9759865261947416, 0.0063264716240864, 0.0537256426452657, 0.0239270022564642, 0.0913010672019247, 0.0363650021135254, 0.030450829038962, 0.0205459798801011, 0.0388836624834412, 0.0043472522681984, 0.0832278765802699, -0.0523527447520271, -0.0249436329525085, 0.0421568006219508, -0.0162122155816514, 0.0487165023399277, -0.0261888256650601, -0.0278562666804333, 0.0337067593516931]| 12.1444330215454102|      0.00390625|[5633, 0, 0, 88]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      45|[1.4288891131328896, 0.0991653610109832, 0.3222047386962929, 1.9779632095190078, 0.0061237526507722, 0.0536337185649782, 0.0241026447376301, 0.0912872003762534, 0.0363599506242283, 0.0308260080560794, 0.0208109532234065, 0.0388678247738372, 0.0042692330096475, 0.0830047885035887, -0.0522157604299264, -0.0251512649101959, 0.0421142044015825, -0.0161941524832183, 0.0487354591510698, -0.0264633904974845, -0.0278120507479299, 0.0335415260569107]| 12.1444253921508789|      0.00781250|[5761, 0, 0, 90]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      46|[1.4288891131328896, 0.0991653610109832, 0.3222047386962929, 1.9779632095190078, 0.0061237526507722, 0.0536337185649782, 0.0241026447376301, 0.0912872003762534, 0.0363599506242283, 0.0308260080560794, 0.0208109532234065, 0.0388678247738372, 0.0042692330096475, 0.0830047885035887, -0.0522157604299264, -0.0251512649101959, 0.0421142044015825, -0.0161941524832183, 0.0487354591510698, -0.0264633904974845, -0.0278120507479299, 0.0335415260569107]| 12.1444253921508789|      0.00390625|[5889, 0, 0, 92]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
