k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|5073.7863710104329584|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1227374493357232, -0.0252797330897524, 0.1420701857249602, -0.148039828987026, 0.0487828340325841, 0.1433471308567936, 0.0372700704860778, -0.0958291461553174, 0.024972118045608, -0.1304124001547398, 0.2190507437403843, 0.0721140992518778, 0.0939283714489504, 0.1204773336550806, -0.0014365603715954, -0.1665445377796504, -0.2056003177038283, -0.0996660107216762, -0.0893573778262513, 0.1908743023667706, 0.1607055014557342, 0.0053117027360967, 0.1484962438341901, 0.0846461185975137, -0.111234768157041, -0.0492937811618584, -0.1744233414839756, -0.0495135764177229, -0.0425774377541689, 0.0279881449599693, 0.0537335814660291, -0.1477848443557295, 0.2233983504000181, 0.10228559496766, -0.2578660312628348, 0.2039625646251995, -0.0179102896562523, -0.1567424708514805, 0.0251038282551523, -0.0776201042509653, -0.0854652206588301, 0.1048829848998489, 0.0143698706431615, 0.1992657403517839, -0.0848027539092704, -0.2591485663523631, -0.2363559295248567, 0.1881242275370272, -0.3146061057947536, 0.1931366763523453]|4607.7879770224517415|      2.00000000|[65, 0, 1, 2]                                                              |  | used linear model with 65 points | iterate success | actual_k=0
      12|[1.4632321593153597, -0.673241234201635, 0.9598023991002201, -1.8918544944326623, 2.260643797326344, 4.097881843618441, -0.8509715940049508, 2.4150966844494572, -0.386425479738986, 0.5840457001243352, 0.615401661179068, 2.0743799284573132, 2.9330638492534487, 1.1433440246943336, 0.089911470453508, -2.69519556071497, -1.7542068339300636, -0.655386029800023, -5.55867977530776, 0.0326009324651598, 5.684157333989096, 1.0743520865613012, 1.3711372727823508, 4.403084952704685, -1.6680710651383188, -0.416117017332116, 1.1107615082866453, 1.109038597706222, -1.88192565489316, -1.4617977147289056, 2.4869912674130004, -4.646835683786893, 4.596485894775118, 3.622757391878671, -3.555352970575439, 1.6311756654483627, 1.9668287448414419, -0.6134616579613099, -0.2858844301898143, 4.761333348604646, 0.6994076190949976, 2.700800991196134, -1.4452912246682232, 3.386745481160294, -0.9109407209587688, -0.4529034752200583, -2.3289730204403623, 0.0741564202829466, -2.979022860362568, 1.3691234022365424]|1932.3070499053592357|      4.00000000|[780, 0, 12, 24]                                                           |  | used linear model with 65 points | iterate failure | actual_k=0
      13|[1.3470763722512034, -0.6479753843042944, 0.4968725962136428, -2.5816880925428993, 1.5765999380550346, 5.168466319996058, -0.0709195082116459, 2.4968746672129836, 0.5422962843040445, 0.8329588697710285, 0.3609670983772484, 2.109805230798872, 1.6392695479807646, 0.268045702033993, -0.3048948904869304, -2.801657650195263, -0.4453616631971298, -0.6560620019587605, -6.016383957323644, -0.4743309883214338, 6.065078758697342, 1.427939809825308, 2.1038280916254775, 4.086625143519849, -1.9262109753477832, 0.1447163876041597, 1.613358458349715, 0.7827602103236125, -1.2223343705505214, -1.0411957473982698, 2.391182262056764, -5.071433571987222, 4.8193588736236554, 3.540551956412675, -3.756746080958944, 2.3967969149134554, 1.8599038718712064, -1.0560822603390607, -1.0457617467564162, 5.145808324049574, 1.594086050577876, 3.25301077931632, -1.7772637779923555, 2.284166880133255, -1.1696451467627962, 0.3469344191659294, -2.295865247264818, 0.2017653319568503, -2.9226185693815707, 1.111900715649231]|1774.2740341642704607|      8.00000000|[845, 0, 13, 26]                                                           |  | used linear model with 65 points | iterate success | actual_k=0
      14|[1.3470763722512034, -0.6479753843042944, 0.4968725962136428, -2.5816880925428993, 1.5765999380550346, 5.168466319996058, -0.0709195082116459, 2.4968746672129836, 0.5422962843040445, 0.8329588697710285, 0.3609670983772484, 2.109805230798872, 1.6392695479807646, 0.268045702033993, -0.3048948904869304, -2.801657650195263, -0.4453616631971298, -0.6560620019587605, -6.016383957323644, -0.4743309883214338, 6.065078758697342, 1.427939809825308, 2.1038280916254775, 4.086625143519849, -1.9262109753477832, 0.1447163876041597, 1.613358458349715, 0.7827602103236125, -1.2223343705505214, -1.0411957473982698, 2.391182262056764, -5.071433571987222, 4.8193588736236554, 3.540551956412675, -3.756746080958944, 2.3967969149134554, 1.8599038718712064, -1.0560822603390607, -1.0457617467564162, 5.145808324049574, 1.594086050577876, 3.25301077931632, -1.7772637779923555, 2.284166880133255, -1.1696451467627962, 0.3469344191659294, -2.295865247264818, 0.2017653319568503, -2.9226185693815707, 1.111900715649231]|1774.2740341642704607|      4.00000000|[910, 0, 14, 28]                                                           |  | used linear model with 65 points | iterate failure | actual_k=0
      15|[1.1287233985320906, -0.3514954453726251, -0.1032059536864106, -2.2075403410828334, 1.0398193623033802, 5.665877601079749, 0.4228665056289823, 2.967739039297239, 0.1259590344231591, 0.7056551041234741, 0.3616437942166226, 1.7207471107536214, 1.6871504172644385, 0.879543174481411, -1.214847629473695, -3.749934642443219, -2.2768988243880477, -0.5769192174864455, -6.036554013989495, -1.1803985672806498, 6.568183405931144, 1.6886477417611427, 1.3421246950051424, 4.201055885293137, -1.6408752093072967, 0.3489791879301476, 1.4320596734631996, 1.500638402730127, -1.0945126629646933, -1.3070738548684617, 1.9803025832966, -4.90644821871406, 4.651322341447801, 4.05654987815762, -4.230532627723314, 2.435528346063265, 1.4320966659707586, -1.8380834750973054, -1.2120775661285488, 6.093016206263396, 1.0579273665240863, 3.3575416583095596, -1.7268249317416757, 2.782681030690842, -1.257594955282557, 0.229372060847534, -3.640933836515029, -0.8578029839094831, -3.378018062419435, 1.601984634650898]|1705.2406390915266456|      8.00000000|[975, 0, 15, 30]                                                           |  | used linear model with 65 points | iterate success | actual_k=0
      16|[1.1287233985320906, -0.3514954453726251, -0.1032059536864106, -2.2075403410828334, 1.0398193623033802, 5.665877601079749, 0.4228665056289823, 2.967739039297239, 0.1259590344231591, 0.7056551041234741, 0.3616437942166226, 1.7207471107536214, 1.6871504172644385, 0.879543174481411, -1.214847629473695, -3.749934642443219, -2.2768988243880477, -0.5769192174864455, -6.036554013989495, -1.1803985672806498, 6.568183405931144, 1.6886477417611427, 1.3421246950051424, 4.201055885293137, -1.6408752093072967, 0.3489791879301476, 1.4320596734631996, 1.500638402730127, -1.0945126629646933, -1.3070738548684617, 1.9803025832966, -4.90644821871406, 4.651322341447801, 4.05654987815762, -4.230532627723314, 2.435528346063265, 1.4320966659707586, -1.8380834750973054, -1.2120775661285488, 6.093016206263396, 1.0579273665240863, 3.3575416583095596, -1.7268249317416757, 2.782681030690842, -1.257594955282557, 0.229372060847534, -3.640933836515029, -0.8578029839094831, -3.378018062419435, 1.601984634650898]|1705.2406390915266456|      4.00000000|[1040, 0, 16, 32]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      17|[1.1287233985320906, -0.3514954453726251, -0.1032059536864106, -2.2075403410828334, 1.0398193623033802, 5.665877601079749, 0.4228665056289823, 2.967739039297239, 0.1259590344231591, 0.7056551041234741, 0.3616437942166226, 1.7207471107536214, 1.6871504172644385, 0.879543174481411, -1.214847629473695, -3.749934642443219, -2.2768988243880477, -0.5769192174864455, -6.036554013989495, -1.1803985672806498, 6.568183405931144, 1.6886477417611427, 1.3421246950051424, 4.201055885293137, -1.6408752093072967, 0.3489791879301476, 1.4320596734631996, 1.500638402730127, -1.0945126629646933, -1.3070738548684617, 1.9803025832966, -4.90644821871406, 4.651322341447801, 4.05654987815762, -4.230532627723314, 2.435528346063265, 1.4320966659707586, -1.8380834750973054, -1.2120775661285488, 6.093016206263396, 1.0579273665240863, 3.3575416583095596, -1.7268249317416757, 2.782681030690842, -1.257594955282557, 0.229372060847534, -3.640933836515029, -0.8578029839094831, -3.378018062419435, 1.601984634650898]|1705.2406390915266456|      2.00000000|[1105, 0, 17, 34]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      18|[1.417762537520623, -0.3604356642487581, -0.5655146528827659, -2.2626771657130442, 1.3390673951446315, 5.965531158886532, 0.2515589329653466, 3.2132668952603662, -0.0395033024582023, 0.9399609665455014, 0.0386324964396863, 1.5718411298675348, 1.265993950316731, 0.8974781326321545, -0.775139105718935, -3.4870110721294907, -1.5974488821781079, -0.7149126797561942, -6.185022740415324, -0.8324038284481995, 6.525584682830891, 1.9216730838627996, 1.6105391866390808, 4.536566132501572, -1.8998589680852145, 0.7396346791663009, 1.453862449356947, 1.6332322061076923, -0.783219801998755, -1.1385789383373848, 2.0664533611736755, -4.899478338024125, 4.8045692156265165, 4.144924047872745, -3.530526125351961, 2.1909598625559554, 1.5701759538085514, -1.5944560967723125, -1.1832112286346306, 6.4659680081275885, 1.3675329296889265, 3.4421116819330453, -1.8496466758898706, 2.0748550537159796, -1.2129414711279611, 0.3669438305420963, -3.533919424474386, -0.6698132820521441, -3.1845104934034922, 1.753241255871756]|1605.1404268977646552|      4.00000000|[1170, 0, 18, 36]                                                          |  | used linear model with 65 points | iterate success | actual_k=0
      19|[0.960056032535113, -0.5251099705011938, -0.4567798449279764, -2.642422989878045, 1.0728347531258593, 6.170769608774432, 0.2759586511272801, 3.9710284671893397, -0.2005556150166302, 0.8539435730995755, 0.529279043596782, 0.9384827114185416, 0.7761833710645882, 1.0968834850946996, -0.7353556128077205, -3.9484445707210467, -0.8030638026734886, -0.1200353202327906, -6.507972032062243, -1.3528868853409253, 5.878496606712605, 2.4977335235516573, 2.1565031028419175, 6.100417068395549, -3.0114849762160922, 0.393734225827259, 1.966684546178997, 2.1280660385257435, -1.8244700170379424, -1.6166870443393155, 2.360706263382007, -4.706623417106994, 4.947964829069799, 5.1230752747741155, -3.364906865941821, 1.3964817860866905, 1.4832542440629555, -1.276739529395597, -1.9626352751135232, 6.75584233592145, 2.021406372724925, 4.349741839916223, -2.808570656200213, 2.459420193151109, -1.2776767307038697, 0.4855433122530626, -4.321553009850036, -0.6966496224557913, -2.781312251007532, 1.5549693354953855]|1581.4549661781888972|      8.00000000|[1235, 0, 19, 38]                                                          |  | used linear model with 65 points | iterate success | actual_k=0
      20|[0.960056032535113, -0.5251099705011938, -0.4567798449279764, -2.642422989878045, 1.0728347531258593, 6.170769608774432, 0.2759586511272801, 3.9710284671893397, -0.2005556150166302, 0.8539435730995755, 0.529279043596782, 0.9384827114185416, 0.7761833710645882, 1.0968834850946996, -0.7353556128077205, -3.9484445707210467, -0.8030638026734886, -0.1200353202327906, -6.507972032062243, -1.3528868853409253, 5.878496606712605, 2.4977335235516573, 2.1565031028419175, 6.100417068395549, -3.0114849762160922, 0.393734225827259, 1.966684546178997, 2.1280660385257435, -1.8244700170379424, -1.6166870443393155, 2.360706263382007, -4.706623417106994, 4.947964829069799, 5.1230752747741155, -3.364906865941821, 1.3964817860866905, 1.4832542440629555, -1.276739529395597, -1.9626352751135232, 6.75584233592145, 2.021406372724925, 4.349741839916223, -2.808570656200213, 2.459420193151109, -1.2776767307038697, 0.4855433122530626, -4.321553009850036, -0.6966496224557913, -2.781312251007532, 1.5549693354953855]|1581.4549661781888972|      4.00000000|[1300, 0, 20, 40]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      21|[0.960056032535113, -0.5251099705011938, -0.4567798449279764, -2.642422989878045, 1.0728347531258593, 6.170769608774432, 0.2759586511272801, 3.9710284671893397, -0.2005556150166302, 0.8539435730995755, 0.529279043596782, 0.9384827114185416, 0.7761833710645882, 1.0968834850946996, -0.7353556128077205, -3.9484445707210467, -0.8030638026734886, -0.1200353202327906, -6.507972032062243, -1.3528868853409253, 5.878496606712605, 2.4977335235516573, 2.1565031028419175, 6.100417068395549, -3.0114849762160922, 0.393734225827259, 1.966684546178997, 2.1280660385257435, -1.8244700170379424, -1.6166870443393155, 2.360706263382007, -4.706623417106994, 4.947964829069799, 5.1230752747741155, -3.364906865941821, 1.3964817860866905, 1.4832542440629555, -1.276739529395597, -1.9626352751135232, 6.75584233592145, 2.021406372724925, 4.349741839916223, -2.808570656200213, 2.459420193151109, -1.2776767307038697, 0.4855433122530626, -4.321553009850036, -0.6966496224557913, -2.781312251007532, 1.5549693354953855]|1581.4549661781888972|      2.00000000|[1365, 0, 21, 42]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      22|[0.7442708378921489, -0.5899980579118502, -0.6816956570018863, -2.5217052332407324, 1.227752514656196, 6.647435941491034, 0.2860917186824437, 4.059768153626933, -0.2651124224217427, 1.1656508540418318, 0.5100513061500699, 0.7085048380209504, 1.0180868685909745, 0.9077458421488559, -1.2629822157670638, -3.824023494530833, -1.221904505271047, -0.0164427190423369, -6.456045793495602, -0.7531396233979111, 6.436733177697254, 2.409521917020152, 2.097360656729174, 6.127834862509468, -3.1016538123526423, 0.7348899551362139, 2.2237215705545155, 2.122538994971142, -1.4734670196537174, -1.3678705391506045, 2.23914938882581, -4.583943168227255, 4.891824608638258, 5.438767090284673, -3.2194295132014803, 1.3582763124160264, 1.376924988141578, -1.718227939802471, -2.1325873684136702, 7.680028178534832, 1.852560684961911, 4.1424219366544435, -2.732024031477339, 2.493592836795994, -0.800750516410234, 0.8626117255435218, -4.259703433933274, -0.9468099227220841, -2.6583883500255787, 1.799985191204441]|1513.6751179236480311|      4.00000000|[1430, 0, 22, 44]                                                          |  | used linear model with 65 points | iterate success | actual_k=0
      23|[0.7442708378921489, -0.5899980579118502, -0.6816956570018863, -2.5217052332407324, 1.227752514656196, 6.647435941491034, 0.2860917186824437, 4.059768153626933, -0.2651124224217427, 1.1656508540418318, 0.5100513061500699, 0.7085048380209504, 1.0180868685909745, 0.9077458421488559, -1.2629822157670638, -3.824023494530833, -1.221904505271047, -0.0164427190423369, -6.456045793495602, -0.7531396233979111, 6.436733177697254, 2.409521917020152, 2.097360656729174, 6.127834862509468, -3.1016538123526423, 0.7348899551362139, 2.2237215705545155, 2.122538994971142, -1.4734670196537174, -1.3678705391506045, 2.23914938882581, -4.583943168227255, 4.891824608638258, 5.438767090284673, -3.2194295132014803, 1.3582763124160264, 1.376924988141578, -1.718227939802471, -2.1325873684136702, 7.680028178534832, 1.852560684961911, 4.1424219366544435, -2.732024031477339, 2.493592836795994, -0.800750516410234, 0.8626117255435218, -4.259703433933274, -0.9468099227220841, -2.6583883500255787, 1.799985191204441]|1513.6751179236480311|      2.00000000|[1495, 0, 23, 46]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
