k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[100.0, 0.0, 0.2, 0.9, 100.0, 0.0, 0.2, 0.8, 100.0, 0.05, 0.3, 0.8, 100.0, 0.1, 0.3, 0.6, 100.0, 0.3, 0.5, 0.3, 100.0, 0.6, 0.6, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0]|704.1073340916507277|      1.00000000|[0, 0, 0, 0]                                                               | 
      11|[100.11785491046699, 0.2105365414601298, 0.1927974027835592, 1.0240785309152318, 99.9916269210334, 0.099904124251773, 0.1542062070503579, 0.9140655944576893, 100.00458188204641, 0.0052170246869337, 0.3314577802448125, 0.7440079854504161, 99.88570104189368, 0.1417011259234293, 0.226928995235933, 0.6244423118206633, 99.98137147361328, 0.136769288445098, 0.5756652267235103, 0.2389263340006666, 100.113747377148, 0.6323022564096006, 0.6775222964284364, 0.0431994758961908, 299.97976404757196, 299.99162764118074, 299.96750563820825, 299.9689099914598, 300.0444690520685]|177.9709472656250000|      0.12500000|[552, 40, 0, 40]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      12|[100.0927007721013, 0.2130401639749432, 0.1707177328511867, 1.0302539728651192, 100.00902081917914, 0.1058754700953964, 0.1783982217570835, 0.9592014088153604, 100.00606219558016, 0.0148697708940807, 0.3467650418965402, 0.701784212882261, 99.8824900825884, 0.1149082010052627, 0.1768890838214726, 0.6135806735489339, 99.97300434448609, 0.1179762638895017, 0.5207114806698191, 0.2193444887751632, 100.1017172897573, 0.6492073227318047, 0.683079356299827, 0.0607121111082105, 300.0138358280085, 299.97644634940855, 299.96276860997943, 299.96676022641884, 300.04936214987197]|154.0042419433593750|      0.25000000|[606, 44, 0, 44]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | iterate success | actual_k=1
      13|[100.0927007721013, 0.2130401639749432, 0.1707177328511867, 1.0302539728651192, 100.00902081917914, 0.1058754700953964, 0.1783982217570835, 0.9592014088153604, 100.00606219558016, 0.0148697708940807, 0.3467650418965402, 0.701784212882261, 99.8824900825884, 0.1149082010052627, 0.1768890838214726, 0.6135806735489339, 99.97300434448609, 0.1179762638895017, 0.5207114806698191, 0.2193444887751632, 100.1017172897573, 0.6492073227318047, 0.683079356299827, 0.0607121111082105, 300.0138358280085, 299.97644634940855, 299.96276860997943, 299.96676022641884, 300.04936214987197]|154.0042419433593750|      0.12500000|[661, 48, 0, 48]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 30 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      14|[100.0927007721013, 0.2130401639749432, 0.1707177328511867, 1.0302539728651192, 100.00902081917914, 0.1058754700953964, 0.1783982217570835, 0.9592014088153604, 100.00606219558016, 0.0148697708940807, 0.3467650418965402, 0.701784212882261, 99.8824900825884, 0.1149082010052627, 0.1768890838214726, 0.6135806735489339, 99.97300434448609, 0.1179762638895017, 0.5207114806698191, 0.2193444887751632, 100.1017172897573, 0.6492073227318047, 0.683079356299827, 0.0607121111082105, 300.0138358280085, 299.97644634940855, 299.96276860997943, 299.96676022641884, 300.04936214987197]|154.0042419433593750|      0.06250000|[715, 52, 0, 52]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      15|[100.10999098404537, 0.2409416698491203, 0.1725327803773976, 1.0488332438359451, 100.01532384147124, 0.1155549630996134, 0.1752763459328839, 0.9436611504638375, 100.00608161525551, 0.0229538245974028, 0.3494791624607996, 0.6904195751357636, 99.89625270185951, 0.095303704168425, 0.1797822711023017, 0.6022591037288338, 99.97104655830546, 0.1232333236400458, 0.527883002552886, 0.2193614702211948, 100.09464828799106, 0.6432326388794898, 0.6691986924821689, 0.068421619821474, 300.01625488535296, 299.98180108950675, 299.9737507623723, 299.99141119763704, 300.049436169587]|137.0839538574218750|      0.12500000|[744, 54, 0, 54]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      16|[100.10999098404537, 0.2409416698491203, 0.1725327803773976, 1.0488332438359451, 100.01532384147124, 0.1155549630996134, 0.1752763459328839, 0.9436611504638375, 100.00608161525551, 0.0229538245974028, 0.3494791624607996, 0.6904195751357636, 99.89625270185951, 0.095303704168425, 0.1797822711023017, 0.6022591037288338, 99.97104655830546, 0.1232333236400458, 0.527883002552886, 0.2193614702211948, 100.09464828799106, 0.6432326388794898, 0.6691986924821689, 0.068421619821474, 300.01625488535296, 299.98180108950675, 299.9737507623723, 299.99141119763704, 300.049436169587]|137.0839538574218750|      0.06250000|[799, 58, 0, 58]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      17|[100.11279116670252, 0.2477026858690905, 0.1845460812664215, 1.0603467132973234, 100.01201446540595, 0.1238710093972602, 0.2006523748093834, 0.9426377405315072, 100.01119891302275, 0.0212056376313659, 0.3351347819943582, 0.6716612705701782, 99.91485403621817, 0.1121672752797075, 0.1924072910430231, 0.5961884013411152, 99.96508145926707, 0.1063049204976515, 0.530561591426271, 0.2300025624779983, 100.09904891911917, 0.64595833971094, 0.6603751870671318, 0.0804515362000263, 300.0038078373867, 299.99234032363375, 299.95868011180147, 299.98370318814034, 300.0355532426831]|119.5455627441406250|      0.12500000|[827, 60, 0, 60]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      18|[100.11279116670252, 0.2477026858690905, 0.1845460812664215, 1.0603467132973234, 100.01201446540595, 0.1238710093972602, 0.2006523748093834, 0.9426377405315072, 100.01119891302275, 0.0212056376313659, 0.3351347819943582, 0.6716612705701782, 99.91485403621817, 0.1121672752797075, 0.1924072910430231, 0.5961884013411152, 99.96508145926707, 0.1063049204976515, 0.530561591426271, 0.2300025624779983, 100.09904891911917, 0.64595833971094, 0.6603751870671318, 0.0804515362000263, 300.0038078373867, 299.99234032363375, 299.95868011180147, 299.98370318814034, 300.0355532426831]|119.5455627441406250|      0.06250000|[882, 64, 0, 64]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      19|[100.12186114357014, 0.2603819879224637, 0.2043188791705835, 1.069735583136605, 100.00999830903977, 0.1339127181933685, 0.2037351153723327, 0.9401705160248841, 100.00850843103176, 0.0419271819931487, 0.3253339347167893, 0.6714158720330494, 99.94369657014565, 0.1003438037972943, 0.1867622134952182, 0.5818957240837388, 99.97263269518248, 0.1226995624105806, 0.5457400494559277, 0.2200664598300968, 100.09138889016349, 0.6423354131883043, 0.6486020263516117, 0.091730340654521, 300.0178753914013, 299.99282303580986, 299.9620533763939, 299.97446443090433, 300.0415234386019]|111.4221878051757812|      0.12500000|[910, 66, 0, 66]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      20|[100.12186114357014, 0.2603819879224637, 0.2043188791705835, 1.069735583136605, 100.00999830903977, 0.1339127181933685, 0.2037351153723327, 0.9401705160248841, 100.00850843103176, 0.0419271819931487, 0.3253339347167893, 0.6714158720330494, 99.94369657014565, 0.1003438037972943, 0.1867622134952182, 0.5818957240837388, 99.97263269518248, 0.1226995624105806, 0.5457400494559277, 0.2200664598300968, 100.09138889016349, 0.6423354131883043, 0.6486020263516117, 0.091730340654521, 300.0178753914013, 299.99282303580986, 299.9620533763939, 299.97446443090433, 300.0415234386019]|111.4221878051757812|      0.06250000|[965, 70, 0, 70]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      21|[100.12250784962387, 0.2593059352201325, 0.219529608266695, 1.0627773341836748, 100.00891526116075, 0.1433764788615865, 0.2048606658088244, 0.954906228538545, 100.00204332777051, 0.0568270999530275, 0.3154994272473958, 0.6635314325710745, 99.94893253850161, 0.1347070386011772, 0.1998364043840947, 0.5849502805505166, 99.97563808728225, 0.1047191681359886, 0.5349872495487031, 0.2054171208712864, 100.09238533457209, 0.6405199974684278, 0.6586678645172029, 0.0802918816417523, 300.0016135342771, 299.9807208554609, 299.9756056054763, 299.9713371564688, 300.0404311769248]|103.5665664672851562|      0.12500000|[1020, 74, 0, 74]                                                          |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | iterate success | actual_k=1
      22|[100.12250784962387, 0.2593059352201325, 0.219529608266695, 1.0627773341836748, 100.00891526116075, 0.1433764788615865, 0.2048606658088244, 0.954906228538545, 100.00204332777051, 0.0568270999530275, 0.3154994272473958, 0.6635314325710745, 99.94893253850161, 0.1347070386011772, 0.1998364043840947, 0.5849502805505166, 99.97563808728225, 0.1047191681359886, 0.5349872495487031, 0.2054171208712864, 100.09238533457209, 0.6405199974684278, 0.6586678645172029, 0.0802918816417523, 300.0016135342771, 299.9807208554609, 299.9756056054763, 299.9713371564688, 300.0404311769248]|103.5665664672851562|      0.06250000|[1074, 78, 0, 78]                                                          |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      23|[100.12250784962387, 0.2593059352201325, 0.219529608266695, 1.0627773341836748, 100.00891526116075, 0.1433764788615865, 0.2048606658088244, 0.954906228538545, 100.00204332777051, 0.0568270999530275, 0.3154994272473958, 0.6635314325710745, 99.94893253850161, 0.1347070386011772, 0.1998364043840947, 0.5849502805505166, 99.97563808728225, 0.1047191681359886, 0.5349872495487031, 0.2054171208712864, 100.09238533457209, 0.6405199974684278, 0.6586678645172029, 0.0802918816417523, 300.0016135342771, 299.9807208554609, 299.9756056054763, 299.9713371564688, 300.0404311769248]|103.5665664672851562|      0.03125000|[1128, 82, 0, 82]                                                          |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      24|[100.11499652127165, 0.2687980039056656, 0.2223994942103154, 1.0664179536942064, 100.01116872265781, 0.148101595692057, 0.2120424974110739, 0.9574783311674554, 100.00650237391234, 0.0737908497023203, 0.321124524350306, 0.6674741912908603, 99.94597286881354, 0.1256153450045938, 0.1919492979384842, 0.5790714220452245, 99.98327860368754, 0.111527895561773, 0.5342576393979026, 0.2062873128341488, 100.09073420275666, 0.6412144547116332, 0.655855146605483, 0.077821507012687, 300.00442637744885, 299.9854920418839, 299.97768370315197, 299.96937614352487, 300.04465488738913]| 90.0536804199218750|      0.06250000|[1156, 84, 0, 84]                                                          |  | trying linear partial model with 16 points | iterate success | actual_k=1
      25|[100.11499652127165, 0.2687980039056656, 0.2223994942103154, 1.0664179536942064, 100.01116872265781, 0.148101595692057, 0.2120424974110739, 0.9574783311674554, 100.00650237391234, 0.0737908497023203, 0.321124524350306, 0.6674741912908603, 99.94597286881354, 0.1256153450045938, 0.1919492979384842, 0.5790714220452245, 99.98327860368754, 0.111527895561773, 0.5342576393979026, 0.2062873128341488, 100.09073420275666, 0.6412144547116332, 0.655855146605483, 0.077821507012687, 300.00442637744885, 299.9854920418839, 299.97768370315197, 299.96937614352487, 300.04465488738913]| 90.0536804199218750|      0.03125000|[1210, 88, 0, 88]                                                          |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      26|[100.11102769082008, 0.2687726569482707, 0.2118343166292671, 1.0719631351311, 100.01277086886674, 0.1617318729237606, 0.2183769977620064, 0.948600306842616, 100.01704039152328, 0.0766209959517581, 0.3244925542395444, 0.6729694319763075, 99.9428865330711, 0.1383021466655995, 0.1927497298034943, 0.5768885744328149, 99.98203124386451, 0.1126912870217748, 0.5362572366997119, 0.210382183379469, 100.08387966910746, 0.6409432116123523, 0.6560645961804284, 0.0707538326332003, 300.00742172324306, 299.9891786159672, 299.97992416670075, 299.9692646585737, 300.04978617023414]| 87.1419372558593750|      0.06250000|[1239, 90, 0, 90]                                                          |  | trying linear partial model with 16 points | iterate success | actual_k=1
      27|[100.11102769082008, 0.2687726569482707, 0.2118343166292671, 1.0719631351311, 100.01277086886674, 0.1617318729237606, 0.2183769977620064, 0.948600306842616, 100.01704039152328, 0.0766209959517581, 0.3244925542395444, 0.6729694319763075, 99.9428865330711, 0.1383021466655995, 0.1927497298034943, 0.5768885744328149, 99.98203124386451, 0.1126912870217748, 0.5362572366997119, 0.210382183379469, 100.08387966910746, 0.6409432116123523, 0.6560645961804284, 0.0707538326332003, 300.00742172324306, 299.9891786159672, 299.97992416670075, 299.9692646585737, 300.04978617023414]| 87.1419372558593750|      0.03125000|[1293, 94, 0, 94]                                                          |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      28|[100.1162891745008, 0.2803213649575197, 0.2263251518362248, 1.0853579716095998, 100.01542563107141, 0.1604523830409699, 0.2086496890903961, 0.9526112615421618, 100.01751806560806, 0.0858677057314166, 0.3256814265268378, 0.6740261167411185, 99.94701676433968, 0.1413964818673791, 0.1925169656806389, 0.5810303471439187, 99.97994163744102, 0.117347623559321, 0.5322733247134572, 0.2148304846720498, 100.0830521803204, 0.6483014959984292, 0.6535299202081618, 0.0658709063460157, 300.0110776080487, 299.988801909485, 299.9813355632748, 299.9662404420659, 300.0515628835977]| 84.0543365478515625|      0.06250000|[1322, 96, 0, 96]                                                          |  | trying linear partial model with 16 points | iterate success | actual_k=1
      29|[100.1162891745008, 0.2803213649575197, 0.2263251518362248, 1.0853579716095998, 100.01542563107141, 0.1604523830409699, 0.2086496890903961, 0.9526112615421618, 100.01751806560806, 0.0858677057314166, 0.3256814265268378, 0.6740261167411185, 99.94701676433968, 0.1413964818673791, 0.1925169656806389, 0.5810303471439187, 99.97994163744102, 0.117347623559321, 0.5322733247134572, 0.2148304846720498, 100.0830521803204, 0.6483014959984292, 0.6535299202081618, 0.0658709063460157, 300.0110776080487, 299.988801909485, 299.9813355632748, 299.9662404420659, 300.0515628835977]| 84.0543365478515625|      0.03125000|[1377, 100, 0, 100]                                                        |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      30|[100.1191267589821, 0.2716802345609658, 0.2289794108886716, 1.0840389491468843, 100.0144113170891, 0.1678173945065126, 0.2231262484454916, 0.9568978305221957, 100.01949981044845, 0.0773212394106075, 0.3265675974040995, 0.6713341580327382, 99.93998743335766, 0.1460156909896179, 0.1989240684004643, 0.5741125167546723, 99.97902918666739, 0.1217911217438919, 0.5322773390499181, 0.2056934643016676, 100.08785457437536, 0.6400617057048407, 0.6468069848136764, 0.0602244477911494, 300.00803787320865, 299.9863483716071, 299.98817074795966, 299.97044482580696, 300.0538921136332]| 81.7758941650390625|      0.06250000|[1405, 102, 0, 102]                                                        |  | trying linear partial model with 16 points | iterate success | actual_k=1
      31|[100.1191267589821, 0.2716802345609658, 0.2289794108886716, 1.0840389491468843, 100.0144113170891, 0.1678173945065126, 0.2231262484454916, 0.9568978305221957, 100.01949981044845, 0.0773212394106075, 0.3265675974040995, 0.6713341580327382, 99.93998743335766, 0.1460156909896179, 0.1989240684004643, 0.5741125167546723, 99.97902918666739, 0.1217911217438919, 0.5322773390499181, 0.2056934643016676, 100.08785457437536, 0.6400617057048407, 0.6468069848136764, 0.0602244477911494, 300.00803787320865, 299.9863483716071, 299.98817074795966, 299.97044482580696, 300.0538921136332]| 81.7758941650390625|      0.03125000|[1459, 106, 0, 106]                                                        |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      32|[100.12453970518557, 0.2792376603300478, 0.2325535143528449, 1.0938938834540257, 100.02083992481758, 0.1722350443295862, 0.2161509891433005, 0.9505575836799967, 100.01889174152208, 0.0891731422126483, 0.3318284737202711, 0.6800413230586527, 99.93699846575475, 0.1448123170312089, 0.1956763378691431, 0.5741494377292184, 99.9729802428083, 0.1276046828182515, 0.5294831661410041, 0.2019657010013104, 100.08735405264332, 0.6463727230579527, 0.6433633675231379, 0.0554969052509648, 299.99813729326314, 299.99091681363853, 299.9889556609857, 299.9615549940602, 300.0545105321943]| 76.8473739624023438|      0.06250000|[1513, 110, 0, 110]                                                        |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | iterate success | actual_k=1
      33|[100.12453970518557, 0.2792376603300478, 0.2325535143528449, 1.0938938834540257, 100.02083992481758, 0.1722350443295862, 0.2161509891433005, 0.9505575836799967, 100.01889174152208, 0.0891731422126483, 0.3318284737202711, 0.6800413230586527, 99.93699846575475, 0.1448123170312089, 0.1956763378691431, 0.5741494377292184, 99.9729802428083, 0.1276046828182515, 0.5294831661410041, 0.2019657010013104, 100.08735405264332, 0.6463727230579527, 0.6433633675231379, 0.0554969052509648, 299.99813729326314, 299.99091681363853, 299.9889556609857, 299.9615549940602, 300.0545105321943]| 76.8473739624023438|      0.03125000|[1567, 114, 0, 114]                                                        |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      34|[100.11762997280462, 0.2781447350906512, 0.2391156415301853, 1.093218309284171, 100.02113740155484, 0.1832463954881436, 0.2309266763528391, 0.9590696426574941, 100.01677331244495, 0.0886567200445698, 0.3273722388384139, 0.6757916169398374, 99.94284025816027, 0.1540014555571803, 0.1959415608097817, 0.5763895933446189, 99.96787859485147, 0.1380926872639466, 0.5272890937083536, 0.2022278531044755, 100.08198651103665, 0.6437507132965589, 0.6381204731193986, 0.053142348840161, 300.00128130814903, 299.99557084892535, 299.99100022863615, 299.95892882504137, 300.06181918625447]| 73.2703628540039062|      0.06250000|[1621, 118, 0, 118]                                                        |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | iterate success | actual_k=1
