k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                    | 30.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                    | 30.0000000000000000|      0.50000000|[17, 0, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=0
      12|[-0.0866216128146588, 0.3180864632134364, 0.1603859242149714, 0.1586618545218927, 0.1062561918998031, 0.1873425463174012, -0.0382868911141986, 0.0910395890361338, -0.0396722721059056, -0.0721688529177973, -0.0556824286911998, 0.0709704483528631]|  5.8726404448097522|      0.25000000|[204, 0, 12, 24]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      13|[-0.0866216128146588, 0.3180864632134364, 0.1603859242149714, 0.1586618545218927, 0.1062561918998031, 0.1873425463174012, -0.0382868911141986, 0.0910395890361338, -0.0396722721059056, -0.0721688529177973, -0.0556824286911998, 0.0709704483528631]|  5.8726404448097522|      0.12500000|[221, 0, 13, 26]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      14|[-0.0866216128146588, 0.3180864632134364, 0.1603859242149714, 0.1586618545218927, 0.1062561918998031, 0.1873425463174012, -0.0382868911141986, 0.0910395890361338, -0.0396722721059056, -0.0721688529177973, -0.0556824286911998, 0.0709704483528631]|  5.8726404448097522|      0.06250000|[238, 0, 14, 28]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      15|[-0.0701482217891855, 0.349513819453963, 0.1817407309789726, 0.1643785646831889, 0.1000651594928749, 0.1880867866637684, -0.0532660191747433, 0.0826453535572852, -0.0444495527710971, -0.0929133344412877, -0.0898877964571151, 0.0567716184736977]|  4.3088155438820408|      0.12500000|[255, 0, 15, 30]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      16|[-0.0701482217891855, 0.349513819453963, 0.1817407309789726, 0.1643785646831889, 0.1000651594928749, 0.1880867866637684, -0.0532660191747433, 0.0826453535572852, -0.0444495527710971, -0.0929133344412877, -0.0898877964571151, 0.0567716184736977]|  4.3088155438820408|      0.06250000|[272, 0, 16, 32]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      17|[-0.055766101370356, 0.3882254567211382, 0.1996972484640309, 0.1681702977604092, 0.1133313464080821, 0.1758916583418354, -0.0497606294921483, 0.0793911916831169, -0.0121475163324924, -0.0825013082009518, -0.0813844885904216, 0.0738675742193974]|  3.8699231372199190|      0.12500000|[289, 0, 17, 34]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      18|[-0.055766101370356, 0.3882254567211382, 0.1996972484640309, 0.1681702977604092, 0.1133313464080821, 0.1758916583418354, -0.0497606294921483, 0.0793911916831169, -0.0121475163324924, -0.0825013082009518, -0.0813844885904216, 0.0738675742193974]|  3.8699231372199190|      0.06250000|[306, 0, 18, 36]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      19|[-0.055766101370356, 0.3882254567211382, 0.1996972484640309, 0.1681702977604092, 0.1133313464080821, 0.1758916583418354, -0.0497606294921483, 0.0793911916831169, -0.0121475163324924, -0.0825013082009518, -0.0813844885904216, 0.0738675742193974]|  3.8699231372199190|      0.03125000|[323, 0, 19, 38]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      20|[-0.0474620768467726, 0.4011011086810652, 0.2029454882827887, 0.1689927189259852, 0.1102512138200978, 0.1702085290449616, -0.0584413176728189, 0.0679777826459023, -0.0239461644692443, -0.0931676182782416, -0.0914708328579439, 0.0625327699812688]|  3.4358456984048678|      0.06250000|[340, 0, 20, 40]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      21|[-0.0645488865207769, 0.4276123346933728, 0.2278678658080215, 0.2023862295252685, 0.1254910000417968, 0.1949354458035445, -0.0444845766596812, 0.0752729273655181, -0.0202904156212857, -0.0858835226444825, -0.0910662221001063, 0.0584185425360906]|  3.1850396471014824|      0.12500000|[357, 0, 21, 42]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      22|[-0.0645488865207769, 0.4276123346933728, 0.2278678658080215, 0.2023862295252685, 0.1254910000417968, 0.1949354458035445, -0.0444845766596812, 0.0752729273655181, -0.0202904156212857, -0.0858835226444825, -0.0910662221001063, 0.0584185425360906]|  3.1850396471014824|      0.06250000|[374, 0, 22, 44]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      23|[-0.0645488865207769, 0.4276123346933728, 0.2278678658080215, 0.2023862295252685, 0.1254910000417968, 0.1949354458035445, -0.0444845766596812, 0.0752729273655181, -0.0202904156212857, -0.0858835226444825, -0.0910662221001063, 0.0584185425360906]|  3.1850396471014824|      0.03125000|[391, 0, 23, 46]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      24|[-0.0596047401620908, 0.4419510002596073, 0.2311493102934281, 0.2029759376400829, 0.1168441242220225, 0.1911964317156591, -0.0527802677991268, 0.0663141939162146, -0.0360436663031288, -0.0933362358614878, -0.0945428701538204, 0.0449358148567954]|  2.8678842902108701|      0.06250000|[408, 0, 24, 48]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      25|[-0.0596047401620908, 0.4419510002596073, 0.2311493102934281, 0.2029759376400829, 0.1168441242220225, 0.1911964317156591, -0.0527802677991268, 0.0663141939162146, -0.0360436663031288, -0.0933362358614878, -0.0945428701538204, 0.0449358148567954]|  2.8678842902108701|      0.03125000|[425, 0, 25, 50]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      26|[-0.0596047401620908, 0.4419510002596073, 0.2311493102934281, 0.2029759376400829, 0.1168441242220225, 0.1911964317156591, -0.0527802677991268, 0.0663141939162146, -0.0360436663031288, -0.0933362358614878, -0.0945428701538204, 0.0449358148567954]|  2.8678842902108701|      0.01562500|[442, 0, 26, 52]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      27|[-0.0623201954776633, 0.448746430930785, 0.2321452935638904, 0.2038205654239396, 0.1165705934838418, 0.1934004054409007, -0.0503442796847698, 0.0694487934305802, -0.0304293476605927, -0.0874858900547658, -0.0869267868362114, 0.0516021297473544]|  2.7329968236838700|      0.03125000|[459, 0, 27, 54]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      28|[-0.0579490377813452, 0.4686640287670849, 0.2446384786090339, 0.1933445752323432, 0.1050718656673315, 0.1894182865765413, -0.0527732158131662, 0.0638961111019686, -0.0343509827860892, -0.0920321181725612, -0.0924917907065702, 0.0450376777733759]|  2.5768913839010015|      0.06250000|[476, 0, 28, 56]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      29|[-0.0656154016923362, 0.5091502797875677, 0.253728407428131, 0.1954933877461109, 0.0776967687775727, 0.1809260248085574, -0.0554568065150549, 0.081512385090367, -0.0203410018709159, -0.0807301243185732, -0.067447128713716, 0.0505872010799742]|  2.0377056213954119|      0.12500000|[493, 0, 29, 58]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      30|[-0.0656154016923362, 0.5091502797875677, 0.253728407428131, 0.1954933877461109, 0.0776967687775727, 0.1809260248085574, -0.0554568065150549, 0.081512385090367, -0.0203410018709159, -0.0807301243185732, -0.067447128713716, 0.0505872010799742]|  2.0377056213954119|      0.06250000|[510, 0, 30, 60]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      31|[-0.0656154016923362, 0.5091502797875677, 0.253728407428131, 0.1954933877461109, 0.0776967687775727, 0.1809260248085574, -0.0554568065150549, 0.081512385090367, -0.0203410018709159, -0.0807301243185732, -0.067447128713716, 0.0505872010799742]|  2.0377056213954119|      0.03125000|[527, 0, 31, 62]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      32|[-0.0656154016923362, 0.5091502797875677, 0.253728407428131, 0.1954933877461109, 0.0776967687775727, 0.1809260248085574, -0.0554568065150549, 0.081512385090367, -0.0203410018709159, -0.0807301243185732, -0.067447128713716, 0.0505872010799742]|  2.0377056213954119|      0.01562500|[544, 0, 32, 64]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      33|[-0.0631385848564013, 0.5185522986807386, 0.2556831164555861, 0.1939781609487698, 0.0756633472134575, 0.1749341336854784, -0.0636665505175638, 0.0806004528297823, -0.0219376564082919, -0.084620176539379, -0.0671242806677826, 0.0464115427979374]|  1.8818872679083167|      0.03125000|[561, 0, 33, 66]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      34|[-0.0723918450059254, 0.5328732646829929, 0.2679534703486726, 0.1975280449698047, 0.0667934210837408, 0.172705543095031, -0.0791771265071924, 0.0848883121170368, -0.0093519204407959, -0.088106297480435, -0.0690579219730403, 0.0440057830379587]|  1.7416792495829925|      0.06250000|[578, 0, 34, 68]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      35|[-0.0723918450059254, 0.5328732646829929, 0.2679534703486726, 0.1975280449698047, 0.0667934210837408, 0.172705543095031, -0.0791771265071924, 0.0848883121170368, -0.0093519204407959, -0.088106297480435, -0.0690579219730403, 0.0440057830379587]|  1.7416792495829925|      0.03125000|[595, 0, 35, 70]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      36|[-0.0782912392212363, 0.5531599434093692, 0.2811591283976119, 0.2008563569586669, 0.0644693812185415, 0.1808285537246264, -0.0767360659850508, 0.0810566232555135, -0.0155569967857208, -0.0773678146531682, -0.0671697028183554, 0.0537697377952598]|  1.5938283045018284|      0.06250000|[612, 0, 36, 72]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      37|[-0.0782912392212363, 0.5531599434093692, 0.2811591283976119, 0.2008563569586669, 0.0644693812185415, 0.1808285537246264, -0.0767360659850508, 0.0810566232555135, -0.0155569967857208, -0.0773678146531682, -0.0671697028183554, 0.0537697377952598]|  1.5938283045018284|      0.03125000|[629, 0, 37, 74]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      38|[-0.0782912392212363, 0.5531599434093692, 0.2811591283976119, 0.2008563569586669, 0.0644693812185415, 0.1808285537246264, -0.0767360659850508, 0.0810566232555135, -0.0155569967857208, -0.0773678146531682, -0.0671697028183554, 0.0537697377952598]|  1.5938283045018284|      0.01562500|[646, 0, 38, 76]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      39|[-0.0738812126284621, 0.5621868552685808, 0.2787308758182829, 0.2017292116203939, 0.0564178691951395, 0.1815155503532714, -0.0809057404153023, 0.0785183093696075, -0.0172540182691632, -0.0789732153991707, -0.0731105291860145, 0.0563524152853654]|  1.4810824880005660|      0.03125000|[663, 0, 39, 78]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      40|[-0.0738812126284621, 0.5621868552685808, 0.2787308758182829, 0.2017292116203939, 0.0564178691951395, 0.1815155503532714, -0.0809057404153023, 0.0785183093696075, -0.0172540182691632, -0.0789732153991707, -0.0731105291860145, 0.0563524152853654]|  1.4810824880005660|      0.01562500|[680, 0, 40, 80]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      41|[-0.0706998946948455, 0.5744211757744018, 0.2822373219680962, 0.2000756961845133, 0.0516488554163538, 0.1792811833383031, -0.0840542988932521, 0.0801722738349861, -0.0199796152387934, -0.0789689026602921, -0.0740599608710282, 0.0608907784022997]|  1.3725397645213722|      0.03125000|[697, 0, 41, 82]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      42|[-0.0706998946948455, 0.5744211757744018, 0.2822373219680962, 0.2000756961845133, 0.0516488554163538, 0.1792811833383031, -0.0840542988932521, 0.0801722738349861, -0.0199796152387934, -0.0789689026602921, -0.0740599608710282, 0.0608907784022997]|  1.3725397645213722|      0.01562500|[714, 0, 42, 84]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      43|[-0.0745633478711493, 0.5806728036770864, 0.2765594794723116, 0.2010309169955783, 0.0459492632567254, 0.175092003547151, -0.0828021839070887, 0.084069873461933, -0.0160148946996549, -0.0720717824613494, -0.0746025468878098, 0.0660486687112411]|  1.3125690425921059|      0.03125000|[731, 0, 43, 86]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      44|[-0.0745633478711493, 0.5806728036770864, 0.2765594794723116, 0.2010309169955783, 0.0459492632567254, 0.175092003547151, -0.0828021839070887, 0.084069873461933, -0.0160148946996549, -0.0720717824613494, -0.0746025468878098, 0.0660486687112411]|  1.3125690425921059|      0.01562500|[748, 0, 44, 88]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      45|[-0.0735067419525325, 0.5910347283536621, 0.2768654686688095, 0.2016410642842936, 0.037813259804361, 0.1707781573738447, -0.0862884990611877, 0.0828154068919625, -0.014852099979647, -0.073141100795301, -0.0747925646075785, 0.0718903530677154]|  1.2057056655999365|      0.03125000|[765, 0, 45, 90]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      46|[-0.0735067419525325, 0.5910347283536621, 0.2768654686688095, 0.2016410642842936, 0.037813259804361, 0.1707781573738447, -0.0862884990611877, 0.0828154068919625, -0.014852099979647, -0.073141100795301, -0.0747925646075785, 0.0718903530677154]|  1.2057056655999365|      0.01562500|[782, 0, 46, 92]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      47|[-0.0689505046570398, 0.6004438628868926, 0.2802394300280434, 0.19891336764561, 0.039397729350099, 0.1709594399914032, -0.0858430650466616, 0.0774321490463353, -0.0126260653907939, -0.0677581593589927, -0.0713687433854312, 0.0781073013508458]|  1.1369041180502202|      0.03125000|[799, 0, 47, 94]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      48|[-0.0689505046570398, 0.6004438628868926, 0.2802394300280434, 0.19891336764561, 0.039397729350099, 0.1709594399914032, -0.0858430650466616, 0.0774321490463353, -0.0126260653907939, -0.0677581593589927, -0.0713687433854312, 0.0781073013508458]|  1.1369041180502202|      0.01562500|[816, 0, 48, 96]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      49|[-0.0663171167483011, 0.6086879725411295, 0.283149779959439, 0.197871611511776, 0.0361092902908269, 0.1652432077994454, -0.0946698858899245, 0.0749804311655422, -0.0159466434234891, -0.0719449744275308, -0.0694823189095652, 0.0777097190474367]|  1.0493609097273526|      0.03125000|[833, 0, 49, 98]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      50|[-0.0663171167483011, 0.6086879725411295, 0.283149779959439, 0.197871611511776, 0.0361092902908269, 0.1652432077994454, -0.0946698858899245, 0.0749804311655422, -0.0159466434234891, -0.0719449744275308, -0.0694823189095652, 0.0777097190474367]|  1.0493609097273526|      0.01562500|[850, 0, 50, 100]                                                          |  | used linear model with 17 points | iterate failure | actual_k=0
      51|[-0.0681763053778551, 0.617305236482799, 0.279705471553906, 0.2041573661786233, 0.0350654235932209, 0.1702610640773088, -0.0956670131654363, 0.0787439934458627, -0.0120854699996384, -0.0727268065730134, -0.0656958093594983, 0.0843254618810518]|  1.0101607002343693|      0.03125000|[867, 0, 51, 102]                                                          |  | used linear model with 17 points | iterate success | actual_k=0
      52|[-0.0641835660838407, 0.632076046067984, 0.2736934417502009, 0.1951760915432064, 0.0473560673387026, 0.1543475348804398, -0.091663432009198, 0.0787578632750312, -0.0080651915960535, -0.0646239129304718, -0.0767393062520622, 0.0855617400153662]|  0.9102502015925973|      0.06250000|[884, 0, 52, 104]                                                          |  | used linear model with 17 points | iterate success | actual_k=0
      53|[-0.0641835660838407, 0.632076046067984, 0.2736934417502009, 0.1951760915432064, 0.0473560673387026, 0.1543475348804398, -0.091663432009198, 0.0787578632750312, -0.0080651915960535, -0.0646239129304718, -0.0767393062520622, 0.0855617400153662]|  0.9102502015925973|      0.03125000|[901, 0, 53, 106]                                                          |  | used linear model with 17 points | iterate failure | actual_k=0
      54|[-0.0641835660838407, 0.632076046067984, 0.2736934417502009, 0.1951760915432064, 0.0473560673387026, 0.1543475348804398, -0.091663432009198, 0.0787578632750312, -0.0080651915960535, -0.0646239129304718, -0.0767393062520622, 0.0855617400153662]|  0.9102502015925973|      0.01562500|[918, 0, 54, 108]                                                          |  | used linear model with 17 points | iterate failure | actual_k=0
      55|[-0.0637586653145661, 0.6390136493070454, 0.2767764761292456, 0.1987497665193704, 0.0414239206113188, 0.1553534853109649, -0.0897665565443295, 0.0855609379379772, -0.0101083949056402, -0.070246347264436, -0.0836663791803475, 0.0874853934133181]|  0.8790720422074010|      0.03125000|[935, 0, 55, 110]                                                          |  | used linear model with 17 points | iterate success | actual_k=0
      56|[-0.0637586653145661, 0.6390136493070454, 0.2767764761292456, 0.1987497665193704, 0.0414239206113188, 0.1553534853109649, -0.0897665565443295, 0.0855609379379772, -0.0101083949056402, -0.070246347264436, -0.0836663791803475, 0.0874853934133181]|  0.8790720422074010|      0.01562500|[952, 0, 56, 112]                                                          |  | used linear model with 17 points | iterate failure | actual_k=0
      57|[-0.0632811227667958, 0.6474324968883026, 0.2804474297806028, 0.1954845067456303, 0.0393022787505686, 0.1533573870239821, -0.0957548486283901, 0.0833080454219204, -0.0100167827858347, -0.0658438289458266, -0.0756054472062952, 0.091372247857752]|  0.8038370131239319|      0.03125000|[969, 0, 57, 114]                                                          |  | used linear model with 17 points | iterate success | actual_k=0
      58|[-0.0632811227667958, 0.6474324968883026, 0.2804474297806028, 0.1954845067456303, 0.0393022787505686, 0.1533573870239821, -0.0957548486283901, 0.0833080454219204, -0.0100167827858347, -0.0658438289458266, -0.0756054472062952, 0.091372247857752]|  0.8038370131239319|      0.01562500|[986, 0, 58, 116]                                                          |  | used linear model with 17 points | iterate failure | actual_k=0
      59|[-0.0632811227667958, 0.6474324968883026, 0.2804474297806028, 0.1954845067456303, 0.0393022787505686, 0.1533573870239821, -0.0957548486283901, 0.0833080454219204, -0.0100167827858347, -0.0658438289458266, -0.0756054472062952, 0.091372247857752]|  0.8038370131239319|      0.00781250|[1003, 0, 59, 118]                                                         |  | used linear model with 17 points | iterate failure | actual_k=0
      60|[-0.0585511452128029, 0.6499182023539603, 0.2817062198311314, 0.1917561844616373, 0.0386536707232265, 0.1511013303929311, -0.0957359008279282, 0.0813000487111723, -0.0120436735370469, -0.0673745868359693, -0.0765531738736266, 0.0916981498451365]|  0.7841954333783662|      0.01562500|[1020, 0, 60, 120]                                                         |  | used linear model with 17 points | iterate success | actual_k=0
