k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.01, 0.00037, 1e-05, 0.0979798, 0.000167, 1e-05]                    |3359.7648016902749077|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.01, 0.00037, 1e-05, 0.0979798, 0.000167, 1e-05]                    |3359.7648016902749077|      0.50000000|[16, 1, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=1
      17|[-2.05809783687e-05, 9.6585858591e-06, 0.0100317204041378, 0.0003378294840841, 1.69222999289e-05, 0.0979680320705828, 0.0001912271346967, 2.98479913191e-05]|2607.7696751897651666|      0.00003052|[272, 17, 17, 34]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      18|[-2.18576697647e-05, 1.07218828691e-05, 0.0100294814587953, 0.0003386219626316, 1.72317657769e-05, 0.0979716426200626, 0.0001671318100994, 4.79919884135e-05]|1859.0162330311834467|      0.00006104|[288, 18, 18, 36]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      19|[-2.18576697647e-05, 1.07218828691e-05, 0.0100294814587953, 0.0003386219626316, 1.72317657769e-05, 0.0979716426200626, 0.0001671318100994, 4.79919884135e-05]|1859.0162330311834467|      0.00003052|[304, 19, 19, 38]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      20|[-2.18576697647e-05, 1.07218828691e-05, 0.0100294814587953, 0.0003386219626316, 1.72317657769e-05, 0.0979716426200626, 0.0001671318100994, 4.79919884135e-05]|1859.0162330311834467|      0.00001526|[320, 20, 20, 40]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      21|[-2.10209796457e-05, 9.9754972679e-06, 0.0100291244431733, 0.0003396568571539, 1.67973342739e-05, 0.097970608338571, 0.0001655114266028, 3.29423730232e-05]|1709.6996812455986401|      0.00003052|[336, 21, 21, 42]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      22|[-2.10209796457e-05, 9.9754972679e-06, 0.0100291244431733, 0.0003396568571539, 1.67973342739e-05, 0.097970608338571, 0.0001655114266028, 3.29423730232e-05]|1709.6996812455986401|      0.00001526|[352, 22, 22, 44]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      23|[-2.10209796457e-05, 9.9754972679e-06, 0.0100291244431733, 0.0003396568571539, 1.67973342739e-05, 0.097970608338571, 0.0001655114266028, 3.29423730232e-05]|1709.6996812455986401|      0.00000763|[368, 23, 23, 46]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      24|[-2.05864379366e-05, 1.11233342508e-05, 0.0100284670269723, 0.0003402488519247, 1.79993273467e-05, 0.0979706648977117, 0.0001679161017941, 3.9920066177e-05]|1696.1847245425708479|      0.00001526|[384, 24, 24, 48]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      25|[-2.05864379366e-05, 1.11233342508e-05, 0.0100284670269723, 0.0003402488519247, 1.79993273467e-05, 0.0979706648977117, 0.0001679161017941, 3.9920066177e-05]|1696.1847245425708479|      0.00000763|[400, 25, 25, 50]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      26|[-2.05864379366e-05, 1.11233342508e-05, 0.0100284670269723, 0.0003402488519247, 1.79993273467e-05, 0.0979706648977117, 0.0001679161017941, 3.9920066177e-05]|1696.1847245425708479|      0.00000381|[416, 26, 26, 52]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      27|[-2.03148299616e-05, 1.12089499124e-05, 0.0100284608170559, 0.0003408591467038, 1.93369152723e-05, 0.0979708593006289, 0.0001669569991819, 3.65508668299e-05]|1670.2141517205498076|      0.00000763|[432, 27, 27, 54]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      28|[-1.9690332342e-05, 1.1627122113e-05, 0.0100273193619497, 0.0003453541730827, 2.51003818602e-05, 0.0979708823266613, 0.0001657412544766, 3.77502421857e-05]|1639.7626664151121076|      0.00001526|[448, 28, 28, 56]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      29|[-1.9690332342e-05, 1.1627122113e-05, 0.0100273193619497, 0.0003453541730827, 2.51003818602e-05, 0.0979708823266613, 0.0001657412544766, 3.77502421857e-05]|1639.7626664151121076|      0.00000763|[464, 29, 29, 58]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      30|[-1.9690332342e-05, 1.1627122113e-05, 0.0100273193619497, 0.0003453541730827, 2.51003818602e-05, 0.0979708823266613, 0.0001657412544766, 3.77502421857e-05]|1639.7626664151121076|      0.00000381|[480, 30, 30, 60]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      31|[-1.95606173394e-05, 1.17361670985e-05, 0.010027776433817, 0.0003465362034679, 2.68526280703e-05, 0.0979709889958735, 0.0001672597704625, 3.50062574894e-05]|1633.4802766236641673|      0.00000763|[496, 31, 31, 62]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      32|[-1.95606173394e-05, 1.17361670985e-05, 0.010027776433817, 0.0003465362034679, 2.68526280703e-05, 0.0979709889958735, 0.0001672597704625, 3.50062574894e-05]|1633.4802766236641673|      0.00000381|[512, 32, 32, 64]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      33|[-1.95606173394e-05, 1.17361670985e-05, 0.010027776433817, 0.0003465362034679, 2.68526280703e-05, 0.0979709889958735, 0.0001672597704625, 3.50062574894e-05]|1633.4802766236641673|      0.00000191|[528, 33, 33, 66]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      34|[-1.95749344553e-05, 1.17508335266e-05, 0.0100277781549959, 0.0003472422930403, 2.75337768578e-05, 0.0979709716525197, 0.0001668426409655, 3.6587627717e-05]|1625.5312093052348246|      0.00000381|[544, 34, 34, 68]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      35|[-1.97888196365e-05, 1.13160790554e-05, 0.0100278661220948, 0.0003501940535538, 2.97759256968e-05, 0.0979712607334532, 0.0001661820273869, 3.68097066789e-05]|1615.7442868503524096|      0.00000763|[560, 35, 35, 70]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      36|[-1.97888196365e-05, 1.13160790554e-05, 0.0100278661220948, 0.0003501940535538, 2.97759256968e-05, 0.0979712607334532, 0.0001661820273869, 3.68097066789e-05]|1615.7442868503524096|      0.00000381|[576, 36, 36, 72]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      37|[-1.88901635334e-05, 1.13861129864e-05, 0.0100271339283586, 0.0003526655807833, 3.16508510938e-05, 0.0979713563933767, 0.000167963250309, 3.61791339166e-05]|1611.1711224895250325|      0.00000763|[592, 37, 37, 74]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      38|[-1.88901635334e-05, 1.13861129864e-05, 0.0100271339283586, 0.0003526655807833, 3.16508510938e-05, 0.0979713563933767, 0.000167963250309, 3.61791339166e-05]|1611.1711224895250325|      0.00000381|[608, 38, 38, 76]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      39|[-1.88901635334e-05, 1.13861129864e-05, 0.0100271339283586, 0.0003526655807833, 3.16508510938e-05, 0.0979713563933767, 0.000167963250309, 3.61791339166e-05]|1611.1711224895250325|      0.00000191|[624, 39, 39, 78]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      40|[-1.87798729349e-05, 1.12823472102e-05, 0.0100272057251757, 0.0003533244500517, 3.20234867688e-05, 0.0979713637279417, 0.0001663862509486, 3.69207172457e-05]|1607.8463832354025271|      0.00000381|[640, 40, 40, 80]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
