k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]                              |2818.4376450957302040|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]                              |2818.4376450957302040|      0.50000000|[13, 4, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=4
      30|[7.88031676808e-05, 0.0018706943784652, 0.0013577250800265, 0.0047508924788234, 0.0003172390824676, 0.0010920841470135, 0.0032635068258997, 0.0009549662266963, -0.0005251918631145, 1.002578329107393]|2699.5828780518054373|      0.00024414|[390, 120, 30, 60]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      31|[7.88031676808e-05, 0.0018706943784652, 0.0013577250800265, 0.0047508924788234, 0.0003172390824676, 0.0010920841470135, 0.0032635068258997, 0.0009549662266963, -0.0005251918631145, 1.002578329107393]|2699.5828780518054373|      0.00012207|[403, 124, 31, 62]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      32|[7.88031676808e-05, 0.0018706943784652, 0.0013577250800265, 0.0047508924788234, 0.0003172390824676, 0.0010920841470135, 0.0032635068258997, 0.0009549662266963, -0.0005251918631145, 1.002578329107393]|2699.5828780518054373|      0.00006104|[416, 128, 32, 64]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      33|[7.96700358832e-05, 0.0018723752496875, 0.0013867434856987, 0.0047432725116878, 0.0003253775621949, 0.0011074781521263, 0.0032730806567933, 0.000940292882052, -0.0005330592582117, 1.002531966295672]|2699.5628809336981249|      0.00012207|[429, 132, 33, 66]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      34|[7.4804348494e-05, 0.0019356510967797, 0.0014367934937453, 0.0047490095327365, 0.0002772482894367, 0.0011349223135592, 0.0033069924683232, 0.000971325001538, -0.0005000611990996, 1.0024865322496308]|2699.5426808774172969|      0.00024414|[442, 136, 34, 68]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      35|[7.4804348494e-05, 0.0019356510967797, 0.0014367934937453, 0.0047490095327365, 0.0002772482894367, 0.0011349223135592, 0.0033069924683232, 0.000971325001538, -0.0005000611990996, 1.0024865322496308]|2699.5426808774172969|      0.00012207|[455, 140, 35, 70]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      36|[6.964565589e-05, 0.0019754698413728, 0.0014492225228218, 0.0047032569794686, 0.0003097053048569, 0.0011460228501923, 0.0033762682213503, 0.0009342624327744, -0.000525853926332, 1.0024315183307855]|2699.5120403457231077|      0.00024414|[468, 144, 36, 72]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      37|[6.964565589e-05, 0.0019754698413728, 0.0014492225228218, 0.0047032569794686, 0.0003097053048569, 0.0011460228501923, 0.0033762682213503, 0.0009342624327744, -0.000525853926332, 1.0024315183307855]|2699.5120403457231077|      0.00012207|[481, 148, 37, 74]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      38|[7.61996772909e-05, 0.0019530272923266, 0.0015095750392091, 0.0047342968927483, 0.0003176146561356, 0.0011791998064155, 0.0034588755104764, 0.0009201014006395, -0.0004961801650621, 1.00240543507713]|2699.4737919440335645|      0.00024414|[494, 152, 38, 76]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      39|[7.61996772909e-05, 0.0019530272923266, 0.0015095750392091, 0.0047342968927483, 0.0003176146561356, 0.0011791998064155, 0.0034588755104764, 0.0009201014006395, -0.0004961801650621, 1.00240543507713]|2699.4737919440335645|      0.00012207|[507, 156, 39, 78]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      40|[3.67170495745e-05, 0.001989661981731, 0.0015155341723306, 0.0047331784410575, 0.0003637295926378, 0.0012199163093677, 0.0035302142993213, 0.0009090557269603, -0.0004949820643177, 1.002350971010945]|2699.4351900650135576|      0.00024414|[520, 160, 40, 80]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      41|[3.67170495745e-05, 0.001989661981731, 0.0015155341723306, 0.0047331784410575, 0.0003637295926378, 0.0012199163093677, 0.0035302142993213, 0.0009090557269603, -0.0004949820643177, 1.002350971010945]|2699.4351900650135576|      0.00012207|[533, 164, 41, 82]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      42|[2.20305359733e-05, 0.0019927828366499, 0.0015635891990707, 0.0047138913668119, 0.0003971067541148, 0.0012457067306075, 0.0035999805303344, 0.000862725298768, -0.0005402139612168, 1.0023169782153938]|2699.3951929673535233|      0.00024414|[546, 168, 42, 84]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      43|[2.20305359733e-05, 0.0019927828366499, 0.0015635891990707, 0.0047138913668119, 0.0003971067541148, 0.0012457067306075, 0.0035999805303344, 0.000862725298768, -0.0005402139612168, 1.0023169782153938]|2699.3951929673535233|      0.00012207|[559, 172, 43, 86]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      44|[3.313832159e-07, 0.0019665035822442, 0.001614699658859, 0.0047511509959662, 0.0004125607236757, 0.0012878635863258, 0.003673763522619, 0.0008321632031488, -0.0005509440842828, 1.0022819066193722]|2699.3556317390975892|      0.00024414|[572, 176, 44, 88]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      45|[3.313832159e-07, 0.0019665035822442, 0.001614699658859, 0.0047511509959662, 0.0004125607236757, 0.0012878635863258, 0.003673763522619, 0.0008321632031488, -0.0005509440842828, 1.0022819066193722]|2699.3556317390975892|      0.00012207|[585, 180, 45, 90]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      46|[3.313832159e-07, 0.0019665035822442, 0.001614699658859, 0.0047511509959662, 0.0004125607236757, 0.0012878635863258, 0.003673763522619, 0.0008321632031488, -0.0005509440842828, 1.0022819066193722]|2699.3556317390975892|      0.00006104|[598, 184, 46, 92]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      47|[-1.34699330005e-05, 0.001947263654494, 0.0016251455372359, 0.0047203077421001, 0.0004217477454175, 0.0013031635445445, 0.0036867906789014, 0.0008216833269501, -0.000576240643975, 1.0022524740551444]|2699.3370218109116649|      0.00012207|[611, 188, 47, 94]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      48|[-1.34699330005e-05, 0.001947263654494, 0.0016251455372359, 0.0047203077421001, 0.0004217477454175, 0.0013031635445445, 0.0036867906789014, 0.0008216833269501, -0.000576240643975, 1.0022524740551444]|2699.3370218109116649|      0.00006104|[624, 192, 48, 96]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      49|[-1.62147147485e-05, 0.0019472431905105, 0.0016427381807895, 0.0047366744731321, 0.0004282022199722, 0.0013295431128358, 0.0037171889473666, 0.0008193364428601, -0.0006003068971459, 1.0022225726159875]|2699.3137825100566261|      0.00012207|[637, 196, 49, 98]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      50|[-4.59052743111e-05, 0.0019524945515438, 0.0016804330135636, 0.0047228137033239, 0.0004570268238609, 0.001360991410669, 0.0037784140714135, 0.000865432289695, -0.0006110768228067, 1.0021549719778116]|2699.2720793177386440|      0.00024414|[650, 200, 50, 100]                                                        |  | used linear model with 17 points | iterate success | actual_k=4
