k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      0.50000000|[31, 2, 1, 3]                                                              |  | used linear model with 33 points | iterate failure | actual_k=1
      15|[107.47042736676192, 0.0936584470784045, 0.9089024744550397, 102.40029074372956, 0.1820542659403095, 0.818532484890645, 97.44095970088709, 0.2836873799819191, 0.7162435643127341, 96.30013673696511, 0.3048168272137415, 0.6953665171508234, 93.98960790842158, 0.3564434846347682, 0.643496274231744, 89.71965238423273, 0.4683742271178064, 0.5321102013978009, 83.709834301263, 0.6579271694220657, 0.3425637512513932, 78.30986903863683, 0.8761073433798077, 0.1240336730308631, 886.3693800791209, 910.0099408735049, 922.5200332701122, 926.460688252543, 935.559906483952, 952.8301758409359, 975.7303568809554]|  0.4343944009941056|      0.00195312|[465, 30, 15, 45]                                                          |  | used linear model with 33 points | iterate success | actual_k=1
      16|[107.47042736676192, 0.0936584470784045, 0.9089024744550397, 102.40029074372956, 0.1820542659403095, 0.818532484890645, 97.44095970088709, 0.2836873799819191, 0.7162435643127341, 96.30013673696511, 0.3048168272137415, 0.6953665171508234, 93.98960790842158, 0.3564434846347682, 0.643496274231744, 89.71965238423273, 0.4683742271178064, 0.5321102013978009, 83.709834301263, 0.6579271694220657, 0.3425637512513932, 78.30986903863683, 0.8761073433798077, 0.1240336730308631, 886.3693800791209, 910.0099408735049, 922.5200332701122, 926.460688252543, 935.559906483952, 952.8301758409359, 975.7303568809554]|  0.4343944009941056|      0.00097656|[496, 32, 16, 48]                                                          |  | used linear model with 33 points | iterate failure | actual_k=1
      17|[107.47042736676192, 0.0936584470784045, 0.9089024744550397, 102.40029074372956, 0.1820542659403095, 0.818532484890645, 97.44095970088709, 0.2836873799819191, 0.7162435643127341, 96.30013673696511, 0.3048168272137415, 0.6953665171508234, 93.98960790842158, 0.3564434846347682, 0.643496274231744, 89.71965238423273, 0.4683742271178064, 0.5321102013978009, 83.709834301263, 0.6579271694220657, 0.3425637512513932, 78.30986903863683, 0.8761073433798077, 0.1240336730308631, 886.3693800791209, 910.0099408735049, 922.5200332701122, 926.460688252543, 935.559906483952, 952.8301758409359, 975.7303568809554]|  0.4343944009941056|      0.00048828|[527, 34, 17, 51]                                                          |  | used linear model with 33 points | iterate failure | actual_k=1
      18|[107.4704773975549, 0.0938224440905836, 0.909098043946842, 102.40031502007531, 0.1822329333769585, 0.8185890063445977, 97.44087224000405, 0.2837136794787363, 0.7162057061180819, 96.30016827152376, 0.3047488193347282, 0.6953953996869005, 93.98962371771177, 0.3565775637821633, 0.6436275723329618, 89.71960651217235, 0.4682826339212154, 0.5321473518541077, 83.70985150727552, 0.6578965102985136, 0.3426522036641068, 78.30983041555766, 0.8760214435040211, 0.1240169637098029, 886.3693480630612, 910.0099759619394, 922.5199386715232, 926.4605947225396, 935.5597847068062, 952.8301242596178, 975.7302309999201]|  0.3863982873723225|      0.00097656|[558, 36, 18, 54]                                                          |  | used linear model with 33 points | iterate success | actual_k=1
      19|[107.4704773975549, 0.0938224440905836, 0.909098043946842, 102.40031502007531, 0.1822329333769585, 0.8185890063445977, 97.44087224000405, 0.2837136794787363, 0.7162057061180819, 96.30016827152376, 0.3047488193347282, 0.6953953996869005, 93.98962371771177, 0.3565775637821633, 0.6436275723329618, 89.71960651217235, 0.4682826339212154, 0.5321473518541077, 83.70985150727552, 0.6578965102985136, 0.3426522036641068, 78.30983041555766, 0.8760214435040211, 0.1240169637098029, 886.3693480630612, 910.0099759619394, 922.5199386715232, 926.4605947225396, 935.5597847068062, 952.8301242596178, 975.7302309999201]|  0.3863982873723225|      0.00048828|[589, 38, 19, 57]                                                          |  | used linear model with 33 points | iterate failure | actual_k=1
      20|[107.4704773975549, 0.0938224440905836, 0.909098043946842, 102.40031502007531, 0.1822329333769585, 0.8185890063445977, 97.44087224000405, 0.2837136794787363, 0.7162057061180819, 96.30016827152376, 0.3047488193347282, 0.6953953996869005, 93.98962371771177, 0.3565775637821633, 0.6436275723329618, 89.71960651217235, 0.4682826339212154, 0.5321473518541077, 83.70985150727552, 0.6578965102985136, 0.3426522036641068, 78.30983041555766, 0.8760214435040211, 0.1240169637098029, 886.3693480630612, 910.0099759619394, 922.5199386715232, 926.4605947225396, 935.5597847068062, 952.8301242596178, 975.7302309999201]|  0.3863982873723225|      0.00024414|[620, 40, 20, 60]                                                          |  | used linear model with 33 points | iterate failure | actual_k=1
      21|[107.47046610984461, 0.0938982513912008, 0.9091214328493943, 102.40028160915013, 0.1824112755578289, 0.8186151232114444, 97.440848246161, 0.2837538475243457, 0.7161729351394673, 96.30017006100758, 0.3047434339370892, 0.6953953262986238, 93.98962454846217, 0.3565420786244581, 0.6436843888520718, 89.71963800226392, 0.468256181876296, 0.5321237891476656, 83.70980003775746, 0.6579509448073515, 0.3426350813887683, 78.30983566457034, 0.8760265185553358, 0.1240085564358531, 886.3693432704395, 910.0099572745506, 922.5199428352549, 926.4606493071728, 935.5597778317309, 952.8301206594591, 975.730240520514]|  0.3619244860371743|      0.00048828|[651, 42, 21, 63]                                                          |  | used linear model with 33 points | iterate success | actual_k=1
      22|[107.4705480558264, 0.0939749019037725, 0.9090672209228077, 102.40033516895684, 0.1825555402883688, 0.8185904556243756, 97.44077053201755, 0.2838743936891888, 0.7160937334821096, 96.30021931606518, 0.3047709968854955, 0.6955893306822943, 93.98965969183006, 0.3565189193785718, 0.6437695552041021, 89.71973069663836, 0.4681470228598142, 0.5320259055027811, 83.70973367775687, 0.6579462734001981, 0.342651938178413, 78.30983830182383, 0.8758596338569917, 0.1240677066653263, 886.3693780779034, 910.0100658033036, 922.5199744639242, 926.4608219093747, 935.5598572219635, 952.83013154334, 975.7301660248866]|  0.3411419102327117|      0.00097656|[682, 44, 22, 66]                                                          |  | used linear model with 33 points | iterate success | actual_k=1
      23|[107.4705480558264, 0.0939749019037725, 0.9090672209228077, 102.40033516895684, 0.1825555402883688, 0.8185904556243756, 97.44077053201755, 0.2838743936891888, 0.7160937334821096, 96.30021931606518, 0.3047709968854955, 0.6955893306822943, 93.98965969183006, 0.3565189193785718, 0.6437695552041021, 89.71973069663836, 0.4681470228598142, 0.5320259055027811, 83.70973367775687, 0.6579462734001981, 0.342651938178413, 78.30983830182383, 0.8758596338569917, 0.1240677066653263, 886.3693780779034, 910.0100658033036, 922.5199744639242, 926.4608219093747, 935.5598572219635, 952.83013154334, 975.7301660248866]|  0.3411419102327117|      0.00048828|[713, 46, 23, 69]                                                          |  | used linear model with 33 points | iterate failure | actual_k=1
      24|[107.4705480558264, 0.0939749019037725, 0.9090672209228077, 102.40033516895684, 0.1825555402883688, 0.8185904556243756, 97.44077053201755, 0.2838743936891888, 0.7160937334821096, 96.30021931606518, 0.3047709968854955, 0.6955893306822943, 93.98965969183006, 0.3565189193785718, 0.6437695552041021, 89.71973069663836, 0.4681470228598142, 0.5320259055027811, 83.70973367775687, 0.6579462734001981, 0.342651938178413, 78.30983830182383, 0.8758596338569917, 0.1240677066653263, 886.3693780779034, 910.0100658033036, 922.5199744639242, 926.4608219093747, 935.5598572219635, 952.83013154334, 975.7301660248866]|  0.3411419102327117|      0.00024414|[744, 48, 24, 72]                                                          |  | used linear model with 33 points | iterate failure | actual_k=1
      25|[107.4705452544426, 0.0941382359399874, 0.9091530936621018, 102.40035641640715, 0.1825956541947357, 0.8186208363272024, 97.44079686653163, 0.2839123989196926, 0.7161292322902604, 96.30024517798122, 0.3047535679095473, 0.6955726952547696, 93.98965727075903, 0.3565683540502016, 0.643775778924911, 89.71978207872138, 0.4681370724346088, 0.5320634399333306, 83.70975582078388, 0.6579266198831502, 0.3425853051757961, 78.3098618061264, 0.8758911815789934, 0.1241125969579099, 886.3693936674306, 910.0100672343718, 922.5199867732227, 926.4608241903652, 935.5598526380824, 952.8301434734633, 975.730208836229]|  0.3247978531295748|      0.00048828|[775, 50, 25, 75]                                                          |  | used linear model with 33 points | iterate success | actual_k=1
      26|[107.47057633066719, 0.0942720306032025, 0.9092536203917714, 102.4002619392155, 0.1828580100143411, 0.8187766053389983, 97.44075538262682, 0.284053708723964, 0.7161555957463823, 96.30018392228531, 0.3048410047868337, 0.6955651469132095, 93.98966968855655, 0.3564679419343262, 0.6437423992685791, 89.71970292283886, 0.4681090722149532, 0.5320367369028409, 83.70979641896554, 0.6578915446257255, 0.342503718716512, 78.30976760679098, 0.8759326693035101, 0.124171629211146, 886.369320311576, 910.0100607801422, 922.5200899271626, 926.4607125656961, 935.5598201101576, 952.830173426033, 975.7302283296309]|  0.2874951326122147|      0.00097656|[806, 52, 26, 78]                                                          |  | used linear model with 33 points | iterate success | actual_k=1
      27|[107.47057633066719, 0.0942720306032025, 0.9092536203917714, 102.4002619392155, 0.1828580100143411, 0.8187766053389983, 97.44075538262682, 0.284053708723964, 0.7161555957463823, 96.30018392228531, 0.3048410047868337, 0.6955651469132095, 93.98966968855655, 0.3564679419343262, 0.6437423992685791, 89.71970292283886, 0.4681090722149532, 0.5320367369028409, 83.70979641896554, 0.6578915446257255, 0.342503718716512, 78.30976760679098, 0.8759326693035101, 0.124171629211146, 886.369320311576, 910.0100607801422, 922.5200899271626, 926.4607125656961, 935.5598201101576, 952.830173426033, 975.7302283296309]|  0.2874951326122147|      0.00048828|[837, 54, 27, 81]                                                          |  | used linear model with 33 points | iterate failure | actual_k=1
      28|[107.47057633066719, 0.0942720306032025, 0.9092536203917714, 102.4002619392155, 0.1828580100143411, 0.8187766053389983, 97.44075538262682, 0.284053708723964, 0.7161555957463823, 96.30018392228531, 0.3048410047868337, 0.6955651469132095, 93.98966968855655, 0.3564679419343262, 0.6437423992685791, 89.71970292283886, 0.4681090722149532, 0.5320367369028409, 83.70979641896554, 0.6578915446257255, 0.342503718716512, 78.30976760679098, 0.8759326693035101, 0.124171629211146, 886.369320311576, 910.0100607801422, 922.5200899271626, 926.4607125656961, 935.5598201101576, 952.830173426033, 975.7302283296309]|  0.2874951326122147|      0.00024414|[868, 56, 28, 84]                                                          |  | used linear model with 33 points | iterate failure | actual_k=1
      29|[107.470595973365, 0.0943188009300638, 0.9092673349860596, 102.40032851100733, 0.1829030063082797, 0.81878325567243, 97.44074772467245, 0.2841271539794435, 0.716158227808977, 96.30014300927519, 0.304855633701986, 0.6955692381016381, 93.98963089706305, 0.356444376638504, 0.6437140779249311, 89.71975067511757, 0.46811110742743, 0.5319718421633053, 83.7098535180312, 0.6579196088426126, 0.342593958804533, 78.30975313012804, 0.8759449975975273, 0.1242609308135585, 886.3692853354345, 910.0100711747901, 922.5200875232263, 926.4606426791953, 935.5597983565003, 952.8302086345278, 975.7303001527337]|  0.2797180112747767|      0.00048828|[899, 58, 29, 87]                                                          |  | used linear model with 33 points | iterate success | actual_k=1
      30|[107.470595973365, 0.0943188009300638, 0.9092673349860596, 102.40032851100733, 0.1829030063082797, 0.81878325567243, 97.44074772467245, 0.2841271539794435, 0.716158227808977, 96.30014300927519, 0.304855633701986, 0.6955692381016381, 93.98963089706305, 0.356444376638504, 0.6437140779249311, 89.71975067511757, 0.46811110742743, 0.5319718421633053, 83.7098535180312, 0.6579196088426126, 0.342593958804533, 78.30975313012804, 0.8759449975975273, 0.1242609308135585, 886.3692853354345, 910.0100711747901, 922.5200875232263, 926.4606426791953, 935.5597983565003, 952.8302086345278, 975.7303001527337]|  0.2797180112747767|      0.00024414|[930, 60, 30, 90]                                                          |  | used linear model with 33 points | iterate failure | actual_k=1
      31|[107.47051474069869, 0.0944130662427218, 0.9093774448712022, 102.40030179065582, 0.1829917588372351, 0.818779227130944, 97.44078274772852, 0.2842123657718363, 0.716205814952085, 96.30015863486415, 0.3048575938065861, 0.6955662348113792, 93.98964270790054, 0.356475411290388, 0.6437599554330781, 89.71974142160587, 0.4681381446250371, 0.53199987480262, 83.70985750816281, 0.6578848380992073, 0.3425895481908584, 78.30975216721966, 0.8759534698461048, 0.1242935559793683, 886.3692494142338, 910.010047726155, 922.5200758308494, 926.460670269444, 935.5598047798784, 952.8302209077858, 975.7303476709633]|  0.2669025420109759|      0.00048828|[961, 62, 31, 93]                                                          |  | used linear model with 33 points | iterate success | actual_k=1
      32|[107.47050227948452, 0.0944012093985867, 0.9093243798706391, 102.40019947662536, 0.183204987842628, 0.8188141631116949, 97.44076341677018, 0.2843605371799143, 0.7163162532475743, 96.30020754998434, 0.3049053977056386, 0.69552279394589, 93.9894323010745, 0.3564868033679877, 0.6436482772322308, 89.71970851681024, 0.4681028633834614, 0.5320524069561472, 83.70996790237407, 0.6578340119082169, 0.3426142878018259, 78.30979040304337, 0.8759791817234416, 0.1241854918661092, 886.3691458909908, 910.009944239751, 922.5201095349477, 926.4606848201312, 935.5599119274968, 952.8303233329674, 975.7303819144331]|  0.2487325966691780|      0.00097656|[992, 64, 32, 96]                                                          |  | used linear model with 33 points | iterate success | actual_k=1
      33|[107.47050227948452, 0.0944012093985867, 0.9093243798706391, 102.40019947662536, 0.183204987842628, 0.8188141631116949, 97.44076341677018, 0.2843605371799143, 0.7163162532475743, 96.30020754998434, 0.3049053977056386, 0.69552279394589, 93.9894323010745, 0.3564868033679877, 0.6436482772322308, 89.71970851681024, 0.4681028633834614, 0.5320524069561472, 83.70996790237407, 0.6578340119082169, 0.3426142878018259, 78.30979040304337, 0.8759791817234416, 0.1241854918661092, 886.3691458909908, 910.009944239751, 922.5201095349477, 926.4606848201312, 935.5599119274968, 952.8303233329674, 975.7303819144331]|  0.2487325966691780|      0.00048828|[1023, 66, 33, 99]                                                         |  | used linear model with 33 points | iterate failure | actual_k=1
      34|[107.47050227948452, 0.0944012093985867, 0.9093243798706391, 102.40019947662536, 0.183204987842628, 0.8188141631116949, 97.44076341677018, 0.2843605371799143, 0.7163162532475743, 96.30020754998434, 0.3049053977056386, 0.69552279394589, 93.9894323010745, 0.3564868033679877, 0.6436482772322308, 89.71970851681024, 0.4681028633834614, 0.5320524069561472, 83.70996790237407, 0.6578340119082169, 0.3426142878018259, 78.30979040304337, 0.8759791817234416, 0.1241854918661092, 886.3691458909908, 910.009944239751, 922.5201095349477, 926.4606848201312, 935.5599119274968, 952.8303233329674, 975.7303819144331]|  0.2487325966691780|      0.00024414|[1054, 68, 34, 102]                                                        |  | used linear model with 33 points | iterate failure | actual_k=1
      35|[107.47047641430302, 0.0944865862400922, 0.90935171042326, 102.40021691200344, 0.183261276145758, 0.8188225045992741, 97.44072546771748, 0.2844503284416849, 0.7162838033213091, 96.30024904765467, 0.3049579944675947, 0.6955061397515626, 93.98942163809323, 0.3564683916634511, 0.6436729567160634, 89.71965658417189, 0.4681148181132194, 0.532054716205257, 83.70988185791482, 0.65783630188046, 0.342534457062471, 78.30978654504709, 0.8759495845473855, 0.1242568524714946, 886.3691298076732, 910.009942467884, 922.5200951131538, 926.460694609356, 935.5598413901503, 952.8303317046748, 975.7304343814754]|  0.2393288899261136|      0.00048828|[1085, 70, 35, 105]                                                        |  | used linear model with 33 points | iterate success | actual_k=1
      36|[107.47047641430302, 0.0944865862400922, 0.90935171042326, 102.40021691200344, 0.183261276145758, 0.8188225045992741, 97.44072546771748, 0.2844503284416849, 0.7162838033213091, 96.30024904765467, 0.3049579944675947, 0.6955061397515626, 93.98942163809323, 0.3564683916634511, 0.6436729567160634, 89.71965658417189, 0.4681148181132194, 0.532054716205257, 83.70988185791482, 0.65783630188046, 0.342534457062471, 78.30978654504709, 0.8759495845473855, 0.1242568524714946, 886.3691298076732, 910.009942467884, 922.5200951131538, 926.460694609356, 935.5598413901503, 952.8303317046748, 975.7304343814754]|  0.2393288899261136|      0.00024414|[1116, 72, 36, 108]                                                        |  | used linear model with 33 points | iterate failure | actual_k=1
      37|[107.4704813059306, 0.0945882624241686, 0.9093714478924102, 102.40024144535542, 0.1833761227482166, 0.8188499465091864, 97.44072160518381, 0.2845024084920137, 0.7163116559630197, 96.30026001526096, 0.3050333208318598, 0.6955249663367562, 93.98940254170188, 0.3565522607842651, 0.6437072856684212, 89.71969938513469, 0.4680948997415653, 0.5320486227224871, 83.70983158363994, 0.6577871593431451, 0.3425076823020429, 78.30979990867313, 0.8759518241021784, 0.1242777496713751, 886.3691334555734, 910.0099698080844, 922.5200979703812, 926.460681202188, 935.5598526966884, 952.8302513467271, 975.7304342734382]|  0.2257758395955947|      0.00048828|[1147, 74, 37, 111]                                                        |  | used linear model with 33 points | iterate success | actual_k=1
      38|[107.47032495312118, 0.0945256038006357, 0.9092515007571399, 102.40026420176723, 0.1836056688550412, 0.8188797282375677, 97.44077190153922, 0.2846925602202037, 0.7163471533398467, 96.30023720424143, 0.305191670624161, 0.6955763093248729, 93.98939036261471, 0.3566212040744186, 0.6436189977513581, 89.71974824153186, 0.4681286713302003, 0.5321230814420542, 83.70978075535798, 0.6577523382666205, 0.3425467899210585, 78.30980170541558, 0.8760276505706364, 0.1242833441074098, 886.3691351996262, 910.0099464048276, 922.5202362234957, 926.4607234861087, 935.5597497786571, 952.8302482805598, 975.7305262114653]|  0.2139989260101573|      0.00097656|[1178, 76, 38, 114]                                                        |  | used linear model with 33 points | iterate success | actual_k=1
      39|[107.47032495312118, 0.0945256038006357, 0.9092515007571399, 102.40026420176723, 0.1836056688550412, 0.8188797282375677, 97.44077190153922, 0.2846925602202037, 0.7163471533398467, 96.30023720424143, 0.305191670624161, 0.6955763093248729, 93.98939036261471, 0.3566212040744186, 0.6436189977513581, 89.71974824153186, 0.4681286713302003, 0.5321230814420542, 83.70978075535798, 0.6577523382666205, 0.3425467899210585, 78.30980170541558, 0.8760276505706364, 0.1242833441074098, 886.3691351996262, 910.0099464048276, 922.5202362234957, 926.4607234861087, 935.5597497786571, 952.8302482805598, 975.7305262114653]|  0.2139989260101573|      0.00048828|[1209, 78, 39, 117]                                                        |  | used linear model with 33 points | iterate failure | actual_k=1
      40|[107.47032495312118, 0.0945256038006357, 0.9092515007571399, 102.40026420176723, 0.1836056688550412, 0.8188797282375677, 97.44077190153922, 0.2846925602202037, 0.7163471533398467, 96.30023720424143, 0.305191670624161, 0.6955763093248729, 93.98939036261471, 0.3566212040744186, 0.6436189977513581, 89.71974824153186, 0.4681286713302003, 0.5321230814420542, 83.70978075535798, 0.6577523382666205, 0.3425467899210585, 78.30980170541558, 0.8760276505706364, 0.1242833441074098, 886.3691351996262, 910.0099464048276, 922.5202362234957, 926.4607234861087, 935.5597497786571, 952.8302482805598, 975.7305262114653]|  0.2139989260101573|      0.00024414|[1240, 80, 40, 120]                                                        |  | used linear model with 33 points | iterate failure | actual_k=1
