k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]     |2150.1261246091939938|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]     |2150.1261246091939938|      0.50000000|[13, 4, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=4
      12|[-0.0022635945410367, 0.0030810660448666, 0.0013578751649269, -0.0021963771405635, -0.0018389011097993, 0.0029652205147546, -0.0003553450810625, -0.0005441964696471, -0.0017883712181849, 0.0023552461000375, 0.0024136113333244, 4.6689854213e-06, 0.0008702288029266, 0.0001454575882781, 0.9966849741085864]|2118.7094503763514695|      0.00390625|[156, 48, 12, 24]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      13|[-0.0022635945410367, 0.0030810660448666, 0.0013578751649269, -0.0021963771405635, -0.0018389011097993, 0.0029652205147546, -0.0003553450810625, -0.0005441964696471, -0.0017883712181849, 0.0023552461000375, 0.0024136113333244, 4.6689854213e-06, 0.0008702288029266, 0.0001454575882781, 0.9966849741085864]|2118.7094503763514695|      0.00195312|[169, 52, 13, 26]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      14|[-0.0022635945410367, 0.0030810660448666, 0.0013578751649269, -0.0021963771405635, -0.0018389011097993, 0.0029652205147546, -0.0003553450810625, -0.0005441964696471, -0.0017883712181849, 0.0023552461000375, 0.0024136113333244, 4.6689854213e-06, 0.0008702288029266, 0.0001454575882781, 0.9966849741085864]|2118.7094503763514695|      0.00097656|[182, 56, 14, 28]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      15|[-0.0028142046618777, 0.0027307584303593, 0.0015972356333716, -0.0023064700094488, -0.0017858929104676, 0.0029337981488357, 7.69201148457e-05, -0.000653989454431, -0.0018648867172554, 0.0020082974836902, 0.0024749486635009, -0.0001854925364372, 0.0009453475873151, -0.0001298578946709, 0.9967748378725254]|2117.9934536266132454|      0.00195312|[195, 60, 15, 30]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      16|[-0.0028142046618777, 0.0027307584303593, 0.0015972356333716, -0.0023064700094488, -0.0017858929104676, 0.0029337981488357, 7.69201148457e-05, -0.000653989454431, -0.0018648867172554, 0.0020082974836902, 0.0024749486635009, -0.0001854925364372, 0.0009453475873151, -0.0001298578946709, 0.9967748378725254]|2117.9934536266132454|      0.00097656|[208, 64, 16, 32]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      17|[-0.0027178806448347, 0.0027854906050102, 0.0017713031371916, -0.0020570045209661, -0.0023693232523154, 0.002385864077516, 9.94927935029e-05, -0.0006053979054182, -0.0015184820018915, 0.0018924957325197, 0.0024430367941136, -0.0004086659812545, 0.0009930575574083, -0.0002659621208566, 0.9967563213743621]|2117.3772146660012368|      0.00195312|[221, 68, 17, 34]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      18|[-0.0027178806448347, 0.0027854906050102, 0.0017713031371916, -0.0020570045209661, -0.0023693232523154, 0.002385864077516, 9.94927935029e-05, -0.0006053979054182, -0.0015184820018915, 0.0018924957325197, 0.0024430367941136, -0.0004086659812545, 0.0009930575574083, -0.0002659621208566, 0.9967563213743621]|2117.3772146660012368|      0.00097656|[234, 72, 18, 36]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      19|[-0.0027178806448347, 0.0027854906050102, 0.0017713031371916, -0.0020570045209661, -0.0023693232523154, 0.002385864077516, 9.94927935029e-05, -0.0006053979054182, -0.0015184820018915, 0.0018924957325197, 0.0024430367941136, -0.0004086659812545, 0.0009930575574083, -0.0002659621208566, 0.9967563213743621]|2117.3772146660012368|      0.00048828|[247, 76, 19, 38]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      20|[-0.0027178806448347, 0.0027854906050102, 0.0017713031371916, -0.0020570045209661, -0.0023693232523154, 0.002385864077516, 9.94927935029e-05, -0.0006053979054182, -0.0015184820018915, 0.0018924957325197, 0.0024430367941136, -0.0004086659812545, 0.0009930575574083, -0.0002659621208566, 0.9967563213743621]|2117.3772146660012368|      0.00024414|[260, 80, 20, 40]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      21|[-0.0026898357950646, 0.0027134004192603, 0.0017617704953173, -0.0020219335399541, -0.0023612135025511, 0.0022554119236247, 0.0001465946385019, -0.0007144799941733, -0.001490176337653, 0.0019453151175832, 0.0024628352822596, -0.0004867850814979, 0.0009127035783841, -0.0002410240614718, 0.9966935923366971]|2117.2899292311085446|      0.00048828|[273, 84, 21, 42]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      22|[-0.002595806090881, 0.0024572607899871, 0.0016016451088085, -0.0018122329132588, -0.0024240588589114, 0.0022431502572773, 0.0001930467886859, -0.0006755694777163, -0.0013245634665588, 0.001833585562177, 0.0026338024815164, -0.0005548218838101, 0.0009384321383653, -0.000350053814275, 0.9967098380122205]|2117.1506888581793646|      0.00097656|[286, 88, 22, 44]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      23|[-0.002595806090881, 0.0024572607899871, 0.0016016451088085, -0.0018122329132588, -0.0024240588589114, 0.0022431502572773, 0.0001930467886859, -0.0006755694777163, -0.0013245634665588, 0.001833585562177, 0.0026338024815164, -0.0005548218838101, 0.0009384321383653, -0.000350053814275, 0.9967098380122205]|2117.1506888581793646|      0.00048828|[299, 92, 23, 46]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      24|[-0.0027988837879493, 0.0021193839645263, 0.0015980932079504, -0.0019716939722996, -0.0023587623558401, 0.0022561881828779, 0.0003036325808162, -0.0007278828936178, -0.0013410948634176, 0.0018334498596939, 0.0026786037738651, -0.000622094124696, 0.000815289530765, -0.0004460445693017, 0.9967934619277908]|2116.9572879965166976|      0.00097656|[312, 96, 24, 48]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      25|[-0.002779926141502, 0.0018939268812358, 0.0013663913099424, -0.0015790745048028, -0.0023496363894405, 0.0019549998603254, 0.0004473757457669, -0.0010346016991541, -0.0013304201418313, 0.0019165611724047, 0.0029299828677124, -0.0004944275731398, 0.0010411211118761, -0.0008811619388232, 0.9963906302826566]|2116.7518949738919218|      0.00195312|[325, 100, 25, 50]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      26|[-0.002779926141502, 0.0018939268812358, 0.0013663913099424, -0.0015790745048028, -0.0023496363894405, 0.0019549998603254, 0.0004473757457669, -0.0010346016991541, -0.0013304201418313, 0.0019165611724047, 0.0029299828677124, -0.0004944275731398, 0.0010411211118761, -0.0008811619388232, 0.9963906302826566]|2116.7518949738919218|      0.00097656|[338, 104, 26, 52]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      27|[-0.002779926141502, 0.0018939268812358, 0.0013663913099424, -0.0015790745048028, -0.0023496363894405, 0.0019549998603254, 0.0004473757457669, -0.0010346016991541, -0.0013304201418313, 0.0019165611724047, 0.0029299828677124, -0.0004944275731398, 0.0010411211118761, -0.0008811619388232, 0.9963906302826566]|2116.7518949738919218|      0.00048828|[351, 108, 27, 54]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      28|[-0.0025224944710017, 0.0017394350292405, 0.0012946580247596, -0.0013969830485167, -0.0022784088098844, 0.001980285290078, 0.0004498472401392, -0.0009953394949858, -0.0013874726962732, 0.0019498454937761, 0.002849842303552, -0.0006535261361042, 0.0009669892432263, -0.0010342516074259, 0.9961964994356294]|2116.6074727132827320|      0.00097656|[364, 112, 28, 56]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      29|[-0.0025224944710017, 0.0017394350292405, 0.0012946580247596, -0.0013969830485167, -0.0022784088098844, 0.001980285290078, 0.0004498472401392, -0.0009953394949858, -0.0013874726962732, 0.0019498454937761, 0.002849842303552, -0.0006535261361042, 0.0009669892432263, -0.0010342516074259, 0.9961964994356294]|2116.6074727132827320|      0.00048828|[377, 116, 29, 58]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      30|[-0.0028029436175258, 0.0016317367540948, 0.0011801163681142, -0.0013429111766902, -0.0021658907091753, 0.0021324422685724, 0.0004766045525825, -0.0011649049343942, -0.0013408658905246, 0.0017979042835867, 0.0026780894482562, -0.0005771135030764, 0.0009270549122307, -0.001061720701314, 0.9961340626202233]|2116.4549803409413471|      0.00097656|[390, 120, 30, 60]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      31|[-0.0026658586825851, 0.0011381060529567, 0.0012683972001744, -0.001223395341762, -0.0019805179896302, 0.0022861325653414, 0.0004039255922371, -0.0014173368998811, -0.00155447420545, 0.0014596151574183, 0.00275123399808, -0.0006422163221316, 0.0012358966431208, -0.0014776409192874, 0.9964567326639067]|2116.0596123628338319|      0.00195312|[403, 124, 31, 62]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      32|[-0.0026658586825851, 0.0011381060529567, 0.0012683972001744, -0.001223395341762, -0.0019805179896302, 0.0022861325653414, 0.0004039255922371, -0.0014173368998811, -0.00155447420545, 0.0014596151574183, 0.00275123399808, -0.0006422163221316, 0.0012358966431208, -0.0014776409192874, 0.9964567326639067]|2116.0596123628338319|      0.00097656|[416, 128, 32, 64]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      33|[-0.0026658586825851, 0.0011381060529567, 0.0012683972001744, -0.001223395341762, -0.0019805179896302, 0.0022861325653414, 0.0004039255922371, -0.0014173368998811, -0.00155447420545, 0.0014596151574183, 0.00275123399808, -0.0006422163221316, 0.0012358966431208, -0.0014776409192874, 0.9964567326639067]|2116.0596123628338319|      0.00048828|[429, 132, 33, 66]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      34|[-0.0027776374211599, 0.0008642811917041, 0.0010480992869562, -0.0012279969441439, -0.0019686236378106, 0.002286925578514, 0.0004920348400505, -0.0013602552551677, -0.0014320667938761, 0.0014627738617313, 0.0028215132470645, -0.0004985177635322, 0.0012259966443192, -0.0014291059816382, 0.9962372050255296]|2115.9936841706698942|      0.00097656|[442, 136, 34, 68]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      35|[-0.0027776374211599, 0.0008642811917041, 0.0010480992869562, -0.0012279969441439, -0.0019686236378106, 0.002286925578514, 0.0004920348400505, -0.0013602552551677, -0.0014320667938761, 0.0014627738617313, 0.0028215132470645, -0.0004985177635322, 0.0012259966443192, -0.0014291059816382, 0.9962372050255296]|2115.9936841706698942|      0.00048828|[455, 140, 35, 70]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      36|[-0.0027776374211599, 0.0008642811917041, 0.0010480992869562, -0.0012279969441439, -0.0019686236378106, 0.002286925578514, 0.0004920348400505, -0.0013602552551677, -0.0014320667938761, 0.0014627738617313, 0.0028215132470645, -0.0004985177635322, 0.0012259966443192, -0.0014291059816382, 0.9962372050255296]|2115.9936841706698942|      0.00024414|[468, 144, 36, 72]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      37|[-0.0026169347505896, 0.0008267977134779, 0.0010557767805257, -0.0012363685682345, -0.001948874485455, 0.0022490365007039, 0.0004477652019254, -0.0014282460544305, -0.0014348125716473, 0.0014746349303646, 0.002743428622216, -0.0004552836259481, 0.0012285966496265, -0.0015542862076389, 0.9962304504800114]|2115.8203946204603199|      0.00048828|[481, 148, 37, 74]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      38|[-0.0024731705168881, 0.000516619918292, 0.0009948751974648, -0.0012798291139825, -0.0018531430104304, 0.0022127850504123, 0.0004255942049898, -0.0015159085487644, -0.0014519355622323, 0.001628832108712, 0.0028217915000782, -0.0004390048177277, 0.0011168654621168, -0.0015689785979623, 0.9959978307101844]|2115.6653402145707332|      0.00097656|[494, 152, 38, 76]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      39|[-0.0025990216428188, 0.0001523831529069, 0.000576404396457, -0.0012787370884746, -0.0016667143519195, 0.0024870347699721, 0.0006978944265642, -0.0018353184140294, -0.0017109855835166, 0.0017505912667473, 0.0029348148614592, -0.0006363463244956, 0.0008846033236976, -0.0018910008752911, 0.9957684499030098]|2115.3172593889753443|      0.00195312|[507, 156, 39, 78]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      40|[-0.0025990216428188, 0.0001523831529069, 0.000576404396457, -0.0012787370884746, -0.0016667143519195, 0.0024870347699721, 0.0006978944265642, -0.0018353184140294, -0.0017109855835166, 0.0017505912667473, 0.0029348148614592, -0.0006363463244956, 0.0008846033236976, -0.0018910008752911, 0.9957684499030098]|2115.3172593889753443|      0.00097656|[520, 160, 40, 80]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      41|[-0.0025083175428555, -0.0003406243389036, 0.0006445829642074, -0.0012625919204413, -0.0013897031832448, 0.0018829667640143, 0.0007503069227174, -0.0017985672052236, -0.0014102577967833, 0.0017786761524944, 0.0026889443211671, -0.0008056461393158, 0.000705618983983, -0.0020698857394726, 0.9956825735574281]|2114.8653979984223952|      0.00195312|[533, 164, 41, 82]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      42|[-0.0025083175428555, -0.0003406243389036, 0.0006445829642074, -0.0012625919204413, -0.0013897031832448, 0.0018829667640143, 0.0007503069227174, -0.0017985672052236, -0.0014102577967833, 0.0017786761524944, 0.0026889443211671, -0.0008056461393158, 0.000705618983983, -0.0020698857394726, 0.9956825735574281]|2114.8653979984223952|      0.00097656|[546, 168, 42, 84]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      43|[-0.0025083175428555, -0.0003406243389036, 0.0006445829642074, -0.0012625919204413, -0.0013897031832448, 0.0018829667640143, 0.0007503069227174, -0.0017985672052236, -0.0014102577967833, 0.0017786761524944, 0.0026889443211671, -0.0008056461393158, 0.000705618983983, -0.0020698857394726, 0.9956825735574281]|2114.8653979984223952|      0.00048828|[559, 172, 43, 86]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      44|[-0.0025083175428555, -0.0003406243389036, 0.0006445829642074, -0.0012625919204413, -0.0013897031832448, 0.0018829667640143, 0.0007503069227174, -0.0017985672052236, -0.0014102577967833, 0.0017786761524944, 0.0026889443211671, -0.0008056461393158, 0.000705618983983, -0.0020698857394726, 0.9956825735574281]|2114.8653979984223952|      0.00024414|[572, 176, 44, 88]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      45|[-0.002665696829244, -0.0004179023744752, 0.0006487775368136, -0.0012389653141091, -0.001413366183254, 0.0019375473776698, 0.0007719507644632, -0.0017752316311311, -0.0013813500488169, 0.0017261803638182, 0.0026474282037447, -0.0009209939163447, 0.0007193021642376, -0.0020805946148111, 0.995613185946447]|2114.8370474582375209|      0.00048828|[585, 180, 45, 90]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      46|[-0.0025431841416786, -0.0007748073161319, 0.0007152651440787, -0.0012455856368888, -0.0015322171267011, 0.0020491482921324, 0.0006689448132672, -0.001621402421408, -0.0014672984760197, 0.0017779479393293, 0.0027110467978582, -0.0008606438565446, 0.0006498011887073, -0.00210357689704, 0.9955260386587229]|2114.6235922782793750|      0.00097656|[598, 184, 46, 92]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      47|[-0.0025431841416786, -0.0007748073161319, 0.0007152651440787, -0.0012455856368888, -0.0015322171267011, 0.0020491482921324, 0.0006689448132672, -0.001621402421408, -0.0014672984760197, 0.0017779479393293, 0.0027110467978582, -0.0008606438565446, 0.0006498011887073, -0.00210357689704, 0.9955260386587229]|2114.6235922782793750|      0.00048828|[611, 188, 47, 94]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      48|[-0.0026760268549623, -0.000922155760684, 0.0006153655782407, -0.0011908859238604, -0.0013339557195627, 0.0020995458921146, 0.0006763931214649, -0.0017852066919441, -0.0012899508669583, 0.0017580020563471, 0.0026142233199733, -0.0007376746073706, 0.0005125015091359, -0.0023056722321864, 0.9955622749026426]|2114.5046868774643372|      0.00097656|[624, 192, 48, 96]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      49|[-0.0023950902123465, -0.001336813071119, 0.0005315298143254, -0.001246190298715, -0.0009914912667749, 0.0023367115318985, 0.0006728520284302, -0.0020448968395289, -0.0007377555840683, 0.0017616913217387, 0.0027914836494607, -0.0005142163602635, 0.0003772284188894, -0.0023716434900434, 0.9957691594143935]|2114.2993290872464058|      0.00195312|[637, 196, 49, 98]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      50|[-0.0023950902123465, -0.001336813071119, 0.0005315298143254, -0.001246190298715, -0.0009914912667749, 0.0023367115318985, 0.0006728520284302, -0.0020448968395289, -0.0007377555840683, 0.0017616913217387, 0.0027914836494607, -0.0005142163602635, 0.0003772284188894, -0.0023716434900434, 0.9957691594143935]|2114.2993290872464058|      0.00097656|[650, 200, 50, 100]                                                        |  | used linear model with 17 points | iterate failure | actual_k=4
      51|[-0.0023950902123465, -0.001336813071119, 0.0005315298143254, -0.001246190298715, -0.0009914912667749, 0.0023367115318985, 0.0006728520284302, -0.0020448968395289, -0.0007377555840683, 0.0017616913217387, 0.0027914836494607, -0.0005142163602635, 0.0003772284188894, -0.0023716434900434, 0.9957691594143935]|2114.2993290872464058|      0.00048828|[663, 204, 51, 102]                                                        |  | used linear model with 17 points | iterate failure | actual_k=4
      52|[-0.0026531499808146, -0.0014624876059119, 0.0004928960107337, -0.0011550102635448, -0.0011834289324198, 0.0021484397435551, 0.0004986134631116, -0.0019142104800023, -0.0008072037941492, 0.0017578072666011, 0.0027119159095351, -0.0005397117352859, 0.0003201455354826, -0.0022763649496292, 0.9957207517112121]|2114.1792717795865428|      0.00097656|[676, 208, 52, 104]                                                        |  | used linear model with 17 points | iterate success | actual_k=4
      53|[-0.0026531499808146, -0.0014624876059119, 0.0004928960107337, -0.0011550102635448, -0.0011834289324198, 0.0021484397435551, 0.0004986134631116, -0.0019142104800023, -0.0008072037941492, 0.0017578072666011, 0.0027119159095351, -0.0005397117352859, 0.0003201455354826, -0.0022763649496292, 0.9957207517112121]|2114.1792717795865428|      0.00048828|[689, 212, 53, 106]                                                        |  | used linear model with 17 points | iterate failure | actual_k=4
      54|[-0.0023975968662315, -0.0015852474366426, 0.0005573274064421, -0.0012825529515781, -0.0012023459744346, 0.0021255600471662, 0.000296386955442, -0.0019282564490301, -0.0006171760361614, 0.0016801642197467, 0.0025685676751097, -0.000680282690038, 0.0003533113514677, -0.0023371717582316, 0.9958124203620271]|2114.1291282377710559|      0.00097656|[702, 216, 54, 108]                                                        |  | used linear model with 17 points | iterate success | actual_k=4
      55|[-0.0023975968662315, -0.0015852474366426, 0.0005573274064421, -0.0012825529515781, -0.0012023459744346, 0.0021255600471662, 0.000296386955442, -0.0019282564490301, -0.0006171760361614, 0.0016801642197467, 0.0025685676751097, -0.000680282690038, 0.0003533113514677, -0.0023371717582316, 0.9958124203620271]|2114.1291282377710559|      0.00048828|[715, 220, 55, 110]                                                        |  | used linear model with 17 points | iterate failure | actual_k=4
      56|[-0.0023975968662315, -0.0015852474366426, 0.0005573274064421, -0.0012825529515781, -0.0012023459744346, 0.0021255600471662, 0.000296386955442, -0.0019282564490301, -0.0006171760361614, 0.0016801642197467, 0.0025685676751097, -0.000680282690038, 0.0003533113514677, -0.0023371717582316, 0.9958124203620271]|2114.1291282377710559|      0.00024414|[728, 224, 56, 112]                                                        |  | used linear model with 17 points | iterate failure | actual_k=4
      57|[-0.0025655936929593, -0.0017007009191709, 0.0005657370392916, -0.0013054720318157, -0.001217380982451, 0.0020985561930089, 0.0003123401637677, -0.0019427657566219, -0.0006672958131937, 0.001730341781145, 0.0025067634531898, -0.0007286483077994, 0.0003575357201943, -0.002405921418432, 0.995822558315973]|2113.9978289842233607|      0.00048828|[741, 228, 57, 114]                                                        |  | used linear model with 17 points | iterate success | actual_k=4
      58|[-0.0025655936929593, -0.0017007009191709, 0.0005657370392916, -0.0013054720318157, -0.001217380982451, 0.0020985561930089, 0.0003123401637677, -0.0019427657566219, -0.0006672958131937, 0.001730341781145, 0.0025067634531898, -0.0007286483077994, 0.0003575357201943, -0.002405921418432, 0.995822558315973]|2113.9978289842233607|      0.00024414|[754, 232, 58, 116]                                                        |  | used linear model with 17 points | iterate failure | actual_k=4
      59|[-0.0025685777077564, -0.0018215114141305, 0.0005450787648148, -0.0013120695426409, -0.0012231612042513, 0.0021230157905779, 0.0002364091323765, -0.001968928691947, -0.0007669233060879, 0.0017549656758386, 0.0024372928046054, -0.0008626110367028, 0.0003472696501706, -0.0024614445241286, 0.9957916357521274]|2113.9276425281195770|      0.00048828|[767, 236, 59, 118]                                                        |  | used linear model with 17 points | iterate success | actual_k=4
      60|[-0.0025685777077564, -0.0018215114141305, 0.0005450787648148, -0.0013120695426409, -0.0012231612042513, 0.0021230157905779, 0.0002364091323765, -0.001968928691947, -0.0007669233060879, 0.0017549656758386, 0.0024372928046054, -0.0008626110367028, 0.0003472696501706, -0.0024614445241286, 0.9957916357521274]|2113.9276425281195770|      0.00024414|[780, 240, 60, 120]                                                        |  | used linear model with 17 points | iterate failure | actual_k=4
      61|[-0.00249971583921, -0.0019410523460764, 0.0005429484014821, -0.0014007985240947, -0.0011889116270525, 0.0020878540577596, 0.0002202685943848, -0.0020327122249016, -0.000765774992115, 0.0018122653252573, 0.0024030036797249, -0.0008774490781847, 0.0003302839112252, -0.002606101010977, 0.9957995446880912]|2113.8164954037015377|      0.00048828|[793, 244, 61, 122]                                                        |  | used linear model with 17 points | iterate success | actual_k=4
      62|[-0.0025720715245066, -0.0020123704109221, 0.0003331613354175, -0.0012794495039846, -0.0010564470163694, 0.002069011034246, 0.0002499132158861, -0.0018719266495269, -0.0007899927692909, 0.0019464342030425, 0.002604198690585, -0.0011097864155768, 0.0002418950839926, -0.0026644435262981, 0.9958210792928064]|2113.7066020680763359|      0.00097656|[806, 248, 62, 124]                                                        |  | used linear model with 17 points | iterate success | actual_k=4
      63|[-0.0025720715245066, -0.0020123704109221, 0.0003331613354175, -0.0012794495039846, -0.0010564470163694, 0.002069011034246, 0.0002499132158861, -0.0018719266495269, -0.0007899927692909, 0.0019464342030425, 0.002604198690585, -0.0011097864155768, 0.0002418950839926, -0.0026644435262981, 0.9958210792928064]|2113.7066020680763359|      0.00048828|[819, 252, 63, 126]                                                        |  | used linear model with 17 points | iterate failure | actual_k=4
      64|[-0.0025303618758681, -0.0021624673646408, 0.0004009997655298, -0.0010719891972704, -0.000973464037299, 0.0021570585435896, 0.0003135925487712, -0.0018486253477983, -0.0005620514833681, 0.002128064483748, 0.0026291070164232, -0.0010493100525483, 0.0003108035285865, -0.0028902535380914, 0.9957730348188534]|2113.5754808942483578|      0.00097656|[832, 256, 64, 128]                                                        |  | used linear model with 17 points | iterate success | actual_k=4
      65|[-0.0025303618758681, -0.0021624673646408, 0.0004009997655298, -0.0010719891972704, -0.000973464037299, 0.0021570585435896, 0.0003135925487712, -0.0018486253477983, -0.0005620514833681, 0.002128064483748, 0.0026291070164232, -0.0010493100525483, 0.0003108035285865, -0.0028902535380914, 0.9957730348188534]|2113.5754808942483578|      0.00048828|[845, 260, 65, 130]                                                        |  | used linear model with 17 points | iterate failure | actual_k=4
      66|[-0.0025303618758681, -0.0021624673646408, 0.0004009997655298, -0.0010719891972704, -0.000973464037299, 0.0021570585435896, 0.0003135925487712, -0.0018486253477983, -0.0005620514833681, 0.002128064483748, 0.0026291070164232, -0.0010493100525483, 0.0003108035285865, -0.0028902535380914, 0.9957730348188534]|2113.5754808942483578|      0.00024414|[858, 264, 66, 132]                                                        |  | used linear model with 17 points | iterate failure | actual_k=4
