k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      0.50000000|[13, 0, 1, 4]                                                              |  | used linear model with 13 points | iterate failure | actual_k=0
      12|[0.3643495483173348, -0.1311637213051722, -0.123693371477871, 0.0101456808842246, 0.810673798511576, 0.0254787145032179, 0.1239883696139675, 0.038492098722929, 0.1990146333709788]|1757.8274884635914077|      0.06250000|[156, 0, 12, 48]                                                           |  | used linear model with 13 points | iterate failure | actual_k=0
      13|[0.3643495483173348, -0.1311637213051722, -0.123693371477871, 0.0101456808842246, 0.810673798511576, 0.0254787145032179, 0.1239883696139675, 0.038492098722929, 0.1990146333709788]|1757.8274884635914077|      0.03125000|[169, 0, 13, 52]                                                           |  | used linear model with 13 points | iterate failure | actual_k=0
      14|[0.3609052099326813, -0.1361374640916571, -0.1353006005276574, 0.0045692549138291, 0.8330650681037242, 0.0142383039189965, 0.1121666594379566, 0.0359574871840158, 0.1995083456145539]|956.6793728575991054|      0.06250000|[182, 0, 14, 56]                                                           |  | used linear model with 13 points | iterate success | actual_k=0
      15|[0.3609052099326813, -0.1361374640916571, -0.1353006005276574, 0.0045692549138291, 0.8330650681037242, 0.0142383039189965, 0.1121666594379566, 0.0359574871840158, 0.1995083456145539]|956.6793728575991054|      0.03125000|[195, 0, 15, 60]                                                           |  | used linear model with 13 points | iterate failure | actual_k=0
      16|[0.3639040030232849, -0.1505677583581368, -0.1318604143602334, 0.0068025514678216, 0.8504576814721191, -0.002555275459225, 0.1014980688261982, 0.0322750443297132, 0.2050407351422661]|670.7652365658176450|      0.06250000|[208, 0, 16, 64]                                                           |  | used linear model with 13 points | iterate success | actual_k=0
      17|[0.3639040030232849, -0.1505677583581368, -0.1318604143602334, 0.0068025514678216, 0.8504576814721191, -0.002555275459225, 0.1014980688261982, 0.0322750443297132, 0.2050407351422661]|670.7652365658176450|      0.03125000|[221, 0, 17, 68]                                                           |  | used linear model with 13 points | iterate failure | actual_k=0
      18|[0.3639040030232849, -0.1505677583581368, -0.1318604143602334, 0.0068025514678216, 0.8504576814721191, -0.002555275459225, 0.1014980688261982, 0.0322750443297132, 0.2050407351422661]|670.7652365658176450|      0.01562500|[234, 0, 18, 72]                                                           |  | used linear model with 13 points | iterate failure | actual_k=0
      19|[0.3632001476933986, -0.1509912181787361, -0.1330093098960827, 0.0158964766481969, 0.8564412854440864, 0.0075694507261846, 0.1012325081459207, 0.036582744617676, 0.2066237882834091]|548.5756093527355688|      0.03125000|[247, 0, 19, 76]                                                           |  | used linear model with 13 points | iterate success | actual_k=0
      20|[0.3585754356802264, -0.1728194139791656, -0.1307977083381926, 0.0133639465990984, 0.8695725958481842, 0.0015696784337124, 0.0898821613693384, 0.0260726916759838, 0.2021876467486121]|402.8103107313303326|      0.06250000|[260, 0, 20, 80]                                                           |  | used linear model with 13 points | iterate success | actual_k=0
      21|[0.3585754356802264, -0.1728194139791656, -0.1307977083381926, 0.0133639465990984, 0.8695725958481842, 0.0015696784337124, 0.0898821613693384, 0.0260726916759838, 0.2021876467486121]|402.8103107313303326|      0.03125000|[273, 0, 21, 84]                                                           |  | used linear model with 13 points | iterate failure | actual_k=0
      22|[0.3585754356802264, -0.1728194139791656, -0.1307977083381926, 0.0133639465990984, 0.8695725958481842, 0.0015696784337124, 0.0898821613693384, 0.0260726916759838, 0.2021876467486121]|402.8103107313303326|      0.01562500|[286, 0, 22, 88]                                                           |  | used linear model with 13 points | iterate failure | actual_k=0
      23|[0.3571966784986001, -0.1774156194580095, -0.1312917644770585, 0.0093602940472832, 0.8797617455945449, 0.0103386495056185, 0.0886437468596805, 0.0214586744101627, 0.2033299127271113]|284.4033455078458701|      0.03125000|[299, 0, 23, 92]                                                           |  | used linear model with 13 points | iterate success | actual_k=0
