k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[120.0, 0.09203, 0.908, 110.0, 0.1819, 0.8181, 100.0, 0.284, 0.716, 88.0, 0.3051, 0.6949, 86.0, 0.3566, 0.6434, 84.0, 0.468, 0.532, 80.0, 0.6579, 0.3421, 76.0, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|4345.0997658534724906|      1.00000000|[0, 0, 0, 0]                                                               | 
      11|[120.0004062282229, -0.0340957694000142, 0.8795170712249911, 110.01742726491895, 0.1263025189472904, 0.8143942182464468, 100.02034189058219, 0.2533997891172167, 0.7254424325095, 88.00368298053638, 0.3423166798305899, 0.7325404158201745, 86.01952128454691, 0.3642969998709927, 0.649485226782286, 83.98483610018515, 0.4641339513482456, 0.5414014541324772, 80.00757377590982, 0.6360815977139176, 0.3184278230879243, 76.00021802338053, 0.8735542726241876, 0.1240424046639837, 886.3784665290798, 909.9997589066321, 922.5167446876385, 926.4542915351624, 935.5464348435423, 952.8267947036187, 975.7135499318435]|739.6513061523437500|      0.03125000|[1233, 176, 0, 22]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      12|[119.99680405347351, -0.019007210654017, 0.8856411961580828, 110.018941970621, 0.1061292358413848, 0.8074653389410253, 100.01785708404012, 0.2472707219415249, 0.7246290013495237, 88.00527069439363, 0.3526887294875822, 0.7366252859525397, 86.01964001844323, 0.3678785678636948, 0.6494962676915533, 83.98357914675587, 0.4606586265019946, 0.5429069559411754, 80.00878095089958, 0.6338118519849102, 0.3169735380884581, 76.00194125248106, 0.8750857094889868, 0.1283649437669841, 886.3779735967641, 910.0000694191061, 922.5168427383375, 926.4544205614218, 935.5454269489488, 952.8245721639482, 975.7120823003992]|512.4401245117187500|      0.06250000|[1345, 192, 0, 24]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      13|[119.99574664649704, -0.0383450710989117, 0.8727335565319785, 110.02443290018387, 0.0839446927964995, 0.8035450266913449, 100.02659163933545, 0.2158700329682322, 0.7224813725675578, 88.00425806482701, 0.3468463028598766, 0.7315044943969427, 86.01394280406939, 0.373377311106899, 0.6634760948634363, 83.98032184630796, 0.4503418090258393, 0.533032505292705, 80.01335498157026, 0.6371774922152171, 0.3220408997442902, 75.98663076636429, 0.8555687769557865, 0.1384559495265599, 886.366286006612, 910.0033463666589, 922.5054201863502, 926.4457354180666, 935.5409255843185, 952.8230287642378, 975.7207403002899]|271.8513793945312500|      0.12500000|[1457, 208, 0, 26]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      14|[119.99574664649704, -0.0383450710989117, 0.8727335565319785, 110.02443290018387, 0.0839446927964995, 0.8035450266913449, 100.02659163933545, 0.2158700329682322, 0.7224813725675578, 88.00425806482701, 0.3468463028598766, 0.7315044943969427, 86.01394280406939, 0.373377311106899, 0.6634760948634363, 83.98032184630796, 0.4503418090258393, 0.533032505292705, 80.01335498157026, 0.6371774922152171, 0.3220408997442902, 75.98663076636429, 0.8555687769557865, 0.1384559495265599, 886.366286006612, 910.0033463666589, 922.5054201863502, 926.4457354180666, 935.5409255843185, 952.8230287642378, 975.7207403002899]|271.8513793945312500|      0.06250000|[1569, 224, 0, 28]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      15|[119.98446030655826, -0.0359057209545537, 0.8675370593982319, 110.01879473847738, 0.0577047662608268, 0.7984103196858765, 100.01510536871156, 0.2062248114548515, 0.715516200145412, 88.0040097626505, 0.3775834134367911, 0.7472362983647096, 86.01378949390644, 0.3765786423437359, 0.6654146888546428, 83.97879834927379, 0.4590060423116589, 0.5570086750067859, 80.01610040025066, 0.641089815701541, 0.3150218569594248, 75.98780257957992, 0.8630825330813938, 0.142728520816158, 886.3724030453345, 910.0079559174093, 922.5138134284759, 926.4652688720099, 935.5305178859611, 952.8318022205134, 975.7159452061212]|201.5909881591796875|      0.12500000|[1681, 240, 0, 30]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      16|[119.98446030655826, -0.0359057209545537, 0.8675370593982319, 110.01879473847738, 0.0577047662608268, 0.7984103196858765, 100.01510536871156, 0.2062248114548515, 0.715516200145412, 88.0040097626505, 0.3775834134367911, 0.7472362983647096, 86.01378949390644, 0.3765786423437359, 0.6654146888546428, 83.97879834927379, 0.4590060423116589, 0.5570086750067859, 80.01610040025066, 0.641089815701541, 0.3150218569594248, 75.98780257957992, 0.8630825330813938, 0.142728520816158, 886.3724030453345, 910.0079559174093, 922.5138134284759, 926.4652688720099, 935.5305178859611, 952.8318022205134, 975.7159452061212]|201.5909881591796875|      0.06250000|[1793, 256, 0, 32]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      17|[119.98446030655826, -0.0359057209545537, 0.8675370593982319, 110.01879473847738, 0.0577047662608268, 0.7984103196858765, 100.01510536871156, 0.2062248114548515, 0.715516200145412, 88.0040097626505, 0.3775834134367911, 0.7472362983647096, 86.01378949390644, 0.3765786423437359, 0.6654146888546428, 83.97879834927379, 0.4590060423116589, 0.5570086750067859, 80.01610040025066, 0.641089815701541, 0.3150218569594248, 75.98780257957992, 0.8630825330813938, 0.142728520816158, 886.3724030453345, 910.0079559174093, 922.5138134284759, 926.4652688720099, 935.5305178859611, 952.8318022205134, 975.7159452061212]|201.5909881591796875|      0.03125000|[1905, 272, 0, 34]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      18|[119.98446030655826, -0.0359057209545537, 0.8675370593982319, 110.01879473847738, 0.0577047662608268, 0.7984103196858765, 100.01510536871156, 0.2062248114548515, 0.715516200145412, 88.0040097626505, 0.3775834134367911, 0.7472362983647096, 86.01378949390644, 0.3765786423437359, 0.6654146888546428, 83.97879834927379, 0.4590060423116589, 0.5570086750067859, 80.01610040025066, 0.641089815701541, 0.3150218569594248, 75.98780257957992, 0.8630825330813938, 0.142728520816158, 886.3724030453345, 910.0079559174093, 922.5138134284759, 926.4652688720099, 935.5305178859611, 952.8318022205134, 975.7159452061212]|201.5909881591796875|      0.01562500|[2017, 288, 0, 36]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      19|[119.98360735465924, -0.0468238086114548, 0.8630781852590527, 110.01906250537739, 0.0638965711298128, 0.8009257004903241, 100.01386593070188, 0.2022885954672783, 0.7131339322655801, 88.00276989401381, 0.3761486848528872, 0.747832373828216, 86.01451353779053, 0.3813314214970908, 0.6666762277509081, 83.97840175640823, 0.4575354420030553, 0.5560913216084472, 80.01610171686842, 0.6410826023122078, 0.3141638545610138, 75.98717258388777, 0.8634858147563524, 0.1421324299092694, 886.372704568394, 910.0080095595899, 922.5140860497141, 926.4640860058945, 935.5317829727284, 952.8314474182525, 975.7155951027956]|149.4365692138671875|      0.03125000|[2129, 304, 0, 38]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      20|[119.98360735465924, -0.0468238086114548, 0.8630781852590527, 110.01906250537739, 0.0638965711298128, 0.8009257004903241, 100.01386593070188, 0.2022885954672783, 0.7131339322655801, 88.00276989401381, 0.3761486848528872, 0.747832373828216, 86.01451353779053, 0.3813314214970908, 0.6666762277509081, 83.97840175640823, 0.4575354420030553, 0.5560913216084472, 80.01610171686842, 0.6410826023122078, 0.3141638545610138, 75.98717258388777, 0.8634858147563524, 0.1421324299092694, 886.372704568394, 910.0080095595899, 922.5140860497141, 926.4640860058945, 935.5317829727284, 952.8314474182525, 975.7155951027956]|149.4365692138671875|      0.01562500|[2241, 320, 0, 40]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      21|[119.98462732780825, -0.0416452780139106, 0.8685593805662902, 110.02026949760281, 0.0593183726981686, 0.798887412286642, 100.02040290399695, 0.2026940622311769, 0.7133538278124502, 88.00110613875435, 0.3778579575481981, 0.7489576994651874, 86.0150683140733, 0.3893677665510895, 0.6678130924957884, 83.97802168304369, 0.4580738621119568, 0.5546361549150531, 80.0142210302031, 0.6367156157371588, 0.3150649349630941, 75.98936657184657, 0.8636617254738549, 0.1425086071545749, 886.3707666816692, 910.0092786508512, 922.5124731902187, 926.4621635893899, 935.5323865797623, 952.8308922161824, 975.7150553338208]|133.5058593750000000|      0.03125000|[2353, 336, 0, 42]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      22|[119.98462732780825, -0.0416452780139106, 0.8685593805662902, 110.02026949760281, 0.0593183726981686, 0.798887412286642, 100.02040290399695, 0.2026940622311769, 0.7133538278124502, 88.00110613875435, 0.3778579575481981, 0.7489576994651874, 86.0150683140733, 0.3893677665510895, 0.6678130924957884, 83.97802168304369, 0.4580738621119568, 0.5546361549150531, 80.0142210302031, 0.6367156157371588, 0.3150649349630941, 75.98936657184657, 0.8636617254738549, 0.1425086071545749, 886.3707666816692, 910.0092786508512, 922.5124731902187, 926.4621635893899, 935.5323865797623, 952.8308922161824, 975.7150553338208]|133.5058593750000000|      0.01562500|[2465, 352, 1, 45]                                                         |  | trying linear partial model with 57 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      23|[119.98462732780825, -0.0416452780139106, 0.8685593805662902, 110.02026949760281, 0.0593183726981686, 0.798887412286642, 100.02040290399695, 0.2026940622311769, 0.7133538278124502, 88.00110613875435, 0.3778579575481981, 0.7489576994651874, 86.0150683140733, 0.3893677665510895, 0.6678130924957884, 83.97802168304369, 0.4580738621119568, 0.5546361549150531, 80.0142210302031, 0.6367156157371588, 0.3150649349630941, 75.98936657184657, 0.8636617254738549, 0.1425086071545749, 886.3707666816692, 910.0092786508512, 922.5124731902187, 926.4621635893899, 935.5323865797623, 952.8308922161824, 975.7150553338208]|133.5058593750000000|      0.00781250|[2578, 368, 1, 47]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      24|[119.98397516232288, -0.0475266783656128, 0.8658421760640971, 110.0202197194839, 0.0607272934557556, 0.8007727850361058, 100.02005627347225, 0.2015927543512626, 0.7123559405048182, 88.00102033362502, 0.3774704136461417, 0.7488428438933882, 86.01497889884692, 0.391556356385596, 0.6695620992564407, 83.97810663510343, 0.4579186174454017, 0.5545708594342832, 80.01382527125766, 0.6358073370261474, 0.3145611999016835, 75.98845296833287, 0.8639519210953167, 0.1424876776399068, 886.3703661838063, 910.008881135863, 922.5123624343693, 926.4624818510555, 935.5322828280638, 952.8306028954555, 975.7149124845384]|119.7035369873046875|      0.01562500|[2690, 384, 1, 49]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      25|[119.98397516232288, -0.0475266783656128, 0.8658421760640971, 110.0202197194839, 0.0607272934557556, 0.8007727850361058, 100.02005627347225, 0.2015927543512626, 0.7123559405048182, 88.00102033362502, 0.3774704136461417, 0.7488428438933882, 86.01497889884692, 0.391556356385596, 0.6695620992564407, 83.97810663510343, 0.4579186174454017, 0.5545708594342832, 80.01382527125766, 0.6358073370261474, 0.3145611999016835, 75.98845296833287, 0.8639519210953167, 0.1424876776399068, 886.3703661838063, 910.008881135863, 922.5123624343693, 926.4624818510555, 935.5322828280638, 952.8306028954555, 975.7149124845384]|119.7035369873046875|      0.00781250|[2802, 400, 1, 51]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      26|[119.98350308570922, -0.0438874042990009, 0.8672623748472239, 110.0197749066067, 0.0580510048960565, 0.7998397031833713, 100.0186852196812, 0.2018290925112379, 0.7135004490305653, 87.9992630241108, 0.3765254392193194, 0.7490647226843989, 86.01420668338832, 0.395059388277256, 0.6703512998195333, 83.97752075402208, 0.4601265465144317, 0.5545262541498048, 80.01293008199762, 0.632897834725876, 0.3149231125879031, 75.98907145817303, 0.8639544460629963, 0.1421464273023012, 886.3708711442645, 910.0086788891757, 922.5119089797856, 926.4630280479006, 935.5326381947896, 952.830793298584, 975.714223563779]|113.5138778686523438|      0.01562500|[2914, 416, 1, 53]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      27|[119.98350308570922, -0.0438874042990009, 0.8672623748472239, 110.0197749066067, 0.0580510048960565, 0.7998397031833713, 100.0186852196812, 0.2018290925112379, 0.7135004490305653, 87.9992630241108, 0.3765254392193194, 0.7490647226843989, 86.01420668338832, 0.395059388277256, 0.6703512998195333, 83.97752075402208, 0.4601265465144317, 0.5545262541498048, 80.01293008199762, 0.632897834725876, 0.3149231125879031, 75.98907145817303, 0.8639544460629963, 0.1421464273023012, 886.3708711442645, 910.0086788891757, 922.5119089797856, 926.4630280479006, 935.5326381947896, 952.830793298584, 975.714223563779]|113.5138778686523438|      0.00781250|[3026, 432, 1, 55]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      28|[119.98342137041605, -0.0483546079872883, 0.8649979575606992, 110.01968328709441, 0.0611034567816155, 0.801297878644823, 100.0181112402329, 0.200434950902504, 0.7127941195903393, 88.00011839861602, 0.3767625342892525, 0.7487678998936668, 86.014662531609, 0.398999147330324, 0.6709814231599761, 83.97735148742048, 0.4610023317997613, 0.5543444938504581, 80.01252283282237, 0.632665742279226, 0.3136123750326529, 75.9888777758211, 0.8642550481646905, 0.1413255994217623, 886.3700208688889, 910.0083407311774, 922.5120305642555, 926.4634535185179, 935.5325794915133, 952.8304806325473, 975.7143497545223]|109.0141067504882812|      0.01562500|[3138, 448, 1, 57]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      29|[119.98342137041605, -0.0483546079872883, 0.8649979575606992, 110.01968328709441, 0.0611034567816155, 0.801297878644823, 100.0181112402329, 0.200434950902504, 0.7127941195903393, 88.00011839861602, 0.3767625342892525, 0.7487678998936668, 86.014662531609, 0.398999147330324, 0.6709814231599761, 83.97735148742048, 0.4610023317997613, 0.5543444938504581, 80.01252283282237, 0.632665742279226, 0.3136123750326529, 75.9888777758211, 0.8642550481646905, 0.1413255994217623, 886.3700208688889, 910.0083407311774, 922.5120305642555, 926.4634535185179, 935.5325794915133, 952.8304806325473, 975.7143497545223]|109.0141067504882812|      0.00781250|[3250, 464, 1, 59]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      30|[119.9840576374767, -0.044105312072257, 0.8657775003174761, 110.01978143553525, 0.056649310455143, 0.8002777025785807, 100.0185469916325, 0.2031031783354578, 0.7136311344289508, 87.99978594494657, 0.3767874447094017, 0.7484796991388964, 86.01465932336514, 0.400801418912565, 0.6717320783038496, 83.97732031926859, 0.4622689749250204, 0.5547954043055819, 80.01240222077456, 0.6312651713086548, 0.313689351683183, 75.9896078266516, 0.864175640819161, 0.1412787263060552, 886.3695251722778, 910.0091300987104, 922.5111877163434, 926.4636228553053, 935.5325975001416, 952.8292449186104, 975.7130875773533]|105.1016235351562500|      0.01562500|[3362, 480, 1, 61]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      31|[119.9840576374767, -0.044105312072257, 0.8657775003174761, 110.01978143553525, 0.056649310455143, 0.8002777025785807, 100.0185469916325, 0.2031031783354578, 0.7136311344289508, 87.99978594494657, 0.3767874447094017, 0.7484796991388964, 86.01465932336514, 0.400801418912565, 0.6717320783038496, 83.97732031926859, 0.4622689749250204, 0.5547954043055819, 80.01240222077456, 0.6312651713086548, 0.313689351683183, 75.9896078266516, 0.864175640819161, 0.1412787263060552, 886.3695251722778, 910.0091300987104, 922.5111877163434, 926.4636228553053, 935.5325975001416, 952.8292449186104, 975.7130875773533]|105.1016235351562500|      0.00781250|[3474, 496, 1, 63]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      32|[119.98400682545557, -0.0491566637030856, 0.8633149413369596, 110.01911327285613, 0.0582492844196764, 0.8019031667163582, 100.0197195173899, 0.2010442412692707, 0.7131171891338722, 88.0000025806267, 0.3757629458179929, 0.7492784437035606, 86.01431289748193, 0.4030667326791226, 0.6712247110325158, 83.97766345343493, 0.4635309878950656, 0.5547299658785889, 80.01194914523636, 0.6306077557323206, 0.3140314135548201, 75.99023897906714, 0.8659620336654653, 0.140796677943764, 886.3700132466332, 910.0101987617953, 922.5108020409222, 926.4649198603144, 935.5333774287627, 952.8285740345756, 975.7134357903449]|101.1057367243449363|      0.01562500|[3586, 512, 2, 66]                                                         |  | trying linear partial model with 57 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=8
      33|[119.98400682545557, -0.0491566637030856, 0.8633149413369596, 110.01911327285613, 0.0582492844196764, 0.8019031667163582, 100.0197195173899, 0.2010442412692707, 0.7131171891338722, 88.0000025806267, 0.3757629458179929, 0.7492784437035606, 86.01431289748193, 0.4030667326791226, 0.6712247110325158, 83.97766345343493, 0.4635309878950656, 0.5547299658785889, 80.01194914523636, 0.6306077557323206, 0.3140314135548201, 75.99023897906714, 0.8659620336654653, 0.140796677943764, 886.3700132466332, 910.0101987617953, 922.5108020409222, 926.4649198603144, 935.5333774287627, 952.8285740345756, 975.7134357903449]|101.1057367243449363|      0.00781250|[3699, 528, 3, 69]                                                         |  | trying linear partial model with 57 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      34|[119.98400682545557, -0.0491566637030856, 0.8633149413369596, 110.01911327285613, 0.0582492844196764, 0.8019031667163582, 100.0197195173899, 0.2010442412692707, 0.7131171891338722, 88.0000025806267, 0.3757629458179929, 0.7492784437035606, 86.01431289748193, 0.4030667326791226, 0.6712247110325158, 83.97766345343493, 0.4635309878950656, 0.5547299658785889, 80.01194914523636, 0.6306077557323206, 0.3140314135548201, 75.99023897906714, 0.8659620336654653, 0.140796677943764, 886.3700132466332, 910.0101987617953, 922.5108020409222, 926.4649198603144, 935.5333774287627, 952.8285740345756, 975.7134357903449]|101.1057367243449363|      0.00390625|[3812, 544, 3, 71]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      35|[119.98398330032892, -0.0466057342010672, 0.8643713531506395, 110.01928998785468, 0.0563233684629875, 0.8015857209048015, 100.01960728476142, 0.20074244755231, 0.7131929406568233, 88.00006058386637, 0.3765949581989472, 0.7494649309319232, 86.01440469085064, 0.4042872414593257, 0.6718478167264644, 83.9773916498771, 0.4637442557092478, 0.5548967519999718, 80.01185339603408, 0.6301983000460432, 0.3139109987730055, 75.99050544459503, 0.8659327783586017, 0.141386136274661, 886.3703120781871, 910.0099878850241, 922.5110250597254, 926.4651922533258, 935.5333176449416, 952.8284635823687, 975.7132449803636]| 95.8534011251056199|      0.00781250|[3924, 560, 4, 74]                                                         |  | trying linear partial model with 57 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=8
      36|[119.98410527116509, -0.0481376808360617, 0.8626697281961303, 110.01773780812235, 0.0570035962201005, 0.8044409282403118, 100.01860236460723, 0.2008038784899353, 0.7117338675261035, 87.99955484089612, 0.3778984204702126, 0.7480815981327789, 86.01249542342102, 0.4090951764128857, 0.6719832037213391, 83.97625922802445, 0.4644964772480302, 0.5548537364726972, 80.01180679733815, 0.6295150482846757, 0.3134737850995307, 75.9912166268098, 0.8643381229833274, 0.141262256320649, 886.3692474863457, 910.0104260973159, 922.511278383097, 926.4657669268283, 935.5333148424924, 952.8290677133085, 975.7150626268932]| 93.5749107629538059|      0.01562500|[4037, 576, 5, 77]                                                         |  | trying linear partial model with 57 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=8
