k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1000.0, 1000.0, 400.0, 40.0, 0.7, 0.3, 0.03]                                   |4528124.6035751951858401|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1000.0, 1000.0, 400.0, 40.0, 0.7, 0.3, 0.03]                                   |4528124.6035751951858401|      0.50000000|[17, 0, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=0
      26|[1000.015035777903, 1000.023105794574, 399.97407570468937, 40.00333210184146, 0.8376678080670991, 0.271134783927208, -0.0719519790044688]|1080355.0252997193019837|      0.01562500|[442, 0, 26, 52]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      27|[1000.0114407485515, 1000.0196525947172, 399.97646379581454, 40.00196135289782, 0.8385169475124913, 0.2755012442467572, -0.0858056014297283]|1074864.3216430062893778|      0.03125000|[459, 0, 27, 54]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      28|[1000.0114407485515, 1000.0196525947172, 399.97646379581454, 40.00196135289782, 0.8385169475124913, 0.2755012442467572, -0.0858056014297283]|1074864.3216430062893778|      0.01562500|[476, 0, 28, 56]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      29|[1000.0106476999013, 1000.024545826075, 399.975321706731, 40.002088920667404, 0.8502130773479372, 0.2740293023485458, -0.0769015979129463]|1060548.2906838662456721|      0.03125000|[493, 0, 29, 58]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      30|[1000.0106476999013, 1000.024545826075, 399.975321706731, 40.002088920667404, 0.8502130773479372, 0.2740293023485458, -0.0769015979129463]|1060548.2906838662456721|      0.01562500|[510, 0, 30, 60]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      31|[1000.0063080109726, 1000.019444858875, 399.97640016845173, 40.004040221757094, 0.8579722383873392, 0.2783077673216069, -0.0876629807441455]|1047575.9419282048474997|      0.03125000|[527, 0, 31, 62]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      32|[1000.0063080109726, 1000.019444858875, 399.97640016845173, 40.004040221757094, 0.8579722383873392, 0.2783077673216069, -0.0876629807441455]|1047575.9419282048474997|      0.01562500|[544, 0, 32, 64]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      33|[1000.0005552449504, 1000.0220841738815, 399.98646948333857, 40.00376292561011, 0.8675423799076276, 0.2757107447525117, -0.0855941177702002]|1037949.3407044614432380|      0.03125000|[561, 0, 33, 66]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      34|[1000.0005552449504, 1000.0220841738815, 399.98646948333857, 40.00376292561011, 0.8675423799076276, 0.2757107447525117, -0.0855941177702002]|1037949.3407044614432380|      0.01562500|[578, 0, 34, 68]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      35|[1000.0014257041731, 1000.027352200692, 399.9836639698418, 40.00786120736816, 0.8802298910603916, 0.275659341380714, -0.0910702859887444]|1027344.6563193914480507|      0.03125000|[595, 0, 35, 70]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
