k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|5073.7863710104329584|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0185751449411485, -0.0185501661440577, 0.1938097494084256, -0.0357452180219155, 0.2123257269347737, 0.0703424211364252, 0.0007014178202551, 0.0238904672901289, -0.0346339176988337, -0.0585136317190206, 0.191525327653518, 0.0346493269375569, 0.2501175180468231, 0.215444344244158, -0.0346298942760289, -0.1915093155578812, -0.2501409955846623, -0.0585977081464567, -0.0947341219139145, 0.2123307951571895, 0.2484462737306819, 0.0529471864778474, 0.0877571894026437, 0.0360451530178929, -0.0866178708844932, 0.0069614118347031, 0.024904114741791, 0.0936163727884277, -0.0585942462058198, -0.0585828229124586, -3.92661143646e-05, -0.0361227723056312, 0.2484764797395539, 0.0947032998532088, -0.2484347811631555, 0.0435195618404115, -0.0074110040892552, -0.0431783494290869, -0.035708520613397, 0.0727750117709665, -0.0167736852339145, 0.2129465920457863, 0.0381882516331084, 0.2297704256371174, 8.5221429498e-06, -0.1984616444546023, -0.2501555604912946, 0.1985033326239813, -0.2548236733872514, 0.2298211409683555]|4522.1199102659356868|      2.00000000|[129, 0, 1, 3]                                                             |  | used linear model with 129 points | iterate success | actual_k=0
      12|[0.5826035730258627, -0.6976576444014307, -0.20828091701327, -3.499590137532534, 1.7355699200948889, 4.4616903197129965, 0.2604213615743344, 1.8455542313649516, 0.229364330610225, -0.46568428724701, 1.3033178316999345, 0.2712324240878802, 1.889280800000269, 1.2809518562487225, -0.9661071835820435, -2.754884094642515, -2.2126103717117154, -0.2237621672256976, -4.753008893209809, 0.5265315225357099, 4.887905628012698, 2.0239259019707347, 2.787737391139597, 4.989746968207701, -2.7836579014987377, 1.25523753848683, 1.201618772363491, 2.7383936756760887, -0.4151032265518003, -0.646880492717221, 0.8186652869181874, -2.2610582599494817, 3.869270450106848, 4.108972407773823, -3.7292085028972086, 1.5515835872797439, 0.5215288953325162, -1.5193128184235298, -2.087605017337787, 5.491478906459106, 1.3700049727013133, 3.436160410614462, -2.3925457111791104, 1.9495817177081305, 0.2402863862429603, 0.4170214477775007, -3.485487162257979, -0.2183681268123259, -3.7063741660802076, 1.9390533759176973]|1782.3561784247306150|      4.00000000|[1548, 0, 12, 36]                                                          |  | used linear model with 129 points | iterate failure | actual_k=0
      13|[0.5826035730258627, -0.6976576444014307, -0.20828091701327, -3.499590137532534, 1.7355699200948889, 4.4616903197129965, 0.2604213615743344, 1.8455542313649516, 0.229364330610225, -0.46568428724701, 1.3033178316999345, 0.2712324240878802, 1.889280800000269, 1.2809518562487225, -0.9661071835820435, -2.754884094642515, -2.2126103717117154, -0.2237621672256976, -4.753008893209809, 0.5265315225357099, 4.887905628012698, 2.0239259019707347, 2.787737391139597, 4.989746968207701, -2.7836579014987377, 1.25523753848683, 1.201618772363491, 2.7383936756760887, -0.4151032265518003, -0.646880492717221, 0.8186652869181874, -2.2610582599494817, 3.869270450106848, 4.108972407773823, -3.7292085028972086, 1.5515835872797439, 0.5215288953325162, -1.5193128184235298, -2.087605017337787, 5.491478906459106, 1.3700049727013133, 3.436160410614462, -2.3925457111791104, 1.9495817177081305, 0.2402863862429603, 0.4170214477775007, -3.485487162257979, -0.2183681268123259, -3.7063741660802076, 1.9390533759176973]|1782.3561784247306150|      2.00000000|[1677, 0, 13, 39]                                                          |  | used linear model with 129 points | iterate failure | actual_k=0
      14|[0.5662698257167585, -0.7375623667262444, -0.2922678153702184, -3.5869155071603274, 1.6865573175181023, 4.618118149916393, 0.26434345227749, 2.1297636296666207, 0.2861126346084628, -0.5107866292239466, 0.7244682795292643, 0.3113813205343927, 1.3784510923688171, 0.7297548782682937, -1.0840417788429457, -2.3679348178712285, -1.7805036573909356, -0.278147375656156, -4.982362609345611, 0.3884398444615224, 4.9318663455631215, 2.003985043270145, 2.786926798519196, 5.242223842770909, -2.825522364932856, 1.3250840652792948, 1.211827035354345, 2.7805918823586726, -0.3729481268688691, -0.6545160023912109, 0.8659723081851693, -2.346267246067506, 3.896377093481979, 4.211226617857799, -3.750097025336154, 1.5334002218204874, 0.5254128117859758, -1.530191752227109, -2.09229670923623, 5.824652362839099, 1.3147828653457527, 2.986457497026756, -2.5261635627399923, 2.3998939829804273, -0.6330749097669207, 0.0825675478830836, -3.9485838498519636, -0.762618809353613, -3.1212217343744593, 1.5130654196692077]|1622.1007184664272245|      4.00000000|[1806, 0, 14, 42]                                                          |  | used linear model with 129 points | iterate success | actual_k=0
      15|[0.5662698257167585, -0.7375623667262444, -0.2922678153702184, -3.5869155071603274, 1.6865573175181023, 4.618118149916393, 0.26434345227749, 2.1297636296666207, 0.2861126346084628, -0.5107866292239466, 0.7244682795292643, 0.3113813205343927, 1.3784510923688171, 0.7297548782682937, -1.0840417788429457, -2.3679348178712285, -1.7805036573909356, -0.278147375656156, -4.982362609345611, 0.3884398444615224, 4.9318663455631215, 2.003985043270145, 2.786926798519196, 5.242223842770909, -2.825522364932856, 1.3250840652792948, 1.211827035354345, 2.7805918823586726, -0.3729481268688691, -0.6545160023912109, 0.8659723081851693, -2.346267246067506, 3.896377093481979, 4.211226617857799, -3.750097025336154, 1.5334002218204874, 0.5254128117859758, -1.530191752227109, -2.09229670923623, 5.824652362839099, 1.3147828653457527, 2.986457497026756, -2.5261635627399923, 2.3998939829804273, -0.6330749097669207, 0.0825675478830836, -3.9485838498519636, -0.762618809353613, -3.1212217343744593, 1.5130654196692077]|1622.1007184664272245|      2.00000000|[1935, 0, 15, 45]                                                          |  | used linear model with 129 points | iterate failure | actual_k=0
      16|[0.4676901627589357, -0.8557687016595934, -0.5109479884732149, -3.8305562055745037, 1.6525920434460917, 5.201941286615598, 0.2745802627733263, 2.512847064212138, 0.3606377839310578, -0.3137710499551294, 0.6142793275681758, 0.2702530262191407, 1.1139156479276329, 0.4981334844820101, -1.1867054082371782, -2.7030805301482856, -1.682056175869395, -0.1716960184495117, -5.412085588949733, 0.031597372008462, 5.1728113442163455, 1.9515961646767157, 2.7843824714024765, 6.003217033236959, -2.9585143185161313, 1.516894890484408, 1.237965546711002, 2.8833420857069316, -0.2453467756430111, -0.6557143697325342, 1.0162916619981464, -2.579667059176403, 3.9968483877536833, 4.480589804110989, -3.834566700443762, 1.5050817741951992, 0.5395656321402591, -1.5459437283719173, -2.118678105925433, 6.488146464478028, 1.5525781198063133, 3.6721834721021964, -2.9884596025826804, 2.230791760445276, -0.0809440273029071, 0.5543332357868278, -3.8803505714467144, -0.6988216061594495, -3.113930727118153, 1.8391557706240773]|1578.0959393932741932|      4.00000000|[2064, 0, 16, 48]                                                          |  | used linear model with 129 points | iterate success | actual_k=0
      17|[0.4676901627589357, -0.8557687016595934, -0.5109479884732149, -3.8305562055745037, 1.6525920434460917, 5.201941286615598, 0.2745802627733263, 2.512847064212138, 0.3606377839310578, -0.3137710499551294, 0.6142793275681758, 0.2702530262191407, 1.1139156479276329, 0.4981334844820101, -1.1867054082371782, -2.7030805301482856, -1.682056175869395, -0.1716960184495117, -5.412085588949733, 0.031597372008462, 5.1728113442163455, 1.9515961646767157, 2.7843824714024765, 6.003217033236959, -2.9585143185161313, 1.516894890484408, 1.237965546711002, 2.8833420857069316, -0.2453467756430111, -0.6557143697325342, 1.0162916619981464, -2.579667059176403, 3.9968483877536833, 4.480589804110989, -3.834566700443762, 1.5050817741951992, 0.5395656321402591, -1.5459437283719173, -2.118678105925433, 6.488146464478028, 1.5525781198063133, 3.6721834721021964, -2.9884596025826804, 2.230791760445276, -0.0809440273029071, 0.5543332357868278, -3.8803505714467144, -0.6988216061594495, -3.113930727118153, 1.8391557706240773]|1578.0959393932741932|      2.00000000|[2193, 0, 17, 51]                                                          |  | used linear model with 129 points | iterate failure | actual_k=0
      18|[0.4676901627589357, -0.8557687016595934, -0.5109479884732149, -3.8305562055745037, 1.6525920434460917, 5.201941286615598, 0.2745802627733263, 2.512847064212138, 0.3606377839310578, -0.3137710499551294, 0.6142793275681758, 0.2702530262191407, 1.1139156479276329, 0.4981334844820101, -1.1867054082371782, -2.7030805301482856, -1.682056175869395, -0.1716960184495117, -5.412085588949733, 0.031597372008462, 5.1728113442163455, 1.9515961646767157, 2.7843824714024765, 6.003217033236959, -2.9585143185161313, 1.516894890484408, 1.237965546711002, 2.8833420857069316, -0.2453467756430111, -0.6557143697325342, 1.0162916619981464, -2.579667059176403, 3.9968483877536833, 4.480589804110989, -3.834566700443762, 1.5050817741951992, 0.5395656321402591, -1.5459437283719173, -2.118678105925433, 6.488146464478028, 1.5525781198063133, 3.6721834721021964, -2.9884596025826804, 2.230791760445276, -0.0809440273029071, 0.5543332357868278, -3.8803505714467144, -0.6988216061594495, -3.113930727118153, 1.8391557706240773]|1578.0959393932741932|      1.00000000|[2322, 0, 18, 54]                                                          |  | used linear model with 129 points | iterate failure | actual_k=0
      19|[0.4336247252363141, -0.8752022064030142, -0.5430456251029664, -3.8843502362602664, 1.6824430313874585, 5.355962618460164, 0.2703811825080367, 2.596551118063382, 0.3499036588208893, -0.257455859700952, 0.71105223346433, 0.2648700308746507, 1.1591538282603633, 0.5483436166820643, -1.257030013087479, -2.885592971033894, -1.8071183617152082, -0.1877544664102469, -5.532245570101514, 0.0042261023044905, 5.266349495052126, 1.9257280163754606, 2.7730068969623227, 6.149463621878932, -3.000480299423407, 1.5709797729807613, 1.240458505292119, 2.915211929688724, -0.227363204610942, -0.6614688227287164, 1.0578188930364918, -2.6314630511013797, 4.02669894527232, 4.555930603848983, -3.861166559309488, 1.4905083547038853, 0.5396000721439197, -1.5412849940164055, -2.111962128402894, 6.726272727405978, 1.5238980963955253, 3.489834539043347, -3.0755807355159144, 2.5346991379360606, -0.5684023206450406, 0.3372206995628305, -4.225444430761824, -0.9720318722048427, -2.764483493145272, 1.6493676904205765]|1543.3074648530480317|      2.00000000|[2451, 0, 19, 57]                                                          |  | used linear model with 129 points | iterate success | actual_k=0
      20|[0.3231911474405434, -0.9267562859784626, -0.6684286161417828, -4.07639819434081, 1.7384264752393528, 5.897567704367726, 0.2602389636600337, 3.004867231437658, 0.339284146628916, -0.1017996042656955, 0.6409266460230265, 0.2452154659643491, 0.9010597982234596, 0.3215117341156105, -1.3768090356667981, -3.1464459189536726, -1.7227862094124582, -0.2956393943888261, -6.039237917004176, -0.1716641294207972, 5.560372408997324, 1.833937366344065, 2.735418428831504, 6.82752881567726, -3.1561642086625987, 1.7287339147640461, 1.275554932591144, 3.031925914105297, -0.1542087478760792, -0.693176231403093, 1.1959363480287541, -2.803069676699176, 4.138589141585696, 4.839976853355318, -3.98437398682922, 1.4383902343137485, 0.5354606534816735, -1.5222299370379266, -2.098308738487163, 7.3720366655441865, 1.6930189117508672, 4.3278443915942635, -3.4571157479916597, 2.453760827106171, 0.0687526852143006, 0.7190541770089247, -4.198519577738091, -0.7475387336896717, -2.801862280798914, 2.140850617726845]|1528.0244770674567008|      4.00000000|[2580, 0, 20, 60]                                                          |  | used linear model with 129 points | iterate success | actual_k=0
      21|[0.3231911474405434, -0.9267562859784626, -0.6684286161417828, -4.07639819434081, 1.7384264752393528, 5.897567704367726, 0.2602389636600337, 3.004867231437658, 0.339284146628916, -0.1017996042656955, 0.6409266460230265, 0.2452154659643491, 0.9010597982234596, 0.3215117341156105, -1.3768090356667981, -3.1464459189536726, -1.7227862094124582, -0.2956393943888261, -6.039237917004176, -0.1716641294207972, 5.560372408997324, 1.833937366344065, 2.735418428831504, 6.82752881567726, -3.1561642086625987, 1.7287339147640461, 1.275554932591144, 3.031925914105297, -0.1542087478760792, -0.693176231403093, 1.1959363480287541, -2.803069676699176, 4.138589141585696, 4.839976853355318, -3.98437398682922, 1.4383902343137485, 0.5354606534816735, -1.5222299370379266, -2.098308738487163, 7.3720366655441865, 1.6930189117508672, 4.3278443915942635, -3.4571157479916597, 2.453760827106171, 0.0687526852143006, 0.7190541770089247, -4.198519577738091, -0.7475387336896717, -2.801862280798914, 2.140850617726845]|1528.0244770674567008|      2.00000000|[2709, 0, 21, 63]                                                          |  | used linear model with 129 points | iterate failure | actual_k=0
      22|[0.3231911474405434, -0.9267562859784626, -0.6684286161417828, -4.07639819434081, 1.7384264752393528, 5.897567704367726, 0.2602389636600337, 3.004867231437658, 0.339284146628916, -0.1017996042656955, 0.6409266460230265, 0.2452154659643491, 0.9010597982234596, 0.3215117341156105, -1.3768090356667981, -3.1464459189536726, -1.7227862094124582, -0.2956393943888261, -6.039237917004176, -0.1716641294207972, 5.560372408997324, 1.833937366344065, 2.735418428831504, 6.82752881567726, -3.1561642086625987, 1.7287339147640461, 1.275554932591144, 3.031925914105297, -0.1542087478760792, -0.693176231403093, 1.1959363480287541, -2.803069676699176, 4.138589141585696, 4.839976853355318, -3.98437398682922, 1.4383902343137485, 0.5354606534816735, -1.5222299370379266, -2.098308738487163, 7.3720366655441865, 1.6930189117508672, 4.3278443915942635, -3.4571157479916597, 2.453760827106171, 0.0687526852143006, 0.7190541770089247, -4.198519577738091, -0.7475387336896717, -2.801862280798914, 2.140850617726845]|1528.0244770674567008|      1.00000000|[2838, 0, 22, 66]                                                          |  | used linear model with 129 points | iterate failure | actual_k=0
      23|[0.3121543170156416, -0.9416312721177825, -0.7026262678469356, -4.108267885226905, 1.7248992571117787, 6.001495325227466, 0.2529107371028522, 3.066769781786808, 0.3492732763945415, -0.0574759443865593, 0.7392975537473754, 0.2398108344086933, 0.957605695445693, 0.3850314500720862, -1.4201840595192177, -3.324877992494575, -1.830987172438245, -0.2727326470375051, -6.092030236054756, -0.2323314370349033, 5.5936908390778095, 1.8105511072719203, 2.716033296558777, 6.919899786326478, -3.192968939340757, 1.7546639328619098, 1.269495309301569, 3.044158069588841, -0.1387147576018684, -0.682861530060935, 1.2159372418816314, -2.8315667806158076, 4.136152216267063, 4.883821542809363, -3.9825537158479527, 1.4265830330177243, 0.5331421423865066, -1.5151540136855786, -2.0883359899244813, 7.563525133108083, 1.6701110887454327, 4.0566452714217, -3.537646825640234, 2.6829145087011814, -0.4432284825774383, 0.5454109676841213, -4.481149534116635, -1.083703069367893, -2.4023999053326563, 1.8577495450411041]|1487.0602701791221989|      2.00000000|[2967, 0, 23, 69]                                                          |  | used linear model with 129 points | iterate success | actual_k=0
