k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]                                        |181.6199359999999956|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]                                        |181.6199359999999956|      0.50000000|[15, 2, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=2
      21|[-0.1133876035294825, 0.9848849975441764, -0.0504590863475198, 0.9803689990538806, 0.8724419234654495, 1.7897326287842787, 0.9818999170979643, 1.1935666166292034]| 44.0319847568220553|      0.12500000|[315, 42, 21, 42]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      22|[-0.1133876035294825, 0.9848849975441764, -0.0504590863475198, 0.9803689990538806, 0.8724419234654495, 1.7897326287842787, 0.9818999170979643, 1.1935666166292034]| 44.0319847568220553|      0.06250000|[330, 44, 22, 44]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      23|[-0.1197330698573411, 0.9780705445283668, -0.0840695231342939, 0.9682463471936759, 0.8631856353057565, 1.799129903490045, 1.027481139863268, 1.21063391362916]| 43.1169329069878415|      0.12500000|[345, 46, 23, 46]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      24|[-0.1197330698573411, 0.9780705445283668, -0.0840695231342939, 0.9682463471936759, 0.8631856353057565, 1.799129903490045, 1.027481139863268, 1.21063391362916]| 43.1169329069878415|      0.06250000|[360, 48, 24, 48]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      25|[-0.1310116064266228, 0.9520742246996515, -0.0977140757058914, 1.0035188174214165, 0.8530750818385181, 1.8317727282727305, 1.033065245212397, 1.2324044318502636]| 42.5268521659616283|      0.12500000|[375, 50, 25, 50]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      26|[-0.2019254419012427, 0.8980246318123057, -0.0927085652192232, 0.9628338388184566, 0.8765900882485074, 1.8521945424457233, 0.9709246476674783, 1.1983003713292988]| 39.4122028063635099|      0.25000000|[390, 52, 26, 52]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      27|[-0.2019254419012427, 0.8980246318123057, -0.0927085652192232, 0.9628338388184566, 0.8765900882485074, 1.8521945424457233, 0.9709246476674783, 1.1983003713292988]| 39.4122028063635099|      0.12500000|[405, 54, 27, 54]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      28|[-0.2019254419012427, 0.8980246318123057, -0.0927085652192232, 0.9628338388184566, 0.8765900882485074, 1.8521945424457233, 0.9709246476674783, 1.1983003713292988]| 39.4122028063635099|      0.06250000|[420, 56, 28, 56]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      29|[-0.228168846372122, 0.8737073969102275, -0.1128640968253551, 0.9746474996503653, 0.869876342008364, 1.86859494354664, 0.9754410093457331, 1.2400849702176575]| 38.2732273503347002|      0.12500000|[435, 58, 29, 58]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      30|[-0.2925569322634493, 0.8816453066357779, -0.0446259625216212, 0.9844863520727571, 0.8430969608607823, 1.9263798397625798, 0.9337849919125293, 1.2105643889146698]| 37.5377131230822130|      0.25000000|[450, 60, 30, 60]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      31|[-0.2925569322634493, 0.8816453066357779, -0.0446259625216212, 0.9844863520727571, 0.8430969608607823, 1.9263798397625798, 0.9337849919125293, 1.2105643889146698]| 37.5377131230822130|      0.12500000|[465, 62, 31, 62]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      32|[-0.2925569322634493, 0.8816453066357779, -0.0446259625216212, 0.9844863520727571, 0.8430969608607823, 1.9263798397625798, 0.9337849919125293, 1.2105643889146698]| 37.5377131230822130|      0.06250000|[480, 64, 32, 64]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      33|[-0.3066752763538014, 0.8528692118490782, -0.0684340503452669, 0.9392478432249228, 0.8497835321402293, 1.9174092828656626, 0.927943633407972, 1.220870135112038]| 35.5811878993928090|      0.12500000|[495, 66, 33, 66]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      34|[-0.3066752763538014, 0.8528692118490782, -0.0684340503452669, 0.9392478432249228, 0.8497835321402293, 1.9174092828656626, 0.927943633407972, 1.220870135112038]| 35.5811878993928090|      0.06250000|[510, 68, 34, 68]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      35|[-0.3011946872755314, 0.8107687443683991, -0.070857777568208, 0.925289347567583, 0.8522296990768904, 1.9440645093080968, 0.9019385766238446, 1.198280271923628]| 34.9027798811585868|      0.12500000|[525, 70, 35, 70]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      36|[-0.3011946872755314, 0.8107687443683991, -0.070857777568208, 0.925289347567583, 0.8522296990768904, 1.9440645093080968, 0.9019385766238446, 1.198280271923628]| 34.9027798811585868|      0.06250000|[540, 72, 36, 72]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      37|[-0.3293294369395003, 0.7763824066869087, -0.056755292838434, 0.9315866673509844, 0.8781789879029398, 1.945179758252143, 0.885014561963977, 1.2253486610001885]| 33.7769430038034528|      0.12500000|[555, 74, 37, 74]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      38|[-0.3293294369395003, 0.7763824066869087, -0.056755292838434, 0.9315866673509844, 0.8781789879029398, 1.945179758252143, 0.885014561963977, 1.2253486610001885]| 33.7769430038034528|      0.06250000|[570, 76, 38, 76]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      39|[-0.3412047765119585, 0.7517744132834993, -0.0781937045449959, 0.9154503704121912, 0.8832398406359071, 1.9864268251752106, 0.883592014124279, 1.2520081994958676]| 32.4477847916780888|      0.12500000|[585, 78, 39, 78]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      40|[-0.3412047765119585, 0.7517744132834993, -0.0781937045449959, 0.9154503704121912, 0.8832398406359071, 1.9864268251752106, 0.883592014124279, 1.2520081994958676]| 32.4477847916780888|      0.06250000|[600, 80, 40, 80]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
