k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]     |2150.1261246091939938|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]     |2150.1261246091939938|      0.50000000|[17, 0, 1, 5]                                                              |  | used linear model with 17 points | iterate failure | actual_k=0
      12|[-0.0018847677716236, 3.93681428516e-05, -5.14706855103e-05, 6.68408130509e-05, 0.0001170243747575, 0.0002785582673868, 0.0001087609477761, 0.0001845503663568, -6.64554768997e-05, 0.0001019098944255, -0.000101066618857, -0.0001360931383736, 0.0001331167710851, 0.0002328249090884, 0.9999677747248538]|2119.7186764303028212|      0.00097656|[204, 0, 12, 60]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      13|[-0.0027509131806687, -7.3047368609e-05, -7.39133849897e-05, -4.26909133362e-05, 0.0003013711145658, 0.0004849385539475, 7.15124608764e-05, 8.99074885012e-05, 4.23423164922e-05, 0.0001035788497071, -0.0001109363491609, -0.0002172864158977, -0.0001171441791682, 0.0001377527646896, 0.9999330141515301]|2116.5711001153658799|      0.00195312|[221, 0, 13, 65]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      14|[-0.0027509131806687, -7.3047368609e-05, -7.39133849897e-05, -4.26909133362e-05, 0.0003013711145658, 0.0004849385539475, 7.15124608764e-05, 8.99074885012e-05, 4.23423164922e-05, 0.0001035788497071, -0.0001109363491609, -0.0002172864158977, -0.0001171441791682, 0.0001377527646896, 0.9999330141515301]|2116.5711001153658799|      0.00097656|[238, 0, 14, 70]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      15|[-0.002686513108051, -0.0002401537767732, -9.44902083926e-05, 8.74523087434e-05, 0.0001164203443635, 0.0008953980279121, 0.0006457300815046, 0.0004530395239062, 0.0003669422901412, 0.0001166446430671, -0.0001231470707208, -0.0003291657390318, -0.000231733595785, 9.22257940015e-05, 1.0002594522488324]|2115.6301630499892781|      0.00195312|[255, 0, 15, 75]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      16|[-0.002686513108051, -0.0002401537767732, -9.44902083926e-05, 8.74523087434e-05, 0.0001164203443635, 0.0008953980279121, 0.0006457300815046, 0.0004530395239062, 0.0003669422901412, 0.0001166446430671, -0.0001231470707208, -0.0003291657390318, -0.000231733595785, 9.22257940015e-05, 1.0002594522488324]|2115.6301630499892781|      0.00097656|[272, 0, 16, 80]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      17|[-0.002686513108051, -0.0002401537767732, -9.44902083926e-05, 8.74523087434e-05, 0.0001164203443635, 0.0008953980279121, 0.0006457300815046, 0.0004530395239062, 0.0003669422901412, 0.0001166446430671, -0.0001231470707208, -0.0003291657390318, -0.000231733595785, 9.22257940015e-05, 1.0002594522488324]|2115.6301630499892781|      0.00048828|[289, 0, 17, 85]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      18|[-0.0023962304520547, -0.0004081885512246, -0.0001307993424861, 0.0001037635814408, 0.0002568960529655, 0.0011657921562466, 0.0006283562219049, 0.0004101542312943, 0.000359237651309, 6.6064208875e-05, -6.32744910244e-05, -0.0003997657812388, -0.0003654620587827, 8.53805739031e-05, 1.0002746200241568]|2115.2021669746268344|      0.00097656|[306, 0, 18, 90]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      19|[-0.0023962304520547, -0.0004081885512246, -0.0001307993424861, 0.0001037635814408, 0.0002568960529655, 0.0011657921562466, 0.0006283562219049, 0.0004101542312943, 0.000359237651309, 6.6064208875e-05, -6.32744910244e-05, -0.0003997657812388, -0.0003654620587827, 8.53805739031e-05, 1.0002746200241568]|2115.2021669746268344|      0.00048828|[323, 0, 19, 95]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      20|[-0.0024067147205552, -0.0004120289099839, 6.27080314655e-05, 0.0001481939535704, 0.0004710981045056, 0.0013608750219174, 0.000605355126288, 0.000334726682051, 0.0003661448412248, -6.17728739884e-05, -2.58792096518e-05, -0.000342648852652, -0.0002656915007304, -0.0001602838162878, 1.0001428603805531]|2114.9935330223943311|      0.00097656|[340, 0, 20, 100]                                                          |  | used linear model with 17 points | iterate success | actual_k=0
      21|[-0.0024067147205552, -0.0004120289099839, 6.27080314655e-05, 0.0001481939535704, 0.0004710981045056, 0.0013608750219174, 0.000605355126288, 0.000334726682051, 0.0003661448412248, -6.17728739884e-05, -2.58792096518e-05, -0.000342648852652, -0.0002656915007304, -0.0001602838162878, 1.0001428603805531]|2114.9935330223943311|      0.00048828|[357, 0, 21, 105]                                                          |  | used linear model with 17 points | iterate failure | actual_k=0
      22|[-0.0026842225038363, -0.0006622273186291, -3.10222462915e-05, 0.0001724537698397, 0.0005177042330202, 0.0015791931008561, 0.000679931873597, 0.0002234110391626, 0.0002497469852512, -7.9366016875e-06, -5.5070668292e-06, -0.000341719122447, -0.000313561240482, -0.000199848256848, 1.0001124049549697]|2114.7478161851745426|      0.00097656|[374, 0, 22, 110]                                                          |  | used linear model with 17 points | iterate success | actual_k=0
      23|[-0.0026842225038363, -0.0006622273186291, -3.10222462915e-05, 0.0001724537698397, 0.0005177042330202, 0.0015791931008561, 0.000679931873597, 0.0002234110391626, 0.0002497469852512, -7.9366016875e-06, -5.5070668292e-06, -0.000341719122447, -0.000313561240482, -0.000199848256848, 1.0001124049549697]|2114.7478161851745426|      0.00048828|[391, 0, 23, 115]                                                          |  | used linear model with 17 points | iterate failure | actual_k=0
      24|[-0.0026842225038363, -0.0006622273186291, -3.10222462915e-05, 0.0001724537698397, 0.0005177042330202, 0.0015791931008561, 0.000679931873597, 0.0002234110391626, 0.0002497469852512, -7.9366016875e-06, -5.5070668292e-06, -0.000341719122447, -0.000313561240482, -0.000199848256848, 1.0001124049549697]|2114.7478161851745426|      0.00024414|[408, 0, 24, 120]                                                          |  | used linear model with 17 points | iterate failure | actual_k=0
      25|[-0.0026109013242917, -0.0007109165943454, -9.78461782449e-05, 0.000132716339188, 0.0005413125456716, 0.0015494628115016, 0.0005391640800265, 0.0001724271389938, 0.0002841481518774, -5.57712202883e-05, 8.19048685844e-05, -0.0002805038536923, -0.0003868342919178, -0.0002395381189956, 1.0001247887523448]|2114.6389825461274086|      0.00048828|[425, 0, 25, 125]                                                          |  | used linear model with 17 points | iterate success | actual_k=0
      26|[-0.0026109013242917, -0.0007109165943454, -9.78461782449e-05, 0.000132716339188, 0.0005413125456716, 0.0015494628115016, 0.0005391640800265, 0.0001724271389938, 0.0002841481518774, -5.57712202883e-05, 8.19048685844e-05, -0.0002805038536923, -0.0003868342919178, -0.0002395381189956, 1.0001247887523448]|2114.6389825461274086|      0.00024414|[442, 0, 26, 130]                                                          |  | used linear model with 17 points | iterate failure | actual_k=0
      27|[-0.0026109013242917, -0.0007109165943454, -9.78461782449e-05, 0.000132716339188, 0.0005413125456716, 0.0015494628115016, 0.0005391640800265, 0.0001724271389938, 0.0002841481518774, -5.57712202883e-05, 8.19048685844e-05, -0.0002805038536923, -0.0003868342919178, -0.0002395381189956, 1.0001247887523448]|2114.6389825461274086|      0.00012207|[459, 0, 27, 135]                                                          |  | used linear model with 17 points | iterate failure | actual_k=0
      28|[-0.0025267353561046, -0.0007758480146933, -0.0001109143511882, 0.0001313572757656, 0.000537859734877, 0.0015623968111444, 0.0005287295474647, 0.0001821337170759, 0.0002942425879904, -2.58588759315e-05, 8.97675852154e-05, -0.0002655702469891, -0.0004164476683257, -0.0002683276140155, 1.0001324674291188]|2114.5627211709452240|      0.00024414|[476, 0, 28, 140]                                                          |  | used linear model with 17 points | iterate success | actual_k=0
      29|[-0.002596692042602, -0.0009328140201554, -5.23346147715e-05, 9.4691478699e-05, 0.0005973132167199, 0.0016125583522169, 0.0005092008792867, 0.0002098861703352, 0.0002859874803164, 8.30513696923e-05, 8.57367216992e-05, -0.0002918164315492, -0.0004611173802231, -0.0003247708255351, 1.000149141712318]|2114.4916517054452925|      0.00048828|[493, 0, 29, 145]                                                          |  | used linear model with 17 points | iterate success | actual_k=0
      30|[-0.002596692042602, -0.0009328140201554, -5.23346147715e-05, 9.4691478699e-05, 0.0005973132167199, 0.0016125583522169, 0.0005092008792867, 0.0002098861703352, 0.0002859874803164, 8.30513696923e-05, 8.57367216992e-05, -0.0002918164315492, -0.0004611173802231, -0.0003247708255351, 1.000149141712318]|2114.4916517054452925|      0.00024414|[510, 0, 30, 150]                                                          |  | used linear model with 17 points | iterate failure | actual_k=0
