k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|127387.7641130791162141|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|127387.7641130791162141|      0.50000000|[49, 16, 1, 2]                                                             |  | used linear model with 65 points | iterate failure | actual_k=16
      12|[0.0133420754725444, 0.0411419696563161, -0.008777495597112, -0.0050347904075458, 0.0051174821704824, 0.0105871323979191, 0.0405852514776956, 0.0062736149749102, 0.0094090438609003, 0.0272062325076702, -0.0313685242927623, -0.0009931574719695, 0.0108494473909286, -0.0303020611604241, -0.0219601417730062, -0.0684105361606164, 0.0387323867980977, 0.0022890138761359, 0.0310488752604117, 0.0171433762610599, -0.0152259078285472, -0.006700555753961, -0.0070456411805683, 0.0235464678274128, -0.006449308616241, -0.0086403103283999, 0.0165992538603481, 0.0123448274305799, 0.0103198985816598, 0.0036013594921472, 0.0698255453464571, 0.02679005776344, -0.0259171222055454, -1.97207465683e-05, 0.0598347061911292, -0.005959051890464, 0.015201392267587, 0.0166800899094546, -0.0032343730841402, 0.0394912234333135, 0.0353501232875974, -0.0323242651333144, -0.0081975895583235, 0.0698990479981697, 0.0068909258941334, -0.0437712665119599, 0.0079052683659713, 0.0045056134059274, 0.0910602872330489, 0.00763820283403, 0.0285000200996824, 0.0210875175456548, 0.0836703422025912, 0.0448914355807992, 0.0089118598343762, 0.0144738696732242, 0.0334871730622309]|31737.8708171752259659|      0.06250000|[588, 192, 12, 24]                                                         |  | used linear model with 65 points | iterate failure | actual_k=16
      13|[0.0154653992048165, 0.0402254131424104, -0.0170160009131515, -0.0125741939130635, 0.0086429482917661, 0.0125112114490869, 0.0415515491749237, 0.0051890315665209, 0.0073242771205968, 0.0352746502669759, -0.0205762941942172, -0.0045358724272177, 0.0047052417567603, -0.0299113095690195, -0.0148359295812681, -0.0634586515465751, 0.0393190828819689, 0.000328553652303, 0.0241643916940864, 0.0203062295410515, -0.0198496098057915, -0.0130592994857724, -0.0189660504506888, 0.028527239177453, 0.002455789776286, -0.0032419305897796, 0.0256578511766315, 0.0069110319558583, 0.0241614819065404, -0.0094897351501024, 0.0674900195786675, 0.0180705763538346, -0.0491241490591275, 0.0087034265505582, 0.0699321295236971, 0.0048560455714863, 0.01435772574053, 0.0136503587167428, -0.0052695601443831, 0.05371817773459, 0.04051301304585, -0.0321169532326217, 0.0060593252735706, 0.0916025705455053, 0.0159253589520757, -0.0354826378790529, 0.0047831160257748, -0.0151167267418598, 0.0985558289281655, 0.0174677372246912, 0.0268284116401176, 0.020417989086387, 0.0796065980350524, 0.0471967534104004, 0.0059452900281998, 0.0135502166405874, 0.0362902150625369]|19622.3959490428205754|      0.12500000|[637, 208, 13, 26]                                                         |  | used linear model with 65 points | iterate success | actual_k=16
      14|[0.0154653992048165, 0.0402254131424104, -0.0170160009131515, -0.0125741939130635, 0.0086429482917661, 0.0125112114490869, 0.0415515491749237, 0.0051890315665209, 0.0073242771205968, 0.0352746502669759, -0.0205762941942172, -0.0045358724272177, 0.0047052417567603, -0.0299113095690195, -0.0148359295812681, -0.0634586515465751, 0.0393190828819689, 0.000328553652303, 0.0241643916940864, 0.0203062295410515, -0.0198496098057915, -0.0130592994857724, -0.0189660504506888, 0.028527239177453, 0.002455789776286, -0.0032419305897796, 0.0256578511766315, 0.0069110319558583, 0.0241614819065404, -0.0094897351501024, 0.0674900195786675, 0.0180705763538346, -0.0491241490591275, 0.0087034265505582, 0.0699321295236971, 0.0048560455714863, 0.01435772574053, 0.0136503587167428, -0.0052695601443831, 0.05371817773459, 0.04051301304585, -0.0321169532326217, 0.0060593252735706, 0.0916025705455053, 0.0159253589520757, -0.0354826378790529, 0.0047831160257748, -0.0151167267418598, 0.0985558289281655, 0.0174677372246912, 0.0268284116401176, 0.020417989086387, 0.0796065980350524, 0.0471967534104004, 0.0059452900281998, 0.0135502166405874, 0.0362902150625369]|19622.3959490428205754|      0.06250000|[686, 224, 14, 28]                                                         |  | used linear model with 65 points | iterate failure | actual_k=16
      15|[0.0154653992048165, 0.0402254131424104, -0.0170160009131515, -0.0125741939130635, 0.0086429482917661, 0.0125112114490869, 0.0415515491749237, 0.0051890315665209, 0.0073242771205968, 0.0352746502669759, -0.0205762941942172, -0.0045358724272177, 0.0047052417567603, -0.0299113095690195, -0.0148359295812681, -0.0634586515465751, 0.0393190828819689, 0.000328553652303, 0.0241643916940864, 0.0203062295410515, -0.0198496098057915, -0.0130592994857724, -0.0189660504506888, 0.028527239177453, 0.002455789776286, -0.0032419305897796, 0.0256578511766315, 0.0069110319558583, 0.0241614819065404, -0.0094897351501024, 0.0674900195786675, 0.0180705763538346, -0.0491241490591275, 0.0087034265505582, 0.0699321295236971, 0.0048560455714863, 0.01435772574053, 0.0136503587167428, -0.0052695601443831, 0.05371817773459, 0.04051301304585, -0.0321169532326217, 0.0060593252735706, 0.0916025705455053, 0.0159253589520757, -0.0354826378790529, 0.0047831160257748, -0.0151167267418598, 0.0985558289281655, 0.0174677372246912, 0.0268284116401176, 0.020417989086387, 0.0796065980350524, 0.0471967534104004, 0.0059452900281998, 0.0135502166405874, 0.0362902150625369]|19622.3959490428205754|      0.03125000|[735, 240, 15, 30]                                                         |  | used linear model with 65 points | iterate failure | actual_k=16
      16|[0.0129884899932796, 0.0339060606222256, -0.0176910441790288, -0.0216322991218452, 0.0095207455915637, 0.0185082282474911, 0.0374335503128792, 0.003040437817914, 0.0036490377830309, 0.0289527855325836, -0.0255445000553539, -0.0046323444776859, -0.0002359877611263, -0.030765021504746, -0.013755129854366, -0.0589591322145784, 0.0331924089522347, 0.0043882367108787, 0.0309697645530283, 0.0193967657694685, -0.0198872916681889, -0.0140359481781278, -0.0169521321385914, 0.0309982948361113, -0.0032549366020622, -0.003580125028086, 0.0281379156399253, 0.0033759650750373, 0.0263885244820108, -0.0105079052345978, 0.0711498851057707, 0.0159560857203002, -0.0517979854669025, 0.0076012803341148, 0.0750799450520932, 0.0149690685901174, 0.0154151735220521, 0.0158288120510337, -0.0061224390559958, 0.057266588808401, 0.0399236836908303, -0.0339298808809098, 0.0079239532997459, 0.0953386024138772, 0.0153923180831332, -0.0357019116492458, 0.0093425588796732, -0.0105273679188614, 0.1064998938771599, 0.0257875059885528, 0.0234617351317131, 0.0136454088325964, 0.0843026806933822, 0.0518841988950546, 0.0071472879422228, 0.0154116619114458, 0.0406957082677284]|14217.1874351488240791|      0.06250000|[784, 256, 16, 32]                                                         |  | used linear model with 65 points | iterate success | actual_k=16
      17|[0.0129884899932796, 0.0339060606222256, -0.0176910441790288, -0.0216322991218452, 0.0095207455915637, 0.0185082282474911, 0.0374335503128792, 0.003040437817914, 0.0036490377830309, 0.0289527855325836, -0.0255445000553539, -0.0046323444776859, -0.0002359877611263, -0.030765021504746, -0.013755129854366, -0.0589591322145784, 0.0331924089522347, 0.0043882367108787, 0.0309697645530283, 0.0193967657694685, -0.0198872916681889, -0.0140359481781278, -0.0169521321385914, 0.0309982948361113, -0.0032549366020622, -0.003580125028086, 0.0281379156399253, 0.0033759650750373, 0.0263885244820108, -0.0105079052345978, 0.0711498851057707, 0.0159560857203002, -0.0517979854669025, 0.0076012803341148, 0.0750799450520932, 0.0149690685901174, 0.0154151735220521, 0.0158288120510337, -0.0061224390559958, 0.057266588808401, 0.0399236836908303, -0.0339298808809098, 0.0079239532997459, 0.0953386024138772, 0.0153923180831332, -0.0357019116492458, 0.0093425588796732, -0.0105273679188614, 0.1064998938771599, 0.0257875059885528, 0.0234617351317131, 0.0136454088325964, 0.0843026806933822, 0.0518841988950546, 0.0071472879422228, 0.0154116619114458, 0.0406957082677284]|14217.1874351488240791|      0.03125000|[833, 272, 17, 34]                                                         |  | used linear model with 65 points | iterate failure | actual_k=16
      18|[0.0146560413662543, 0.0357128845660569, -0.012280246636053, -0.0138755035338508, 0.0152639351245902, 0.0225310613435883, 0.0365644787506191, 0.0041120750192985, 0.0128669237566921, 0.0304726742511931, -0.0216721119356807, -0.0049089916356107, -0.0081734021162041, -0.031667780879961, -0.0074133357971124, -0.0602225709464397, 0.0308825911182638, 0.0033950668136206, 0.0370504104045116, 0.0222446080113409, -0.0158189183803003, -0.0148215379450364, -0.012621723030987, 0.0271252877261169, -0.0032933240625664, -0.0080328533482793, 0.0253347048688691, 0.0042457590683753, 0.0345627016667687, -0.0066289776793927, 0.0751211373156181, 0.0163278731095097, -0.0532554465872108, 0.0067915955537274, 0.0803882907389995, 0.0174399408974547, 0.0103971335678463, 0.0135946520023759, -0.0101116496470514, 0.0661105309169912, 0.0382398454233518, -0.0332766511734682, 0.0112691111582226, 0.1030797586370627, 0.0174211278943145, -0.0306562409019429, 0.0127976653395509, -0.0089278428624575, 0.1136643238552101, 0.025657649210427, 0.0243036937447977, 0.0155005288834537, 0.0882765531554815, 0.050647792945133, 0.0108173410283291, 0.0185823259948763, 0.04485775617678]|8132.2592363214571378|      0.06250000|[882, 288, 18, 36]                                                         |  | used linear model with 65 points | iterate success | actual_k=16
      19|[0.0146560413662543, 0.0357128845660569, -0.012280246636053, -0.0138755035338508, 0.0152639351245902, 0.0225310613435883, 0.0365644787506191, 0.0041120750192985, 0.0128669237566921, 0.0304726742511931, -0.0216721119356807, -0.0049089916356107, -0.0081734021162041, -0.031667780879961, -0.0074133357971124, -0.0602225709464397, 0.0308825911182638, 0.0033950668136206, 0.0370504104045116, 0.0222446080113409, -0.0158189183803003, -0.0148215379450364, -0.012621723030987, 0.0271252877261169, -0.0032933240625664, -0.0080328533482793, 0.0253347048688691, 0.0042457590683753, 0.0345627016667687, -0.0066289776793927, 0.0751211373156181, 0.0163278731095097, -0.0532554465872108, 0.0067915955537274, 0.0803882907389995, 0.0174399408974547, 0.0103971335678463, 0.0135946520023759, -0.0101116496470514, 0.0661105309169912, 0.0382398454233518, -0.0332766511734682, 0.0112691111582226, 0.1030797586370627, 0.0174211278943145, -0.0306562409019429, 0.0127976653395509, -0.0089278428624575, 0.1136643238552101, 0.025657649210427, 0.0243036937447977, 0.0155005288834537, 0.0882765531554815, 0.050647792945133, 0.0108173410283291, 0.0185823259948763, 0.04485775617678]|8132.2592363214571378|      0.03125000|[931, 304, 19, 38]                                                         |  | used linear model with 65 points | iterate failure | actual_k=16
      20|[0.0146560413662543, 0.0357128845660569, -0.012280246636053, -0.0138755035338508, 0.0152639351245902, 0.0225310613435883, 0.0365644787506191, 0.0041120750192985, 0.0128669237566921, 0.0304726742511931, -0.0216721119356807, -0.0049089916356107, -0.0081734021162041, -0.031667780879961, -0.0074133357971124, -0.0602225709464397, 0.0308825911182638, 0.0033950668136206, 0.0370504104045116, 0.0222446080113409, -0.0158189183803003, -0.0148215379450364, -0.012621723030987, 0.0271252877261169, -0.0032933240625664, -0.0080328533482793, 0.0253347048688691, 0.0042457590683753, 0.0345627016667687, -0.0066289776793927, 0.0751211373156181, 0.0163278731095097, -0.0532554465872108, 0.0067915955537274, 0.0803882907389995, 0.0174399408974547, 0.0103971335678463, 0.0135946520023759, -0.0101116496470514, 0.0661105309169912, 0.0382398454233518, -0.0332766511734682, 0.0112691111582226, 0.1030797586370627, 0.0174211278943145, -0.0306562409019429, 0.0127976653395509, -0.0089278428624575, 0.1136643238552101, 0.025657649210427, 0.0243036937447977, 0.0155005288834537, 0.0882765531554815, 0.050647792945133, 0.0108173410283291, 0.0185823259948763, 0.04485775617678]|8132.2592363214571378|      0.01562500|[980, 320, 20, 40]                                                         |  | used linear model with 65 points | iterate failure | actual_k=16
      21|[0.0146294984843281, 0.0346925460838795, -0.0125895934362731, -0.0178523158604985, 0.0139702454205971, 0.0250192714391609, 0.0363760577246357, 0.0024753742722109, 0.011281490758874, 0.0281269774170196, -0.0212040211206301, -0.0071823053592852, -0.0119955760227987, -0.0304034389277546, -0.0061734452232936, -0.0615570920435542, 0.0314964189988645, 0.0033663080919248, 0.0378712359448347, 0.024822297524589, -0.0171307323029185, -0.0166669886021443, -0.010308095889104, 0.0284304172135948, -0.0013563384437113, -0.0078880901590478, 0.0267770999939762, 0.0017576307278546, 0.0369641254265764, -0.0064067081819315, 0.0777188409004279, 0.0165005642063238, -0.0532012948152239, 0.0056716023826868, 0.0830065898097373, 0.0194485417101619, 0.0120776883078642, 0.0131450422845757, -0.0071887756552022, 0.0677206855134487, 0.0368651972944268, -0.0380596536630909, 0.0092075654594582, 0.1063955693188848, 0.0170621841691863, -0.0305259665807782, 0.0148070912362369, -0.0068227898576691, 0.1154795617822306, 0.0279145105935035, 0.021708725092382, 0.0168810576766052, 0.0947724991330278, 0.0506120726928012, 0.0114901433600049, 0.0207111215444171, 0.0447299646525556]|5807.5691612139180506|      0.03125000|[1029, 336, 21, 42]                                                        |  | used linear model with 65 points | iterate success | actual_k=16
