k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]                              |  2.9665404653292509|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]                              |  2.9665404653292509|      0.50000000|[17, 0, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=0
      14|[0.0586665459241839, 0.1420252809311019, 0.0527803526919019, 0.0342103088439119, 0.0278180575294909, -0.0025849461793454, -0.0099529420381444, 0.0095050098713745, -0.0111320558544151, 0.0097651112672157]|  0.1445165143875622|      0.06250000|[238, 0, 14, 28]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      15|[0.0586665459241839, 0.1420252809311019, 0.0527803526919019, 0.0342103088439119, 0.0278180575294909, -0.0025849461793454, -0.0099529420381444, 0.0095050098713745, -0.0111320558544151, 0.0097651112672157]|  0.1445165143875622|      0.03125000|[255, 0, 15, 30]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      16|[0.0589254546563162, 0.1359289325215084, 0.0521914053847277, 0.0241045726909014, 0.019683252889381, -0.0068098928243271, 0.0121863452245937, -0.002635480987087, -0.000396714318213, 0.0099770141726938]|  0.1096829357438778|      0.06250000|[272, 0, 16, 32]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      17|[0.0589254546563162, 0.1359289325215084, 0.0521914053847277, 0.0241045726909014, 0.019683252889381, -0.0068098928243271, 0.0121863452245937, -0.002635480987087, -0.000396714318213, 0.0099770141726938]|  0.1096829357438778|      0.03125000|[289, 0, 17, 34]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      18|[0.0540354775195359, 0.1325656613227338, 0.0492841177247142, 0.0163066502068697, 0.0074436201844246, 0.0013527233640745, 0.0026429822820268, 0.0043082417136432, 0.0044130185785543, -0.0122314889356291]|  0.0974480559128458|      0.06250000|[306, 0, 18, 36]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      19|[0.0540354775195359, 0.1325656613227338, 0.0492841177247142, 0.0163066502068697, 0.0074436201844246, 0.0013527233640745, 0.0026429822820268, 0.0043082417136432, 0.0044130185785543, -0.0122314889356291]|  0.0974480559128458|      0.03125000|[323, 0, 19, 38]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      20|[0.0540354775195359, 0.1325656613227338, 0.0492841177247142, 0.0163066502068697, 0.0074436201844246, 0.0013527233640745, 0.0026429822820268, 0.0043082417136432, 0.0044130185785543, -0.0122314889356291]|  0.0974480559128458|      0.01562500|[340, 0, 20, 40]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      21|[0.0556095146181901, 0.1285973799540776, 0.0475871949602862, 0.0141229109393657, 0.0054113978785005, 0.0015563051974329, 0.0033581033497739, 0.0036456539157488, 0.0010646699176304, 0.0019788692084934]|  0.0735327109423539|      0.03125000|[357, 0, 21, 42]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      22|[0.0517451788512947, 0.1023218283391651, 0.0403186250378833, 0.0049953928542328, 0.0036805700622037, 0.0032506306243516, -0.0056226880925297, 0.0074967915901844, -0.000180366736911, -0.0036937496867561]|  0.0563184788826388|      0.06250000|[374, 0, 22, 44]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      23|[0.0517451788512947, 0.1023218283391651, 0.0403186250378833, 0.0049953928542328, 0.0036805700622037, 0.0032506306243516, -0.0056226880925297, 0.0074967915901844, -0.000180366736911, -0.0036937496867561]|  0.0563184788826388|      0.03125000|[391, 0, 23, 46]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      24|[0.0517451788512947, 0.1023218283391651, 0.0403186250378833, 0.0049953928542328, 0.0036805700622037, 0.0032506306243516, -0.0056226880925297, 0.0074967915901844, -0.000180366736911, -0.0036937496867561]|  0.0563184788826388|      0.01562500|[408, 0, 24, 48]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      25|[0.0543056246420041, 0.0958420709264944, 0.0351978471000597, 0.0062332659110281, 0.0061999099699179, 0.0010036022358131, -0.0024170999938407, -0.0032009474641553, -0.0015425884580965, 0.0017719173111651]|  0.0453887856611378|      0.03125000|[425, 0, 25, 50]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      26|[0.0543056246420041, 0.0958420709264944, 0.0351978471000597, 0.0062332659110281, 0.0061999099699179, 0.0010036022358131, -0.0024170999938407, -0.0032009474641553, -0.0015425884580965, 0.0017719173111651]|  0.0453887856611378|      0.01562500|[442, 0, 26, 52]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      27|[0.0528762197914487, 0.0878722687769638, 0.0262976155411638, 0.0039605751236142, 0.0029305454441541, 6.4551312113e-06, 0.0027787069027831, 0.0029750788933885, 0.0003667356158589, -0.0019337754995494]|  0.0349831816642084|      0.03125000|[459, 0, 27, 54]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      28|[0.0528762197914487, 0.0878722687769638, 0.0262976155411638, 0.0039605751236142, 0.0029305454441541, 6.4551312113e-06, 0.0027787069027831, 0.0029750788933885, 0.0003667356158589, -0.0019337754995494]|  0.0349831816642084|      0.01562500|[476, 0, 28, 56]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      29|[0.050985187217316, 0.0803501926736891, 0.0203344816629845, 0.0023795771800114, 0.0027155710757809, 0.0019160703962376, -0.0034060264958849, -0.0015604734675005, 0.0024334466345769, 0.0069621882171038]|  0.0331272871747732|      0.03125000|[493, 0, 29, 58]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      30|[0.050985187217316, 0.0803501926736891, 0.0203344816629845, 0.0023795771800114, 0.0027155710757809, 0.0019160703962376, -0.0034060264958849, -0.0015604734675005, 0.0024334466345769, 0.0069621882171038]|  0.0331272871747732|      0.01562500|[510, 0, 30, 60]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      31|[0.050985187217316, 0.0803501926736891, 0.0203344816629845, 0.0023795771800114, 0.0027155710757809, 0.0019160703962376, -0.0034060264958849, -0.0015604734675005, 0.0024334466345769, 0.0069621882171038]|  0.0331272871747732|      0.00781250|[527, 0, 31, 62]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      32|[0.0503242777320125, 0.0792038960217613, 0.0183654256122784, 0.0021662392400679, 0.0018987676463378, 0.0013972632822335, -0.0033361037203057, -0.0005996994086005, 0.0009317139537651, -0.000196174611453]|  0.0271839371991741|      0.01562500|[544, 0, 32, 64]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      33|[0.0495273570771153, 0.0676512109930165, 0.0119357740819937, 0.002445599570193, 0.0022626892254221, 0.0047263035706233, 0.0007805895030645, -0.0028287612140153, 0.0009910381630216, 0.0057610229641293]|  0.0234699204822465|      0.03125000|[561, 0, 33, 66]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      34|[0.0495273570771153, 0.0676512109930165, 0.0119357740819937, 0.002445599570193, 0.0022626892254221, 0.0047263035706233, 0.0007805895030645, -0.0028287612140153, 0.0009910381630216, 0.0057610229641293]|  0.0234699204822465|      0.01562500|[578, 0, 34, 68]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      35|[0.0495273570771153, 0.0676512109930165, 0.0119357740819937, 0.002445599570193, 0.0022626892254221, 0.0047263035706233, 0.0007805895030645, -0.0028287612140153, 0.0009910381630216, 0.0057610229641293]|  0.0234699204822465|      0.00781250|[595, 0, 35, 70]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      36|[0.0488656577930232, 0.0658233720281067, 0.011204713672133, 0.0014708600727941, 0.0005525631403701, 0.0024377895284868, 0.0014126175441221, -1.745650377e-07, 0.0006175143622189, -0.0004895801237399]|  0.0184391210934004|      0.01562500|[612, 0, 36, 72]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      37|[0.0471791614447759, 0.0516395017323021, 0.0076254636098004, -0.0011750358330614, -0.0010200150560003, -0.0007179291730424, -0.001081048836538, -0.0009918926470557, 6.18235620642e-05, 0.0001105453642354]|  0.0123027498213176|      0.03125000|[629, 0, 37, 74]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      38|[0.0471791614447759, 0.0516395017323021, 0.0076254636098004, -0.0011750358330614, -0.0010200150560003, -0.0007179291730424, -0.001081048836538, -0.0009918926470557, 6.18235620642e-05, 0.0001105453642354]|  0.0123027498213176|      0.01562500|[646, 0, 38, 76]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      39|[0.0462274048165862, 0.0391197336699909, 0.0036275023450038, -0.0001911662280904, -0.0018789748667546, 0.0006258229150103, 0.003836662932696, 0.0052216068178283, -0.0019744883553322, 0.0003492623751175]|  0.0102849049020761|      0.03125000|[663, 0, 39, 78]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      40|[0.0462274048165862, 0.0391197336699909, 0.0036275023450038, -0.0001911662280904, -0.0018789748667546, 0.0006258229150103, 0.003836662932696, 0.0052216068178283, -0.0019744883553322, 0.0003492623751175]|  0.0102849049020761|      0.01562500|[680, 0, 40, 80]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      41|[0.0462274048165862, 0.0391197336699909, 0.0036275023450038, -0.0001911662280904, -0.0018789748667546, 0.0006258229150103, 0.003836662932696, 0.0052216068178283, -0.0019744883553322, 0.0003492623751175]|  0.0102849049020761|      0.00781250|[697, 0, 41, 82]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      42|[0.0463553643994275, 0.0368375567736673, 0.0041886912820134, -0.0007753304325544, -0.0013457494601637, -0.000464935820951, 0.0008809468110325, -0.0008048599339655, 0.0009238365785198, -0.0001254372029451]|  0.0072392800703229|      0.01562500|[714, 0, 42, 84]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      43|[0.0463553643994275, 0.0368375567736673, 0.0041886912820134, -0.0007753304325544, -0.0013457494601637, -0.000464935820951, 0.0008809468110325, -0.0008048599339655, 0.0009238365785198, -0.0001254372029451]|  0.0072392800703229|      0.00781250|[731, 0, 43, 86]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      44|[0.0456034438113942, 0.0318987787856954, 0.0052962376046448, -0.0019048843497914, 0.0012641998808809, 0.0014282706847811, -0.0011651587834816, 0.0016352742982538, -0.002425485263061, -0.0014748320103645]|  0.0069943443383311|      0.01562500|[748, 0, 44, 88]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      45|[0.0456034438113942, 0.0318987787856954, 0.0052962376046448, -0.0019048843497914, 0.0012641998808809, 0.0014282706847811, -0.0011651587834816, 0.0016352742982538, -0.002425485263061, -0.0014748320103645]|  0.0069943443383311|      0.00781250|[765, 0, 45, 90]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      46|[0.0456034438113942, 0.0318987787856954, 0.0052962376046448, -0.0019048843497914, 0.0012641998808809, 0.0014282706847811, -0.0011651587834816, 0.0016352742982538, -0.002425485263061, -0.0014748320103645]|  0.0069943443383311|      0.00390625|[782, 0, 46, 92]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      47|[0.0451744373385215, 0.0309862806632926, 0.0046987115193578, -0.0017647113351185, 0.0016047176323566, 0.0010089621959133, -2.1386531755e-06, -0.000148025370543, 0.0002453113558638, -9.36355258233e-05]|  0.0056656765113250|      0.00781250|[799, 0, 47, 94]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      48|[0.0405587002302349, 0.026876047110182, 0.0034532406107471, -0.0006383053671795, 0.0009393000258666, 0.0003697370280446, 0.0026549804196276, 0.0017153817919364, 0.0011091008544212, 0.0027145719848408]|  0.0054871260000140|      0.01562500|[816, 0, 48, 96]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      49|[0.0405587002302349, 0.026876047110182, 0.0034532406107471, -0.0006383053671795, 0.0009393000258666, 0.0003697370280446, 0.0026549804196276, 0.0017153817919364, 0.0011091008544212, 0.0027145719848408]|  0.0054871260000140|      0.00781250|[833, 0, 49, 98]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      50|[0.0381238344036574, 0.0253554838382269, 0.0023256357738323, 0.0004043777850989, 0.0001290018163622, 0.0027212204915166, 0.0004292140659978, -0.0014889655921787, -0.0013004597210235, -0.0021043359116838]|  0.0048138649562640|      0.01562500|[850, 0, 50, 100]                                                          |  | used linear model with 17 points | iterate success | actual_k=0
