k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.3, 0.65, 0.65, 0.7, 0.6, 3.0, 5.0, 7.0, 2.0, 4.5, 5.5]                       |  3.1657058167640839|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.3, 0.65, 0.65, 0.7, 0.6, 3.0, 5.0, 7.0, 2.0, 4.5, 5.5]                       |  3.1657058167640839|      0.50000000|[15, 2, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=2
      46|[1.1628390166074518, 0.1251900405629015, 0.5226331277926591, 0.6859137390281024, 0.3186315264026365, 2.993933910809641, 5.025026809874362, 7.002758540808808, 2.2394665037149886, 4.7112255102180125, 5.759991160130161]|  0.4472133933726521|      0.01562500|[690, 92, 46, 92]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      47|[1.1628390166074518, 0.1251900405629015, 0.5226331277926591, 0.6859137390281024, 0.3186315264026365, 2.993933910809641, 5.025026809874362, 7.002758540808808, 2.2394665037149886, 4.7112255102180125, 5.759991160130161]|  0.4472133933726521|      0.00781250|[705, 94, 47, 94]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      48|[1.1637165356276977, 0.1209575146601714, 0.5208188735929987, 0.6827480892739636, 0.3218257162535157, 2.9929865182799023, 5.024124406313992, 7.0048772548818405, 2.242557639029381, 4.711137493784898, 5.761743711725031]|  0.4421695858900214|      0.01562500|[720, 96, 48, 96]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      49|[1.1608712403605939, 0.1200274597585818, 0.5158454604947943, 0.6795227187211019, 0.3239187763364995, 2.9856917766137374, 5.024630860653571, 7.003341545275102, 2.2530139141052405, 4.713518403607529, 5.756760681708318]|  0.4373969536590845|      0.03125000|[735, 98, 49, 98]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      50|[1.1635964835322876, 0.1230145421733648, 0.5074716307002934, 0.681946799561009, 0.3277841940314631, 2.982509947264474, 5.009320617668675, 7.005688178856869, 2.2689767494531066, 4.731490415995193, 5.763197655528628]|  0.4293114274132327|      0.06250000|[750, 100, 50, 100]                                                        |  | used linear model with 17 points | iterate success | actual_k=2
      51|[1.1635964835322876, 0.1230145421733648, 0.5074716307002934, 0.681946799561009, 0.3277841940314631, 2.982509947264474, 5.009320617668675, 7.005688178856869, 2.2689767494531066, 4.731490415995193, 5.763197655528628]|  0.4293114274132327|      0.03125000|[765, 102, 51, 102]                                                        |  | used linear model with 17 points | iterate failure | actual_k=2
      52|[1.1635964835322876, 0.1230145421733648, 0.5074716307002934, 0.681946799561009, 0.3277841940314631, 2.982509947264474, 5.009320617668675, 7.005688178856869, 2.2689767494531066, 4.731490415995193, 5.763197655528628]|  0.4293114274132327|      0.01562500|[780, 104, 52, 104]                                                        |  | used linear model with 17 points | iterate failure | actual_k=2
      53|[1.171722781651582, 0.1204046904062805, 0.5109586088498245, 0.675558035537772, 0.3182556924392406, 2.9844634573546758, 5.007590080912542, 7.003840854899926, 2.2708902095061867, 4.734727754404653, 5.761420112734078]|  0.4210820551633849|      0.03125000|[795, 106, 53, 106]                                                        |  | used linear model with 17 points | iterate success | actual_k=2
      54|[1.171722781651582, 0.1204046904062805, 0.5109586088498245, 0.675558035537772, 0.3182556924392406, 2.9844634573546758, 5.007590080912542, 7.003840854899926, 2.2708902095061867, 4.734727754404653, 5.761420112734078]|  0.4210820551633849|      0.01562500|[810, 108, 54, 108]                                                        |  | used linear model with 17 points | iterate failure | actual_k=2
      55|[1.1649468640165128, 0.1162317483094675, 0.5122366068974874, 0.6705917483083437, 0.3255252936549785, 2.9842802038506733, 5.007640273344185, 7.004438797934991, 2.279524131712599, 4.735808148484385, 5.7664762207960685]|  0.4174945257161412|      0.03125000|[825, 110, 55, 110]                                                        |  | used linear model with 17 points | iterate success | actual_k=2
