k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|127387.7641130791162141|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|127387.7641130791162141|      0.50000000|[49, 16, 1, 2]                                                             |  | used linear model with 65 points | iterate failure | actual_k=16
      12|[0.0182626525947983, 0.0792275548754022, -0.0372437162642011, -0.0099594792794951, 0.0333022546515376, -0.0375622897525468, 0.0344240525209585, -0.0918169821244133, -0.0310863546970586, 0.0386926032925311, -0.0102270537194067, -0.0435640739552436, -0.0165898072941454, 0.0200794001903517, -0.0715877806965874, -0.0125291428973436, -0.0745289175228387, -0.0280485918874245, -0.0824797275160361, -0.0070438856135601, -0.1209202729766048, -0.0238747089349748, -0.0051706564196958, 0.0150025470952599, -0.0346226400353601, 0.0373618667944144, 0.0547803631468392, -0.0421755351659979, -0.0617897690622308, 0.029269007282526, 0.1291764668225618, 0.061926102324474, -0.0576767016580757, 0.0385260868260909, 0.063834771774428, -0.0460356067274962, -0.037237068548419, -0.0339058842058797, 0.0252594360036787, 0.0996022162182336, 0.0483710592294504, -0.0561931770866111, 0.0067371050206265, 0.1279396789065094, 0.0247194578760884, -0.0266604275635186, -0.0568730541255442, -0.0671120220288289, 0.1312449128753332, 0.0167686148465181, -0.0673078083157085, 0.0225672877494038, 0.1142225206813978, 0.0127111156422576, -0.0238311418505282, -0.0329408468802482, 0.0438645355905039]|4556.5122465612985252|      0.06250000|[588, 192, 12, 24]                                                         |  | used linear model with 65 points | iterate failure | actual_k=16
      13|[0.0100077310141304, 0.0891146044822439, -0.0495036790197919, -0.0054110921336013, 0.0333308008238593, -0.0349865756945625, 0.0284743479685551, -0.0777899984929537, -0.0400825684210682, 0.0469976053623997, -0.0107410988375269, -0.0487599374553936, -0.010285868504692, 0.0409001111907846, -0.0652746723953788, -0.0229731600801425, -0.0752944208553492, -0.0307009274053743, -0.0922678934990572, -0.0098967221521642, -0.1152517240926623, -0.0305447435483121, -0.0075497153360054, 0.0094169619946236, -0.0346762205178798, 0.0234740594186883, 0.056740129685784, -0.0472991796190599, -0.0684076305281222, 0.0384089614426806, 0.1343419487093082, 0.0576327002886751, -0.078450473930394, 0.0462819989777913, 0.0674530532958054, -0.0404255798178219, -0.0328854063603444, -0.0364862781299201, 0.0265399010767438, 0.0989999437626482, 0.0490052951386912, -0.0645232821465083, 0.002064881969943, 0.1317962321056073, 0.0249795291398263, -0.0276939873065258, -0.0456560127070532, -0.0541241076099974, 0.1389739744297883, 0.0289477868871543, -0.0704482530339423, 0.0172093138079258, 0.1181242250895713, 0.0070414415626342, -0.0158160318768619, -0.0355478918164092, 0.0679416735419478]|1076.1645820513469971|      0.12500000|[637, 208, 13, 26]                                                         |  | used linear model with 65 points | iterate success | actual_k=16
      14|[0.0100077310141304, 0.0891146044822439, -0.0495036790197919, -0.0054110921336013, 0.0333308008238593, -0.0349865756945625, 0.0284743479685551, -0.0777899984929537, -0.0400825684210682, 0.0469976053623997, -0.0107410988375269, -0.0487599374553936, -0.010285868504692, 0.0409001111907846, -0.0652746723953788, -0.0229731600801425, -0.0752944208553492, -0.0307009274053743, -0.0922678934990572, -0.0098967221521642, -0.1152517240926623, -0.0305447435483121, -0.0075497153360054, 0.0094169619946236, -0.0346762205178798, 0.0234740594186883, 0.056740129685784, -0.0472991796190599, -0.0684076305281222, 0.0384089614426806, 0.1343419487093082, 0.0576327002886751, -0.078450473930394, 0.0462819989777913, 0.0674530532958054, -0.0404255798178219, -0.0328854063603444, -0.0364862781299201, 0.0265399010767438, 0.0989999437626482, 0.0490052951386912, -0.0645232821465083, 0.002064881969943, 0.1317962321056073, 0.0249795291398263, -0.0276939873065258, -0.0456560127070532, -0.0541241076099974, 0.1389739744297883, 0.0289477868871543, -0.0704482530339423, 0.0172093138079258, 0.1181242250895713, 0.0070414415626342, -0.0158160318768619, -0.0355478918164092, 0.0679416735419478]|1076.1645820513469971|      0.06250000|[686, 224, 14, 28]                                                         |  | used linear model with 65 points | iterate failure | actual_k=16
      15|[0.0100077310141304, 0.0891146044822439, -0.0495036790197919, -0.0054110921336013, 0.0333308008238593, -0.0349865756945625, 0.0284743479685551, -0.0777899984929537, -0.0400825684210682, 0.0469976053623997, -0.0107410988375269, -0.0487599374553936, -0.010285868504692, 0.0409001111907846, -0.0652746723953788, -0.0229731600801425, -0.0752944208553492, -0.0307009274053743, -0.0922678934990572, -0.0098967221521642, -0.1152517240926623, -0.0305447435483121, -0.0075497153360054, 0.0094169619946236, -0.0346762205178798, 0.0234740594186883, 0.056740129685784, -0.0472991796190599, -0.0684076305281222, 0.0384089614426806, 0.1343419487093082, 0.0576327002886751, -0.078450473930394, 0.0462819989777913, 0.0674530532958054, -0.0404255798178219, -0.0328854063603444, -0.0364862781299201, 0.0265399010767438, 0.0989999437626482, 0.0490052951386912, -0.0645232821465083, 0.002064881969943, 0.1317962321056073, 0.0249795291398263, -0.0276939873065258, -0.0456560127070532, -0.0541241076099974, 0.1389739744297883, 0.0289477868871543, -0.0704482530339423, 0.0172093138079258, 0.1181242250895713, 0.0070414415626342, -0.0158160318768619, -0.0355478918164092, 0.0679416735419478]|1076.1645820513469971|      0.03125000|[735, 240, 15, 30]                                                         |  | used linear model with 65 points | iterate failure | actual_k=16
      16|[-2.66214029619e-05, 0.0892371257566787, -0.0525497690468599, -0.0094221393555631, 0.0347313193801888, -0.0302624850550949, 0.0294883028764228, -0.0826548523444845, -0.0471479766484123, 0.0535096681271688, -0.0081893779181709, -0.0493131568234529, -0.0037779234506912, 0.044483009726859, -0.0667004210716693, -0.0245338052881076, -0.0731178922053215, -0.0283564919356278, -0.093429779801514, -0.0055508633454926, -0.1177718897143808, -0.0313892954542951, -0.0019131989236285, 0.010671459292353, -0.0382277952666294, 0.0240566299307062, 0.0638720302506133, -0.0425039686064474, -0.0680987798681639, 0.0379536203124772, 0.1325637274803515, 0.0572266908081238, -0.0762835182452345, 0.0487859910264795, 0.0641176790169545, -0.0425414094842588, -0.032440815989363, -0.0379269722014517, 0.0315426049850104, 0.0956104683231887, 0.0356993718143151, -0.0699798338181763, 0.0095386578798962, 0.1329858454014387, 0.0288098657656432, -0.0270070995857947, -0.0455140612871785, -0.0550583420909242, 0.1446017317797206, 0.0344978968763915, -0.0713903837009438, 0.0137661196733488, 0.1253797840018503, 0.0049806054423863, -0.0171267380326912, -0.0369832517771809, 0.0677905840522564]|380.9377302070412838|      0.06250000|[784, 256, 16, 32]                                                         |  | used linear model with 65 points | iterate success | actual_k=16
      17|[-2.66214029619e-05, 0.0892371257566787, -0.0525497690468599, -0.0094221393555631, 0.0347313193801888, -0.0302624850550949, 0.0294883028764228, -0.0826548523444845, -0.0471479766484123, 0.0535096681271688, -0.0081893779181709, -0.0493131568234529, -0.0037779234506912, 0.044483009726859, -0.0667004210716693, -0.0245338052881076, -0.0731178922053215, -0.0283564919356278, -0.093429779801514, -0.0055508633454926, -0.1177718897143808, -0.0313892954542951, -0.0019131989236285, 0.010671459292353, -0.0382277952666294, 0.0240566299307062, 0.0638720302506133, -0.0425039686064474, -0.0680987798681639, 0.0379536203124772, 0.1325637274803515, 0.0572266908081238, -0.0762835182452345, 0.0487859910264795, 0.0641176790169545, -0.0425414094842588, -0.032440815989363, -0.0379269722014517, 0.0315426049850104, 0.0956104683231887, 0.0356993718143151, -0.0699798338181763, 0.0095386578798962, 0.1329858454014387, 0.0288098657656432, -0.0270070995857947, -0.0455140612871785, -0.0550583420909242, 0.1446017317797206, 0.0344978968763915, -0.0713903837009438, 0.0137661196733488, 0.1253797840018503, 0.0049806054423863, -0.0171267380326912, -0.0369832517771809, 0.0677905840522564]|380.9377302070412838|      0.03125000|[833, 272, 17, 34]                                                         |  | used linear model with 65 points | iterate failure | actual_k=16
      18|[-2.66214029619e-05, 0.0892371257566787, -0.0525497690468599, -0.0094221393555631, 0.0347313193801888, -0.0302624850550949, 0.0294883028764228, -0.0826548523444845, -0.0471479766484123, 0.0535096681271688, -0.0081893779181709, -0.0493131568234529, -0.0037779234506912, 0.044483009726859, -0.0667004210716693, -0.0245338052881076, -0.0731178922053215, -0.0283564919356278, -0.093429779801514, -0.0055508633454926, -0.1177718897143808, -0.0313892954542951, -0.0019131989236285, 0.010671459292353, -0.0382277952666294, 0.0240566299307062, 0.0638720302506133, -0.0425039686064474, -0.0680987798681639, 0.0379536203124772, 0.1325637274803515, 0.0572266908081238, -0.0762835182452345, 0.0487859910264795, 0.0641176790169545, -0.0425414094842588, -0.032440815989363, -0.0379269722014517, 0.0315426049850104, 0.0956104683231887, 0.0356993718143151, -0.0699798338181763, 0.0095386578798962, 0.1329858454014387, 0.0288098657656432, -0.0270070995857947, -0.0455140612871785, -0.0550583420909242, 0.1446017317797206, 0.0344978968763915, -0.0713903837009438, 0.0137661196733488, 0.1253797840018503, 0.0049806054423863, -0.0171267380326912, -0.0369832517771809, 0.0677905840522564]|380.9377302070412838|      0.01562500|[882, 288, 18, 36]                                                         |  | used linear model with 65 points | iterate failure | actual_k=16
      19|[0.0034004865369401, 0.0889794242169151, -0.0543905005961815, -0.0070484945316967, 0.0335054322823989, -0.0283657093021389, 0.0269576253301342, -0.0835995676588773, -0.0484323995248647, 0.057549611476592, -0.0073213260110713, -0.0500251187717003, -0.0063243637917297, 0.044230282390544, -0.0675417718059851, -0.0231931337001463, -0.0754393093413335, -0.0288613559052333, -0.0957458037446582, -0.006003552049408, -0.1163423326463083, -0.0367522370951853, -0.0065234118659744, 0.0095081690312884, -0.0350049789651942, 0.0234837093575274, 0.061792981068295, -0.0445420614117546, -0.0692395103119236, 0.0359253073031946, 0.1294559609070765, 0.0550712814477286, -0.0781756981989916, 0.0496017683973954, 0.0649553151418843, -0.0419478581827238, -0.031900563483147, -0.0353622721847442, 0.0316179344247283, 0.096860850722017, 0.0355583265696441, -0.0697871083430588, 0.0077856803737202, 0.1349825252007633, 0.0263242993756395, -0.0256126213591263, -0.0425322420789043, -0.0555975155941957, 0.1495036014627598, 0.0357747038875735, -0.0712714963359832, 0.0155008462243382, 0.1262298588738436, 0.0072526455523574, -0.0149384579671912, -0.0360679332425105, 0.0686487305188626]|128.3918110074646961|      0.03125000|[931, 304, 19, 38]                                                         |  | used linear model with 65 points | iterate success | actual_k=16
      20|[0.0034004865369401, 0.0889794242169151, -0.0543905005961815, -0.0070484945316967, 0.0335054322823989, -0.0283657093021389, 0.0269576253301342, -0.0835995676588773, -0.0484323995248647, 0.057549611476592, -0.0073213260110713, -0.0500251187717003, -0.0063243637917297, 0.044230282390544, -0.0675417718059851, -0.0231931337001463, -0.0754393093413335, -0.0288613559052333, -0.0957458037446582, -0.006003552049408, -0.1163423326463083, -0.0367522370951853, -0.0065234118659744, 0.0095081690312884, -0.0350049789651942, 0.0234837093575274, 0.061792981068295, -0.0445420614117546, -0.0692395103119236, 0.0359253073031946, 0.1294559609070765, 0.0550712814477286, -0.0781756981989916, 0.0496017683973954, 0.0649553151418843, -0.0419478581827238, -0.031900563483147, -0.0353622721847442, 0.0316179344247283, 0.096860850722017, 0.0355583265696441, -0.0697871083430588, 0.0077856803737202, 0.1349825252007633, 0.0263242993756395, -0.0256126213591263, -0.0425322420789043, -0.0555975155941957, 0.1495036014627598, 0.0357747038875735, -0.0712714963359832, 0.0155008462243382, 0.1262298588738436, 0.0072526455523574, -0.0149384579671912, -0.0360679332425105, 0.0686487305188626]|128.3918110074646961|      0.01562500|[980, 320, 20, 40]                                                         |  | used linear model with 65 points | iterate failure | actual_k=16
      21|[0.0034004865369401, 0.0889794242169151, -0.0543905005961815, -0.0070484945316967, 0.0335054322823989, -0.0283657093021389, 0.0269576253301342, -0.0835995676588773, -0.0484323995248647, 0.057549611476592, -0.0073213260110713, -0.0500251187717003, -0.0063243637917297, 0.044230282390544, -0.0675417718059851, -0.0231931337001463, -0.0754393093413335, -0.0288613559052333, -0.0957458037446582, -0.006003552049408, -0.1163423326463083, -0.0367522370951853, -0.0065234118659744, 0.0095081690312884, -0.0350049789651942, 0.0234837093575274, 0.061792981068295, -0.0445420614117546, -0.0692395103119236, 0.0359253073031946, 0.1294559609070765, 0.0550712814477286, -0.0781756981989916, 0.0496017683973954, 0.0649553151418843, -0.0419478581827238, -0.031900563483147, -0.0353622721847442, 0.0316179344247283, 0.096860850722017, 0.0355583265696441, -0.0697871083430588, 0.0077856803737202, 0.1349825252007633, 0.0263242993756395, -0.0256126213591263, -0.0425322420789043, -0.0555975155941957, 0.1495036014627598, 0.0357747038875735, -0.0712714963359832, 0.0155008462243382, 0.1262298588738436, 0.0072526455523574, -0.0149384579671912, -0.0360679332425105, 0.0686487305188626]|128.3918110074646961|      0.00781250|[1029, 336, 21, 42]                                                        |  | used linear model with 65 points | iterate failure | actual_k=16
