k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 1.0, 0.05, 15.1595, 8.0, 13072.9]                                    | 30.7278160680306662|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 1.0, 0.05, 15.1595, 8.0, 13072.9]                                    | 30.7278160680306662|      0.50000000|[16, 1, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=1
      26|[3.4001540563e-06, 1.59801404868e-05, 1.0000585634514332, 0.0499802784929031, 15.15948415524174, 8.000009520272416, 13072.899996180187]| 27.8875134658231794|      0.00000095|[416, 26, 26, 52]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      27|[3.4001540563e-06, 1.59801404868e-05, 1.0000585634514332, 0.0499802784929031, 15.15948415524174, 8.000009520272416, 13072.899996180187]| 27.8875134658231794|      0.00000048|[432, 27, 27, 54]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      28|[3.3457278095e-06, 1.64426595078e-05, 1.0000585102256194, 0.0499802695783674, 15.159484091764948, 8.000009571025032, 13072.899996149043]| 27.8858174618787586|      0.00000095|[448, 28, 28, 56]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      29|[3.3457278095e-06, 1.64426595078e-05, 1.0000585102256194, 0.0499802695783674, 15.159484091764948, 8.000009571025032, 13072.899996149043]| 27.8858174618787586|      0.00000048|[464, 29, 29, 58]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      30|[3.3457278095e-06, 1.64426595078e-05, 1.0000585102256194, 0.0499802695783674, 15.159484091764948, 8.000009571025032, 13072.899996149043]| 27.8858174618787586|      0.00000024|[480, 30, 30, 60]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      31|[3.3457278095e-06, 1.64426595078e-05, 1.0000585102256194, 0.0499802695783674, 15.159484091764948, 8.000009571025032, 13072.899996149043]| 27.8858174618787586|      0.00000012|[496, 31, 31, 62]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      32|[3.3457278095e-06, 1.64426595078e-05, 1.0000585102256194, 0.0499802695783674, 15.159484091764948, 8.000009571025032, 13072.899996149043]| 27.8858174618787586|      0.00000006|[512, 32, 32, 64]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      33|[3.3557360006e-06, 1.63846059685e-05, 1.0000585053389568, 0.0499802722138995, 15.159484096966782, 8.000009574408, 13072.899996145436]| 27.8857817387044626|      0.00000012|[528, 33, 33, 66]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      34|[3.3557360006e-06, 1.63846059685e-05, 1.0000585053389568, 0.0499802722138995, 15.159484096966782, 8.000009574408, 13072.899996145436]| 27.8857817387044626|      0.00000006|[544, 34, 34, 68]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      35|[3.3557360006e-06, 1.63846059685e-05, 1.0000585053389568, 0.0499802722138995, 15.159484096966782, 8.000009574408, 13072.899996145436]| 27.8857817387044626|      0.00000003|[560, 35, 35, 70]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
