k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.6086586239908462, 0.0505992661740724, 0.1384813564884369, 0.7794992383416915, -0.0047326747861103, 0.000922372451412, -0.0040464131544582, 0.0039739653064109, 0.0032375573787232, 0.0004217791098885, -0.001215063100419, -0.0014573832200493, -0.0010809044813974, -0.0027838589172658, 0.001031596264852, 0.0031646235699803, 0.0079070913753618, 0.0011440747626567, -0.0003496612074561, 0.0036037854649013, 0.0029762898500479, 0.0016655569875199]| 13.1513357162475586|      2.00000000|[120, 8, 0, 2]                                                             |  | trying linear partial model with 61 points | iterate success | actual_k=4
      12|[1.4791294672278226, 0.1398150697698492, 0.3383877596263279, 1.9007780579219864, -0.0201176858419355, 0.0157836970081521, 0.0456621194869281, -0.0110355076299971, -0.0017652794368417, -0.0011347199794354, -0.0003939844531461, -0.0146952251351652, 0.0118306617388366, -0.0090478035385531, -0.0075071505546954, -0.0024721993264794, 0.0252390910540485, 0.0160995087272252, -0.0109648290045313, -0.0236673217990187, 0.0119563432110097, 0.0202864456735658]| 12.1449127197265625|      0.06250000|[1420, 96, 0, 24]                                                          |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      13|[1.4791294672278226, 0.1398150697698492, 0.3383877596263279, 1.9007780579219864, -0.0201176858419355, 0.0157836970081521, 0.0456621194869281, -0.0110355076299971, -0.0017652794368417, -0.0011347199794354, -0.0003939844531461, -0.0146952251351652, 0.0118306617388366, -0.0090478035385531, -0.0075071505546954, -0.0024721993264794, 0.0252390910540485, 0.0160995087272252, -0.0109648290045313, -0.0236673217990187, 0.0119563432110097, 0.0202864456735658]| 12.1449127197265625|      0.03125000|[1538, 104, 0, 26]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      14|[1.4954398253685288, 0.1404008290057801, 0.3427427066921726, 1.9269618174642102, -0.0206619102127172, 0.0162907223405152, 0.0458267492725237, -0.009871040552882, -0.0028477646804688, -0.0006123962284953, -0.0001848016282179, -0.0141947961678538, 0.0109940781409891, -0.0086646786343594, -0.0073546073154088, -0.0019914792310257, 0.0252898696131687, 0.0159821367351268, -0.0111975398476023, -0.0235757202548014, 0.0116216326222459, 0.0211047990587475]| 12.1446170806884766|      0.06250000|[1656, 112, 0, 28]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      15|[1.4954398253685288, 0.1404008290057801, 0.3427427066921726, 1.9269618174642102, -0.0206619102127172, 0.0162907223405152, 0.0458267492725237, -0.009871040552882, -0.0028477646804688, -0.0006123962284953, -0.0001848016282179, -0.0141947961678538, 0.0109940781409891, -0.0086646786343594, -0.0073546073154088, -0.0019914792310257, 0.0252898696131687, 0.0159821367351268, -0.0111975398476023, -0.0235757202548014, 0.0116216326222459, 0.0211047990587475]| 12.1446170806884766|      0.03125000|[1774, 120, 0, 30]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      16|[1.4954398253685288, 0.1404008290057801, 0.3427427066921726, 1.9269618174642102, -0.0206619102127172, 0.0162907223405152, 0.0458267492725237, -0.009871040552882, -0.0028477646804688, -0.0006123962284953, -0.0001848016282179, -0.0141947961678538, 0.0109940781409891, -0.0086646786343594, -0.0073546073154088, -0.0019914792310257, 0.0252898696131687, 0.0159821367351268, -0.0111975398476023, -0.0235757202548014, 0.0116216326222459, 0.0211047990587475]| 12.1446170806884766|      0.01562500|[1892, 128, 0, 32]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      17|[1.4954398253685288, 0.1404008290057801, 0.3427427066921726, 1.9269618174642102, -0.0206619102127172, 0.0162907223405152, 0.0458267492725237, -0.009871040552882, -0.0028477646804688, -0.0006123962284953, -0.0001848016282179, -0.0141947961678538, 0.0109940781409891, -0.0086646786343594, -0.0073546073154088, -0.0019914792310257, 0.0252898696131687, 0.0159821367351268, -0.0111975398476023, -0.0235757202548014, 0.0116216326222459, 0.0211047990587475]| 12.1446170806884766|      0.00781250|[2010, 136, 0, 34]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      18|[1.4889524464486614, 0.1391587829772859, 0.3423548232548188, 1.9228177963180764, -0.0206808275994277, 0.016361136960916, 0.0458058863768433, -0.0097844176997875, -0.0028301945255515, -0.0006764049862159, -0.0001351180042907, -0.0142311343235247, 0.0111064252612828, -0.0087453254288298, -0.0073792850729326, -0.0019933743666869, 0.025127320967262, 0.0160324157468549, -0.0111428091498901, -0.0235365554274354, 0.0115952193399142, 0.0211923366040375]| 12.1445980072021484|      0.01562500|[2128, 144, 0, 36]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      19|[1.4889524464486614, 0.1391587829772859, 0.3423548232548188, 1.9228177963180764, -0.0206808275994277, 0.016361136960916, 0.0458058863768433, -0.0097844176997875, -0.0028301945255515, -0.0006764049862159, -0.0001351180042907, -0.0142311343235247, 0.0111064252612828, -0.0087453254288298, -0.0073792850729326, -0.0019933743666869, 0.025127320967262, 0.0160324157468549, -0.0111428091498901, -0.0235365554274354, 0.0115952193399142, 0.0211923366040375]| 12.1445980072021484|      0.00781250|[2246, 152, 0, 38]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      20|[1.4889524464486614, 0.1391587829772859, 0.3423548232548188, 1.9228177963180764, -0.0206808275994277, 0.016361136960916, 0.0458058863768433, -0.0097844176997875, -0.0028301945255515, -0.0006764049862159, -0.0001351180042907, -0.0142311343235247, 0.0111064252612828, -0.0087453254288298, -0.0073792850729326, -0.0019933743666869, 0.025127320967262, 0.0160324157468549, -0.0111428091498901, -0.0235365554274354, 0.0115952193399142, 0.0211923366040375]| 12.1445980072021484|      0.00390625|[2364, 160, 0, 40]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      21|[1.48779791230654, 0.1382338092462077, 0.3430250684458416, 1.9263285302526583, -0.020792710450441, 0.0163286945116606, 0.0458510184433487, -0.009772659510163, -0.0028799223647335, -0.0007450702280164, -0.000313082861851, -0.0142250945369357, 0.0109824152416358, -0.0087579906303568, -0.0074337428409006, -0.0019581045352668, 0.0250242118105199, 0.0162040262474818, -0.0109579678266558, -0.0238957247563651, 0.0117299113019466, 0.0211923813821978]| 12.1445903778076172|      0.00781250|[2482, 168, 0, 42]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      22|[1.48779791230654, 0.1382338092462077, 0.3430250684458416, 1.9263285302526583, -0.020792710450441, 0.0163286945116606, 0.0458510184433487, -0.009772659510163, -0.0028799223647335, -0.0007450702280164, -0.000313082861851, -0.0142250945369357, 0.0109824152416358, -0.0087579906303568, -0.0074337428409006, -0.0019581045352668, 0.0250242118105199, 0.0162040262474818, -0.0109579678266558, -0.0238957247563651, 0.0117299113019466, 0.0211923813821978]| 12.1445903778076172|      0.00390625|[2600, 176, 0, 44]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      23|[1.4845866674555281, 0.1370590148033802, 0.3437489884499099, 1.9279987340258287, -0.0208798017736983, 0.0164251391789057, 0.0459564297679606, -0.0096589645535606, -0.0029604570617644, -0.0007672667526487, -9.55633905187e-05, -0.014132721961856, 0.0110619604840331, -0.0087950757585278, -0.0074142377666399, -0.0020256763633657, 0.0250525558503181, 0.0164592638715269, -0.0110681681170584, -0.0240682986474822, 0.0115827322224879, 0.0211088591917464]| 12.1445827484130859|      0.00781250|[2720, 184, 0, 46]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      24|[1.4845866674555281, 0.1370590148033802, 0.3437489884499099, 1.9279987340258287, -0.0208798017736983, 0.0164251391789057, 0.0459564297679606, -0.0096589645535606, -0.0029604570617644, -0.0007672667526487, -9.55633905187e-05, -0.014132721961856, 0.0110619604840331, -0.0087950757585278, -0.0074142377666399, -0.0020256763633657, 0.0250525558503181, 0.0164592638715269, -0.0110681681170584, -0.0240682986474822, 0.0115827322224879, 0.0211088591917464]| 12.1445827484130859|      0.00390625|[2838, 192, 0, 48]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      25|[1.4819524686814831, 0.135917752764516, 0.3446155524651428, 1.9304717287477005, -0.0208771746809778, 0.0163412956922854, 0.0458987902170794, -0.0096488607536095, -0.0029835751985479, -0.0008621019380169, -9.1982968997e-06, -0.0141634389234909, 0.0109707684288722, -0.0088417431991784, -0.0074050237887761, -0.0019261809830583, 0.0248730660782438, 0.0164809311367888, -0.0108442772048466, -0.0241908707257614, 0.0116350194305532, 0.0211439301209323]| 12.1445751190185547|      0.00781250|[2956, 200, 0, 50]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      26|[1.4819524686814831, 0.135917752764516, 0.3446155524651428, 1.9304717287477005, -0.0208771746809778, 0.0163412956922854, 0.0458987902170794, -0.0096488607536095, -0.0029835751985479, -0.0008621019380169, -9.1982968997e-06, -0.0141634389234909, 0.0109707684288722, -0.0088417431991784, -0.0074050237887761, -0.0019261809830583, 0.0248730660782438, 0.0164809311367888, -0.0108442772048466, -0.0241908707257614, 0.0116350194305532, 0.0211439301209323]| 12.1445751190185547|      0.00390625|[3074, 208, 0, 52]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      27|[1.4789076398625158, 0.1346829597420138, 0.3451124408688276, 1.9324741321809886, -0.0210110462227541, 0.0165027566489022, 0.0457965381600485, -0.0097237131274678, -0.0030067681001228, -0.0007909093857487, 0.000133421780662, -0.0140759066002667, 0.0108797340187461, -0.0089711295600434, -0.0074449242305423, -0.0019870548226728, 0.0247274261920816, 0.0166372892615758, -0.0109637395798357, -0.0240484283156566, 0.0116721647647103, 0.0211754161150047]| 12.1445665359497070|      0.00781250|[3192, 216, 0, 54]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      28|[1.4789076398625158, 0.1346829597420138, 0.3451124408688276, 1.9324741321809886, -0.0210110462227541, 0.0165027566489022, 0.0457965381600485, -0.0097237131274678, -0.0030067681001228, -0.0007909093857487, 0.000133421780662, -0.0140759066002667, 0.0108797340187461, -0.0089711295600434, -0.0074449242305423, -0.0019870548226728, 0.0247274261920816, 0.0166372892615758, -0.0109637395798357, -0.0240484283156566, 0.0116721647647103, 0.0211754161150047]| 12.1445665359497070|      0.00390625|[3310, 224, 0, 56]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      29|[1.476455321013438, 0.1335083776563454, 0.3460928651019463, 1.935025019712851, -0.0210566168714878, 0.0162192131792139, 0.0456498675492997, -0.0098121368725934, -0.002960896029193, -0.0008479598006578, 0.0002700578833158, -0.0142536362137564, 0.0108205832978024, -0.0087795946408323, -0.0075203827130299, -0.0017939588635047, 0.0247378283332052, 0.0165745214981015, -0.0108632223899759, -0.0243691265788808, 0.0118353773847765, 0.0211225330127717]| 12.1445589065551758|      0.00781250|[3429, 232, 0, 58]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      30|[1.476455321013438, 0.1335083776563454, 0.3460928651019463, 1.935025019712851, -0.0210566168714878, 0.0162192131792139, 0.0456498675492997, -0.0098121368725934, -0.002960896029193, -0.0008479598006578, 0.0002700578833158, -0.0142536362137564, 0.0108205832978024, -0.0087795946408323, -0.0075203827130299, -0.0017939588635047, 0.0247378283332052, 0.0165745214981015, -0.0108632223899759, -0.0243691265788808, 0.0118353773847765, 0.0211225330127717]| 12.1445589065551758|      0.00390625|[3547, 240, 0, 60]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      31|[1.4731938032975411, 0.1323554105439597, 0.3462903940760604, 1.9366709405237397, -0.0209450166552827, 0.0165777223051581, 0.045587051823233, -0.0101141987079755, -0.0028940014073045, -0.0008501483003371, -4.68216051681e-05, -0.0141855643630342, 0.0110482523052403, -0.008500255515056, -0.0075940320277783, -0.0018322198144584, 0.0248027683322154, 0.0166029100256749, -0.0107969853222994, -0.0245754561797718, 0.0119326080440049, 0.0211217400319515]| 12.1445512771606445|      0.00781250|[3665, 248, 0, 62]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      32|[1.4731938032975411, 0.1323554105439597, 0.3462903940760604, 1.9366709405237397, -0.0209450166552827, 0.0165777223051581, 0.045587051823233, -0.0101141987079755, -0.0028940014073045, -0.0008501483003371, -4.68216051681e-05, -0.0141855643630342, 0.0110482523052403, -0.008500255515056, -0.0075940320277783, -0.0018322198144584, 0.0248027683322154, 0.0166029100256749, -0.0107969853222994, -0.0245754561797718, 0.0119326080440049, 0.0211217400319515]| 12.1445512771606445|      0.00390625|[3784, 256, 0, 64]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      33|[1.4705494139263242, 0.1311364282966128, 0.3469854930621106, 1.9391165116428977, -0.020737466449887, 0.0164712859796665, 0.0458556127114723, -0.0100776515945634, -0.0028509325360393, -0.0008470843345888, 9.94161293729e-05, -0.0141139227161707, 0.0111273581450053, -0.0085763287492548, -0.0075181688092823, -0.001684653099389, 0.0246143554149945, 0.0166773920673811, -0.0107181497226664, -0.0245374998355759, 0.0120310532828846, 0.0208729901116483]| 12.1445436477661133|      0.00781250|[3903, 264, 0, 66]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      34|[1.4705494139263242, 0.1311364282966128, 0.3469854930621106, 1.9391165116428977, -0.020737466449887, 0.0164712859796665, 0.0458556127114723, -0.0100776515945634, -0.0028509325360393, -0.0008470843345888, 9.94161293729e-05, -0.0141139227161707, 0.0111273581450053, -0.0085763287492548, -0.0075181688092823, -0.001684653099389, 0.0246143554149945, 0.0166773920673811, -0.0107181497226664, -0.0245374998355759, 0.0120310532828846, 0.0208729901116483]| 12.1445436477661133|      0.00390625|[4021, 272, 0, 68]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      35|[1.4678812616924695, 0.1298294949129776, 0.3478393372929944, 1.9414612162501252, -0.0208589727438258, 0.0165482612015457, 0.0458073725698181, -0.0103244437316293, -0.0029289742856349, -0.0008751164285554, 7.12943642156e-05, -0.0142266124510692, 0.0111420611227574, -0.0085561660538546, -0.007691146193457, -0.0016954582748622, 0.0247791137350739, 0.0168389458697938, -0.0106813818479594, -0.0245968604896216, 0.0119226344450209, 0.0208601899340132]| 12.1445360183715820|      0.00781250|[4140, 280, 0, 70]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      36|[1.4678812616924695, 0.1298294949129776, 0.3478393372929944, 1.9414612162501252, -0.0208589727438258, 0.0165482612015457, 0.0458073725698181, -0.0103244437316293, -0.0029289742856349, -0.0008751164285554, 7.12943642156e-05, -0.0142266124510692, 0.0111420611227574, -0.0085561660538546, -0.007691146193457, -0.0016954582748622, 0.0247791137350739, 0.0168389458697938, -0.0106813818479594, -0.0245968604896216, 0.0119226344450209, 0.0208601899340132]| 12.1445360183715820|      0.00390625|[4258, 288, 0, 72]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      37|[1.4648583613058561, 0.1285638181588787, 0.3484604001250065, 1.943463318774405, -0.0207849894160235, 0.0164864622851092, 0.0458907443884269, -0.0102740930271492, -0.0030502049920643, -0.00106902644196, 9.77327040541e-05, -0.0142587245145304, 0.011196072670855, -0.0085740776404782, -0.0077363094196659, -0.0016005308084894, 0.0247446714198951, 0.0167648176501632, -0.0107899366932445, -0.0245128796455948, 0.0118123993888768, 0.0208551613661391]| 12.1445283889770508|      0.00781250|[4376, 296, 0, 74]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      38|[1.4648583613058561, 0.1285638181588787, 0.3484604001250065, 1.943463318774405, -0.0207849894160235, 0.0164864622851092, 0.0458907443884269, -0.0102740930271492, -0.0030502049920643, -0.00106902644196, 9.77327040541e-05, -0.0142587245145304, 0.011196072670855, -0.0085740776404782, -0.0077363094196659, -0.0016005308084894, 0.0247446714198951, 0.0167648176501632, -0.0107899366932445, -0.0245128796455948, 0.0118123993888768, 0.0208551613661391]| 12.1445283889770508|      0.00390625|[4494, 304, 0, 76]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      39|[1.4620410500287022, 0.1273945989847551, 0.3492314692668907, 1.9457361793179355, -0.0208532598558162, 0.0165105701012728, 0.0458705723362511, -0.0099535899578943, -0.00306767041313, -0.0010831079048156, 9.93815965009e-05, -0.0141425831455161, 0.0113566549613256, -0.0087158327265496, -0.00776308186224, -0.0016044947009647, 0.0247690901615523, 0.0167811785201038, -0.0107774568771265, -0.0246096693073688, 0.0118032820211316, 0.0207344164662001]| 12.1445198059082031|      0.00781250|[4612, 312, 0, 78]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      40|[1.4620410500287022, 0.1273945989847551, 0.3492314692668907, 1.9457361793179355, -0.0208532598558162, 0.0165105701012728, 0.0458705723362511, -0.0099535899578943, -0.00306767041313, -0.0010831079048156, 9.93815965009e-05, -0.0141425831455161, 0.0113566549613256, -0.0087158327265496, -0.00776308186224, -0.0016044947009647, 0.0247690901615523, 0.0167811785201038, -0.0107774568771265, -0.0246096693073688, 0.0118032820211316, 0.0207344164662001]| 12.1445198059082031|      0.00390625|[4730, 320, 0, 80]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      41|[1.4589529719406358, 0.1263076683469924, 0.3501799493756116, 1.947494986078818, -0.0209634145646017, 0.0163499167214282, 0.0459942089264412, -0.0099633639041086, -0.0026804197309787, -0.0008994898897807, 6.18807831211e-05, -0.0142544270412463, 0.011525786919552, -0.0090350516281624, -0.0076424237825079, -0.0014742649246359, 0.02457385616058, 0.0169997083252498, -0.0108028506394758, -0.0247557062695028, 0.0116379809026102, 0.020730231500022]| 12.1445121765136719|      0.00781250|[4848, 328, 0, 82]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      42|[1.4589529719406358, 0.1263076683469924, 0.3501799493756116, 1.947494986078818, -0.0209634145646017, 0.0163499167214282, 0.0459942089264412, -0.0099633639041086, -0.0026804197309787, -0.0008994898897807, 6.18807831211e-05, -0.0142544270412463, 0.011525786919552, -0.0090350516281624, -0.0076424237825079, -0.0014742649246359, 0.02457385616058, 0.0169997083252498, -0.0108028506394758, -0.0247557062695028, 0.0116379809026102, 0.020730231500022]| 12.1445121765136719|      0.00390625|[4967, 336, 0, 84]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      43|[1.456296363279913, 0.1253020935353307, 0.3508655148203647, 1.9499818109681, -0.0209217022375664, 0.0166326048179353, 0.0460472994109184, -0.0099375168474645, -0.0023326106331235, -0.0006782423509244, 2.24357556928e-05, -0.0140214680483475, 0.011663852398615, -0.0089866439225491, -0.0075730636981742, -0.0013282512928025, 0.0243563282124486, 0.0168477949028502, -0.0107047617841493, -0.0244768945025591, 0.011776410306883, 0.0207502758855283]| 12.1445045471191406|      0.00781250|[5085, 344, 0, 86]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      44|[1.456296363279913, 0.1253020935353307, 0.3508655148203647, 1.9499818109681, -0.0209217022375664, 0.0166326048179353, 0.0460472994109184, -0.0099375168474645, -0.0023326106331235, -0.0006782423509244, 2.24357556928e-05, -0.0140214680483475, 0.011663852398615, -0.0089866439225491, -0.0075730636981742, -0.0013282512928025, 0.0243563282124486, 0.0168477949028502, -0.0107047617841493, -0.0244768945025591, 0.011776410306883, 0.0207502758855283]| 12.1445045471191406|      0.00390625|[5203, 352, 0, 88]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      45|[1.453446517655352, 0.123987636696679, 0.3514918333055795, 1.9521131333270447, -0.0209551423554764, 0.016718167963089, 0.0457860935807451, -0.0099893431036664, -0.0024439004749749, -0.0007410424290393, 1.10721060961e-05, -0.0137301974939027, 0.0115110965447536, -0.0087394374764993, -0.0073436378245323, -0.0013377181190604, 0.0245822945967126, 0.0169408692759556, -0.0107565313886613, -0.0244185177144767, 0.0118704277881634, 0.0204637631208275]| 12.1444969177246094|      0.00781250|[5321, 360, 0, 90]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
