k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 1.0, 1.0, 1.0, 1.0]                                                  |564.8131740000001173|      1.00000000|[0, 0, 0, 0]                                                               | 
      13|[0.8329520733068372, 0.701706362897579, 2.178927669024792, 0.6956656877591882, 1.3307892727947146, 0.066293342801002]|119.6135787963867188|      0.12500000|[417, 0, 0, 26]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      14|[0.8329520733068372, 0.701706362897579, 2.178927669024792, 0.6956656877591882, 1.3307892727947146, 0.066293342801002]|119.6135787963867188|      0.06250000|[449, 0, 0, 28]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      15|[0.8030719110985561, 0.6978303443514718, 2.1937125533246458, 0.7203714499524168, 1.30970050021475, 0.1078228331470097]|116.6252365112304688|      0.12500000|[481, 0, 0, 30]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      16|[0.8030719110985561, 0.6978303443514718, 2.1937125533246458, 0.7203714499524168, 1.30970050021475, 0.1078228331470097]|116.6252365112304688|      0.06250000|[513, 0, 0, 32]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      17|[0.7734137317462861, 0.7379300836629146, 2.2214534717962575, 0.7375222635769894, 1.3245296118372414, 0.0962020849990991]|115.2786560058593750|      0.12500000|[545, 0, 0, 34]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      18|[0.7734137317462861, 0.7379300836629146, 2.2214534717962575, 0.7375222635769894, 1.3245296118372414, 0.0962020849990991]|115.2786560058593750|      0.06250000|[577, 0, 0, 36]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      19|[0.7539656085756997, 0.700587125140889, 2.2390573829186136, 0.766098947508829, 1.2954341843365584, 0.108869188108035]|112.6130447387695312|      0.12500000|[609, 0, 0, 38]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      20|[0.7539656085756997, 0.700587125140889, 2.2390573829186136, 0.766098947508829, 1.2954341843365584, 0.108869188108035]|112.6130447387695312|      0.06250000|[641, 0, 0, 40]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      21|[0.7406188428693053, 0.7343314186465568, 2.2584389677895067, 0.8041146695698198, 1.3167146837608876, 0.1266381466961728]|110.3917160034179688|      0.12500000|[673, 0, 0, 42]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      22|[0.6965220437711551, 0.8070944468193842, 2.2799378132262285, 0.8359495220917403, 1.2987873647142947, 0.2078105994250074]|108.8145980834960938|      0.25000000|[705, 0, 0, 44]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      23|[0.6965220437711551, 0.8070944468193842, 2.2799378132262285, 0.8359495220917403, 1.2987873647142947, 0.2078105994250074]|108.8145980834960938|      0.12500000|[737, 0, 0, 46]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      24|[0.6725806291938451, 0.7367108030203133, 2.31172028415409, 0.8615467856879993, 1.2266545376751696, 0.264638948468859]|104.0052719116210938|      0.25000000|[769, 0, 0, 48]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      25|[0.6725806291938451, 0.7367108030203133, 2.31172028415409, 0.8615467856879993, 1.2266545376751696, 0.264638948468859]|104.0052719116210938|      0.12500000|[801, 0, 0, 50]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      26|[0.6725806291938451, 0.7367108030203133, 2.31172028415409, 0.8615467856879993, 1.2266545376751696, 0.264638948468859]|104.0052719116210938|      0.06250000|[833, 0, 0, 52]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      27|[0.6648909792691436, 0.7690901334939279, 2.338947543980289, 0.8781909630616445, 1.2651468825514902, 0.2819214630413874]|100.8859100341796875|      0.12500000|[865, 0, 0, 54]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      28|[0.6648909792691436, 0.7690901334939279, 2.338947543980289, 0.8781909630616445, 1.2651468825514902, 0.2819214630413874]|100.8859100341796875|      0.06250000|[897, 0, 0, 56]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      29|[0.6271569274930759, 0.7584887465532624, 2.346119238744474, 0.9128488117325619, 1.2543956396105578, 0.313572893126512]| 99.1268997192382812|      0.12500000|[929, 0, 0, 58]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      30|[0.6266539136739466, 0.7281318941379077, 2.445506048763242, 0.9730404452255546, 1.246288877795662, 0.3472881441732598]| 93.6926574707031250|      0.25000000|[961, 0, 0, 60]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
