k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 1.0, 0.05, 15.1595, 8.0, 13072.9]                                    | 30.7278160680306662|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 1.0, 0.05, 15.1595, 8.0, 13072.9]                                    | 30.7278160680306662|      0.50000000|[15, 2, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=2
      18|[1.0769707741e-06, 1.50188805184e-05, 1.0000024083598507, 0.0500002027421297, 15.159499920465722, 8.000000490735868, 13072.899999875273]| 27.9053702311608021|      0.00001526|[270, 36, 18, 36]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      19|[1.0769707741e-06, 1.50188805184e-05, 1.0000024083598507, 0.0500002027421297, 15.159499920465722, 8.000000490735868, 13072.899999875273]| 27.9053702311608021|      0.00000763|[285, 38, 19, 38]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      20|[1.0769707741e-06, 1.50188805184e-05, 1.0000024083598507, 0.0500002027421297, 15.159499920465722, 8.000000490735868, 13072.899999875273]| 27.9053702311608021|      0.00000381|[300, 40, 20, 40]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      21|[2.1383865133e-06, 1.69334021832e-05, 0.9999999026375728, 0.0500004946409855, 15.159500852894515, 8.000002052385698, 13072.899999578802]| 27.8888064134319151|      0.00000763|[315, 42, 21, 42]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      22|[2.1383865133e-06, 1.69334021832e-05, 0.9999999026375728, 0.0500004946409855, 15.159500852894515, 8.000002052385698, 13072.899999578802]| 27.8888064134319151|      0.00000381|[330, 44, 22, 44]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      23|[2.1383865133e-06, 1.69334021832e-05, 0.9999999026375728, 0.0500004946409855, 15.159500852894515, 8.000002052385698, 13072.899999578802]| 27.8888064134319151|      0.00000191|[345, 46, 23, 46]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      24|[2.1383865133e-06, 1.69334021832e-05, 0.9999999026375728, 0.0500004946409855, 15.159500852894515, 8.000002052385698, 13072.899999578802]| 27.8888064134319151|      0.00000095|[360, 48, 24, 48]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      25|[1.914767331e-06, 1.61004545104e-05, 0.9999996829014742, 0.0500006887194661, 15.159500672866429, 8.000001867819561, 13072.899999693964]| 27.8864713601956922|      0.00000191|[375, 50, 25, 50]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      26|[1.914767331e-06, 1.61004545104e-05, 0.9999996829014742, 0.0500006887194661, 15.159500672866429, 8.000001867819561, 13072.899999693964]| 27.8864713601956922|      0.00000095|[390, 52, 26, 52]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      27|[2.4492207211e-06, 1.6286719387e-05, 0.9999996670414548, 0.0500011599035622, 15.159500922315676, 8.000001392269898, 13072.89999997418]| 27.8857141769673511|      0.00000191|[405, 54, 27, 54]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      28|[2.4492207211e-06, 1.6286719387e-05, 0.9999996670414548, 0.0500011599035622, 15.159500922315676, 8.000001392269898, 13072.89999997418]| 27.8857141769673511|      0.00000095|[420, 56, 28, 56]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      29|[2.4492207211e-06, 1.6286719387e-05, 0.9999996670414548, 0.0500011599035622, 15.159500922315676, 8.000001392269898, 13072.89999997418]| 27.8857141769673511|      0.00000048|[435, 58, 29, 58]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      30|[2.4492207211e-06, 1.6286719387e-05, 0.9999996670414548, 0.0500011599035622, 15.159500922315676, 8.000001392269898, 13072.89999997418]| 27.8857141769673511|      0.00000024|[450, 60, 30, 60]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      31|[2.4492207211e-06, 1.6286719387e-05, 0.9999996670414548, 0.0500011599035622, 15.159500922315676, 8.000001392269898, 13072.89999997418]| 27.8857141769673511|      0.00000012|[465, 62, 31, 62]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      32|[2.4433532624e-06, 1.63988051398e-05, 0.9999996442211015, 0.0500011583987309, 15.159500946658213, 8.000001411628398, 13072.899999963096]| 27.8856149158431634|      0.00000024|[480, 64, 32, 64]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      33|[2.4433532624e-06, 1.63988051398e-05, 0.9999996442211015, 0.0500011583987309, 15.159500946658213, 8.000001411628398, 13072.899999963096]| 27.8856149158431634|      0.00000012|[495, 66, 33, 66]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      34|[2.4433532624e-06, 1.63988051398e-05, 0.9999996442211015, 0.0500011583987309, 15.159500946658213, 8.000001411628398, 13072.899999963096]| 27.8856149158431634|      0.00000006|[510, 68, 34, 68]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      35|[2.4433532624e-06, 1.63988051398e-05, 0.9999996442211015, 0.0500011583987309, 15.159500946658213, 8.000001411628398, 13072.899999963096]| 27.8856149158431634|      0.00000003|[525, 70, 35, 70]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
