k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.2, 0.3, 5.6, 5.5, 6.5, 7.6]                                                  |269.7504728856305292|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.4167583987574993, 0.532143961410428, 5.217727385288244, 5.735456389080276, 6.185303481154624, 7.778985511070238]|169.2611373016674463|      2.00000000|[16, 1, 1, 2]                                                              |  | used linear model with 17 points | iterate success | actual_k=1
      12|[-0.9315665180630806, 3.796564660702841, 1.9723483438668215, 5.678553752121055, 1.7144963987616317, 6.9729491484142105]|  2.2411467769635522|      1.00000000|[192, 12, 12, 24]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      13|[-0.9315665180630806, 3.796564660702841, 1.9723483438668215, 5.678553752121055, 1.7144963987616317, 6.9729491484142105]|  2.2411467769635522|      0.50000000|[208, 13, 13, 26]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      14|[-0.5272848069690637, 3.8386745884701865, 2.1049669489806475, 5.520501152157443, 1.7750885101056504, 6.776624597418666]|  1.6895295883559602|      1.00000000|[224, 14, 14, 28]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      15|[-0.5272848069690637, 3.8386745884701865, 2.1049669489806475, 5.520501152157443, 1.7750885101056504, 6.776624597418666]|  1.6895295883559602|      0.50000000|[240, 15, 15, 30]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      16|[-0.5272848069690637, 3.8386745884701865, 2.1049669489806475, 5.520501152157443, 1.7750885101056504, 6.776624597418666]|  1.6895295883559602|      0.25000000|[256, 16, 16, 32]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      17|[-0.6483865354118973, 3.858361380085358, 1.9335673806101044, 5.463184055454614, 1.6597308097704042, 6.738201414763235]|  1.4360101400014760|      0.50000000|[272, 17, 17, 34]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      18|[-0.7102227560818309, 4.188642298485212, 2.094737155160401, 5.328335945747315, 1.7502133693335817, 6.447093197344216]|  1.2414507519723632|      1.00000000|[288, 18, 18, 36]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      19|[-0.7102227560818309, 4.188642298485212, 2.094737155160401, 5.328335945747315, 1.7502133693335817, 6.447093197344216]|  1.2414507519723632|      0.50000000|[304, 19, 19, 38]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      20|[-0.4285120869926083, 4.36800817165784, 2.0364681688415613, 5.006645482347655, 1.5970557061184885, 6.356928438974316]|  1.0425557337418876|      1.00000000|[320, 20, 20, 40]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      21|[-0.4285120869926083, 4.36800817165784, 2.0364681688415613, 5.006645482347655, 1.5970557061184885, 6.356928438974316]|  1.0425557337418876|      0.50000000|[336, 21, 21, 42]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      22|[-0.4285120869926083, 4.36800817165784, 2.0364681688415613, 5.006645482347655, 1.5970557061184885, 6.356928438974316]|  1.0425557337418876|      0.25000000|[352, 22, 22, 44]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      23|[-0.5638646305907128, 4.282845228203209, 1.9252423452796863, 4.955289363472018, 1.4551588592856823, 6.314695607082671]|  0.7819374372386713|      0.50000000|[368, 23, 23, 46]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      24|[-0.58443220435661, 4.279844193504691, 2.095256252019407, 4.836622788862602, 1.3514524262773284, 5.872172771470347]|  0.5858448516177550|      1.00000000|[384, 24, 24, 48]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      25|[-0.58443220435661, 4.279844193504691, 2.095256252019407, 4.836622788862602, 1.3514524262773284, 5.872172771470347]|  0.5858448516177550|      0.50000000|[400, 25, 25, 50]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      26|[-0.6086499554213279, 4.301217248133505, 2.329422382791487, 4.598437872955057, 1.0152099625946795, 6.028159526418237]|  0.4129517262001915|      1.00000000|[416, 26, 26, 52]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      27|[-0.6086499554213279, 4.301217248133505, 2.329422382791487, 4.598437872955057, 1.0152099625946795, 6.028159526418237]|  0.4129517262001915|      0.50000000|[432, 27, 27, 54]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      28|[-0.6086499554213279, 4.301217248133505, 2.329422382791487, 4.598437872955057, 1.0152099625946795, 6.028159526418237]|  0.4129517262001915|      0.25000000|[448, 28, 28, 56]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      29|[-0.6086499554213279, 4.301217248133505, 2.329422382791487, 4.598437872955057, 1.0152099625946795, 6.028159526418237]|  0.4129517262001915|      0.12500000|[464, 29, 29, 58]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      30|[-0.595637911093032, 4.307004061528454, 2.388404792847575, 4.513545302799475, 0.955178634848113, 5.994502936893007]|  0.3456313512711437|      0.25000000|[480, 30, 30, 60]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
