k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 1.0, 0.05, 15.1595, 8.0, 13072.9]                                    | 30.7278160680306662|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 1.0, 0.05, 15.1595, 8.0, 13072.9]                                    | 30.7278160680306662|      0.50000000|[16, 1, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=1
      26|[-5.465673346e-07, 1.61259223621e-05, 1.0000017654464564, 0.0500000209932801, 15.159501010359392, 8.000000001862348, 13072.899999382988]| 27.8863319242066439|      0.00000095|[416, 26, 26, 52]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      27|[-5.465673346e-07, 1.61259223621e-05, 1.0000017654464564, 0.0500000209932801, 15.159501010359392, 8.000000001862348, 13072.899999382988]| 27.8863319242066439|      0.00000048|[432, 27, 27, 54]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      28|[-5.317936643e-07, 1.6583822645e-05, 1.0000018128815897, 0.0500000813985773, 15.159501032178392, 7.999999930494045, 13072.89999946054]| 27.8860410687830900|      0.00000095|[448, 28, 28, 56]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      29|[-5.317936643e-07, 1.6583822645e-05, 1.0000018128815897, 0.0500000813985773, 15.159501032178392, 7.999999930494045, 13072.89999946054]| 27.8860410687830900|      0.00000048|[464, 29, 29, 58]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      30|[-5.317936643e-07, 1.6583822645e-05, 1.0000018128815897, 0.0500000813985773, 15.159501032178392, 7.999999930494045, 13072.89999946054]| 27.8860410687830900|      0.00000024|[480, 30, 30, 60]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      31|[-5.4476125e-07, 1.63517915215e-05, 1.0000018118225484, 0.0500000834781613, 15.15950104209427, 7.999999969253141, 13072.899999425457]| 27.8856333470168529|      0.00000048|[496, 31, 31, 62]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      32|[-5.4476125e-07, 1.63517915215e-05, 1.0000018118225484, 0.0500000834781613, 15.15950104209427, 7.999999969253141, 13072.899999425457]| 27.8856333470168529|      0.00000024|[512, 32, 32, 64]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      33|[-5.4476125e-07, 1.63517915215e-05, 1.0000018118225484, 0.0500000834781613, 15.15950104209427, 7.999999969253141, 13072.899999425457]| 27.8856333470168529|      0.00000012|[528, 33, 33, 66]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      34|[-5.4476125e-07, 1.63517915215e-05, 1.0000018118225484, 0.0500000834781613, 15.15950104209427, 7.999999969253141, 13072.899999425457]| 27.8856333470168529|      0.00000006|[544, 34, 34, 68]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      35|[-5.414933858e-07, 1.64104862769e-05, 1.0000018163775821, 0.0500000764541103, 15.159501047139553, 7.999999968082154, 13072.899999425237]| 27.8856288260299330|      0.00000012|[560, 35, 35, 70]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
