k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1000.0, 1000.0, 400.0, 40.0, 0.7, 0.3, 0.03]                                   |4528124.6035751951858401|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1000.0, 1000.0, 400.0, 40.0, 0.7, 0.3, 0.03]                                   |4528124.6035751951858401|      0.50000000|[16, 1, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=1
      12|[999.9543687973897, 1000.0066223387196, 400.03129426463994, 40.03206233393613, 0.6907315191242934, 0.3149479164726944, -0.0650849318892112]|1448880.6541391885839403|      0.06250000|[192, 12, 12, 24]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      13|[999.9443486059354, 1000.0048497321285, 400.0265059731807, 40.05100875069565, 0.7288436474454955, 0.280821780809579, -0.0367356510253524]|1326277.0044443223159760|      0.12500000|[208, 13, 13, 26]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      14|[999.9443486059354, 1000.0048497321285, 400.0265059731807, 40.05100875069565, 0.7288436474454955, 0.280821780809579, -0.0367356510253524]|1326277.0044443223159760|      0.06250000|[224, 14, 14, 28]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      15|[999.9443486059354, 1000.0048497321285, 400.0265059731807, 40.05100875069565, 0.7288436474454955, 0.280821780809579, -0.0367356510253524]|1326277.0044443223159760|      0.03125000|[240, 15, 15, 30]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      16|[999.9495299707918, 1000.0069579575281, 400.0317726600251, 40.055217604493414, 0.7332942343404175, 0.2885394035012368, -0.0653791403302688]|1284876.3138276890385896|      0.06250000|[256, 16, 16, 32]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      17|[999.9495299707918, 1000.0069579575281, 400.0317726600251, 40.055217604493414, 0.7332942343404175, 0.2885394035012368, -0.0653791403302688]|1284876.3138276890385896|      0.03125000|[272, 17, 17, 34]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      18|[999.9611491037967, 1000.0131819148845, 400.03314433476197, 40.050242713916916, 0.754361899275966, 0.2790555049267351, -0.0498099805199682]|1231126.1129389344714582|      0.06250000|[288, 18, 18, 36]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      19|[999.9611491037967, 1000.0131819148845, 400.03314433476197, 40.050242713916916, 0.754361899275966, 0.2790555049267351, -0.0498099805199682]|1231126.1129389344714582|      0.03125000|[304, 19, 19, 38]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      20|[999.9611491037967, 1000.0131819148845, 400.03314433476197, 40.050242713916916, 0.754361899275966, 0.2790555049267351, -0.0498099805199682]|1231126.1129389344714582|      0.01562500|[320, 20, 20, 40]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      21|[999.9590507287924, 1000.0127550088904, 400.03255183882027, 40.05102936722769, 0.7602349478733286, 0.2787713876638637, -0.064093253999626]|1204976.0786890871822834|      0.03125000|[336, 21, 21, 42]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      22|[999.9744536618202, 1000.0045044162358, 400.0378827896893, 40.035708268244655, 0.777497475627933, 0.2845888712518105, -0.0728251944481882]|1182783.4210042732302099|      0.06250000|[352, 22, 22, 44]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      23|[999.9744536618202, 1000.0045044162358, 400.0378827896893, 40.035708268244655, 0.777497475627933, 0.2845888712518105, -0.0728251944481882]|1182783.4210042732302099|      0.03125000|[368, 23, 23, 46]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      24|[999.9736752272895, 1000.0031761860258, 400.0498691629554, 40.04097962768444, 0.7972607288456828, 0.2650035191687329, -0.0781693291589028]|1145930.6483057008590549|      0.06250000|[384, 24, 24, 48]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      25|[999.9736752272895, 1000.0031761860258, 400.0498691629554, 40.04097962768444, 0.7972607288456828, 0.2650035191687329, -0.0781693291589028]|1145930.6483057008590549|      0.03125000|[400, 25, 25, 50]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      26|[999.9580020635359, 1000.0102636622532, 400.047492209688, 40.028107354571816, 0.8137864600292679, 0.278416208438444, -0.0706635465775882]|1106218.7702558869495988|      0.06250000|[416, 26, 26, 52]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      27|[999.9580020635359, 1000.0102636622532, 400.047492209688, 40.028107354571816, 0.8137864600292679, 0.278416208438444, -0.0706635465775882]|1106218.7702558869495988|      0.03125000|[432, 27, 27, 54]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      28|[999.9580020635359, 1000.0102636622532, 400.047492209688, 40.028107354571816, 0.8137864600292679, 0.278416208438444, -0.0706635465775882]|1106218.7702558869495988|      0.01562500|[448, 28, 28, 56]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      29|[999.9546788070714, 1000.0087381895819, 400.05272340150736, 40.02937425897942, 0.8225092231006269, 0.270642243094748, -0.0787430253484054]|1093310.5210227780044079|      0.03125000|[464, 29, 29, 58]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      30|[999.9385090360107, 999.9948366005698, 400.0438840880981, 40.029418808986804, 0.8418762151479046, 0.26258386128394, -0.0806648687765737]|1072962.9218601642642170|      0.06250000|[480, 30, 30, 60]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      31|[999.9385090360107, 999.9948366005698, 400.0438840880981, 40.029418808986804, 0.8418762151479046, 0.26258386128394, -0.0806648687765737]|1072962.9218601642642170|      0.03125000|[496, 31, 31, 62]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      32|[999.9385090360107, 999.9948366005698, 400.0438840880981, 40.029418808986804, 0.8418762151479046, 0.26258386128394, -0.0806648687765737]|1072962.9218601642642170|      0.01562500|[512, 32, 32, 64]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      33|[999.9382031433615, 999.9943338152715, 400.0409399761753, 40.026206440765975, 0.8536631167043047, 0.2718149929683424, -0.0814786971097173]|1053546.8325492560397834|      0.03125000|[528, 33, 33, 66]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      34|[999.9382031433615, 999.9943338152715, 400.0409399761753, 40.026206440765975, 0.8536631167043047, 0.2718149929683424, -0.0814786971097173]|1053546.8325492560397834|      0.01562500|[544, 34, 34, 68]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      35|[999.9351545257704, 999.9987066795508, 400.0383739413978, 40.02495068275775, 0.8640279477359044, 0.2734602953109799, -0.0913491788107944]|1045539.6591663460712880|      0.03125000|[560, 35, 35, 70]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
