k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]                              | 51.0855557048649089|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]                              | 51.0855557048649089|      0.50000000|[13, 4, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=4
      22|[0.2510928787449829, -0.2625278521653768, 0.32905050530935, 0.3355471227007578, 0.3360785296698217, 0.3373435211031125, 0.9320988222597891, 0.9368316255262599, 0.8513308359484645, 0.9692158888318948]|  4.4253873265037784|      0.01562500|[286, 88, 22, 44]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      23|[0.2451506165828853, -0.2606152564843431, 0.3346481075092063, 0.3421328924257607, 0.3382087446964828, 0.3357510722881499, 0.9246754826946169, 0.941775318278372, 0.8550657226876449, 0.9637480324576416]|  4.2471461367947638|      0.03125000|[299, 92, 23, 46]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      24|[0.2451506165828853, -0.2606152564843431, 0.3346481075092063, 0.3421328924257607, 0.3382087446964828, 0.3357510722881499, 0.9246754826946169, 0.941775318278372, 0.8550657226876449, 0.9637480324576416]|  4.2471461367947638|      0.01562500|[312, 96, 24, 48]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      25|[0.2366020488824108, -0.2571928450686375, 0.3416091804038305, 0.3432959785870393, 0.3419383451418394, 0.3443335486325154, 0.923533425552316, 0.9421774624602037, 0.858449123179137, 0.9607383518964302]|  4.1250752504280914|      0.03125000|[325, 100, 25, 50]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      26|[0.2366020488824108, -0.2571928450686375, 0.3416091804038305, 0.3432959785870393, 0.3419383451418394, 0.3443335486325154, 0.923533425552316, 0.9421774624602037, 0.858449123179137, 0.9607383518964302]|  4.1250752504280914|      0.01562500|[338, 104, 26, 52]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      27|[0.2366020488824108, -0.2571928450686375, 0.3416091804038305, 0.3432959785870393, 0.3419383451418394, 0.3443335486325154, 0.923533425552316, 0.9421774624602037, 0.858449123179137, 0.9607383518964302]|  4.1250752504280914|      0.00781250|[351, 108, 27, 54]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      28|[0.2366020488824108, -0.2571928450686375, 0.3416091804038305, 0.3432959785870393, 0.3419383451418394, 0.3443335486325154, 0.923533425552316, 0.9421774624602037, 0.858449123179137, 0.9607383518964302]|  4.1250752504280914|      0.00390625|[364, 112, 28, 56]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      29|[0.2356364384611302, -0.2597136391277768, 0.3435078327253159, 0.3423098368876486, 0.3417735557838195, 0.3437933957936928, 0.922968550011381, 0.9421762492386923, 0.8585942004304485, 0.9590843951497898]|  4.1114936899771957|      0.00781250|[377, 116, 29, 58]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      30|[0.2356364384611302, -0.2597136391277768, 0.3435078327253159, 0.3423098368876486, 0.3417735557838195, 0.3437933957936928, 0.922968550011381, 0.9421762492386923, 0.8585942004304485, 0.9590843951497898]|  4.1114936899771957|      0.00390625|[390, 120, 30, 60]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      31|[0.2337238091764154, -0.259324380977976, 0.3424426772304471, 0.3415148810217949, 0.3410747273316277, 0.3433263497449059, 0.92403487578952, 0.9406385094895311, 0.8577130390679869, 0.956916914457278]|  4.0998733390275328|      0.00781250|[403, 124, 31, 62]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      32|[0.2337238091764154, -0.259324380977976, 0.3424426772304471, 0.3415148810217949, 0.3410747273316277, 0.3433263497449059, 0.92403487578952, 0.9406385094895311, 0.8577130390679869, 0.956916914457278]|  4.0998733390275328|      0.00390625|[416, 128, 32, 64]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      33|[0.2331690446858708, -0.2591713854030395, 0.3433095037297073, 0.3409122653440992, 0.3423341131505735, 0.3413008775751338, 0.9228409475958586, 0.9395433185249196, 0.856981962437799, 0.9546886611120589]|  4.0943260700861277|      0.00781250|[429, 132, 33, 66]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      34|[0.2331690446858708, -0.2591713854030395, 0.3433095037297073, 0.3409122653440992, 0.3423341131505735, 0.3413008775751338, 0.9228409475958586, 0.9395433185249196, 0.856981962437799, 0.9546886611120589]|  4.0943260700861277|      0.00390625|[442, 136, 34, 68]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      35|[0.2331690446858708, -0.2591713854030395, 0.3433095037297073, 0.3409122653440992, 0.3423341131505735, 0.3413008775751338, 0.9228409475958586, 0.9395433185249196, 0.856981962437799, 0.9546886611120589]|  4.0943260700861277|      0.00195312|[455, 140, 35, 70]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      36|[0.232748239707331, -0.258843828204386, 0.3422609884561515, 0.3416370691334789, 0.3420596343083854, 0.3416329462167757, 0.9235986284794363, 0.9396674644211416, 0.8575540419718058, 0.9537924322519988]|  4.0899535802016942|      0.00390625|[468, 144, 36, 72]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      37|[0.232748239707331, -0.258843828204386, 0.3422609884561515, 0.3416370691334789, 0.3420596343083854, 0.3416329462167757, 0.9235986284794363, 0.9396674644211416, 0.8575540419718058, 0.9537924322519988]|  4.0899535802016942|      0.00195312|[481, 148, 37, 74]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      38|[0.2322652217519822, -0.2596002977966965, 0.342430121222726, 0.3409540292652972, 0.3421030393987633, 0.3413484724220417, 0.922343934846582, 0.939547055911721, 0.8574108196109999, 0.9528858347590461]|  4.0885632366528997|      0.00390625|[494, 152, 38, 76]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      39|[0.2324033241270006, -0.2577345671320919, 0.3413025936936892, 0.3414439023425166, 0.3418443149625552, 0.3420454677896533, 0.9236141554350086, 0.9389779440062649, 0.8579935650504368, 0.9501622727356279]|  4.0852919959217928|      0.00781250|[507, 156, 39, 78]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      40|[0.2324033241270006, -0.2577345671320919, 0.3413025936936892, 0.3414439023425166, 0.3418443149625552, 0.3420454677896533, 0.9236141554350086, 0.9389779440062649, 0.8579935650504368, 0.9501622727356279]|  4.0852919959217928|      0.00390625|[520, 160, 40, 80]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      41|[0.2324033241270006, -0.2577345671320919, 0.3413025936936892, 0.3414439023425166, 0.3418443149625552, 0.3420454677896533, 0.9236141554350086, 0.9389779440062649, 0.8579935650504368, 0.9501622727356279]|  4.0852919959217928|      0.00195312|[533, 164, 41, 82]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      42|[0.2323680447306851, -0.2590361028408776, 0.3412540142723449, 0.3413945960728305, 0.3419857347876505, 0.3412391909502945, 0.9231506546348791, 0.938284015201802, 0.8586641813521575, 0.9496159321367027]|  4.0809260489247574|      0.00390625|[546, 168, 42, 84]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      43|[0.2323680447306851, -0.2590361028408776, 0.3412540142723449, 0.3413945960728305, 0.3419857347876505, 0.3412391909502945, 0.9231506546348791, 0.938284015201802, 0.8586641813521575, 0.9496159321367027]|  4.0809260489247574|      0.00195312|[559, 172, 43, 86]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      44|[0.2314506760363294, -0.2595579727394446, 0.342038970815778, 0.3416559861441729, 0.3416970681374279, 0.3419979070087667, 0.9227269332635623, 0.938033199236302, 0.8597191627510262, 0.9495724635804552]|  4.0787936434234791|      0.00390625|[572, 176, 44, 88]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      45|[0.2320318900366065, -0.2588569169676035, 0.3417178573690016, 0.3413734831982701, 0.3437561783506074, 0.341857449200926, 0.9212172114007, 0.9371107250699257, 0.8621275988144192, 0.9485447806697701]|  4.0769988861173854|      0.00781250|[585, 180, 45, 90]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      46|[0.2320318900366065, -0.2588569169676035, 0.3417178573690016, 0.3413734831982701, 0.3437561783506074, 0.341857449200926, 0.9212172114007, 0.9371107250699257, 0.8621275988144192, 0.9485447806697701]|  4.0769988861173854|      0.00390625|[598, 184, 46, 92]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      47|[0.2320318900366065, -0.2588569169676035, 0.3417178573690016, 0.3413734831982701, 0.3437561783506074, 0.341857449200926, 0.9212172114007, 0.9371107250699257, 0.8621275988144192, 0.9485447806697701]|  4.0769988861173854|      0.00195312|[611, 188, 47, 94]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      48|[0.2318465669637565, -0.2590193698049451, 0.3426494027982841, 0.3414951793163902, 0.3431678976949157, 0.3422567097342588, 0.9210422819529098, 0.9366929735685975, 0.8631056742939742, 0.9474474459476636]|  4.0733456413855702|      0.00390625|[624, 192, 48, 96]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      49|[0.2319898415745797, -0.25876487266218, 0.3408524595554043, 0.341745207070024, 0.3416759546541825, 0.3414813396832758, 0.9208465429272871, 0.9357294849102061, 0.8614054415686919, 0.9451676508860135]|  4.0709139488727359|      0.00781250|[637, 196, 49, 98]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      50|[0.2319898415745797, -0.25876487266218, 0.3408524595554043, 0.341745207070024, 0.3416759546541825, 0.3414813396832758, 0.9208465429272871, 0.9357294849102061, 0.8614054415686919, 0.9451676508860135]|  4.0709139488727359|      0.00390625|[650, 200, 50, 100]                                                        |  | used linear model with 17 points | iterate failure | actual_k=4
