k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[120.0, 0.09203, 0.908, 110.0, 0.1819, 0.8181, 100.0, 0.284, 0.716, 88.0, 0.3051, 0.6949, 86.0, 0.3566, 0.6434, 84.0, 0.468, 0.532, 80.0, 0.6579, 0.3421, 76.0, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|4345.0997658534724906|      1.00000000|[0, 0, 0, 0]                                                               | 
      16|[120.03565487887474, -0.0349910658766227, 0.8047062184095083, 109.92175776090404, 0.083324470790686, 0.7153005164254987, 100.01603707103547, 0.208283361492069, 0.6433568568898967, 87.95646148510794, 0.335947472377444, 0.6874709398148808, 85.98599336396684, 0.3509029146942529, 0.6351421056331146, 84.00648210846758, 0.4413263246202863, 0.4951702869611117, 79.84257854861366, 0.5510240683036971, 0.3203684086093698, 75.9669909829757, 0.8627079746919111, 0.1295223335725633, 886.4571887192582, 910.0492954824738, 922.5362608852047, 926.3964608105475, 935.4642140052639, 952.8577069311008, 975.8154692213643]|235.1063690185546875|      0.06250000|[594, 84, 5, 47]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      17|[120.03565487887474, -0.0349910658766227, 0.8047062184095083, 109.92175776090404, 0.083324470790686, 0.7153005164254987, 100.01603707103547, 0.208283361492069, 0.6433568568898967, 87.95646148510794, 0.335947472377444, 0.6874709398148808, 85.98599336396684, 0.3509029146942529, 0.6351421056331146, 84.00648210846758, 0.4413263246202863, 0.4951702869611117, 79.84257854861366, 0.5510240683036971, 0.3203684086093698, 75.9669909829757, 0.8627079746919111, 0.1295223335725633, 886.4571887192582, 910.0492954824738, 922.5362608852047, 926.3964608105475, 935.4642140052639, 952.8577069311008, 975.8154692213643]|235.1063690185546875|      0.03125000|[636, 90, 6, 51]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      18|[120.03468317073116, -0.0301111797946563, 0.8154014563026527, 109.91946434077153, 0.0711050915092476, 0.715015305829661, 100.0262430487895, 0.2089383595370337, 0.6361012542253524, 87.9474617884302, 0.3384685296470385, 0.6892820032238951, 85.99182998959277, 0.3574317305509577, 0.630251921823485, 84.0112029203976, 0.4376147721547352, 0.4887253545400955, 79.84433412092424, 0.5558860257817562, 0.30972949514603, 75.97192257404978, 0.8575731623337344, 0.1328253734172768, 886.4573890343979, 910.051683432488, 922.5359950476662, 926.3964207866087, 935.459323466595, 952.8530867250096, 975.8174967027751]|214.9611663818359375|      0.06250000|[665, 94, 6, 53]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      19|[120.03468317073116, -0.0301111797946563, 0.8154014563026527, 109.91946434077153, 0.0711050915092476, 0.715015305829661, 100.0262430487895, 0.2089383595370337, 0.6361012542253524, 87.9474617884302, 0.3384685296470385, 0.6892820032238951, 85.99182998959277, 0.3574317305509577, 0.630251921823485, 84.0112029203976, 0.4376147721547352, 0.4887253545400955, 79.84433412092424, 0.5558860257817562, 0.30972949514603, 75.97192257404978, 0.8575731623337344, 0.1328253734172768, 886.4573890343979, 910.051683432488, 922.5359950476662, 926.3964207866087, 935.459323466595, 952.8530867250096, 975.8174967027751]|214.9611663818359375|      0.03125000|[707, 100, 6, 56]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      20|[120.04126631171046, -0.035639048195384, 0.8047187217625861, 109.92137641482589, 0.0762736551324849, 0.7205022926842903, 100.01845413267078, 0.2090951198060668, 0.6419230600908215, 87.95370239434936, 0.3363830219243077, 0.6837484217712325, 85.99586604020026, 0.3620223064765254, 0.6279199775215926, 84.00935956868535, 0.4293615988910459, 0.4849175614965507, 79.84735102314578, 0.5546134925946558, 0.3051833807543324, 75.96640757759069, 0.8481683285421873, 0.1361876272221482, 886.462888495121, 910.0632002217218, 922.5331534636149, 926.3974676400437, 935.4567338019958, 952.8621077056763, 975.8205069548898]|200.2891693115234375|      0.06250000|[735, 104, 6, 58]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
      21|[120.04126631171046, -0.035639048195384, 0.8047187217625861, 109.92137641482589, 0.0762736551324849, 0.7205022926842903, 100.01845413267078, 0.2090951198060668, 0.6419230600908215, 87.95370239434936, 0.3363830219243077, 0.6837484217712325, 85.99586604020026, 0.3620223064765254, 0.6279199775215926, 84.00935956868535, 0.4293615988910459, 0.4849175614965507, 79.84735102314578, 0.5546134925946558, 0.3051833807543324, 75.96640757759069, 0.8481683285421873, 0.1361876272221482, 886.462888495121, 910.0632002217218, 922.5331534636149, 926.3974676400437, 935.4567338019958, 952.8621077056763, 975.8205069548898]|200.2891693115234375|      0.03125000|[777, 110, 6, 61]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      22|[120.04357321673724, -0.0360478061475394, 0.8107520788064139, 109.91620526780127, 0.0784601364014492, 0.7179261903911832, 100.01866318720984, 0.1948417626362259, 0.6410686076495791, 87.95898802513484, 0.3503563114648661, 0.6863838000040741, 86.0047349886922, 0.363548178521461, 0.627210661205661, 84.00851426215551, 0.4221088702769312, 0.4741683857259802, 79.84764338635809, 0.5573666825820861, 0.3064478864919257, 75.96588783565832, 0.8560413590744145, 0.1438130329914291, 886.465596470043, 910.0592042101314, 922.5288446027962, 926.4036326967532, 935.4552459859784, 952.862686312953, 975.8205816871526]|185.3327896787335760|      0.06250000|[805, 114, 7, 64]                                                          |  | trying linear partial model with 15 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=2
      23|[120.04357321673724, -0.0360478061475394, 0.8107520788064139, 109.91620526780127, 0.0784601364014492, 0.7179261903911832, 100.01866318720984, 0.1948417626362259, 0.6410686076495791, 87.95898802513484, 0.3503563114648661, 0.6863838000040741, 86.0047349886922, 0.363548178521461, 0.627210661205661, 84.00851426215551, 0.4221088702769312, 0.4741683857259802, 79.84764338635809, 0.5573666825820861, 0.3064478864919257, 75.96588783565832, 0.8560413590744145, 0.1438130329914291, 886.465596470043, 910.0592042101314, 922.5288446027962, 926.4036326967532, 935.4552459859784, 952.862686312953, 975.8205816871526]|185.3327896787335760|      0.03125000|[848, 120, 7, 67]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      24|[120.04357321673724, -0.0360478061475394, 0.8107520788064139, 109.91620526780127, 0.0784601364014492, 0.7179261903911832, 100.01866318720984, 0.1948417626362259, 0.6410686076495791, 87.95898802513484, 0.3503563114648661, 0.6863838000040741, 86.0047349886922, 0.363548178521461, 0.627210661205661, 84.00851426215551, 0.4221088702769312, 0.4741683857259802, 79.84764338635809, 0.5573666825820861, 0.3064478864919257, 75.96588783565832, 0.8560413590744145, 0.1438130329914291, 886.465596470043, 910.0592042101314, 922.5288446027962, 926.4036326967532, 935.4552459859784, 952.862686312953, 975.8205816871526]|185.3327896787335760|      0.01562500|[890, 126, 7, 70]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      25|[120.04532690130479, -0.0298367908657522, 0.8095060131738053, 109.91782518622485, 0.0791295698725433, 0.7165448088707663, 100.0157017656145, 0.1986002023612382, 0.6457765653879555, 87.9553818155374, 0.3492764982092639, 0.6886482806695287, 86.00587746423771, 0.3613301001873812, 0.6297229359085902, 84.006721786174, 0.4242046081066495, 0.4705204520669652, 79.84937500138948, 0.556073538306531, 0.3087438914308366, 75.95992441117403, 0.8544767040329184, 0.1408336535216997, 886.4658375130035, 910.0548909638323, 922.5318411303288, 926.4012604340857, 935.4531501560706, 952.8627210991829, 975.8224933523087]|175.6032409667968750|      0.03125000|[918, 130, 7, 72]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
      26|[120.04532690130479, -0.0298367908657522, 0.8095060131738053, 109.91782518622485, 0.0791295698725433, 0.7165448088707663, 100.0157017656145, 0.1986002023612382, 0.6457765653879555, 87.9553818155374, 0.3492764982092639, 0.6886482806695287, 86.00587746423771, 0.3613301001873812, 0.6297229359085902, 84.006721786174, 0.4242046081066495, 0.4705204520669652, 79.84937500138948, 0.556073538306531, 0.3087438914308366, 75.95992441117403, 0.8544767040329184, 0.1408336535216997, 886.4658375130035, 910.0548909638323, 922.5318411303288, 926.4012604340857, 935.4531501560706, 952.8627210991829, 975.8224933523087]|175.6032409667968750|      0.01562500|[960, 136, 7, 75]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      27|[120.04408047474166, -0.0348576007104262, 0.8101007181394123, 109.91793058709632, 0.0744195736295995, 0.7148489818904977, 100.01287533356201, 0.2041419712043461, 0.6477983369043974, 87.95794826926296, 0.3524238223259308, 0.6910512191854786, 86.00394994147511, 0.3611897111269712, 0.6302815255811985, 84.0089999871188, 0.4239092612263232, 0.4678542537623402, 79.84901104370938, 0.5603364048216617, 0.3025288121362237, 75.95753114389669, 0.8542459402604297, 0.1453147968987209, 886.4668274617907, 910.0577012293196, 922.5354993870075, 926.4019972278885, 935.45308866014, 952.8607877176454, 975.8235556210954]|166.6852722167968750|      0.03125000|[988, 140, 7, 77]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
      28|[120.04408047474166, -0.0348576007104262, 0.8101007181394123, 109.91793058709632, 0.0744195736295995, 0.7148489818904977, 100.01287533356201, 0.2041419712043461, 0.6477983369043974, 87.95794826926296, 0.3524238223259308, 0.6910512191854786, 86.00394994147511, 0.3611897111269712, 0.6302815255811985, 84.0089999871188, 0.4239092612263232, 0.4678542537623402, 79.84901104370938, 0.5603364048216617, 0.3025288121362237, 75.95753114389669, 0.8542459402604297, 0.1453147968987209, 886.4668274617907, 910.0577012293196, 922.5354993870075, 926.4019972278885, 935.45308866014, 952.8607877176454, 975.8235556210954]|166.6852722167968750|      0.01562500|[1030, 146, 7, 80]                                                         |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      29|[120.0413179871125, -0.0352357117627806, 0.808685233259367, 109.91767955122013, 0.072970882628333, 0.7161423846710484, 100.01222440160302, 0.1993837773174509, 0.6488363931994968, 87.95804065199611, 0.3514010475048194, 0.6950066455431401, 86.00239773696117, 0.3685102406232069, 0.6283956449325369, 84.01092376399554, 0.4239934258717816, 0.4651784292929014, 79.84451383971418, 0.5625457740437207, 0.3019016479573259, 75.95726621507566, 0.8497822916301221, 0.1481271396845124, 886.4631575838652, 910.0609075099251, 922.5341052666867, 926.4059125178135, 935.4523555981501, 952.8619420172879, 975.8187631117353]|161.2722473144531250|      0.03125000|[1058, 150, 7, 82]                                                         |  | trying linear partial model with 15 points | iterate success | actual_k=2
      30|[120.0413179871125, -0.0352357117627806, 0.808685233259367, 109.91767955122013, 0.072970882628333, 0.7161423846710484, 100.01222440160302, 0.1993837773174509, 0.6488363931994968, 87.95804065199611, 0.3514010475048194, 0.6950066455431401, 86.00239773696117, 0.3685102406232069, 0.6283956449325369, 84.01092376399554, 0.4239934258717816, 0.4651784292929014, 79.84451383971418, 0.5625457740437207, 0.3019016479573259, 75.95726621507566, 0.8497822916301221, 0.1481271396845124, 886.4631575838652, 910.0609075099251, 922.5341052666867, 926.4059125178135, 935.4523555981501, 952.8619420172879, 975.8187631117353]|161.2722473144531250|      0.01562500|[1100, 156, 7, 85]                                                         |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      31|[120.03865625846558, -0.0358433486267249, 0.809657604731256, 109.9174779144213, 0.0723008090617535, 0.7123141174651612, 100.00869389236982, 0.1956665483415828, 0.6492535604779127, 87.95982739403252, 0.3557142518205914, 0.6937246791564347, 86.00141878700092, 0.3714095516348025, 0.6269554050161832, 84.00793701492897, 0.4320146846056489, 0.4635822684696618, 79.84193790517007, 0.5608384114316024, 0.3049624498025925, 75.95682172604921, 0.8509886720533708, 0.1479803024324897, 886.4601708846515, 910.0662972579573, 922.5297179762306, 926.4037136232978, 935.451900344749, 952.8616579275638, 975.819482526375]|157.1378173828125000|      0.03125000|[1128, 160, 7, 87]                                                         |  | trying linear partial model with 15 points | iterate success | actual_k=2
      32|[120.03865625846558, -0.0358433486267249, 0.809657604731256, 109.9174779144213, 0.0723008090617535, 0.7123141174651612, 100.00869389236982, 0.1956665483415828, 0.6492535604779127, 87.95982739403252, 0.3557142518205914, 0.6937246791564347, 86.00141878700092, 0.3714095516348025, 0.6269554050161832, 84.00793701492897, 0.4320146846056489, 0.4635822684696618, 79.84193790517007, 0.5608384114316024, 0.3049624498025925, 75.95682172604921, 0.8509886720533708, 0.1479803024324897, 886.4601708846515, 910.0662972579573, 922.5297179762306, 926.4037136232978, 935.451900344749, 952.8616579275638, 975.819482526375]|157.1378173828125000|      0.01562500|[1170, 166, 8, 91]                                                         |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      33|[120.03865625846558, -0.0358433486267249, 0.809657604731256, 109.9174779144213, 0.0723008090617535, 0.7123141174651612, 100.00869389236982, 0.1956665483415828, 0.6492535604779127, 87.95982739403252, 0.3557142518205914, 0.6937246791564347, 86.00141878700092, 0.3714095516348025, 0.6269554050161832, 84.00793701492897, 0.4320146846056489, 0.4635822684696618, 79.84193790517007, 0.5608384114316024, 0.3049624498025925, 75.95682172604921, 0.8509886720533708, 0.1479803024324897, 886.4601708846515, 910.0662972579573, 922.5297179762306, 926.4037136232978, 935.451900344749, 952.8616579275638, 975.819482526375]|157.1378173828125000|      0.00781250|[1213, 172, 8, 94]                                                         |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      34|[120.03865625846558, -0.0358433486267249, 0.809657604731256, 109.9174779144213, 0.0723008090617535, 0.7123141174651612, 100.00869389236982, 0.1956665483415828, 0.6492535604779127, 87.95982739403252, 0.3557142518205914, 0.6937246791564347, 86.00141878700092, 0.3714095516348025, 0.6269554050161832, 84.00793701492897, 0.4320146846056489, 0.4635822684696618, 79.84193790517007, 0.5608384114316024, 0.3049624498025925, 75.95682172604921, 0.8509886720533708, 0.1479803024324897, 886.4601708846515, 910.0662972579573, 922.5297179762306, 926.4037136232978, 935.451900344749, 952.8616579275638, 975.819482526375]|157.1378173828125000|      0.00390625|[1255, 178, 8, 97]                                                         |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
