k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]                              | 51.0855557048649089|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]                              | 51.0855557048649089|      0.50000000|[16, 1, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=1
      16|[0.2159771155316427, 0.2415474397168247, 0.2294941872835943, 0.2262475501847735, 0.3273508109354195, 0.8253611877089292, 0.8202516996475514, 0.876421357455376, 0.8251481318575696, 0.9806593155025017]|  3.8068520934682413|      0.06250000|[256, 16, 16, 32]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      17|[0.2159771155316427, 0.2415474397168247, 0.2294941872835943, 0.2262475501847735, 0.3273508109354195, 0.8253611877089292, 0.8202516996475514, 0.876421357455376, 0.8251481318575696, 0.9806593155025017]|  3.8068520934682413|      0.03125000|[272, 17, 17, 34]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      18|[0.229106099345854, 0.2221013707351104, 0.2321422750200628, 0.22640471504774, 0.3425544313725856, 0.8291628209720747, 0.8305058192460719, 0.8736530726649907, 0.823343842659246, 0.9730871759823327]|  3.5016014254462746|      0.06250000|[288, 18, 18, 36]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      19|[0.229106099345854, 0.2221013707351104, 0.2321422750200628, 0.22640471504774, 0.3425544313725856, 0.8291628209720747, 0.8305058192460719, 0.8736530726649907, 0.823343842659246, 0.9730871759823327]|  3.5016014254462746|      0.03125000|[304, 19, 19, 38]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      20|[0.229106099345854, 0.2221013707351104, 0.2321422750200628, 0.22640471504774, 0.3425544313725856, 0.8291628209720747, 0.8305058192460719, 0.8736530726649907, 0.823343842659246, 0.9730871759823327]|  3.5016014254462746|      0.01562500|[320, 20, 20, 40]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      21|[0.2336279717168179, 0.2300104305226892, 0.2373164958072465, 0.227795617291149, 0.3360089807650821, 0.8297353236233151, 0.8378360273157486, 0.8787292891855469, 0.8263933717863384, 0.9724069823439326]|  3.4454115519105142|      0.03125000|[336, 21, 21, 42]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      22|[0.2336279717168179, 0.2300104305226892, 0.2373164958072465, 0.227795617291149, 0.3360089807650821, 0.8297353236233151, 0.8378360273157486, 0.8787292891855469, 0.8263933717863384, 0.9724069823439326]|  3.4454115519105142|      0.01562500|[352, 22, 22, 44]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      23|[0.2381559183289365, 0.2292241147553792, 0.2346475896066693, 0.2294824094057778, 0.3466383807025719, 0.8346473178555924, 0.8376656494909327, 0.87322378723874, 0.8329700226413375, 0.9708746778965888]|  3.3900778671639848|      0.03125000|[368, 23, 23, 46]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      24|[0.2381559183289365, 0.2292241147553792, 0.2346475896066693, 0.2294824094057778, 0.3466383807025719, 0.8346473178555924, 0.8376656494909327, 0.87322378723874, 0.8329700226413375, 0.9708746778965888]|  3.3900778671639848|      0.01562500|[384, 24, 24, 48]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      25|[0.2381559183289365, 0.2292241147553792, 0.2346475896066693, 0.2294824094057778, 0.3466383807025719, 0.8346473178555924, 0.8376656494909327, 0.87322378723874, 0.8329700226413375, 0.9708746778965888]|  3.3900778671639848|      0.00781250|[400, 25, 25, 50]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      26|[0.234008722054787, 0.2293378632991177, 0.2330842552385755, 0.2297915437476166, 0.34667605896357, 0.8384756077992863, 0.8392156031793999, 0.8737622692385475, 0.8359478953883851, 0.966993166174044]|  3.3325474042062209|      0.01562500|[416, 26, 26, 52]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      27|[0.2299447771073509, 0.2356096669440177, 0.2306080562324858, 0.2366313095872386, 0.3433503745726347, 0.8400069069135719, 0.8477361407413281, 0.8736669487364191, 0.8371923272554318, 0.960078458184128]|  3.2783428804746357|      0.03125000|[432, 27, 27, 54]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      28|[0.2299447771073509, 0.2356096669440177, 0.2306080562324858, 0.2366313095872386, 0.3433503745726347, 0.8400069069135719, 0.8477361407413281, 0.8736669487364191, 0.8371923272554318, 0.960078458184128]|  3.2783428804746357|      0.01562500|[448, 28, 28, 56]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      29|[0.228212631575755, 0.2312935597117508, 0.2301335925187833, 0.2330092486907828, 0.3405703298876867, 0.8422668269585499, 0.8515928834503927, 0.8719151060524057, 0.8369311839007127, 0.9467248229398014]|  3.2335303568266989|      0.03125000|[464, 29, 29, 58]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      30|[0.228212631575755, 0.2312935597117508, 0.2301335925187833, 0.2330092486907828, 0.3405703298876867, 0.8422668269585499, 0.8515928834503927, 0.8719151060524057, 0.8369311839007127, 0.9467248229398014]|  3.2335303568266989|      0.01562500|[480, 30, 30, 60]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      31|[0.228212631575755, 0.2312935597117508, 0.2301335925187833, 0.2330092486907828, 0.3405703298876867, 0.8422668269585499, 0.8515928834503927, 0.8719151060524057, 0.8369311839007127, 0.9467248229398014]|  3.2335303568266989|      0.00781250|[496, 31, 31, 62]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      32|[0.228212631575755, 0.2312935597117508, 0.2301335925187833, 0.2330092486907828, 0.3405703298876867, 0.8422668269585499, 0.8515928834503927, 0.8719151060524057, 0.8369311839007127, 0.9467248229398014]|  3.2335303568266989|      0.00390625|[512, 32, 32, 64]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      33|[0.2301171164372863, 0.2316323946229542, 0.2299595421699708, 0.2314090762442227, 0.3420953753735684, 0.8439880590041201, 0.8527443522064058, 0.8713372403747096, 0.8377115558938344, 0.9455548319051742]|  3.2189824236178306|      0.00781250|[528, 33, 33, 66]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      34|[0.2288210461292608, 0.2305781466893172, 0.2333297616449706, 0.2306671691472295, 0.3431482017766219, 0.8495503168051608, 0.8553814609411313, 0.8702934701793739, 0.8385411756620152, 0.9431977381625661]|  3.2044311341030340|      0.01562500|[544, 34, 34, 68]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      35|[0.2288210461292608, 0.2305781466893172, 0.2333297616449706, 0.2306671691472295, 0.3431482017766219, 0.8495503168051608, 0.8553814609411313, 0.8702934701793739, 0.8385411756620152, 0.9431977381625661]|  3.2044311341030340|      0.00781250|[560, 35, 35, 70]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      36|[0.2288210461292608, 0.2305781466893172, 0.2333297616449706, 0.2306671691472295, 0.3431482017766219, 0.8495503168051608, 0.8553814609411313, 0.8702934701793739, 0.8385411756620152, 0.9431977381625661]|  3.2044311341030340|      0.00390625|[576, 36, 36, 72]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      37|[0.2306263547140494, 0.2303577555181387, 0.2322687100294952, 0.2316983747668649, 0.3415385243425266, 0.850436114373901, 0.85546498972714, 0.8707336467947674, 0.8409322906977297, 0.9425136330918993]|  3.1909517358861441|      0.00781250|[592, 37, 37, 74]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      38|[0.2306263547140494, 0.2303577555181387, 0.2322687100294952, 0.2316983747668649, 0.3415385243425266, 0.850436114373901, 0.85546498972714, 0.8707336467947674, 0.8409322906977297, 0.9425136330918993]|  3.1909517358861441|      0.00390625|[608, 38, 38, 76]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      39|[0.2302927766435597, 0.2314506252134413, 0.2339943007719021, 0.2325261218707332, 0.3428249986263364, 0.8522800029996995, 0.8564334592660574, 0.8719734574260463, 0.8425913057077663, 0.9424242681982795]|  3.1844275999760083|      0.00781250|[624, 39, 39, 78]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      40|[0.2302927766435597, 0.2314506252134413, 0.2339943007719021, 0.2325261218707332, 0.3428249986263364, 0.8522800029996995, 0.8564334592660574, 0.8719734574260463, 0.8425913057077663, 0.9424242681982795]|  3.1844275999760083|      0.00390625|[640, 40, 40, 80]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      41|[0.2301914828688706, 0.2305608473167017, 0.2340377313855104, 0.2321983960375888, 0.3401055706897497, 0.854613899925508, 0.8563977205300002, 0.8726393593006863, 0.843467793600057, 0.9429648574475729]|  3.1822930081399390|      0.00781250|[656, 41, 41, 82]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      42|[0.2303410703210635, 0.2322360577899094, 0.2353656554492826, 0.2324374537462235, 0.3383809767779897, 0.856731342777381, 0.8565012525178245, 0.8714813079772842, 0.8502910647350583, 0.9439744611787919]|  3.1766308051590362|      0.01562500|[672, 42, 42, 84]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      43|[0.2303410703210635, 0.2322360577899094, 0.2353656554492826, 0.2324374537462235, 0.3383809767779897, 0.856731342777381, 0.8565012525178245, 0.8714813079772842, 0.8502910647350583, 0.9439744611787919]|  3.1766308051590362|      0.00781250|[688, 43, 43, 86]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      44|[0.2343623901285008, 0.2333141303369994, 0.2323757875744315, 0.2334632908623733, 0.3407613568276988, 0.8553994402907965, 0.8550842728462085, 0.8707970444798537, 0.8551181000834999, 0.9446771414389179]|  3.1654476655263171|      0.01562500|[704, 44, 44, 88]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      45|[0.2343623901285008, 0.2333141303369994, 0.2323757875744315, 0.2334632908623733, 0.3407613568276988, 0.8553994402907965, 0.8550842728462085, 0.8707970444798537, 0.8551181000834999, 0.9446771414389179]|  3.1654476655263171|      0.00781250|[720, 45, 45, 90]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      46|[0.2343623901285008, 0.2333141303369994, 0.2323757875744315, 0.2334632908623733, 0.3407613568276988, 0.8553994402907965, 0.8550842728462085, 0.8707970444798537, 0.8551181000834999, 0.9446771414389179]|  3.1654476655263171|      0.00390625|[736, 46, 46, 92]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      47|[0.2315265807039832, 0.2330971056924309, 0.2323112600069785, 0.2320244985226171, 0.3417047846007105, 0.8553820292020229, 0.8567034404116609, 0.8717320310386265, 0.8542917071503789, 0.944514663098357]|  3.1597692722125790|      0.00781250|[752, 47, 47, 94]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      48|[0.2315265807039832, 0.2330971056924309, 0.2323112600069785, 0.2320244985226171, 0.3417047846007105, 0.8553820292020229, 0.8567034404116609, 0.8717320310386265, 0.8542917071503789, 0.944514663098357]|  3.1597692722125790|      0.00390625|[768, 48, 48, 96]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      49|[0.2314790601940623, 0.2314378258515483, 0.2325126301027688, 0.2329976605073421, 0.3407416561428421, 0.8568779501849444, 0.8577381493380709, 0.8715967325253832, 0.8554856943742162, 0.9420989235935636]|  3.1543019290487826|      0.00781250|[784, 49, 49, 98]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      50|[0.2314790601940623, 0.2314378258515483, 0.2325126301027688, 0.2329976605073421, 0.3407416561428421, 0.8568779501849444, 0.8577381493380709, 0.8715967325253832, 0.8554856943742162, 0.9420989235935636]|  3.1543019290487826|      0.00390625|[800, 50, 50, 100]                                                         |  | used linear model with 17 points | iterate failure | actual_k=1
