k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[120.0, 0.09203, 0.908, 110.0, 0.1819, 0.8181, 100.0, 0.284, 0.716, 88.0, 0.3051, 0.6949, 86.0, 0.3566, 0.6434, 84.0, 0.468, 0.532, 80.0, 0.6579, 0.3421, 76.0, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|4345.0997658534724906|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[120.0, 0.09203, 0.908, 110.0, 0.1819, 0.8181, 100.0, 0.284, 0.716, 88.0, 0.3051, 0.6949, 86.0, 0.3566, 0.6434, 84.0, 0.468, 0.532, 80.0, 0.6579, 0.3421, 76.0, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|4345.0997658534724906|      0.50000000|[49, 16, 1, 2]                                                             |  | used linear model with 65 points | iterate failure | actual_k=16
      14|[120.00526640896169, -0.0153203796328948, 0.8475325078899416, 109.99452217773923, 0.1028805939641275, 0.7835040210879157, 99.96385306281893, 0.2501116905819336, 0.7263513896833752, 88.0113136545918, 0.3816124150386841, 0.709474627322675, 85.98676695580886, 0.3799894522280767, 0.6289191642993074, 83.98192362640657, 0.4720898853015823, 0.5127444326506437, 80.02048152673747, 0.6480790239289049, 0.3218926079999377, 76.00516250385462, 0.8472787974838676, 0.125567162337829, 886.381630998546, 910.0150698653935, 922.5111531131, 926.4640560425431, 935.5302361585283, 952.8206675597276, 975.7354457410893]|401.1021585536526004|      0.06250000|[686, 224, 14, 28]                                                         |  | used linear model with 65 points | iterate failure | actual_k=16
      15|[120.00526640896169, -0.0153203796328948, 0.8475325078899416, 109.99452217773923, 0.1028805939641275, 0.7835040210879157, 99.96385306281893, 0.2501116905819336, 0.7263513896833752, 88.0113136545918, 0.3816124150386841, 0.709474627322675, 85.98676695580886, 0.3799894522280767, 0.6289191642993074, 83.98192362640657, 0.4720898853015823, 0.5127444326506437, 80.02048152673747, 0.6480790239289049, 0.3218926079999377, 76.00516250385462, 0.8472787974838676, 0.125567162337829, 886.381630998546, 910.0150698653935, 922.5111531131, 926.4640560425431, 935.5302361585283, 952.8206675597276, 975.7354457410893]|401.1021585536526004|      0.03125000|[735, 240, 15, 30]                                                         |  | used linear model with 65 points | iterate failure | actual_k=16
      16|[120.00763537056407, -0.0248617169060327, 0.8359467620468809, 109.99965361170906, 0.1028112376603857, 0.780534288585925, 99.96567690957069, 0.2349202909640134, 0.7230758213810543, 88.01082783451896, 0.3896092151019675, 0.7151847076123943, 85.98430755133546, 0.392571375843066, 0.635940240540309, 83.98077584668579, 0.4713035853661205, 0.5109726991872299, 80.01922333813201, 0.6435993391331356, 0.3253536985265595, 76.00862767805803, 0.8484829399861845, 0.1309153889177117, 886.3852433546339, 910.0162439622483, 922.5117937235758, 926.466251652881, 935.5241720904002, 952.822129511872, 975.7314556756911]|253.0351941970571659|      0.06250000|[784, 256, 16, 32]                                                         |  | used linear model with 65 points | iterate success | actual_k=16
      17|[120.00763537056407, -0.0248617169060327, 0.8359467620468809, 109.99965361170906, 0.1028112376603857, 0.780534288585925, 99.96567690957069, 0.2349202909640134, 0.7230758213810543, 88.01082783451896, 0.3896092151019675, 0.7151847076123943, 85.98430755133546, 0.392571375843066, 0.635940240540309, 83.98077584668579, 0.4713035853661205, 0.5109726991872299, 80.01922333813201, 0.6435993391331356, 0.3253536985265595, 76.00862767805803, 0.8484829399861845, 0.1309153889177117, 886.3852433546339, 910.0162439622483, 922.5117937235758, 926.466251652881, 935.5241720904002, 952.822129511872, 975.7314556756911]|253.0351941970571659|      0.03125000|[833, 272, 17, 34]                                                         |  | used linear model with 65 points | iterate failure | actual_k=16
      18|[120.00763537056407, -0.0248617169060327, 0.8359467620468809, 109.99965361170906, 0.1028112376603857, 0.780534288585925, 99.96567690957069, 0.2349202909640134, 0.7230758213810543, 88.01082783451896, 0.3896092151019675, 0.7151847076123943, 85.98430755133546, 0.392571375843066, 0.635940240540309, 83.98077584668579, 0.4713035853661205, 0.5109726991872299, 80.01922333813201, 0.6435993391331356, 0.3253536985265595, 76.00862767805803, 0.8484829399861845, 0.1309153889177117, 886.3852433546339, 910.0162439622483, 922.5117937235758, 926.466251652881, 935.5241720904002, 952.822129511872, 975.7314556756911]|253.0351941970571659|      0.01562500|[882, 288, 18, 36]                                                         |  | used linear model with 65 points | iterate failure | actual_k=16
      19|[120.00710867181577, -0.018505694036194, 0.8360594263957913, 110.00037809825113, 0.0928225781594696, 0.7781125881442634, 99.96520729114883, 0.2297343136669158, 0.7214359041716256, 88.00934553605558, 0.3930247016107152, 0.7169664903812945, 85.98451466686043, 0.3975816311250987, 0.6376788345571834, 83.981031255575, 0.4722424113053192, 0.5108589028450629, 80.01808107798934, 0.6410139274099526, 0.3260462183140844, 76.00783341610148, 0.8461657689642567, 0.1297903640479952, 886.384943616295, 910.0172662600112, 922.5111307538542, 926.4670252705511, 935.524663536331, 952.8214954955196, 975.733119444756]|206.6646526669217394|      0.03125000|[931, 304, 19, 38]                                                         |  | used linear model with 65 points | iterate success | actual_k=16
      20|[120.00429538695577, -0.0258639833357904, 0.8323660438886337, 109.99198226016475, 0.0854038160694056, 0.7783407574232069, 99.96290556797194, 0.2191749798927596, 0.7277363908420791, 88.01200630739189, 0.3982215898935459, 0.7198859268482766, 85.98229401495247, 0.3979003919079289, 0.6428458681364997, 83.9746492294468, 0.4773743185012818, 0.5210607560346023, 80.02243425529478, 0.6440144048961703, 0.318961795625942, 76.00266312741182, 0.8456862158475242, 0.1351571828958075, 886.377032160705, 910.007384517583, 922.5136586834224, 926.4614092303487, 935.530996273449, 952.8223345489303, 975.7337659597168]|158.6415319048743129|      0.06250000|[980, 320, 20, 40]                                                         |  | used linear model with 65 points | iterate success | actual_k=16
      21|[120.00429538695577, -0.0258639833357904, 0.8323660438886337, 109.99198226016475, 0.0854038160694056, 0.7783407574232069, 99.96290556797194, 0.2191749798927596, 0.7277363908420791, 88.01200630739189, 0.3982215898935459, 0.7198859268482766, 85.98229401495247, 0.3979003919079289, 0.6428458681364997, 83.9746492294468, 0.4773743185012818, 0.5210607560346023, 80.02243425529478, 0.6440144048961703, 0.318961795625942, 76.00266312741182, 0.8456862158475242, 0.1351571828958075, 886.377032160705, 910.007384517583, 922.5136586834224, 926.4614092303487, 935.530996273449, 952.8223345489303, 975.7337659597168]|158.6415319048743129|      0.03125000|[1029, 336, 21, 42]                                                        |  | used linear model with 65 points | iterate failure | actual_k=16
      22|[119.99843056728346, -0.0325374509324292, 0.823366697651323, 109.98210129376952, 0.0757441944975458, 0.7858002977275453, 99.96661292701987, 0.2137316745544101, 0.7246542140720205, 88.00607150407821, 0.3953608075012273, 0.7206549478338224, 85.97667962735865, 0.4068298635312483, 0.6445624448078022, 83.97550599567833, 0.4790651401261972, 0.5207814116461228, 80.02633338748083, 0.6468397804982561, 0.3144858262997632, 76.00332272324836, 0.848508910779367, 0.1231231304080402, 886.368962556685, 910.0109469894732, 922.5162557645273, 926.4569663800866, 935.5358503123173, 952.8261713790826, 975.7297295007677]|129.6034231076748426|      0.06250000|[1078, 352, 22, 44]                                                        |  | used linear model with 65 points | iterate success | actual_k=16
      23|[119.99843056728346, -0.0325374509324292, 0.823366697651323, 109.98210129376952, 0.0757441944975458, 0.7858002977275453, 99.96661292701987, 0.2137316745544101, 0.7246542140720205, 88.00607150407821, 0.3953608075012273, 0.7206549478338224, 85.97667962735865, 0.4068298635312483, 0.6445624448078022, 83.97550599567833, 0.4790651401261972, 0.5207814116461228, 80.02633338748083, 0.6468397804982561, 0.3144858262997632, 76.00332272324836, 0.848508910779367, 0.1231231304080402, 886.368962556685, 910.0109469894732, 922.5162557645273, 926.4569663800866, 935.5358503123173, 952.8261713790826, 975.7297295007677]|129.6034231076748426|      0.03125000|[1127, 368, 23, 46]                                                        |  | used linear model with 65 points | iterate failure | actual_k=16
      24|[119.99084008348633, -0.0270586452964297, 0.819981731398903, 109.98899072349677, 0.0684800124343177, 0.7814241296314032, 99.9711593230079, 0.2078235426222237, 0.7203776462395287, 88.00760655977763, 0.3959748305307203, 0.7210422181868332, 85.97614860447142, 0.4138363110704938, 0.6513539644375459, 83.96826824024697, 0.480188911953586, 0.5129235297590845, 80.0275040293598, 0.6448291268288502, 0.3107288666371764, 76.01418833609668, 0.8504719787664232, 0.1210582440699902, 886.3758947109189, 910.0184432776681, 922.5150185067222, 926.4431448817145, 935.5386985666803, 952.8278378048943, 975.7256016950738]|100.3609337232764034|      0.06250000|[1176, 384, 24, 48]                                                        |  | used linear model with 65 points | iterate success | actual_k=16
      25|[119.99084008348633, -0.0270586452964297, 0.819981731398903, 109.98899072349677, 0.0684800124343177, 0.7814241296314032, 99.9711593230079, 0.2078235426222237, 0.7203776462395287, 88.00760655977763, 0.3959748305307203, 0.7210422181868332, 85.97614860447142, 0.4138363110704938, 0.6513539644375459, 83.96826824024697, 0.480188911953586, 0.5129235297590845, 80.0275040293598, 0.6448291268288502, 0.3107288666371764, 76.01418833609668, 0.8504719787664232, 0.1210582440699902, 886.3758947109189, 910.0184432776681, 922.5150185067222, 926.4431448817145, 935.5386985666803, 952.8278378048943, 975.7256016950738]|100.3609337232764034|      0.03125000|[1225, 400, 25, 50]                                                        |  | used linear model with 65 points | iterate failure | actual_k=16
      26|[119.99084008348633, -0.0270586452964297, 0.819981731398903, 109.98899072349677, 0.0684800124343177, 0.7814241296314032, 99.9711593230079, 0.2078235426222237, 0.7203776462395287, 88.00760655977763, 0.3959748305307203, 0.7210422181868332, 85.97614860447142, 0.4138363110704938, 0.6513539644375459, 83.96826824024697, 0.480188911953586, 0.5129235297590845, 80.0275040293598, 0.6448291268288502, 0.3107288666371764, 76.01418833609668, 0.8504719787664232, 0.1210582440699902, 886.3758947109189, 910.0184432776681, 922.5150185067222, 926.4431448817145, 935.5386985666803, 952.8278378048943, 975.7256016950738]|100.3609337232764034|      0.01562500|[1274, 416, 26, 52]                                                        |  | used linear model with 65 points | iterate failure | actual_k=16
      27|[119.99181029178415, -0.0317473797954811, 0.8187277281424699, 109.99149137653373, 0.0695255156776504, 0.7840167935766729, 99.97055403152947, 0.2004257966519636, 0.7175538546823436, 88.00856145951593, 0.3967898274838644, 0.7229229717345635, 85.97709682366956, 0.4179312761302134, 0.6506864930632597, 83.96934181659975, 0.4869877204307149, 0.5140907792827851, 80.03108067353082, 0.6387182453758598, 0.3101821854465169, 76.01187255511906, 0.8499902483987398, 0.1198118888963081, 886.3751105681979, 910.0177609726227, 922.5150658632175, 926.4409721290663, 935.5386343823939, 952.8270000365528, 975.7281413960856]| 94.8411991908175480|      0.03125000|[1323, 432, 27, 54]                                                        |  | used linear model with 65 points | iterate success | actual_k=16
      28|[119.99181029178415, -0.0317473797954811, 0.8187277281424699, 109.99149137653373, 0.0695255156776504, 0.7840167935766729, 99.97055403152947, 0.2004257966519636, 0.7175538546823436, 88.00856145951593, 0.3967898274838644, 0.7229229717345635, 85.97709682366956, 0.4179312761302134, 0.6506864930632597, 83.96934181659975, 0.4869877204307149, 0.5140907792827851, 80.03108067353082, 0.6387182453758598, 0.3101821854465169, 76.01187255511906, 0.8499902483987398, 0.1198118888963081, 886.3751105681979, 910.0177609726227, 922.5150658632175, 926.4409721290663, 935.5386343823939, 952.8270000365528, 975.7281413960856]| 94.8411991908175480|      0.01562500|[1372, 448, 28, 56]                                                        |  | used linear model with 65 points | iterate failure | actual_k=16
      29|[119.99181029178415, -0.0317473797954811, 0.8187277281424699, 109.99149137653373, 0.0695255156776504, 0.7840167935766729, 99.97055403152947, 0.2004257966519636, 0.7175538546823436, 88.00856145951593, 0.3967898274838644, 0.7229229717345635, 85.97709682366956, 0.4179312761302134, 0.6506864930632597, 83.96934181659975, 0.4869877204307149, 0.5140907792827851, 80.03108067353082, 0.6387182453758598, 0.3101821854465169, 76.01187255511906, 0.8499902483987398, 0.1198118888963081, 886.3751105681979, 910.0177609726227, 922.5150658632175, 926.4409721290663, 935.5386343823939, 952.8270000365528, 975.7281413960856]| 94.8411991908175480|      0.00781250|[1421, 464, 29, 58]                                                        |  | used linear model with 65 points | iterate failure | actual_k=16
      30|[119.99154014524295, -0.0273747135890071, 0.8194311031256717, 109.99140133655978, 0.0652260315349181, 0.7829943341489601, 99.97183857121506, 0.202272229281913, 0.7194644537228005, 88.00943042667215, 0.3957472443809691, 0.7232916202128065, 85.97665625517345, 0.4198622656624104, 0.6506084033825169, 83.96890997483021, 0.4882815807468702, 0.5140028005649191, 80.03141251242558, 0.6378161667968387, 0.3092168383136531, 76.01199304898384, 0.8492829725523039, 0.1205780957470907, 886.3745644405097, 910.017721367313, 922.514785099686, 926.4420484325909, 935.5380103848687, 952.8265135107799, 975.7276914678655]| 85.7492133529517702|      0.01562500|[1470, 480, 30, 60]                                                        |  | used linear model with 65 points | iterate success | actual_k=16
      31|[119.99154014524295, -0.0273747135890071, 0.8194311031256717, 109.99140133655978, 0.0652260315349181, 0.7829943341489601, 99.97183857121506, 0.202272229281913, 0.7194644537228005, 88.00943042667215, 0.3957472443809691, 0.7232916202128065, 85.97665625517345, 0.4198622656624104, 0.6506084033825169, 83.96890997483021, 0.4882815807468702, 0.5140028005649191, 80.03141251242558, 0.6378161667968387, 0.3092168383136531, 76.01199304898384, 0.8492829725523039, 0.1205780957470907, 886.3745644405097, 910.017721367313, 922.514785099686, 926.4420484325909, 935.5380103848687, 952.8265135107799, 975.7276914678655]| 85.7492133529517702|      0.00781250|[1519, 496, 31, 62]                                                        |  | used linear model with 65 points | iterate failure | actual_k=16
      32|[119.99154014524295, -0.0273747135890071, 0.8194311031256717, 109.99140133655978, 0.0652260315349181, 0.7829943341489601, 99.97183857121506, 0.202272229281913, 0.7194644537228005, 88.00943042667215, 0.3957472443809691, 0.7232916202128065, 85.97665625517345, 0.4198622656624104, 0.6506084033825169, 83.96890997483021, 0.4882815807468702, 0.5140028005649191, 80.03141251242558, 0.6378161667968387, 0.3092168383136531, 76.01199304898384, 0.8492829725523039, 0.1205780957470907, 886.3745644405097, 910.017721367313, 922.514785099686, 926.4420484325909, 935.5380103848687, 952.8265135107799, 975.7276914678655]| 85.7492133529517702|      0.00390625|[1568, 512, 32, 64]                                                        |  | used linear model with 65 points | iterate failure | actual_k=16
      33|[119.99132150475106, -0.0298050484466125, 0.8181865893306859, 109.9913835830979, 0.0661823894612454, 0.7837780079583505, 99.97200076979958, 0.2020315733313592, 0.7190203521835294, 88.00955282474598, 0.3956096383497567, 0.723137573727799, 85.97665474004395, 0.4219994654075183, 0.6514256429025956, 83.96864671942086, 0.4884187294262975, 0.5141392089863529, 80.03158997373575, 0.6374590486198373, 0.3091213824427027, 76.01230496499328, 0.849096048488045, 0.1207282729059205, 886.3745562972741, 910.0176266757717, 922.5145762132969, 926.4421253740024, 935.5381650920538, 952.826711183599, 975.728008835048]| 81.4338526791604096|      0.00781250|[1617, 528, 33, 66]                                                        |  | used linear model with 65 points | iterate success | actual_k=16
      34|[119.9910122675216, -0.0295703426927211, 0.8180213056751358, 109.99170274198755, 0.0660679353683901, 0.7830827946113831, 99.97238366578897, 0.2033949644261834, 0.7181300486348415, 88.00966440469603, 0.3963871271407263, 0.7239455089353589, 85.97767351526255, 0.4257398222813896, 0.6514082443035492, 83.96872353104985, 0.4886476871746563, 0.5147604122606287, 80.0294674443531, 0.636402387909029, 0.3117280299706175, 76.01249945202538, 0.8498071800720276, 0.1216787398328618, 886.3766590294266, 910.0154066320235, 922.5144009084114, 926.4438434373606, 935.5353640543035, 952.8291426951877, 975.7271344440987]| 78.4514663899941382|      0.01562500|[1666, 544, 34, 68]                                                        |  | used linear model with 65 points | iterate success | actual_k=16
      35|[119.9910122675216, -0.0295703426927211, 0.8180213056751358, 109.99170274198755, 0.0660679353683901, 0.7830827946113831, 99.97238366578897, 0.2033949644261834, 0.7181300486348415, 88.00966440469603, 0.3963871271407263, 0.7239455089353589, 85.97767351526255, 0.4257398222813896, 0.6514082443035492, 83.96872353104985, 0.4886476871746563, 0.5147604122606287, 80.0294674443531, 0.636402387909029, 0.3117280299706175, 76.01249945202538, 0.8498071800720276, 0.1216787398328618, 886.3766590294266, 910.0154066320235, 922.5144009084114, 926.4438434373606, 935.5353640543035, 952.8291426951877, 975.7271344440987]| 78.4514663899941382|      0.00781250|[1715, 560, 35, 70]                                                        |  | used linear model with 65 points | iterate failure | actual_k=16
      36|[119.9910122675216, -0.0295703426927211, 0.8180213056751358, 109.99170274198755, 0.0660679353683901, 0.7830827946113831, 99.97238366578897, 0.2033949644261834, 0.7181300486348415, 88.00966440469603, 0.3963871271407263, 0.7239455089353589, 85.97767351526255, 0.4257398222813896, 0.6514082443035492, 83.96872353104985, 0.4886476871746563, 0.5147604122606287, 80.0294674443531, 0.636402387909029, 0.3117280299706175, 76.01249945202538, 0.8498071800720276, 0.1216787398328618, 886.3766590294266, 910.0154066320235, 922.5144009084114, 926.4438434373606, 935.5353640543035, 952.8291426951877, 975.7271344440987]| 78.4514663899941382|      0.00390625|[1764, 576, 36, 72]                                                        |  | used linear model with 65 points | iterate failure | actual_k=16
      37|[119.99097381248436, -0.0298863049923234, 0.817447833439107, 109.99241259114045, 0.0657654599293459, 0.7838963523760024, 99.97191996469884, 0.2026379437286965, 0.717562933309513, 88.0100286891548, 0.3970886958053287, 0.7241430448503123, 85.97797582837778, 0.4276790872157062, 0.6525846066217462, 83.96883535094862, 0.4901945475976281, 0.5151884183635501, 80.029499476316, 0.6361684498091761, 0.311236638894005, 76.01260921897659, 0.8501957643016685, 0.122461740563387, 886.3780311812128, 910.0151653670321, 922.5147794546675, 926.4439513201688, 935.535141312684, 952.8288892867364, 975.7279651927162]| 76.5475840449939255|      0.00781250|[1813, 592, 37, 74]                                                        |  | used linear model with 65 points | iterate success | actual_k=16
      38|[119.99097381248436, -0.0298863049923234, 0.817447833439107, 109.99241259114045, 0.0657654599293459, 0.7838963523760024, 99.97191996469884, 0.2026379437286965, 0.717562933309513, 88.0100286891548, 0.3970886958053287, 0.7241430448503123, 85.97797582837778, 0.4276790872157062, 0.6525846066217462, 83.96883535094862, 0.4901945475976281, 0.5151884183635501, 80.029499476316, 0.6361684498091761, 0.311236638894005, 76.01260921897659, 0.8501957643016685, 0.122461740563387, 886.3780311812128, 910.0151653670321, 922.5147794546675, 926.4439513201688, 935.535141312684, 952.8288892867364, 975.7279651927162]| 76.5475840449939255|      0.00390625|[1862, 608, 38, 76]                                                        |  | used linear model with 65 points | iterate failure | actual_k=16
