k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[100.0, 0.0, 0.2, 0.9, 100.0, 0.0, 0.2, 0.8, 100.0, 0.05, 0.3, 0.8, 100.0, 0.1, 0.3, 0.6, 100.0, 0.3, 0.5, 0.3, 100.0, 0.6, 0.6, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0]|704.1073340916507277|      1.00000000|[0, 0, 0, 0]                                                               | 
      13|[100.01087992438183, 0.1079169694725204, 0.4057408278862178, 1.0574556618856736, 100.08378661776509, 0.1529141616067768, 0.2871533144231265, 0.8873338109191151, 99.93831588629057, 0.0687531246698297, 0.3586335790389749, 0.7825687272152794, 99.97238255168467, 0.1521301508427951, 0.3477482452885535, 0.5255232992321804, 99.98023113394703, 0.2766677731082057, 0.2687478906390796, 0.2058795652183268, 99.9544658080169, 0.7275826817823996, 0.5476672321506127, 0.0030203504428632, 299.8554350070238, 299.9656526725428, 300.0773181796289, 299.95112301281716, 300.0057907482335]|168.4759368896484375|      0.12500000|[615, 0, 0, 42]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      14|[100.03281935227012, 0.1360100574292801, 0.4169585814217769, 1.047543069815027, 100.05895351146154, 0.1721407772609097, 0.3441559915023032, 0.9003058892330293, 99.94051127875217, 0.0697931254021735, 0.3816644170302352, 0.7789404573680269, 99.97138152165265, 0.1217511661256432, 0.3250028644345924, 0.4887204599675307, 99.95338953320088, 0.3092825959610202, 0.2849384084680263, 0.215782780211426, 99.98256688164052, 0.7081702304537423, 0.5782953338467274, -0.0106750401885666, 299.8795742411722, 299.9685393193236, 300.0490069096422, 299.93372339962934, 299.98999921138227]|123.8749160766601562|      0.25000000|[645, 0, 0, 44]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      15|[100.03281935227012, 0.1360100574292801, 0.4169585814217769, 1.047543069815027, 100.05895351146154, 0.1721407772609097, 0.3441559915023032, 0.9003058892330293, 99.94051127875217, 0.0697931254021735, 0.3816644170302352, 0.7789404573680269, 99.97138152165265, 0.1217511661256432, 0.3250028644345924, 0.4887204599675307, 99.95338953320088, 0.3092825959610202, 0.2849384084680263, 0.215782780211426, 99.98256688164052, 0.7081702304537423, 0.5782953338467274, -0.0106750401885666, 299.8795742411722, 299.9685393193236, 300.0490069096422, 299.93372339962934, 299.98999921138227]|123.8749160766601562|      0.12500000|[703, 0, 0, 48]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      16|[100.02032895607194, 0.1809647997024644, 0.447314847798585, 1.0788439473471256, 100.0475619660538, 0.1386827800175251, 0.3356995117795658, 0.8993494160210557, 99.91972639078854, 0.0705044577438735, 0.3934010427262096, 0.749675522957507, 99.976244731101, 0.1116465314187471, 0.2849544723033625, 0.5144554182889176, 99.97797403743228, 0.2984356454087743, 0.2544172842311514, 0.1844512916360574, 99.9688773988379, 0.7491806893876812, 0.5900471307473052, -0.0035665201659486, 299.88559864220167, 299.94410924229174, 300.0241821972584, 299.9467332317856, 300.00716801903656]| 75.1105270385742188|      0.25000000|[733, 0, 0, 50]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      17|[100.02032895607194, 0.1809647997024644, 0.447314847798585, 1.0788439473471256, 100.0475619660538, 0.1386827800175251, 0.3356995117795658, 0.8993494160210557, 99.91972639078854, 0.0705044577438735, 0.3934010427262096, 0.749675522957507, 99.976244731101, 0.1116465314187471, 0.2849544723033625, 0.5144554182889176, 99.97797403743228, 0.2984356454087743, 0.2544172842311514, 0.1844512916360574, 99.9688773988379, 0.7491806893876812, 0.5900471307473052, -0.0035665201659486, 299.88559864220167, 299.94410924229174, 300.0241821972584, 299.9467332317856, 300.00716801903656]| 75.1105270385742188|      0.12500000|[791, 0, 0, 54]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      18|[100.02032895607194, 0.1809647997024644, 0.447314847798585, 1.0788439473471256, 100.0475619660538, 0.1386827800175251, 0.3356995117795658, 0.8993494160210557, 99.91972639078854, 0.0705044577438735, 0.3934010427262096, 0.749675522957507, 99.976244731101, 0.1116465314187471, 0.2849544723033625, 0.5144554182889176, 99.97797403743228, 0.2984356454087743, 0.2544172842311514, 0.1844512916360574, 99.9688773988379, 0.7491806893876812, 0.5900471307473052, -0.0035665201659486, 299.88559864220167, 299.94410924229174, 300.0241821972584, 299.9467332317856, 300.00716801903656]| 75.1105270385742188|      0.06250000|[849, 0, 0, 58]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      19|[100.02360418151711, 0.1770838859529575, 0.4447405672661275, 1.0869119525612718, 100.04320829897091, 0.1582486469131685, 0.3552237923646981, 0.8854453104937823, 99.93216277409459, 0.0628331231601663, 0.3747653670981789, 0.7367687460547457, 99.9875893545442, 0.1319017824313442, 0.28632864887966, 0.5044472052461948, 99.97667783419222, 0.3059928358292787, 0.2414852287097556, 0.1878816992211123, 99.99724740107838, 0.7440211428708803, 0.5966712118744483, 0.0013654493854818, 299.89016334419034, 299.9308914178603, 300.0250980898736, 299.9365310667033, 300.0122748478113]| 68.5115737915039062|      0.12500000|[879, 0, 0, 60]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      20|[100.019435618413, 0.2181109225921009, 0.4643320821618996, 1.0841325752116353, 100.06064860370144, 0.1442725186773902, 0.3694706631396059, 0.9197227478748567, 99.9594050650704, 0.1014296357618597, 0.3738113995350796, 0.7195430866999158, 100.02567887324642, 0.1066696746368627, 0.2736126231205731, 0.5060836504451548, 99.97922717625589, 0.2774699145585318, 0.2205417381080684, 0.1799477856281082, 100.02982114729657, 0.7247540316604444, 0.5504216996071836, 0.0005857023833231, 299.88984651768095, 299.9597402844363, 300.0456245267161, 299.91448615312646, 299.9967529670332]| 63.0502319335937500|      0.25000000|[909, 0, 0, 62]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      21|[100.019435618413, 0.2181109225921009, 0.4643320821618996, 1.0841325752116353, 100.06064860370144, 0.1442725186773902, 0.3694706631396059, 0.9197227478748567, 99.9594050650704, 0.1014296357618597, 0.3738113995350796, 0.7195430866999158, 100.02567887324642, 0.1066696746368627, 0.2736126231205731, 0.5060836504451548, 99.97922717625589, 0.2774699145585318, 0.2205417381080684, 0.1799477856281082, 100.02982114729657, 0.7247540316604444, 0.5504216996071836, 0.0005857023833231, 299.88984651768095, 299.9597402844363, 300.0456245267161, 299.91448615312646, 299.9967529670332]| 63.0502319335937500|      0.12500000|[967, 0, 0, 66]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      22|[100.019435618413, 0.2181109225921009, 0.4643320821618996, 1.0841325752116353, 100.06064860370144, 0.1442725186773902, 0.3694706631396059, 0.9197227478748567, 99.9594050650704, 0.1014296357618597, 0.3738113995350796, 0.7195430866999158, 100.02567887324642, 0.1066696746368627, 0.2736126231205731, 0.5060836504451548, 99.97922717625589, 0.2774699145585318, 0.2205417381080684, 0.1799477856281082, 100.02982114729657, 0.7247540316604444, 0.5504216996071836, 0.0005857023833231, 299.88984651768095, 299.9597402844363, 300.0456245267161, 299.91448615312646, 299.9967529670332]| 63.0502319335937500|      0.06250000|[1025, 0, 0, 70]                                                           |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      23|[100.019435618413, 0.2181109225921009, 0.4643320821618996, 1.0841325752116353, 100.06064860370144, 0.1442725186773902, 0.3694706631396059, 0.9197227478748567, 99.9594050650704, 0.1014296357618597, 0.3738113995350796, 0.7195430866999158, 100.02567887324642, 0.1066696746368627, 0.2736126231205731, 0.5060836504451548, 99.97922717625589, 0.2774699145585318, 0.2205417381080684, 0.1799477856281082, 100.02982114729657, 0.7247540316604444, 0.5504216996071836, 0.0005857023833231, 299.88984651768095, 299.9597402844363, 300.0456245267161, 299.91448615312646, 299.9967529670332]| 63.0502319335937500|      0.03125000|[1083, 0, 0, 74]                                                           |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      24|[100.01938585808612, 0.2102409488851284, 0.4612261500331336, 1.0878799021102195, 100.05461105325038, 0.1531109553749736, 0.3633087986624394, 0.920356217217006, 99.96114841805478, 0.0926210352774356, 0.3687230903546876, 0.71143201421908, 100.02666188424821, 0.1046290733376184, 0.2771911420948884, 0.5093384413292807, 99.97582621762297, 0.2801183617145695, 0.2322159781480901, 0.1806560723503348, 100.0360828241395, 0.7164256275886297, 0.5492228535720065, 0.0024739436478262, 299.89408411865145, 299.94671394153755, 300.04063748144455, 299.9176132777656, 300.0035291866437]| 54.5417175292968750|      0.06250000|[1113, 0, 0, 76]                                                           |  | trying linear partial model with 17 points | iterate success | actual_k=0
      25|[100.01938585808612, 0.2102409488851284, 0.4612261500331336, 1.0878799021102195, 100.05461105325038, 0.1531109553749736, 0.3633087986624394, 0.920356217217006, 99.96114841805478, 0.0926210352774356, 0.3687230903546876, 0.71143201421908, 100.02666188424821, 0.1046290733376184, 0.2771911420948884, 0.5093384413292807, 99.97582621762297, 0.2801183617145695, 0.2322159781480901, 0.1806560723503348, 100.0360828241395, 0.7164256275886297, 0.5492228535720065, 0.0024739436478262, 299.89408411865145, 299.94671394153755, 300.04063748144455, 299.9176132777656, 300.0035291866437]| 54.5417175292968750|      0.03125000|[1171, 0, 0, 80]                                                           |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      26|[100.00953491401681, 0.2127118040870742, 0.4607044564932521, 1.0921457340685305, 100.05584247140266, 0.1619682088575151, 0.3713948834428353, 0.9099888158241646, 99.96193490617102, 0.0934889159069656, 0.36345276216573, 0.7109691532484697, 100.02523730928885, 0.1009506976885286, 0.2800695468122072, 0.5153391753840854, 99.96914029669279, 0.273248681096822, 0.2296300240783581, 0.1792152866420423, 100.0298709493519, 0.7046188120245633, 0.5407718009548567, -0.0011363511418497, 299.88364531986537, 299.94474007014014, 300.04281307424645, 299.92318490554396, 300.00460371658176]| 52.7699241638183594|      0.06250000|[1201, 0, 0, 82]                                                           |  | trying linear partial model with 17 points | iterate success | actual_k=0
      27|[100.00953491401681, 0.2127118040870742, 0.4607044564932521, 1.0921457340685305, 100.05584247140266, 0.1619682088575151, 0.3713948834428353, 0.9099888158241646, 99.96193490617102, 0.0934889159069656, 0.36345276216573, 0.7109691532484697, 100.02523730928885, 0.1009506976885286, 0.2800695468122072, 0.5153391753840854, 99.96914029669279, 0.273248681096822, 0.2296300240783581, 0.1792152866420423, 100.0298709493519, 0.7046188120245633, 0.5407718009548567, -0.0011363511418497, 299.88364531986537, 299.94474007014014, 300.04281307424645, 299.92318490554396, 300.00460371658176]| 52.7699241638183594|      0.03125000|[1259, 0, 0, 86]                                                           |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      28|[100.00830060207193, 0.2205890629482145, 0.471092726670817, 1.086524428290838, 100.05760655011835, 0.1699255833689659, 0.3723225708983003, 0.9068405419980113, 99.96675887308723, 0.1027684499094135, 0.3625188191778835, 0.7093672678946952, 100.02349858335153, 0.1051550787765417, 0.2770813702716244, 0.5159403865940998, 99.9790327577653, 0.2888970924031286, 0.2378382066725311, 0.1773844037344988, 100.02965182622518, 0.7053968957195064, 0.54729147922509, -0.0015133407043213, 299.8850823295681, 299.94209414225963, 300.0374105728608, 299.9277831004398, 299.99849625233685]| 49.1168098449707031|      0.06250000|[1289, 0, 0, 88]                                                           |  | trying linear partial model with 17 points | iterate success | actual_k=0
      29|[100.00830060207193, 0.2205890629482145, 0.471092726670817, 1.086524428290838, 100.05760655011835, 0.1699255833689659, 0.3723225708983003, 0.9068405419980113, 99.96675887308723, 0.1027684499094135, 0.3625188191778835, 0.7093672678946952, 100.02349858335153, 0.1051550787765417, 0.2770813702716244, 0.5159403865940998, 99.9790327577653, 0.2888970924031286, 0.2378382066725311, 0.1773844037344988, 100.02965182622518, 0.7053968957195064, 0.54729147922509, -0.0015133407043213, 299.8850823295681, 299.94209414225963, 300.0374105728608, 299.9277831004398, 299.99849625233685]| 49.1168098449707031|      0.03125000|[1347, 0, 0, 92]                                                           |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      30|[100.00830060207193, 0.2205890629482145, 0.471092726670817, 1.086524428290838, 100.05760655011835, 0.1699255833689659, 0.3723225708983003, 0.9068405419980113, 99.96675887308723, 0.1027684499094135, 0.3625188191778835, 0.7093672678946952, 100.02349858335153, 0.1051550787765417, 0.2770813702716244, 0.5159403865940998, 99.9790327577653, 0.2888970924031286, 0.2378382066725311, 0.1773844037344988, 100.02965182622518, 0.7053968957195064, 0.54729147922509, -0.0015133407043213, 299.8850823295681, 299.94209414225963, 300.0374105728608, 299.9277831004398, 299.99849625233685]| 49.1168098449707031|      0.01562500|[1405, 0, 0, 96]                                                           |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      31|[100.00937452232733, 0.218176954658442, 0.4715782097096915, 1.0879652112721643, 100.0565344808124, 0.1695106523013427, 0.3777994551214292, 0.9052646129152259, 99.96649676274666, 0.1068394522635385, 0.3607393561668461, 0.7081657252777338, 100.02604530703017, 0.1083404640773408, 0.2848857903763882, 0.5132863399980102, 99.98262960661481, 0.2863662660400595, 0.2425167328346556, 0.1734671728148992, 100.027984074411, 0.7067294209147081, 0.5472290300979172, -0.0005457113532878, 299.88616847410907, 299.94399090868706, 300.035861432717, 299.9324534099891, 299.9964574232775]| 47.5010337829589844|      0.03125000|[1435, 0, 0, 98]                                                           |  | trying linear partial model with 17 points | iterate success | actual_k=0
      32|[100.00585163429398, 0.218720352835381, 0.4722725578712151, 1.094854243712426, 100.05908926018408, 0.1807655454288514, 0.3829965554734249, 0.903057255264167, 99.96384971031968, 0.1163757432804446, 0.3652256749265259, 0.717887087377952, 100.03155549008157, 0.1197226504886363, 0.2818093721409324, 0.5178141046614391, 99.98795682953029, 0.2929431201915781, 0.2463443551273917, 0.1708775016485308, 100.0318881760475, 0.7070031663414478, 0.5490999737037133, -0.0112887712703084, 299.88238277082064, 299.9469905796915, 300.03499924297614, 299.92957573833786, 299.9870342189178]| 43.4636688232421875|      0.06250000|[1465, 0, 0, 100]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      33|[100.00765074403955, 0.2526727918682026, 0.4767349198726512, 1.09916267154342, 100.0543063312846, 0.1971193867148233, 0.3860844710940621, 0.9055905883777521, 99.96115228638921, 0.1245944941921034, 0.357728156593306, 0.7156334795889555, 100.01835211085638, 0.1456690240549483, 0.2799696523430341, 0.5311482960308576, 99.97921883112403, 0.3084927043782493, 0.2524996680013777, 0.1916969024934968, 100.03900526649792, 0.7070930214739214, 0.5516346918929562, -0.0094138100510095, 299.89824986920314, 299.95300804991894, 300.0433037926808, 299.92429095737026, 299.9894216928438]| 41.2423667907714844|      0.12500000|[1495, 0, 0, 102]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      34|[100.00765074403955, 0.2526727918682026, 0.4767349198726512, 1.09916267154342, 100.0543063312846, 0.1971193867148233, 0.3860844710940621, 0.9055905883777521, 99.96115228638921, 0.1245944941921034, 0.357728156593306, 0.7156334795889555, 100.01835211085638, 0.1456690240549483, 0.2799696523430341, 0.5311482960308576, 99.97921883112403, 0.3084927043782493, 0.2524996680013777, 0.1916969024934968, 100.03900526649792, 0.7070930214739214, 0.5516346918929562, -0.0094138100510095, 299.89824986920314, 299.95300804991894, 300.0433037926808, 299.92429095737026, 299.9894216928438]| 41.2423667907714844|      0.06250000|[1553, 0, 0, 106]                                                          |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      35|[99.99761420854912, 0.2278923699411623, 0.4548944254620057, 1.1044555087355883, 100.06070158578481, 0.1975698943447997, 0.3827382572668657, 0.9104108005221322, 99.95788070180595, 0.1392804863769102, 0.3509438750267611, 0.711416140670331, 100.01383303261896, 0.1566880945481099, 0.2901735642724198, 0.5317425004835378, 99.97918049790623, 0.3149148461590568, 0.2755146792870534, 0.1614039866224098, 100.04163028474309, 0.7133706375107797, 0.5687356564704897, -0.0096336615210324, 299.8988223774509, 299.943116596152, 300.0354779119213, 299.91880633548783, 299.98183861510364]| 39.8141670227050781|      0.12500000|[1583, 0, 0, 108]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
