k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      0.50000000|[49, 16, 1, 2]                                                             |  | used linear model with 65 points | iterate failure | actual_k=16
      26|[107.47028770190347, 0.0953314152080751, 0.9087742683357856, 102.40014457074783, 0.1840711478625319, 0.8188317932840696, 97.44054558102506, 0.2855175038675538, 0.7160178229705838, 96.29950907684358, 0.3055737848539308, 0.6953674215690316, 93.98981838425757, 0.3562584352230294, 0.6438375482552473, 89.72005939436302, 0.4676970633834112, 0.5310419825173294, 83.70946253085653, 0.656785159638704, 0.3424180806302581, 78.30984002650565, 0.8755492574837372, 0.1247427190182453, 886.3709820678409, 910.0098523730112, 922.5193597107889, 926.4601277004851, 935.5603845871068, 952.829401339857, 975.7289684824237]|  0.1808465680709877|      0.00097656|[1274, 416, 26, 52]                                                        |  | used linear model with 65 points | iterate success | actual_k=16
      27|[107.47028770190347, 0.0953314152080751, 0.9087742683357856, 102.40014457074783, 0.1840711478625319, 0.8188317932840696, 97.44054558102506, 0.2855175038675538, 0.7160178229705838, 96.29950907684358, 0.3055737848539308, 0.6953674215690316, 93.98981838425757, 0.3562584352230294, 0.6438375482552473, 89.72005939436302, 0.4676970633834112, 0.5310419825173294, 83.70946253085653, 0.656785159638704, 0.3424180806302581, 78.30984002650565, 0.8755492574837372, 0.1247427190182453, 886.3709820678409, 910.0098523730112, 922.5193597107889, 926.4601277004851, 935.5603845871068, 952.829401339857, 975.7289684824237]|  0.1808465680709877|      0.00048828|[1323, 432, 27, 54]                                                        |  | used linear model with 65 points | iterate failure | actual_k=16
      28|[107.47028098434356, 0.0952509578400022, 0.9087610102998975, 102.40011182380505, 0.1843313673060931, 0.8190265203848742, 97.44057279045694, 0.2854350116389659, 0.7159876706254455, 96.29970308780095, 0.3056473849064244, 0.6953474904480795, 93.98987996642558, 0.3563336309962737, 0.6439020168222888, 89.71997303992084, 0.4678163897923188, 0.5309619404414803, 83.70943022704132, 0.6568279313114064, 0.3424618034389311, 78.30986844963056, 0.8755544010054821, 0.1247266252294963, 886.3710267498806, 910.0099136621993, 922.5192483398737, 926.4600478016879, 935.5603628432106, 952.8293998489335, 975.7289458672092]|  0.1741183133615278|      0.00097656|[1372, 448, 28, 56]                                                        |  | used linear model with 65 points | iterate success | actual_k=16
      29|[107.47028098434356, 0.0952509578400022, 0.9087610102998975, 102.40011182380505, 0.1843313673060931, 0.8190265203848742, 97.44057279045694, 0.2854350116389659, 0.7159876706254455, 96.29970308780095, 0.3056473849064244, 0.6953474904480795, 93.98987996642558, 0.3563336309962737, 0.6439020168222888, 89.71997303992084, 0.4678163897923188, 0.5309619404414803, 83.70943022704132, 0.6568279313114064, 0.3424618034389311, 78.30986844963056, 0.8755544010054821, 0.1247266252294963, 886.3710267498806, 910.0099136621993, 922.5192483398737, 926.4600478016879, 935.5603628432106, 952.8293998489335, 975.7289458672092]|  0.1741183133615278|      0.00048828|[1421, 464, 29, 58]                                                        |  | used linear model with 65 points | iterate failure | actual_k=16
      30|[107.47028098434356, 0.0952509578400022, 0.9087610102998975, 102.40011182380505, 0.1843313673060931, 0.8190265203848742, 97.44057279045694, 0.2854350116389659, 0.7159876706254455, 96.29970308780095, 0.3056473849064244, 0.6953474904480795, 93.98987996642558, 0.3563336309962737, 0.6439020168222888, 89.71997303992084, 0.4678163897923188, 0.5309619404414803, 83.70943022704132, 0.6568279313114064, 0.3424618034389311, 78.30986844963056, 0.8755544010054821, 0.1247266252294963, 886.3710267498806, 910.0099136621993, 922.5192483398737, 926.4600478016879, 935.5603628432106, 952.8293998489335, 975.7289458672092]|  0.1741183133615278|      0.00024414|[1470, 480, 30, 60]                                                        |  | used linear model with 65 points | iterate failure | actual_k=16
      31|[107.47029977387547, 0.0953370876849635, 0.9088095228209205, 102.4000977705595, 0.1842515571423468, 0.8189679500613617, 97.440568419325, 0.2855659825365708, 0.7160381757392239, 96.29973579060163, 0.3056867422992705, 0.6953587887872835, 93.98987380673778, 0.3564463992589348, 0.6439077788449115, 89.71997801849054, 0.4678006294081256, 0.5309670189191379, 83.70946632090815, 0.6568463359373822, 0.3424821767865217, 78.30988722780411, 0.8755471999517509, 0.1247184434531981, 886.3710306977329, 910.0099442700242, 922.5192338758121, 926.460059799136, 935.5603663706609, 952.8293975562145, 975.7289372233807]|  0.1651683410851908|      0.00048828|[1519, 496, 31, 62]                                                        |  | used linear model with 65 points | iterate success | actual_k=16
      32|[107.4703320631302, 0.0953499670865043, 0.9089072963140594, 102.40018165885341, 0.1843828581145742, 0.8189432255755644, 97.44066209575098, 0.2856701495097979, 0.7161389221334146, 96.29966907944146, 0.3058213011284224, 0.6953770941677277, 93.98983331168486, 0.3566157698674419, 0.6439477837613297, 89.71997218601858, 0.4677504117407122, 0.5309068062650295, 83.70953172770773, 0.6569853136233647, 0.3424693300626478, 78.30987901900967, 0.875480129029808, 0.1248464265344554, 886.3708886726725, 910.0100992651696, 922.5191471428341, 926.4601677112721, 935.5603896774113, 952.8293611414031, 975.7288919292007]|  0.1590161471298245|      0.00097656|[1568, 512, 32, 64]                                                        |  | used linear model with 65 points | iterate success | actual_k=16
      33|[107.4703320631302, 0.0953499670865043, 0.9089072963140594, 102.40018165885341, 0.1843828581145742, 0.8189432255755644, 97.44066209575098, 0.2856701495097979, 0.7161389221334146, 96.29966907944146, 0.3058213011284224, 0.6953770941677277, 93.98983331168486, 0.3566157698674419, 0.6439477837613297, 89.71997218601858, 0.4677504117407122, 0.5309068062650295, 83.70953172770773, 0.6569853136233647, 0.3424693300626478, 78.30987901900967, 0.875480129029808, 0.1248464265344554, 886.3708886726725, 910.0100992651696, 922.5191471428341, 926.4601677112721, 935.5603896774113, 952.8293611414031, 975.7288919292007]|  0.1590161471298245|      0.00048828|[1617, 528, 33, 66]                                                        |  | used linear model with 65 points | iterate failure | actual_k=16
      34|[107.47038462571064, 0.0952953897030952, 0.9089721845150155, 102.40008822443063, 0.1845635041831047, 0.8189710963813354, 97.44067789704498, 0.2857662354239225, 0.7161508023576505, 96.29964786471177, 0.306052342464194, 0.6954428936254804, 93.98986365440062, 0.3565809664981288, 0.6439375392973403, 89.71992727410498, 0.4679856974443625, 0.5310047442396344, 83.70958930614651, 0.6570269031492192, 0.3423844819839668, 78.30992435616652, 0.8754862481676006, 0.1249355543471664, 886.3709551285625, 910.0100101608414, 922.5191672447882, 926.4601975535096, 935.5604928592437, 952.8293456746238, 975.7288417156147]|  0.1503048548757265|      0.00097656|[1666, 544, 34, 68]                                                        |  | used linear model with 65 points | iterate success | actual_k=16
      35|[107.47038462571064, 0.0952953897030952, 0.9089721845150155, 102.40008822443063, 0.1845635041831047, 0.8189710963813354, 97.44067789704498, 0.2857662354239225, 0.7161508023576505, 96.29964786471177, 0.306052342464194, 0.6954428936254804, 93.98986365440062, 0.3565809664981288, 0.6439375392973403, 89.71992727410498, 0.4679856974443625, 0.5310047442396344, 83.70958930614651, 0.6570269031492192, 0.3423844819839668, 78.30992435616652, 0.8754862481676006, 0.1249355543471664, 886.3709551285625, 910.0100101608414, 922.5191672447882, 926.4601975535096, 935.5604928592437, 952.8293456746238, 975.7288417156147]|  0.1503048548757265|      0.00048828|[1715, 560, 35, 70]                                                        |  | used linear model with 65 points | iterate failure | actual_k=16
      36|[107.47038462571064, 0.0952953897030952, 0.9089721845150155, 102.40008822443063, 0.1845635041831047, 0.8189710963813354, 97.44067789704498, 0.2857662354239225, 0.7161508023576505, 96.29964786471177, 0.306052342464194, 0.6954428936254804, 93.98986365440062, 0.3565809664981288, 0.6439375392973403, 89.71992727410498, 0.4679856974443625, 0.5310047442396344, 83.70958930614651, 0.6570269031492192, 0.3423844819839668, 78.30992435616652, 0.8754862481676006, 0.1249355543471664, 886.3709551285625, 910.0100101608414, 922.5191672447882, 926.4601975535096, 935.5604928592437, 952.8293456746238, 975.7288417156147]|  0.1503048548757265|      0.00024414|[1764, 576, 36, 72]                                                        |  | used linear model with 65 points | iterate failure | actual_k=16
      37|[107.47038155788516, 0.095368091983757, 0.9090437891951713, 102.40009482083687, 0.1845059711074946, 0.8189430576305378, 97.44066650746828, 0.2858860070023191, 0.7161853780195543, 96.2996440759901, 0.3059977367410836, 0.6954274134732089, 93.98984405109529, 0.3567218755627805, 0.6439774659240676, 89.71992073747052, 0.4679748161726915, 0.5310132868649151, 83.70956962943015, 0.6570506738381978, 0.3423640497184676, 78.30990370991505, 0.8754898062104786, 0.1249473517588586, 886.3709256858464, 910.0100079842023, 922.5191874328364, 926.4601892889779, 935.5605093412375, 952.829336054708, 975.7288619410899]|  0.1454882195219780|      0.00048828|[1813, 592, 37, 74]                                                        |  | used linear model with 65 points | iterate success | actual_k=16
      38|[107.47038155788516, 0.095368091983757, 0.9090437891951713, 102.40009482083687, 0.1845059711074946, 0.8189430576305378, 97.44066650746828, 0.2858860070023191, 0.7161853780195543, 96.2996440759901, 0.3059977367410836, 0.6954274134732089, 93.98984405109529, 0.3567218755627805, 0.6439774659240676, 89.71992073747052, 0.4679748161726915, 0.5310132868649151, 83.70956962943015, 0.6570506738381978, 0.3423640497184676, 78.30990370991505, 0.8754898062104786, 0.1249473517588586, 886.3709256858464, 910.0100079842023, 922.5191874328364, 926.4601892889779, 935.5605093412375, 952.829336054708, 975.7288619410899]|  0.1454882195219780|      0.00024414|[1862, 608, 38, 76]                                                        |  | used linear model with 65 points | iterate failure | actual_k=16
      39|[107.47036174437564, 0.0953358099128874, 0.9090689780864172, 102.40009066073863, 0.1846310505978785, 0.8189525478328998, 97.44065459006694, 0.2858358312426322, 0.7161668908066643, 96.29966810197564, 0.3061289734323254, 0.6954835334553112, 93.98988011185912, 0.3567325627302335, 0.6439819382865415, 89.71989783395615, 0.4680591745067249, 0.5310491081138446, 83.70958779709841, 0.6570740177547447, 0.3423240270635324, 78.30994634003419, 0.8754421034261766, 0.1249471417385734, 886.3709366355256, 910.0100000629781, 922.5191954540596, 926.4601927188153, 935.5604866422896, 952.8293326242766, 975.7288727981165]|  0.1423848829127897|      0.00048828|[1911, 624, 39, 78]                                                        |  | used linear model with 65 points | iterate success | actual_k=16
      40|[107.47036174437564, 0.0953358099128874, 0.9090689780864172, 102.40009066073863, 0.1846310505978785, 0.8189525478328998, 97.44065459006694, 0.2858358312426322, 0.7161668908066643, 96.29966810197564, 0.3061289734323254, 0.6954835334553112, 93.98988011185912, 0.3567325627302335, 0.6439819382865415, 89.71989783395615, 0.4680591745067249, 0.5310491081138446, 83.70958779709841, 0.6570740177547447, 0.3423240270635324, 78.30994634003419, 0.8754421034261766, 0.1249471417385734, 886.3709366355256, 910.0100000629781, 922.5191954540596, 926.4601927188153, 935.5604866422896, 952.8293326242766, 975.7288727981165]|  0.1423848829127897|      0.00024414|[1960, 640, 40, 80]                                                        |  | used linear model with 65 points | iterate failure | actual_k=16
