k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.01, 0.00037, 100000.0, 0.0979798, 0.000167, 100000.0]              |3359.7648016902749077|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.01, 0.00037, 100000.0, 0.0979798, 0.000167, 100000.0]              |3359.7648016902749077|      0.50000000|[16, 1, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=1
      12|[0.0, 0.0, 0.01, 0.00037, 100000.0, 0.0979798, 0.000167, 100000.0]              |3359.7648016902749077|      0.00024414|[192, 12, 12, 24]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      13|[0.0, 0.0, 0.01, 0.00037, 100000.0, 0.0979798, 0.000167, 100000.0]              |3359.7648016902749077|      0.00012207|[208, 13, 13, 26]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      14|[0.0, 0.0, 0.01, 0.00037, 100000.0, 0.0979798, 0.000167, 100000.0]              |3359.7648016902749077|      0.00006104|[224, 14, 14, 28]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      15|[0.0, 0.0, 0.01, 0.00037, 100000.0, 0.0979798, 0.000167, 100000.0]              |3359.7648016902749077|      0.00003052|[240, 15, 15, 30]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      16|[0.0, 0.0, 0.01, 0.00037, 100000.0, 0.0979798, 0.000167, 100000.0]              |3359.7648016902749077|      0.00001526|[256, 16, 16, 32]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      17|[0.0, 0.0, 0.01, 0.00037, 100000.0, 0.0979798, 0.000167, 100000.0]              |3359.7648016902749077|      0.00000763|[272, 17, 17, 34]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      18|[4.7788583133e-06, 2.5632124939e-06, 0.0099958108819249, 0.0003720337060094, 99999.99999867656, 0.0979799592561484, 0.0001647017205378, 100000.00000023769]|3355.5678264555212991|      0.00001526|[288, 18, 18, 36]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      19|[4.7788583133e-06, 2.5632124939e-06, 0.0099958108819249, 0.0003720337060094, 99999.99999867656, 0.0979799592561484, 0.0001647017205378, 100000.00000023769]|3355.5678264555212991|      0.00000763|[304, 19, 19, 38]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      20|[4.7788583133e-06, 2.5632124939e-06, 0.0099958108819249, 0.0003720337060094, 99999.99999867656, 0.0979799592561484, 0.0001647017205378, 100000.00000023769]|3355.5678264555212991|      0.00000381|[320, 20, 20, 40]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      21|[4.7788583133e-06, 2.5632124939e-06, 0.0099958108819249, 0.0003720337060094, 99999.99999867656, 0.0979799592561484, 0.0001647017205378, 100000.00000023769]|3355.5678264555212991|      0.00000191|[336, 21, 21, 42]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      22|[5.0798110928e-06, 2.342813361e-06, 0.0099959071378446, 0.000372434553586, 99999.99999877215, 0.0979799308225988, 0.0001665233920379, 100000.00000021637]|3354.8514782922611630|      0.00000381|[352, 22, 22, 44]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      23|[5.0798110928e-06, 2.342813361e-06, 0.0099959071378446, 0.000372434553586, 99999.99999877215, 0.0979799308225988, 0.0001665233920379, 100000.00000021637]|3354.8514782922611630|      0.00000191|[368, 23, 23, 46]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      24|[5.0798110928e-06, 2.342813361e-06, 0.0099959071378446, 0.000372434553586, 99999.99999877215, 0.0979799308225988, 0.0001665233920379, 100000.00000021637]|3354.8514782922611630|      0.00000095|[384, 24, 24, 48]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      25|[5.2244755946e-06, 2.5660750979e-06, 0.0099961842035274, 0.0003726458501107, 99999.9999988221, 0.0979800440831131, 0.0001656866465821, 100000.00000017342]|3353.9157875003415938|      0.00000191|[400, 25, 25, 50]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      26|[5.2244755946e-06, 2.5660750979e-06, 0.0099961842035274, 0.0003726458501107, 99999.9999988221, 0.0979800440831131, 0.0001656866465821, 100000.00000017342]|3353.9157875003415938|      0.00000095|[416, 26, 26, 52]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      27|[5.2244755946e-06, 2.5660750979e-06, 0.0099961842035274, 0.0003726458501107, 99999.9999988221, 0.0979800440831131, 0.0001656866465821, 100000.00000017342]|3353.9157875003415938|      0.00000048|[432, 27, 27, 54]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      28|[5.2244755946e-06, 2.5660750979e-06, 0.0099961842035274, 0.0003726458501107, 99999.9999988221, 0.0979800440831131, 0.0001656866465821, 100000.00000017342]|3353.9157875003415938|      0.00000024|[448, 28, 28, 56]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      29|[5.2244755946e-06, 2.5660750979e-06, 0.0099961842035274, 0.0003726458501107, 99999.9999988221, 0.0979800440831131, 0.0001656866465821, 100000.00000017342]|3353.9157875003415938|      0.00000012|[464, 29, 29, 58]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      30|[5.3000254636e-06, 2.5648170227e-06, 0.0099961947483836, 0.0003726593854386, 99999.99999884369, 0.0979800502818127, 0.0001657742107385, 100000.00000016749]|3353.9125588744104789|      0.00000024|[480, 30, 30, 60]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      31|[5.3000254636e-06, 2.5648170227e-06, 0.0099961947483836, 0.0003726593854386, 99999.99999884369, 0.0979800502818127, 0.0001657742107385, 100000.00000016749]|3353.9125588744104789|      0.00000012|[496, 31, 31, 62]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      32|[5.3545957944e-06, 2.56194073e-06, 0.0099961991361212, 0.0003726746970594, 99999.99999884165, 0.0979800477627094, 0.0001656700818355, 100000.00000017833]|3353.9066969053769753|      0.00000024|[512, 32, 32, 64]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      33|[5.3545957944e-06, 2.56194073e-06, 0.0099961991361212, 0.0003726746970594, 99999.99999884165, 0.0979800477627094, 0.0001656700818355, 100000.00000017833]|3353.9066969053769753|      0.00000012|[528, 33, 33, 66]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      34|[5.4089876176e-06, 2.5450362944e-06, 0.0099962103335663, 0.0003726932619758, 99999.99999884886, 0.0979800596061443, 0.0001657681123724, 100000.00000015198]|3353.9025901049221829|      0.00000024|[544, 34, 34, 68]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      35|[5.4089876176e-06, 2.5450362944e-06, 0.0099962103335663, 0.0003726932619758, 99999.99999884886, 0.0979800596061443, 0.0001657681123724, 100000.00000015198]|3353.9025901049221829|      0.00000012|[560, 35, 35, 70]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      36|[5.4089876176e-06, 2.5450362944e-06, 0.0099962103335663, 0.0003726932619758, 99999.99999884886, 0.0979800596061443, 0.0001657681123724, 100000.00000015198]|3353.9025901049221829|      0.00000006|[576, 36, 36, 72]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      37|[5.4394518444e-06, 2.5385919797e-06, 0.0099962105043911, 0.0003726995594673, 99999.99999885527, 0.0979800628367374, 0.0001657183507204, 100000.00000015594]|3353.8967581099741437|      0.00000012|[592, 37, 37, 74]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      38|[5.5203283217e-06, 2.5924463527e-06, 0.0099962298541485, 0.0003727210155769, 99999.99999885482, 0.0979801170805558, 0.0001657426219935, 100000.00000013586]|3353.8910373449466533|      0.00000024|[608, 38, 38, 76]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      39|[5.5203283217e-06, 2.5924463527e-06, 0.0099962298541485, 0.0003727210155769, 99999.99999885482, 0.0979801170805558, 0.0001657426219935, 100000.00000013586]|3353.8910373449466533|      0.00000012|[624, 39, 39, 78]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      40|[5.6077924455e-06, 2.611678882e-06, 0.0099962164384957, 0.000372662178368, 99999.99999883636, 0.0979801016803162, 0.0001657144583881, 100000.00000017018]|3353.8845775144222898|      0.00000024|[640, 40, 40, 80]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
