k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[2.0, 3.0, -8.0]                                                                |148.9993291872793577|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.951501376384468, 2.0080419418278086, -7.883093651435629]                     | 41.2925186157226562|      2.00000000|[6, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | iterate success | actual_k=1
      24|[-0.0011663902591869, -1.0081661669958053, -6.994138303619215]                  |  0.9982355237007141|      0.01562500|[129, 48, 0, 48]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      25|[-0.0011663902591869, -1.0081661669958053, -6.994138303619215]                  |  0.9982355237007141|      0.00781250|[134, 50, 0, 50]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      26|[-0.0022888280985986, -1.0006174664868146, -6.995809354238502]                  |  0.9981750249862671|      0.01562500|[140, 52, 0, 52]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      27|[-0.0022888280985986, -1.0006174664868146, -6.995809354238502]                  |  0.9981750249862671|      0.00781250|[146, 54, 0, 54]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      28|[-0.0022888280985986, -1.0006174664868146, -6.995809354238502]                  |  0.9981750249862671|      0.00390625|[152, 56, 0, 56]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      29|[-0.0022888280985986, -1.0006174664868146, -6.995809354238502]                  |  0.9981750249862671|      0.00195312|[158, 58, 0, 58]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      30|[-0.0006831511557514, -0.9995100228184471, -6.995709018092341]                  |  0.9981699585914612|      0.00390625|[164, 60, 0, 60]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      31|[-0.0006831511557514, -0.9995100228184471, -6.995709018092341]                  |  0.9981699585914612|      0.00195312|[170, 62, 0, 62]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      32|[-0.0006831511557514, -0.9995100228184471, -6.995709018092341]                  |  0.9981699585914612|      0.00097656|[175, 64, 0, 64]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      33|[-0.0006831511557514, -0.9995100228184471, -6.995709018092341]                  |  0.9981699585914612|      0.00048828|[180, 66, 0, 66]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      34|[-0.0005878640612268, -0.999665797686869, -6.995256168074027]                   |  0.9981688857078552|      0.00097656|[186, 68, 0, 68]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      35|[0.0003660348769601, -0.9995073840140535, -6.995119580225383]                   |  0.9981685280799866|      0.00195312|[192, 70, 0, 70]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      36|[0.0003660348769601, -0.9995073840140535, -6.995119580225383]                   |  0.9981685280799866|      0.00097656|[197, 72, 0, 72]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      37|[0.0003660348769601, -0.9995073840140535, -6.995119580225383]                   |  0.9981685280799866|      0.00048828|[203, 74, 0, 74]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      38|[0.0005147283544336, -0.999736244376557, -6.994714695348741]                    |  0.9981677532196045|      0.00097656|[209, 76, 0, 76]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      39|[0.0005147283544336, -0.999736244376557, -6.994714695348741]                    |  0.9981677532196045|      0.00048828|[214, 78, 0, 78]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      40|[0.0001290022818819, -0.9998089210930723, -6.994424261068857]                   |  0.9981669187545776|      0.00097656|[219, 80, 0, 80]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      41|[0.0001290022818819, -0.9998089210930723, -6.994424261068857]                   |  0.9981669187545776|      0.00048828|[225, 82, 0, 82]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      42|[2.18674778155e-05, -0.9997877868750705, -6.993948347150496]                    |  0.9981660246849060|      0.00097656|[231, 84, 0, 84]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      43|[2.18674778155e-05, -0.9997877868750705, -6.993948347150496]                    |  0.9981660246849060|      0.00048828|[236, 86, 0, 86]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      44|[-0.0001073767605363, -0.9997579362574764, -6.993478428597358]                  |  0.9981651902198792|      0.00097656|[241, 88, 0, 88]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      45|[-0.0004347718646441, -1.0001345894517735, -6.992639012649548]                  |  0.9981638193130493|      0.00195312|[246, 90, 0, 90]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      46|[-0.0004347718646441, -1.0001345894517735, -6.992639012649548]                  |  0.9981638193130493|      0.00097656|[251, 92, 0, 92]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      47|[-0.0004161523618657, -0.9996199651496777, -6.991809260000733]                  |  0.9981623888015747|      0.00195312|[257, 94, 0, 94]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      48|[-0.0014716141348524, -0.9996712191278574, -6.990166679487909]                  |  0.9981613159179688|      0.00390625|[263, 96, 0, 96]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      49|[-0.0014716141348524, -0.9996712191278574, -6.990166679487909]                  |  0.9981613159179688|      0.00195312|[269, 98, 0, 98]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      50|[-0.0007300088319425, -1.0014037380058953, -6.989653749495061]                  |  0.9981606006622314|      0.00390625|[275, 100, 0, 100]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      51|[-0.0007300088319425, -1.0014037380058953, -6.989653749495061]                  |  0.9981606006622314|      0.00195312|[280, 102, 0, 102]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      52|[-5.80318806091e-05, -0.9998080689760288, -6.988749877496587]                   |  0.9981564879417419|      0.00390625|[286, 104, 0, 104]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      53|[-5.80318806091e-05, -0.9998080689760288, -6.988749877496587]                   |  0.9981564879417419|      0.00195312|[292, 106, 0, 106]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      54|[-5.80318806091e-05, -0.9998080689760288, -6.988749877496587]                   |  0.9981564879417419|      0.00097656|[297, 108, 0, 108]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      55|[-5.80318806091e-05, -0.9998080689760288, -6.988749877496587]                   |  0.9981564879417419|      0.00048828|[302, 110, 0, 110]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      56|[-0.0001369979661632, -1.000083103065682, -6.988354227163638]                   |  0.9981557726860046|      0.00097656|[307, 112, 0, 112]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      57|[-0.0005213477834991, -0.999732266726666, -6.987527871672614]                   |  0.9981545209884644|      0.00195312|[313, 114, 0, 114]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      58|[-0.0005213477834991, -0.999732266726666, -6.987527871672614]                   |  0.9981545209884644|      0.00097656|[318, 116, 0, 116]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      59|[-0.0005213477834991, -0.999732266726666, -6.987527871672614]                   |  0.9981545209884644|      0.00048828|[323, 118, 0, 118]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      60|[-0.0005213477834991, -0.999732266726666, -6.987527871672614]                   |  0.9981545209884644|      0.00024414|[329, 120, 0, 120]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      61|[-0.0004104546090548, -0.9998238140821507, -6.987330573851184]                  |  0.9981540441513062|      0.00048828|[335, 122, 0, 122]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      62|[-0.0004562475877419, -0.9999943443190055, -6.986875336527887]                  |  0.9981532096862793|      0.00097656|[341, 124, 0, 124]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      63|[-0.0004562475877419, -0.9999943443190055, -6.986875336527887]                  |  0.9981532096862793|      0.00048828|[346, 126, 0, 126]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      64|[-0.0004562475877419, -0.9999943443190055, -6.986875336527887]                  |  0.9981532096862793|      0.00024414|[352, 128, 0, 128]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      65|[-0.0004562475877419, -0.9999943443190055, -6.986875336527887]                  |  0.9981532096862793|      0.00012207|[358, 130, 0, 130]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      66|[-0.0004562475877419, -0.9999943443190055, -6.986875336527887]                  |  0.9981532096862793|      0.00006104|[364, 132, 0, 132]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      67|[-0.0004322436938374, -0.99999434528474, -6.986819219655424]                    |  0.9981530904769897|      0.00012207|[370, 134, 0, 134]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      68|[-0.0003854725933412, -0.9999750860368559, -6.98670812192042]                   |  0.9981528520584106|      0.00024414|[376, 136, 0, 136]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      69|[-0.0001777082457619, -1.0000536633232393, -6.986606809380648]                  |  0.9981525540351868|      0.00048828|[381, 138, 0, 138]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      70|[0.0001349757844417, -1.0001826306659105, -6.986254652170184]                   |  0.9981518983840942|      0.00097656|[386, 140, 0, 140]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      71|[0.0001349757844417, -1.0001826306659105, -6.986254652170184]                   |  0.9981518983840942|      0.00048828|[392, 142, 0, 142]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      72|[6.85574686853e-05, -1.0004901715152124, -6.98588125451025]                     |  0.9981514215469360|      0.00097656|[397, 144, 0, 144]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      73|[-0.0004547723843869, -1.0002353006879243, -6.985097136507213]                  |  0.9981499910354614|      0.00195312|[403, 146, 0, 146]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      74|[-0.0004547723843869, -1.0002353006879243, -6.985097136507213]                  |  0.9981499910354614|      0.00097656|[409, 148, 0, 148]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      75|[-9.26235139897e-05, -0.9999290945213747, -6.984243461923052]                   |  0.9981481432914734|      0.00195312|[415, 150, 0, 150]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      76|[-9.26235139897e-05, -0.9999290945213747, -6.984243461923052]                   |  0.9981481432914734|      0.00097656|[421, 152, 0, 152]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      77|[-9.26235139897e-05, -0.9999290945213747, -6.984243461923052]                   |  0.9981481432914734|      0.00048828|[426, 154, 0, 154]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      78|[-9.26235139897e-05, -0.9999290945213747, -6.984243461923052]                   |  0.9981481432914734|      0.00024414|[431, 156, 0, 156]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      79|[-9.26235139897e-05, -0.9999290945213747, -6.984243461923052]                   |  0.9981481432914734|      0.00012207|[436, 158, 0, 158]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      80|[-8.15134964479e-05, -0.9999290945213747, -6.98412189824137]                    |  0.9981479048728943|      0.00024414|[442, 160, 0, 160]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
