k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[2.0, 3.0]                                                                      |889.3031475218829200|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.6946363049347228, 2.047764202659824]                                         | 99.4427566528320312|     10.00000000|[7, 2, 0, 2]                                                               |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       2|[1.6946363049347228, 2.047764202659824]                                         | 99.4427566528320312|      1.00000000|[14, 5, 0, 5]                                                              |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[1.6946363049347228, 2.047764202659824]                                         | 99.4427566528320312|      0.10000000|[20, 7, 0, 7]                                                              |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[1.6716945718851057, 1.950431387614331]                                         | 75.5737380981445312|      1.00000000|[25, 9, 0, 9]                                                              |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       5|[1.6716945718851057, 1.950431387614331]                                         | 75.5737380981445312|      0.10000000|[31, 11, 0, 11]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[1.6458719513279794, 1.8538229393938848]                                        | 56.6065330505371094|      1.00000000|[36, 13, 0, 13]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      14|[1.3022008957700308, 0.7271686926146159]                                        |  0.1193906143307686|      0.01000000|[97, 35, 0, 35]                                                            |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      15|[1.292597536545565, 0.729957149464895]                                          |  0.1149929091334343|      0.10000000|[102, 37, 0, 37]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      15|[1.292597536545565, 0.729957149464895]                                          |  0.1149929091334343|      0.10000000|[107, 39, 0, 39]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | DECALRED SUCCESS
      15|[1.292597536545565, 0.729957149464895]                                          |  0.1149929091334343|      0.10000000|[112, 41, 0, 41]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | DECALRED SUCCESS
      15|[1.292597536545565, 0.729957149464895]                                          |  0.1149929091334343|      0.10000000|[115, 42, 0, 42]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      15|[1.292597536545565, 0.729957149464895]                                          |  0.1149929091334343|      0.10000000|[120, 44, 0, 44]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | DECALRED SUCCESS
      15|[1.292597536545565, 0.729957149464895]                                          |  0.1149929091334343|      0.10000000|[123, 45, 0, 45]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      15|[1.292597536545565, 0.729957149464895]                                          |  0.1149929091334343|      0.10000000|[126, 46, 0, 46]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      16|[1.292597536545565, 0.729957149464895]                                          |  0.1149929091334343|      0.01000000|[134, 49, 0, 49]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      16|[1.292597536545565, 0.729957149464895]                                          |  0.1149929091334343|      0.01000000|[137, 50, 0, 50]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      16|[1.292597536545565, 0.729957149464895]                                          |  0.1149929091334343|      0.01000000|[140, 51, 0, 51]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      16|[1.292597536545565, 0.729957149464895]                                          |  0.1149929091334343|      0.01000000|[143, 52, 0, 52]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      16|[1.292597536545565, 0.729957149464895]                                          |  0.1149929091334343|      0.01000000|[146, 53, 0, 53]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      17|[1.2857023150788696, 0.737199795454119]                                         |  0.1107894331216812|      0.10000000|[151, 55, 0, 55]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      17|[1.2857023150788696, 0.737199795454119]                                         |  0.1107894331216812|      0.10000000|[156, 57, 0, 57]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | DECALRED SUCCESS
      18|[1.2857023150788696, 0.737199795454119]                                         |  0.1107894331216812|      0.01000000|[162, 59, 0, 59]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      19|[1.277035874855913, 0.7421890653267476]                                         |  0.1069620251655579|      0.10000000|[168, 61, 0, 61]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      20|[1.277035874855913, 0.7421890653267476]                                         |  0.1069620251655579|      0.01000000|[174, 63, 0, 63]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      20|[1.277035874855913, 0.7421890653267476]                                         |  0.1069620251655579|      0.01000000|[177, 64, 0, 64]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      21|[1.277035874855913, 0.7421890653267476]                                         |  0.1069620251655579|      0.00100000|[183, 66, 0, 66]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      21|[1.277035874855913, 0.7421890653267476]                                         |  0.1069620251655579|      0.00100000|[186, 67, 0, 67]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      21|[1.277035874855913, 0.7421890653267476]                                         |  0.1069620251655579|      0.00100000|[189, 68, 0, 68]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      21|[1.277035874855913, 0.7421890653267476]                                         |  0.1069620251655579|      0.00100000|[192, 69, 0, 69]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      21|[1.277035874855913, 0.7421890653267476]                                         |  0.1069620251655579|      0.00100000|[195, 70, 0, 70]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      21|[1.277035874855913, 0.7421890653267476]                                         |  0.1069620251655579|      0.00100000|[198, 71, 0, 71]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      21|[1.277035874855913, 0.7421890653267476]                                         |  0.1069620251655579|      0.00100000|[201, 72, 0, 72]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      21|[1.277035874855913, 0.7421890653267476]                                         |  0.1069620251655579|      0.00100000|[204, 73, 0, 73]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      21|[1.277035874855913, 0.7421890653267476]                                         |  0.1069620251655579|      0.00100000|[207, 74, 0, 74]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      21|[1.277035874855913, 0.7421890653267476]                                         |  0.1069620251655579|      0.00100000|[210, 75, 0, 75]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      21|[1.277035874855913, 0.7421890653267476]                                         |  0.1069620251655579|      0.00100000|[213, 76, 0, 76]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      21|[1.277035874855913, 0.7421890653267476]                                         |  0.1069620251655579|      0.00100000|[216, 77, 0, 77]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      21|[1.277035874855913, 0.7421890653267476]                                         |  0.1069620251655579|      0.00100000|[219, 78, 0, 78]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      21|[1.277035874855913, 0.7421890653267476]                                         |  0.1069620251655579|      0.00100000|[222, 79, 0, 79]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      21|[1.277035874855913, 0.7421890653267476]                                         |  0.1069620251655579|      0.00100000|[225, 80, 0, 80]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
