k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[25.0, 39.0, 41.5, 39.0]                                                        |897.5453780404944837|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[24.197024512336142, 38.5160007425223, 41.80170257342005, 39.1730625383026]     |810.4403686523437500|      2.00000000|[15, 2, 0, 2]                                                              |  | trying linear partial model with 8 points | iterate success | actual_k=1
      22|[15.746069144440273, 34.055916625829504, 44.29562110130468, 40.659947840511386] |241.9343872070312500|      1.00000000|[290, 44, 0, 44]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      23|[15.746069144440273, 34.055916625829504, 44.29562110130468, 40.659947840511386] |241.9343872070312500|      0.50000000|[304, 46, 0, 46]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      24|[15.3002559994852, 33.86380613974324, 44.39783609374596, 40.72236815964863]     |224.7471466064453125|      1.00000000|[317, 48, 0, 48]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      25|[15.3002559994852, 33.86380613974324, 44.39783609374596, 40.72236815964863]     |224.7471466064453125|      0.50000000|[330, 50, 0, 50]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      26|[14.851942438491273, 33.67295585873461, 44.495086353304984, 40.77834590775959]  |208.3886413574218750|      1.00000000|[343, 52, 0, 52]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      27|[14.851942438491273, 33.67295585873461, 44.495086353304984, 40.77834590775959]  |208.3886413574218750|      0.50000000|[356, 54, 0, 54]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      28|[14.40082127680315, 33.48629543575079, 44.588045663243854, 40.83317428238761]   |192.8322753906250000|      1.00000000|[369, 56, 0, 56]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      29|[14.40082127680315, 33.48629543575079, 44.588045663243854, 40.83317428238761]   |192.8322753906250000|      0.50000000|[383, 58, 0, 58]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      30|[13.947633470313681, 33.303416640262576, 44.678660418525446, 40.88762723763615] |178.0521545410156250|      1.00000000|[396, 60, 0, 60]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      31|[13.947633470313681, 33.303416640262576, 44.678660418525446, 40.88762723763615] |178.0521545410156250|      0.50000000|[409, 62, 0, 62]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      32|[13.491875648272615, 33.12537599151559, 44.76755671942222, 40.93943247606824]   |164.0228118896484375|      1.00000000|[422, 64, 0, 64]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      33|[13.491875648272615, 33.12537599151559, 44.76755671942222, 40.93943247606824]   |164.0228118896484375|      0.50000000|[435, 66, 0, 66]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      34|[13.034089740263026, 32.95128443822897, 44.85406242006634, 40.990822720844434]  |150.7201690673828125|      1.00000000|[449, 68, 0, 68]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      35|[13.034089740263026, 32.95128443822897, 44.85406242006634, 40.990822720844434]  |150.7201690673828125|      0.50000000|[463, 70, 0, 70]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      36|[12.573750822491853, 32.78194942689283, 44.93739184834903, 41.04052122286547]   |138.1204833984375000|      1.00000000|[477, 72, 0, 72]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      37|[12.573750822491853, 32.78194942689283, 44.93739184834903, 41.04052122286547]   |138.1204833984375000|      0.50000000|[490, 74, 0, 74]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      38|[12.111367899383513, 32.619142347267584, 45.023195962800585, 41.08882796343933] |126.2020263671875000|      1.00000000|[504, 76, 0, 76]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      39|[12.111367899383513, 32.619142347267584, 45.023195962800585, 41.08882796343933] |126.2020263671875000|      0.50000000|[517, 78, 0, 78]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      40|[11.646668843855062, 32.45862432860755, 45.10185397040406, 41.13467195231764]   |114.9414596557617188|      1.00000000|[530, 80, 0, 80]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      41|[11.646668843855062, 32.45862432860755, 45.10185397040406, 41.13467195231764]   |114.9414596557617188|      0.50000000|[543, 82, 0, 82]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      42|[11.17768352482198, 32.307777437285026, 45.1754659763269, 41.178022367468884]   |104.3177642822265625|      1.00000000|[556, 84, 0, 84]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      43|[11.17768352482198, 32.307777437285026, 45.1754659763269, 41.178022367468884]   |104.3177642822265625|      0.50000000|[569, 86, 0, 86]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      44|[10.709174264349963, 32.15409542303375, 45.24578887673291, 41.2220178334412]    | 94.3116378784179688|      1.00000000|[582, 88, 0, 88]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      45|[10.709174264349963, 32.15409542303375, 45.24578887673291, 41.2220178334412]    | 94.3116378784179688|      0.50000000|[595, 90, 0, 90]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      46|[10.709174264349963, 32.15409542303375, 45.24578887673291, 41.2220178334412]    | 94.3116378784179688|      0.25000000|[609, 92, 0, 92]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      47|[10.473140677148018, 32.08151047801663, 45.279294013004375, 41.24194212296112]  | 89.5338211059570312|      0.50000000|[623, 94, 0, 94]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      48|[10.473140677148018, 32.08151047801663, 45.279294013004375, 41.24194212296112]  | 89.5338211059570312|      0.25000000|[636, 96, 0, 96]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      49|[10.23731709741107, 32.008709701503264, 45.31408096300106, 41.261362583538315]  | 84.9032363891601562|      0.50000000|[649, 98, 0, 98]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      50|[10.23731709741107, 32.008709701503264, 45.31408096300106, 41.261362583538315]  | 84.9032363891601562|      0.25000000|[662, 100, 0, 100]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      51|[10.000599489672945, 31.938545217180987, 45.348215801114584, 41.28076701997671] | 80.4174652099609375|      0.50000000|[675, 102, 0, 102]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      52|[10.000599489672945, 31.938545217180987, 45.348215801114584, 41.28076701997671] | 80.4174652099609375|      0.25000000|[688, 104, 0, 104]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      53|[9.763409682412469, 31.869277181079624, 45.3809650100187, 41.300013417628044]   | 76.0743408203125000|      0.50000000|[701, 106, 0, 106]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      54|[9.763409682412469, 31.869277181079624, 45.3809650100187, 41.300013417628044]   | 76.0743408203125000|      0.25000000|[715, 108, 0, 108]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      55|[9.525748727286139, 31.80146443203143, 45.41299272206078, 41.31983580740115]    | 71.8717498779296875|      0.50000000|[728, 110, 0, 110]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      56|[9.525748727286139, 31.80146443203143, 45.41299272206078, 41.31983580740115]    | 71.8717498779296875|      0.25000000|[741, 112, 0, 112]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      57|[9.287539278014508, 31.73479396776607, 45.44426061297844, 41.33810125209623]    | 67.8074798583984375|      0.50000000|[754, 114, 0, 114]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      58|[9.287539278014508, 31.73479396776607, 45.44426061297844, 41.33810125209623]    | 67.8074798583984375|      0.25000000|[767, 116, 0, 116]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      59|[9.048558196147393, 31.669949241133168, 45.474233706654665, 41.354977791818705] | 63.8794441223144531|      0.50000000|[780, 118, 0, 118]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      60|[9.048558196147393, 31.669949241133168, 45.474233706654665, 41.354977791818705] | 63.8794441223144531|      0.25000000|[793, 120, 0, 120]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      61|[8.809266023064641, 31.6063666576776, 45.504099810740534, 41.372428488342976]   | 60.0856132507324219|      0.50000000|[806, 122, 0, 122]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      62|[8.809266023064641, 31.6063666576776, 45.504099810740534, 41.372428488342976]   | 60.0856132507324219|      0.25000000|[819, 124, 0, 124]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      63|[8.56935120255818, 31.544347099104762, 45.53289395350541, 41.38871807391839]    | 56.4240303039550781|      0.50000000|[832, 126, 0, 126]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      64|[8.56935120255818, 31.544347099104762, 45.53289395350541, 41.38871807391839]    | 56.4240303039550781|      0.25000000|[846, 128, 0, 128]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      65|[8.329018306388317, 31.483785550691707, 45.5612535741682, 41.405092743022884]   | 52.8927764892578125|      0.50000000|[859, 130, 0, 130]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      66|[8.329018306388317, 31.483785550691707, 45.5612535741682, 41.405092743022884]   | 52.8927764892578125|      0.25000000|[872, 132, 0, 132]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      67|[8.08826350611724, 31.425005049223973, 45.59024847725554, 41.42062575266658]    | 49.4900856018066406|      0.50000000|[885, 134, 0, 134]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      68|[8.08826350611724, 31.425005049223973, 45.59024847725554, 41.42062575266658]    | 49.4900856018066406|      0.25000000|[898, 136, 0, 136]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      69|[7.847379310840082, 31.365631376717413, 45.61644601315905, 41.43685105979292]   | 46.2142410278320312|      0.50000000|[911, 138, 0, 138]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      70|[7.847379310840082, 31.365631376717413, 45.61644601315905, 41.43685105979292]   | 46.2142410278320312|      0.25000000|[925, 140, 0, 140]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      71|[7.605401995585121, 31.31115289556298, 45.64338270155889, 41.4527723917459]     | 43.0632133483886719|      0.50000000|[938, 142, 0, 142]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      72|[7.605401995585121, 31.31115289556298, 45.64338270155889, 41.4527723917459]     | 43.0632133483886719|      0.25000000|[951, 144, 0, 144]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      73|[7.363294044664099, 31.25630674493158, 45.66899604279227, 41.46759118429471]    | 40.0353202819824219|      0.50000000|[965, 146, 0, 146]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      74|[7.363294044664099, 31.25630674493158, 45.66899604279227, 41.46759118429471]    | 40.0353202819824219|      0.25000000|[978, 148, 0, 148]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      75|[7.120668172941143, 31.203325762347564, 45.69386253179559, 41.48199116970289]   | 37.1289787292480469|      0.50000000|[991, 150, 0, 150]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      76|[7.120668172941143, 31.203325762347564, 45.69386253179559, 41.48199116970289]   | 37.1289787292480469|      0.25000000|[1004, 152, 0, 152]                                                        |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      77|[6.877752918508693, 31.150937131293926, 45.71675479229809, 41.49694292242388]   | 34.3426895141601562|      0.50000000|[1017, 154, 0, 154]                                                        |  | trying linear partial model with 8 points | iterate success | actual_k=1
      78|[6.877752918508693, 31.150937131293926, 45.71675479229809, 41.49694292242388]   | 34.3426895141601562|      0.25000000|[1030, 156, 0, 156]                                                        |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      79|[6.634130368502192, 31.101398860780954, 45.73945667152966, 41.510308458786824]  | 31.6746883392333984|      0.50000000|[1043, 158, 0, 158]                                                        |  | trying linear partial model with 8 points | iterate success | actual_k=1
      80|[6.634130368502192, 31.101398860780954, 45.73945667152966, 41.510308458786824]  | 31.6746883392333984|      0.25000000|[1057, 160, 0, 160]                                                        |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
