k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.6089246306237099, 0.0547627230148155, 0.1369095758715928, 0.7790905807788936, -0.0027062693678941, 0.0008228510716478, -0.0073877657276309, 0.0044154624338403, -0.0047443692281261, 0.0025997519153439, -0.0030349374239684, -0.0076431646152507, -0.0039602489175381, -0.0079572901180379, 0.002029310685563, 0.0022668858499807, 0.0063480730495962, 0.0019722217699703, -0.0002234826966085, 0.0079065081748448, -0.0010089908116513, 0.0105106115877916]| 13.1515474319458008|     10.00000000|[106, 16, 0, 2]                                                            |  | trying linear partial model with 57 points | iterate success | actual_k=8
      12|[0.9135035888421205, 0.0806965742719384, 0.2049149964714933, 1.168871490000622, -0.0026861646452093, 0.0012175423269883, -0.007929869051735, 0.0046251368483735, -0.0045138067772932, 0.0026217632626629, -0.0030161900135826, -0.0076269183795829, -0.0039050839909374, -0.0077286730992582, 0.0021572946465235, 0.0021132966802665, 0.005932550787484, 0.0022225392065698, -5.94436938155e-05, 0.0076406791862809, -0.001093726101736, 0.0106257012033768]| 12.5804948806762695|      1.00000000|[1258, 192, 0, 24]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      13|[0.9135035888421205, 0.0806965742719384, 0.2049149964714933, 1.168871490000622, -0.0026861646452093, 0.0012175423269883, -0.007929869051735, 0.0046251368483735, -0.0045138067772932, 0.0026217632626629, -0.0030161900135826, -0.0076269183795829, -0.0039050839909374, -0.0077286730992582, 0.0021572946465235, 0.0021132966802665, 0.005932550787484, 0.0022225392065698, -5.94436938155e-05, 0.0076406791862809, -0.001093726101736, 0.0106257012033768]| 12.5804948806762695|      0.10000000|[1362, 208, 0, 26]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      14|[0.9742258767231678, 0.0857644507635422, 0.218392846928481, 1.2470067108272744, -0.0029064178446705, 0.0013064277255395, -0.0079040468223685, 0.0049194979658694, -0.0047947867541384, 0.002704340789388, -0.0030317664207051, -0.0074968306503663, -0.0040683401314687, -0.0076689917445634, 0.0022348882965417, 0.0021839344912804, 0.0059474033592172, 0.0021918471691619, -0.000178528514819, 0.0076098486710402, -0.0012257510768759, 0.0108089616536146]| 12.4945621490478516|      1.00000000|[1468, 224, 0, 28]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      15|[0.9742258767231678, 0.0857644507635422, 0.218392846928481, 1.2470067108272744, -0.0029064178446705, 0.0013064277255395, -0.0079040468223685, 0.0049194979658694, -0.0047947867541384, 0.002704340789388, -0.0030317664207051, -0.0074968306503663, -0.0040683401314687, -0.0076689917445634, 0.0022348882965417, 0.0021839344912804, 0.0059474033592172, 0.0021918471691619, -0.000178528514819, 0.0076098486710402, -0.0012257510768759, 0.0108089616536146]| 12.4945621490478516|      0.10000000|[1574, 240, 0, 30]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      16|[1.0351666109492805, 0.090916397408977, 0.2318993084239409, 1.3249610581317126, -0.0028831774215514, 0.0013537528350367, -0.0079085009179699, 0.0049110306938734, -0.0045579780156946, 0.0024313245223599, -0.0028024975429386, -0.0074512323701673, -0.004051473624729, -0.0075106681942674, 0.0023747558895492, 0.0024580493365163, 0.005710087798318, 0.0022278080134962, -0.0001526563703662, 0.0075826566168104, -0.0012693102296874, 0.0109113833588445]| 12.4180536270141602|      1.00000000|[1678, 256, 0, 32]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      17|[1.0351666109492805, 0.090916397408977, 0.2318993084239409, 1.3249610581317126, -0.0028831774215514, 0.0013537528350367, -0.0079085009179699, 0.0049110306938734, -0.0045579780156946, 0.0024313245223599, -0.0028024975429386, -0.0074512323701673, -0.004051473624729, -0.0075106681942674, 0.0023747558895492, 0.0024580493365163, 0.005710087798318, 0.0022278080134962, -0.0001526563703662, 0.0075826566168104, -0.0012693102296874, 0.0109113833588445]| 12.4180536270141602|      0.10000000|[1783, 272, 0, 34]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      18|[1.095925286320571, 0.096281826592846, 0.2454642419260671, 1.403033987324515, -0.0028346676721037, 0.0013764409805865, -0.0080119406145306, 0.0049797141926319, -0.004720916046557, 0.0023956725181254, -0.0028663866221654, -0.0074718489197538, -0.0039294927747875, -0.0074569936181577, 0.0023929274668342, 0.0021786011091838, 0.0056103148402133, 0.0023360739028866, -0.000218150293257, 0.0074185722642786, -0.0012580848209821, 0.0109890633550001]| 12.3509712219238281|      1.00000000|[1887, 288, 0, 36]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      19|[1.095925286320571, 0.096281826592846, 0.2454642419260671, 1.403033987324515, -0.0028346676721037, 0.0013764409805865, -0.0080119406145306, 0.0049797141926319, -0.004720916046557, 0.0023956725181254, -0.0028663866221654, -0.0074718489197538, -0.0039294927747875, -0.0074569936181577, 0.0023929274668342, 0.0021786011091838, 0.0056103148402133, 0.0023360739028866, -0.000218150293257, 0.0074185722642786, -0.0012580848209821, 0.0109890633550001]| 12.3509712219238281|      0.10000000|[1992, 304, 0, 38]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      20|[1.156636825048645, 0.1015002927897008, 0.2588938274164461, 1.4811711656234459, -0.0026522010877889, 0.0011655929736592, -0.0077879317370219, 0.0046036995235042, -0.0048603683822447, 0.0021411212174157, -0.0031622627984531, -0.0074569538623017, -0.0038486080649141, -0.0073944131493544, 0.0024225173192509, 0.0025690855605863, 0.0060494448916307, 0.0020793103231865, -0.0006552902794723, 0.0075114692772331, -0.0011461906024178, 0.0111567965578366]| 12.2933158874511719|      1.00000000|[2097, 320, 0, 40]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      21|[1.156636825048645, 0.1015002927897008, 0.2588938274164461, 1.4811711656234459, -0.0026522010877889, 0.0011655929736592, -0.0077879317370219, 0.0046036995235042, -0.0048603683822447, 0.0021411212174157, -0.0031622627984531, -0.0074569538623017, -0.0038486080649141, -0.0073944131493544, 0.0024225173192509, 0.0025690855605863, 0.0060494448916307, 0.0020793103231865, -0.0006552902794723, 0.0075114692772331, -0.0011461906024178, 0.0111567965578366]| 12.2933158874511719|      0.10000000|[2202, 336, 0, 42]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      22|[1.2173073638795076, 0.1065511813557692, 0.2725091672773591, 1.559324997744621, -0.002699240884367, 0.001224736325301, -0.0077479832361997, 0.004668415737051, -0.0049818650452026, 0.0022088685903072, -0.003385028545856, -0.0076329235057515, -0.0038640551255108, -0.0074403337654204, 0.0023957849384881, 0.0025900212700765, 0.0058771188963441, 0.0020118625339634, -0.0005406400627051, 0.007597253121564, -0.0012176045827971, 0.0111792227858836]| 12.2450828552246094|      1.00000000|[2307, 352, 0, 44]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      23|[1.2173073638795076, 0.1065511813557692, 0.2725091672773591, 1.559324997744621, -0.002699240884367, 0.001224736325301, -0.0077479832361997, 0.004668415737051, -0.0049818650452026, 0.0022088685903072, -0.003385028545856, -0.0076329235057515, -0.0038640551255108, -0.0074403337654204, 0.0023957849384881, 0.0025900212700765, 0.0058771188963441, 0.0020118625339634, -0.0005406400627051, 0.007597253121564, -0.0012176045827971, 0.0111792227858836]| 12.2450828552246094|      0.10000000|[2413, 368, 0, 46]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      24|[1.2782998900665277, 0.1114370898523403, 0.2854136479120162, 1.6373484562334282, -0.0025465723984466, 0.0009779666869808, -0.0070230422039381, 0.005172917211531, -0.0045558438590306, 0.0020378565813365, -0.0034067517475346, -0.0072858315339754, -0.0038290840235308, -0.0077927186230653, 0.0025878480103055, 0.0025368277040138, 0.0058063745549027, 0.0015802820120832, -0.0002429104798445, 0.0076025524349323, -0.0014998196293797, 0.0115443333977976]| 12.2062797546386719|      1.00000000|[2519, 384, 0, 48]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      25|[1.2782998900665277, 0.1114370898523403, 0.2854136479120162, 1.6373484562334282, -0.0025465723984466, 0.0009779666869808, -0.0070230422039381, 0.005172917211531, -0.0045558438590306, 0.0020378565813365, -0.0034067517475346, -0.0072858315339754, -0.0038290840235308, -0.0077927186230653, 0.0025878480103055, 0.0025368277040138, 0.0058063745549027, 0.0015802820120832, -0.0002429104798445, 0.0076025524349323, -0.0014998196293797, 0.0115443333977976]| 12.2062797546386719|      0.10000000|[2624, 400, 0, 50]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      26|[1.3389959288097375, 0.1165970569077682, 0.2988037208470276, 1.7155111020083573, -0.0026557537652296, 0.001108629767666, -0.0068666009136104, 0.0052846720412889, -0.0047792786437301, 0.001750441855765, -0.0032137885287513, -0.0074439008509535, -0.0036382399473069, -0.0078631195808121, 0.0029116711405189, 0.0024368773532591, 0.0054817810898353, 0.0018767661126837, -0.0003911885914466, 0.007496223368089, -0.0013362463194243, 0.0114982446571521]| 12.1768970489501953|      1.00000000|[2729, 416, 0, 52]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      27|[1.3389959288097375, 0.1165970569077682, 0.2988037208470276, 1.7155111020083573, -0.0026557537652296, 0.001108629767666, -0.0068666009136104, 0.0052846720412889, -0.0047792786437301, 0.001750441855765, -0.0032137885287513, -0.0074439008509535, -0.0036382399473069, -0.0078631195808121, 0.0029116711405189, 0.0024368773532591, 0.0054817810898353, 0.0018767661126837, -0.0003911885914466, 0.007496223368089, -0.0013362463194243, 0.0114982446571521]| 12.1768970489501953|      0.10000000|[2834, 432, 0, 54]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      28|[1.399719177262385, 0.1212851567611455, 0.312331736032197, 1.7936479930748324, -0.0023413099818907, 0.0007152431714264, -0.0065386267889855, 0.0056442106695425, -0.0047810013441996, 0.0018686984210651, -0.0035301070604794, -0.007813741935142, -0.0034683897962181, -0.0086277137081546, 0.0031865367893143, 0.0025297345452503, 0.0050206987026889, 0.0024441480004931, -0.0005154668558063, 0.0074520468441845, -0.0018669872131364, 0.0117335270334205]| 12.1569414138793945|      1.00000000|[2940, 448, 0, 56]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      29|[1.399719177262385, 0.1212851567611455, 0.312331736032197, 1.7936479930748324, -0.0023413099818907, 0.0007152431714264, -0.0065386267889855, 0.0056442106695425, -0.0047810013441996, 0.0018686984210651, -0.0035301070604794, -0.007813741935142, -0.0034683897962181, -0.0086277137081546, 0.0031865367893143, 0.0025297345452503, 0.0050206987026889, 0.0024441480004931, -0.0005154668558063, 0.0074520468441845, -0.0018669872131364, 0.0117335270334205]| 12.1569414138793945|      0.10000000|[3046, 464, 0, 58]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      30|[1.399719177262385, 0.1212851567611455, 0.312331736032197, 1.7936479930748324, -0.0023413099818907, 0.0007152431714264, -0.0065386267889855, 0.0056442106695425, -0.0047810013441996, 0.0018686984210651, -0.0035301070604794, -0.007813741935142, -0.0034683897962181, -0.0086277137081546, 0.0031865367893143, 0.0025297345452503, 0.0050206987026889, 0.0024441480004931, -0.0005154668558063, 0.0074520468441845, -0.0018669872131364, 0.0117335270334205]| 12.1569414138793945|      0.01000000|[3150, 480, 0, 60]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      31|[1.4057123296864638, 0.1217466570258291, 0.3136958913687824, 1.8015224709373434, -0.0023321154146972, 0.0007173400496469, -0.0065321163218168, 0.0056296019840971, -0.0047790846589446, 0.0018706326061984, -0.003528615418454, -0.0078060617945165, -0.003472820817064, -0.008614834189481, 0.0031868700761113, 0.0025333485466546, 0.0050233941993597, 0.0024547547754139, -0.0005117424905275, 0.0074465198294889, -0.001864477263224, 0.0117396589784515]| 12.1554632186889648|      0.10000000|[3254, 496, 0, 62]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      32|[1.4057123296864638, 0.1217466570258291, 0.3136958913687824, 1.8015224709373434, -0.0023321154146972, 0.0007173400496469, -0.0065321163218168, 0.0056296019840971, -0.0047790846589446, 0.0018706326061984, -0.003528615418454, -0.0078060617945165, -0.003472820817064, -0.008614834189481, 0.0031868700761113, 0.0025333485466546, 0.0050233941993597, 0.0024547547754139, -0.0005117424905275, 0.0074465198294889, -0.001864477263224, 0.0117396589784515]| 12.1554632186889648|      0.01000000|[3359, 512, 0, 64]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      33|[1.4117099005913407, 0.1222225401614267, 0.3150675602666658, 1.8093913132393815, -0.0023035954116413, 0.0007245472147189, -0.0065199432908355, 0.0056268089108874, -0.004782389409117, 0.0018865065773348, -0.0035143117056943, -0.0077915187051936, -0.0034790205037515, -0.0086184930829175, 0.0031817130120228, 0.0025411947112113, 0.0050284692027994, 0.0024676848401665, -0.000520083140016, 0.0074565272691699, -0.0018686702286988, 0.0117222462521216]| 12.1540803909301758|      0.10000000|[3464, 528, 0, 66]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      34|[1.4117099005913407, 0.1222225401614267, 0.3150675602666658, 1.8093913132393815, -0.0023035954116413, 0.0007245472147189, -0.0065199432908355, 0.0056268089108874, -0.004782389409117, 0.0018865065773348, -0.0035143117056943, -0.0077915187051936, -0.0034790205037515, -0.0086184930829175, 0.0031817130120228, 0.0025411947112113, 0.0050284692027994, 0.0024676848401665, -0.000520083140016, 0.0074565272691699, -0.0018686702286988, 0.0117222462521216]| 12.1540803909301758|      0.01000000|[3569, 544, 0, 68]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      35|[1.417699889310886, 0.1227011254314046, 0.3164455463427046, 1.8172648158527696, -0.0023059177728253, 0.0007204579253833, -0.0065198142479315, 0.0056296234883897, -0.004783349472505, 0.0018861999378273, -0.0035140997276614, -0.0077873575752921, -0.0034803692016779, -0.0086163180533417, 0.003182031196071, 0.0025376890233366, 0.005031986793462, 0.0024654052200964, -0.0005168894106658, 0.0074538855001, -0.0018690313099392, 0.0117222292812554]| 12.1527910232543945|      0.10000000|[3675, 560, 0, 70]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      36|[1.417699889310886, 0.1227011254314046, 0.3164455463427046, 1.8172648158527696, -0.0023059177728253, 0.0007204579253833, -0.0065198142479315, 0.0056296234883897, -0.004783349472505, 0.0018861999378273, -0.0035140997276614, -0.0077873575752921, -0.0034803692016779, -0.0086163180533417, 0.003182031196071, 0.0025376890233366, 0.005031986793462, 0.0024654052200964, -0.0005168894106658, 0.0074538855001, -0.0018690313099392, 0.0117222292812554]| 12.1527910232543945|      0.01000000|[3779, 576, 0, 72]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      37|[1.42367140442026, 0.1231787501779517, 0.3178244754235213, 1.8251521851737322, -0.0023034076465606, 0.0007234278657734, -0.0065272125679271, 0.0056280458798262, -0.0047886186299576, 0.0018693831378176, -0.0035022180371599, -0.0077898506233488, -0.0034820400609502, -0.0086075826062534, 0.0031838269221745, 0.0025395100960986, 0.0050311260971892, 0.0024570766965836, -0.0005184642840817, 0.0074498280668244, -0.001879066826834, 0.0117162309087839]| 12.1515960693359375|      0.10000000|[3884, 592, 0, 74]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      38|[1.42367140442026, 0.1231787501779517, 0.3178244754235213, 1.8251521851737322, -0.0023034076465606, 0.0007234278657734, -0.0065272125679271, 0.0056280458798262, -0.0047886186299576, 0.0018693831378176, -0.0035022180371599, -0.0077898506233488, -0.0034820400609502, -0.0086075826062534, 0.0031838269221745, 0.0025395100960986, 0.0050311260971892, 0.0024570766965836, -0.0005184642840817, 0.0074498280668244, -0.001879066826834, 0.0117162309087839]| 12.1515960693359375|      0.01000000|[3989, 608, 0, 76]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      39|[1.429675268557697, 0.1236679540763939, 0.3192065449040291, 1.8330132212284211, -0.0023162799580312, 0.0007748586094824, -0.0065310766686732, 0.0056563843308938, -0.0047590576141991, 0.0018708352257231, -0.0035181104102198, -0.0077826893507012, -0.0034404538194382, -0.0085922653269687, 0.0031615948447341, 0.0025239343633816, 0.005022706658347, 0.0024652746746257, -0.0005210605320892, 0.0074608820280925, -0.0018968731291816, 0.0117302822584367]| 12.1504955291748047|      0.10000000|[4094, 624, 0, 78]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      40|[1.429675268557697, 0.1236679540763939, 0.3192065449040291, 1.8330132212284211, -0.0023162799580312, 0.0007748586094824, -0.0065310766686732, 0.0056563843308938, -0.0047590576141991, 0.0018708352257231, -0.0035181104102198, -0.0077826893507012, -0.0034404538194382, -0.0085922653269687, 0.0031615948447341, 0.0025239343633816, 0.005022706658347, 0.0024652746746257, -0.0005210605320892, 0.0074608820280925, -0.0018968731291816, 0.0117302822584367]| 12.1504955291748047|      0.01000000|[4198, 640, 0, 80]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      41|[1.4356326219198534, 0.1241434057680318, 0.3206143165556104, 1.8409061607417905, -0.0023172321351156, 0.0007582926706284, -0.006518988169658, 0.0056694648186985, -0.0047396001224803, 0.0018604810081495, -0.0035214798606028, -0.0077814476716568, -0.0034220384423438, -0.0086168318085774, 0.0031662234018501, 0.0025237573307025, 0.0050204316037222, 0.0024639412613922, -0.0005429381293862, 0.0074302073841587, -0.0018875234360791, 0.0117317414457761]| 12.1494894027709961|      0.10000000|[4303, 656, 0, 82]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      42|[1.4356326219198534, 0.1241434057680318, 0.3206143165556104, 1.8409061607417905, -0.0023172321351156, 0.0007582926706284, -0.006518988169658, 0.0056694648186985, -0.0047396001224803, 0.0018604810081495, -0.0035214798606028, -0.0077814476716568, -0.0034220384423438, -0.0086168318085774, 0.0031662234018501, 0.0025237573307025, 0.0050204316037222, 0.0024639412613922, -0.0005429381293862, 0.0074302073841587, -0.0018875234360791, 0.0117317414457761]| 12.1494894027709961|      0.01000000|[4408, 672, 0, 84]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      43|[1.4415713145476825, 0.1246254316563224, 0.3219909342855946, 1.8488183391500257, -0.0023269098155711, 0.0007635757312463, -0.0065253097214461, 0.0056715791963017, -0.0047315675215832, 0.0018655797718865, -0.0035131688299002, -0.0077603417776216, -0.0034137062836671, -0.0086319117182493, 0.0031735155894808, 0.0025286260641855, 0.0050226565494824, 0.0024475898501621, -0.0005495705071351, 0.0074445618636878, -0.0018714276406189, 0.0117350853571371]| 12.1485767364501953|      0.10000000|[4514, 688, 0, 86]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      44|[1.4415713145476825, 0.1246254316563224, 0.3219909342855946, 1.8488183391500257, -0.0023269098155711, 0.0007635757312463, -0.0065253097214461, 0.0056715791963017, -0.0047315675215832, 0.0018655797718865, -0.0035131688299002, -0.0077603417776216, -0.0034137062836671, -0.0086319117182493, 0.0031735155894808, 0.0025286260641855, 0.0050226565494824, 0.0024475898501621, -0.0005495705071351, 0.0074445618636878, -0.0018714276406189, 0.0117350853571371]| 12.1485767364501953|      0.01000000|[4618, 704, 0, 88]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      45|[1.447487515186327, 0.1250592344413848, 0.3233762999277094, 1.856748379966232, -0.0023419048699055, 0.0007680538581808, -0.0065518640037215, 0.0056410035427641, -0.0047295948517573, 0.0018651177630066, -0.0035472234452846, -0.0077563184917741, -0.0034235373061763, -0.0086475211186309, 0.0031934723990997, 0.0024988259783482, 0.0050218723051716, 0.0024494121416331, -0.0005570719245011, 0.0074685974507154, -0.0018742689699331, 0.0117188893013669]| 12.1477594375610352|      0.10000000|[4723, 720, 0, 90]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      46|[1.447487515186327, 0.1250592344413848, 0.3233762999277094, 1.856748379966232, -0.0023419048699055, 0.0007680538581808, -0.0065518640037215, 0.0056410035427641, -0.0047295948517573, 0.0018651177630066, -0.0035472234452846, -0.0077563184917741, -0.0034235373061763, -0.0086475211186309, 0.0031934723990997, 0.0024988259783482, 0.0050218723051716, 0.0024494121416331, -0.0005570719245011, 0.0074685974507154, -0.0018742689699331, 0.0117188893013669]| 12.1477594375610352|      0.01000000|[4828, 736, 0, 92]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
