k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-1.2, 1.0]                                                                     |26656.1334557436784962|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-1.2, 1.0]                                                                     |26656.1334557436784962|      0.20000000|[7, 2, 0, 2]                                                               |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[-1.001924988153568, 0.9723180621697871]                                        |3954.3686523437500000|      1.00000000|[12, 4, 0, 4]                                                              |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       3|[-1.001924988153568, 0.9723180621697871]                                        |3954.3686523437500000|      0.20000000|[18, 6, 0, 6]                                                              |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[-0.8105156263912863, 0.9143313720611422]                                       |452.4665832519531250|      1.00000000|[24, 8, 0, 8]                                                              |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       5|[-0.8105156263912863, 0.9143313720611422]                                       |452.4665832519531250|      0.20000000|[32, 11, 0, 11]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[-0.611436798101961, 0.9335047944721098]                                        | 38.0933227539062500|      1.00000000|[38, 13, 0, 13]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       7|[-0.611436798101961, 0.9335047944721098]                                        | 38.0933227539062500|      0.20000000|[44, 15, 0, 15]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      51|[-0.1587425918321185, 0.885806380484161]                                        |  0.0052762664854527|      0.00800000|[315, 118, 0, 118]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      52|[-0.1587425918321185, 0.885806380484161]                                        |  0.0052762664854527|      0.00160000|[323, 121, 0, 121]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      53|[-0.1571467723277375, 0.8859219664237789]                                       |  0.0050266976468265|      0.00800000|[328, 123, 0, 123]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      54|[-0.1571467723277375, 0.8859219664237789]                                       |  0.0050266976468265|      0.00160000|[335, 126, 0, 126]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      55|[-0.1555513350983535, 0.8860427142895797]                                       |  0.0047875964082778|      0.00800000|[340, 128, 0, 128]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      56|[-0.1555513350983535, 0.8860427142895797]                                       |  0.0047875964082778|      0.00160000|[347, 131, 0, 131]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      57|[-0.1539559269393749, 0.8861638456491213]                                       |  0.0045585748739541|      0.00800000|[352, 133, 0, 133]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      58|[-0.1539559269393749, 0.8861638456491213]                                       |  0.0045585748739541|      0.00160000|[358, 135, 0, 135]                                                         |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      59|[-0.1523616599710071, 0.8862991705676371]                                       |  0.0043392567895353|      0.00800000|[363, 137, 0, 137]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      60|[-0.1523616599710071, 0.8862991705676371]                                       |  0.0043392567895353|      0.00160000|[371, 140, 0, 140]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      61|[-0.1507683388611367, 0.8864452111128336]                                       |  0.0041292817331851|      0.00800000|[376, 142, 0, 142]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      62|[-0.1507683388611367, 0.8864452111128336]                                       |  0.0041292817331851|      0.00160000|[384, 145, 0, 145]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      63|[-0.1491738727722644, 0.8865781693447574]                                       |  0.0039282785728574|      0.00800000|[389, 147, 0, 147]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      64|[-0.1491738727722644, 0.8865781693447574]                                       |  0.0039282785728574|      0.00160000|[395, 149, 0, 149]                                                         |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      65|[-0.1475798764057081, 0.8867166452755377]                                       |  0.0037359213456511|      0.00800000|[400, 151, 0, 151]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      66|[-0.1475798764057081, 0.8867166452755377]                                       |  0.0037359213456511|      0.00160000|[407, 154, 0, 154]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      67|[-0.145984813771371, 0.886842244608902]                                         |  0.0035518845543265|      0.00800000|[412, 156, 0, 156]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      68|[-0.145984813771371, 0.886842244608902]                                         |  0.0035518845543265|      0.00160000|[419, 159, 0, 159]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      69|[-0.144392541853015, 0.8869993119129949]                                        |  0.0033758531790227|      0.00800000|[424, 161, 0, 161]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
