k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[2.0, 3.0]                                                                      |889.3031475218829200|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[2.0, 3.0]                                                                      |889.3031475218829200|      0.50000000|[7, 2, 0, 2]                                                               |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[1.926055935852179, 2.505497952099991]                                          |327.9505615234375000|      1.00000000|[15, 5, 0, 5]                                                              |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
       3|[1.926055935852179, 2.505497952099991]                                          |327.9505615234375000|      0.50000000|[21, 7, 0, 7]                                                              |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[1.7518514134632772, 2.036826655369271]                                         |100.6863861083984375|      1.00000000|[26, 9, 0, 9]                                                              |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       5|[1.7518514134632772, 2.036826655369271]                                         |100.6863861083984375|      0.50000000|[32, 11, 0, 11]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[1.6797165402641892, 1.5420574565820468]                                        | 23.4874382019042969|      1.00000000|[38, 13, 0, 13]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       7|[1.6797165402641892, 1.5420574565820468]                                        | 23.4874382019042969|      0.50000000|[44, 15, 0, 15]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[1.6797165402641892, 1.5420574565820468]                                        | 23.4874382019042969|      0.25000000|[52, 18, 0, 18]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      20|[1.1442378762046852, 0.9030553687102746]                                        |  0.0273210611194372|      0.06250000|[130, 49, 0, 49]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      21|[1.1442378762046852, 0.9030553687102746]                                        |  0.0273210611194372|      0.03125000|[136, 51, 0, 51]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      22|[1.1140761943017232, 0.9112306634930047]                                        |  0.0201268661767244|      0.06250000|[142, 53, 0, 53]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      23|[1.0682050642231506, 0.9536816873359543]                                        |  0.0064055412076414|      0.12500000|[149, 56, 0, 56]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      24|[1.0682050642231506, 0.9536816873359543]                                        |  0.0064055412076414|      0.06250000|[155, 58, 0, 58]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      25|[1.0180810664757187, 0.9910157850191924]                                        |  0.0004176781221759|      0.12500000|[163, 61, 0, 61]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      26|[1.0180810664757187, 0.9910157850191924]                                        |  0.0004176781221759|      0.06250000|[169, 63, 0, 63]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      27|[1.0180810664757187, 0.9910157850191924]                                        |  0.0004176781221759|      0.03125000|[175, 65, 0, 65]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      28|[1.0180810664757187, 0.9910157850191924]                                        |  0.0004176781221759|      0.01562500|[181, 67, 0, 67]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      29|[1.0180810664757187, 0.9910157850191924]                                        |  0.0004176781221759|      0.00781250|[187, 69, 0, 69]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      30|[1.0180810664757187, 0.9910157850191924]                                        |  0.0004176781221759|      0.00390625|[194, 72, 0, 72]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      31|[1.0180810664757187, 0.9910157850191924]                                        |  0.0004176781221759|      0.00195312|[201, 75, 0, 75]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      32|[1.0161342953640178, 0.9908583699491661]                                        |  0.0003243499377277|      0.00390625|[207, 77, 0, 77]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      33|[1.0161342953640178, 0.9908583699491661]                                        |  0.0003243499377277|      0.00195312|[213, 79, 0, 79]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      34|[1.0150167525062153, 0.9924601799337147]                                        |  0.0002857140498236|      0.00390625|[218, 81, 0, 81]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      35|[1.0150167525062153, 0.9924601799337147]                                        |  0.0002857140498236|      0.00195312|[225, 84, 0, 84]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      36|[1.0130638166470791, 0.9924329991367222]                                        |  0.0002139102434739|      0.00390625|[230, 86, 0, 86]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      37|[1.0130638166470791, 0.9924329991367222]                                        |  0.0002139102434739|      0.00195312|[236, 88, 0, 88]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      38|[1.0115758213889963, 0.9936981344565785]                                        |  0.0001659846311668|      0.00390625|[242, 90, 0, 90]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      39|[1.0115758213889963, 0.9936981344565785]                                        |  0.0001659846311668|      0.00195312|[249, 93, 0, 93]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      40|[1.0097147390039687, 0.9942906457406606]                                        |  0.0001190521725221|      0.00390625|[256, 96, 0, 96]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      41|[1.0097147390039687, 0.9942906457406606]                                        |  0.0001190521725221|      0.00195312|[262, 98, 0, 98]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      42|[1.007947379286204, 0.9951219921748548]                                         |  0.0000821045759949|      0.00390625|[268, 100, 0, 100]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      43|[1.007947379286204, 0.9951219921748548]                                         |  0.0000821045759949|      0.00195312|[274, 102, 0, 102]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      44|[1.00620542852744, 0.996005340814785]                                           |  0.0000526552357769|      0.00390625|[282, 105, 0, 105]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      45|[1.00620542852744, 0.996005340814785]                                           |  0.0000526552357769|      0.00195312|[289, 108, 0, 108]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      46|[1.00620542852744, 0.996005340814785]                                           |  0.0000526552357769|      0.00097656|[297, 111, 0, 111]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      47|[1.00620542852744, 0.996005340814785]                                           |  0.0000526552357769|      0.00048828|[303, 113, 0, 113]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      48|[1.0058361743043407, 0.9963248246137871]                                        |  0.0000454286528111|      0.00097656|[308, 115, 0, 115]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      49|[1.0053349352153946, 0.9971629377876]                                           |  0.0000351698436134|      0.00195312|[316, 118, 0, 118]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      50|[1.0053349352153946, 0.9971629377876]                                           |  0.0000351698436134|      0.00097656|[324, 121, 0, 121]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      51|[1.0043606862945595, 0.9970957562673891]                                        |  0.0000272841662081|      0.00195312|[329, 123, 0, 123]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      52|[1.0043606862945595, 0.9970957562673891]                                        |  0.0000272841662081|      0.00097656|[336, 126, 0, 126]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      53|[1.003974897798243, 0.9979928858859595]                                         |  0.0000197516819753|      0.00195312|[344, 129, 0, 129]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      54|[1.003974897798243, 0.9979928858859595]                                         |  0.0000197516819753|      0.00097656|[351, 132, 0, 132]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      55|[1.0032038247904986, 0.9985921527156223]                                        |  0.0000140076153912|      0.00195312|[359, 135, 0, 135]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      56|[1.0014816226115837, 0.9995134110510342]                                        |  0.0000039706133066|      0.00390625|[367, 138, 0, 138]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      57|[1.0014816226115837, 0.9995134110510342]                                        |  0.0000039706133066|      0.00195312|[373, 140, 0, 140]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      58|[1.0014816226115837, 0.9995134110510342]                                        |  0.0000039706133066|      0.00097656|[381, 143, 0, 143]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      59|[1.0014816226115837, 0.9995134110510342]                                        |  0.0000039706133066|      0.00048828|[387, 145, 0, 145]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      60|[1.001011685886419, 0.9993808287994196]                                         |  0.0000013310980194|      0.00097656|[392, 147, 0, 147]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      61|[1.001011685886419, 0.9993808287994196]                                         |  0.0000013310980194|      0.00048828|[398, 149, 0, 149]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      62|[1.001011685886419, 0.9993808287994196]                                         |  0.0000013310980194|      0.00024414|[405, 152, 0, 152]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      63|[1.001011685886419, 0.9993808287994196]                                         |  0.0000013310980194|      0.00012207|[412, 155, 0, 155]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      64|[1.0008956324125164, 0.9994186805152193]                                        |  0.0000011138638456|      0.00024414|[419, 158, 0, 158]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      65|[1.0008956324125164, 0.9994186805152193]                                        |  0.0000011138638456|      0.00012207|[425, 160, 0, 160]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
