k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.2, 0.3, 5.6, 5.5, 6.5, 7.6]                                                  |269.7503748359903852|      1.00000000|[0, 0, 0, 0]                                                               | 
      11|[-1.0613518273666604, 0.7511817938333808, 3.7847105148534306, 5.933092925728093, 4.830895553060545, 7.973295619885693]| 46.0507850646972656|      0.72900000|[265, 106, 0, 53]                                                          |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | trying quadratic partial model with 16 points | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=2
      12|[-1.0613518273666604, 0.7511817938333808, 3.7847105148534306, 5.933092925728093, 4.830895553060545, 7.973295619885693]| 46.0507850646972656|      0.65610000|[291, 116, 0, 58]                                                          |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | trying quadratic partial model with 16 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=2
      13|[-1.0613518273666604, 0.7511817938333808, 3.7847105148534306, 5.933092925728093, 4.830895553060545, 7.973295619885693]| 46.0507850646972656|      0.59049000|[317, 126, 0, 63]                                                          |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 17 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=2
      14|[-1.16272998926116, 1.0286409469883733, 3.433763916668789, 5.92387078725318, 4.460458951316633, 8.00404441164093]| 33.0340805053710938|      0.65610000|[342, 136, 0, 68]                                                          |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 22 points | iterate success | actual_k=2
      15|[-1.16272998926116, 1.0286409469883733, 3.433763916668789, 5.92387078725318, 4.460458951316633, 8.00404441164093]| 33.0340805053710938|      0.59049000|[365, 146, 0, 73]                                                          |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | trying quadratic partial model with 15 points | trying quadratic partial model with 19 points | exploitation failed, decreasing delta | actual_k=2
      16|[-1.16272998926116, 1.0286409469883733, 3.433763916668789, 5.92387078725318, 4.460458951316633, 8.00404441164093]| 33.0340805053710938|      0.53144100|[389, 156, 0, 78]                                                          |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 15 points | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=2
      17|[-1.16272998926116, 1.0286409469883733, 3.433763916668789, 5.92387078725318, 4.460458951316633, 8.00404441164093]| 33.0340805053710938|      0.47829690|[413, 166, 0, 83]                                                          |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 16 points | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=2
      18|[-1.2364863393014902, 1.2490713243402718, 3.1371247657148293, 5.892904181730922, 4.172129084184759, 8.05552785851754]| 24.6838340759277344|      0.53144100|[436, 176, 0, 88]                                                          |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | iterate success | actual_k=2
      19|[-1.2364863393014902, 1.2490713243402718, 3.1371247657148293, 5.892904181730922, 4.172129084184759, 8.05552785851754]| 24.6838340759277344|      0.47829690|[461, 186, 0, 93]                                                          |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 16 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=2
      20|[-1.2364863393014902, 1.2490713243402718, 3.1371247657148293, 5.892904181730922, 4.172129084184759, 8.05552785851754]| 24.6838340759277344|      0.43046721|[486, 196, 0, 98]                                                          |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=2
      21|[-1.2364863393014902, 1.2490713243402718, 3.1371247657148293, 5.892904181730922, 4.172129084184759, 8.05552785851754]| 24.6838340759277344|      0.38742049|[511, 206, 0, 103]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 17 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=2
      22|[-1.2364863393014902, 1.2490713243402718, 3.1371247657148293, 5.892904181730922, 4.172129084184759, 8.05552785851754]| 24.6838340759277344|      0.34867844|[536, 216, 0, 108]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | trying quadratic partial model with 17 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=2
      23|[-1.3046127315237772, 1.409180929257196, 2.938593848060365, 5.864908037244671, 3.94670214880876, 8.072402428818975]| 19.7919731140136719|      0.38742049|[556, 224, 0, 112]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 16 points | iterate success | actual_k=2
      24|[-1.3046127315237772, 1.409180929257196, 2.938593848060365, 5.864908037244671, 3.94670214880876, 8.072402428818975]| 19.7919731140136719|      0.34867844|[580, 234, 0, 117]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | trying quadratic partial model with 15 points | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=2
      25|[-1.3046127315237772, 1.409180929257196, 2.938593848060365, 5.864908037244671, 3.94670214880876, 8.072402428818975]| 19.7919731140136719|      0.31381060|[605, 244, 0, 122]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | trying quadratic partial model with 17 points | trying quadratic partial model with 22 points | exploitation failed, decreasing delta | actual_k=2
      26|[-1.3046127315237772, 1.409180929257196, 2.938593848060365, 5.864908037244671, 3.94670214880876, 8.072402428818975]| 19.7919731140136719|      0.28242954|[630, 254, 0, 127]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 18 points | trying quadratic partial model with 22 points | exploitation failed, decreasing delta | actual_k=2
      27|[-1.2897123233795997, 1.5627149241314946, 2.7898308956679565, 5.820312004796961, 3.768301200170812, 8.067341525495909]| 16.3854694366455078|      0.31381060|[652, 262, 0, 131]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 17 points | iterate success | actual_k=2
      28|[-1.2897123233795997, 1.5627149241314946, 2.7898308956679565, 5.820312004796961, 3.768301200170812, 8.067341525495909]| 16.3854694366455078|      0.28242954|[678, 272, 0, 136]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | trying quadratic partial model with 17 points | trying quadratic partial model with 22 points | exploitation failed, decreasing delta | actual_k=2
      29|[-1.2897123233795997, 1.5627149241314946, 2.7898308956679565, 5.820312004796961, 3.768301200170812, 8.067341525495909]| 16.3854694366455078|      0.25418658|[702, 282, 0, 141]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 16 points | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=2
      30|[-1.2641862007014362, 1.690907314799958, 2.6591561333625617, 5.8008716675924195, 3.602935376997417, 8.015127818100456]| 13.7777833938598633|      0.28242954|[718, 288, 0, 144]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | iterate success | actual_k=2
      31|[-1.2641862007014362, 1.690907314799958, 2.6591561333625617, 5.8008716675924195, 3.602935376997417, 8.015127818100456]| 13.7777833938598633|      0.25418658|[743, 298, 0, 149]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | trying quadratic partial model with 16 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=2
      32|[-1.2641862007014362, 1.690907314799958, 2.6591561333625617, 5.8008716675924195, 3.602935376997417, 8.015127818100456]| 13.7777833938598633|      0.22876792|[767, 308, 0, 154]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 17 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=2
      33|[-1.2468011870173121, 1.8195486387878046, 2.530223426965855, 5.775839951352337, 3.469236046780683, 7.99620180775791]| 11.7180786132812500|      0.25418658|[791, 318, 0, 159]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | iterate success | actual_k=2
      34|[-1.2468011870173121, 1.8195486387878046, 2.530223426965855, 5.775839951352337, 3.469236046780683, 7.99620180775791]| 11.7180786132812500|      0.22876792|[816, 328, 0, 164]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 17 points | trying quadratic partial model with 22 points | exploitation failed, decreasing delta | actual_k=2
