k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[2.0, 3.0, -8.0]                                                                |148.9993291872793577|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.951501376384468, 2.0080419418278086, -7.883093651435629]                     | 41.2925186157226562|      2.00000000|[6, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | iterate success | actual_k=1
       2|[1.951501376384468, 2.0080419418278086, -7.883093651435629]                     | 41.2925186157226562|      1.00000000|[12, 4, 0, 4]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[2.585762901606531, 1.2809351420969164, -8.14582549078534]                      | 16.2220954895019531|      2.00000000|[17, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       4|[2.585762901606531, 1.2809351420969164, -8.14582549078534]                      | 16.2220954895019531|      1.00000000|[22, 8, 0, 8]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[2.585762901606531, 1.2809351420969164, -8.14582549078534]                      | 16.2220954895019531|      0.50000000|[27, 10, 0, 10]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      25|[0.329990123497039, 0.0676877716521304, -7.641311853464895]                     |  1.1131561994552612|      0.12500000|[134, 50, 0, 50]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      26|[0.2147312376842487, 0.0758292122074613, -7.593624264021957]                    |  1.0517575740814209|      0.25000000|[140, 52, 0, 52]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      27|[0.2147312376842487, 0.0758292122074613, -7.593624264021957]                    |  1.0517575740814209|      0.12500000|[146, 54, 0, 54]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      28|[0.0950947265050353, 0.0587598427577447, -7.625573314390553]                    |  1.0119379758834839|      0.25000000|[152, 56, 0, 56]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      29|[0.0950947265050353, 0.0587598427577447, -7.625573314390553]                    |  1.0119379758834839|      0.12500000|[158, 58, 0, 58]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      30|[0.0950947265050353, 0.0587598427577447, -7.625573314390553]                    |  1.0119379758834839|      0.06250000|[164, 60, 0, 60]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      31|[0.0554258752095911, 0.0435643592296283, -7.671417938036589]                    |  1.0042071342468262|      0.12500000|[170, 62, 0, 62]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      32|[0.0554258752095911, 0.0435643592296283, -7.671417938036589]                    |  1.0042071342468262|      0.06250000|[175, 64, 0, 64]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      33|[0.0554258752095911, 0.0435643592296283, -7.671417938036589]                    |  1.0042071342468262|      0.03125000|[180, 66, 0, 66]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      34|[0.0433059912391091, 0.0147649388726247, -7.6719320388464105]                   |  1.0011687278747559|      0.06250000|[186, 68, 0, 68]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      35|[0.0433059912391091, 0.0147649388726247, -7.6719320388464105]                   |  1.0011687278747559|      0.03125000|[192, 70, 0, 70]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      36|[0.0433059912391091, 0.0147649388726247, -7.6719320388464105]                   |  1.0011687278747559|      0.01562500|[197, 72, 0, 72]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      37|[0.0354869225215107, 0.0061460731598148, -7.68235882853519]                     |  1.0003759860992432|      0.03125000|[203, 74, 0, 74]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      38|[0.0354869225215107, 0.0061460731598148, -7.68235882853519]                     |  1.0003759860992432|      0.01562500|[209, 76, 0, 76]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      39|[0.0253160251235622, 0.0098014144930982, -7.693642974531126]                    |  0.9998276233673096|      0.03125000|[214, 78, 0, 78]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      40|[0.0253160251235622, 0.0098014144930982, -7.693642974531126]                    |  0.9998276233673096|      0.01562500|[219, 80, 0, 80]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      41|[0.0141953564609096, 0.0022181901759628, -7.701578090311724]                    |  0.9993024468421936|      0.03125000|[225, 82, 0, 82]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      42|[0.0141953564609096, 0.0022181901759628, -7.701578090311724]                    |  0.9993024468421936|      0.01562500|[231, 84, 0, 84]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      43|[0.0141953564609096, 0.0022181901759628, -7.701578090311724]                    |  0.9993024468421936|      0.00781250|[236, 86, 0, 86]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      44|[0.0141953564609096, 0.0022181901759628, -7.701578090311724]                    |  0.9993024468421936|      0.00390625|[241, 88, 0, 88]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      45|[0.0127098326937089, -0.000991536792349, -7.699919880135518]                    |  0.9992570281028748|      0.00781250|[246, 90, 0, 90]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      46|[0.005368839384213, 0.0011451975863838, -7.698313847858545]                     |  0.9991231560707092|      0.01562500|[251, 92, 0, 92]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      47|[0.005368839384213, 0.0011451975863838, -7.698313847858545]                     |  0.9991231560707092|      0.00781250|[257, 94, 0, 94]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      48|[0.005368839384213, 0.0011451975863838, -7.698313847858545]                     |  0.9991231560707092|      0.00390625|[263, 96, 0, 96]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      49|[0.005368839384213, 0.0011451975863838, -7.698313847858545]                     |  0.9991231560707092|      0.00195312|[269, 98, 0, 98]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      50|[0.0035354185651323, 0.0009250187014197, -7.697677619421266]                    |  0.9991058111190796|      0.00390625|[275, 100, 0, 100]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      51|[0.0035354185651323, 0.0009250187014197, -7.697677619421266]                    |  0.9991058111190796|      0.00195312|[280, 102, 0, 102]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      52|[0.0026024041790708, -0.0006826358667282, -7.697077929325849]                   |  0.9990991353988647|      0.00390625|[286, 104, 0, 104]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      53|[0.0026024041790708, -0.0006826358667282, -7.697077929325849]                   |  0.9990991353988647|      0.00195312|[292, 106, 0, 106]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      54|[0.0008558649443177, 0.0001128689776766, -7.696715341392209]                    |  0.9990923404693604|      0.00390625|[297, 108, 0, 108]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      55|[0.0008558649443177, 0.0001128689776766, -7.696715341392209]                    |  0.9990923404693604|      0.00195312|[302, 110, 0, 110]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      56|[0.0008558649443177, 0.0001128689776766, -7.696715341392209]                    |  0.9990923404693604|      0.00097656|[307, 112, 0, 112]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      57|[0.0008558649443177, 0.0001128689776766, -7.696715341392209]                    |  0.9990923404693604|      0.00048828|[313, 114, 0, 114]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      58|[0.0004082480790418, 4.13630972304e-05, -7.6965338348356225]                    |  0.9990915656089783|      0.00097656|[318, 116, 0, 116]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      59|[0.0004082480790418, 4.13630972304e-05, -7.6965338348356225]                    |  0.9990915656089783|      0.00048828|[323, 118, 0, 118]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      60|[0.0004082480790418, 4.13630972304e-05, -7.6965338348356225]                    |  0.9990915656089783|      0.00024414|[329, 120, 0, 120]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      61|[0.0003347716649867, 0.0001435784982427, -7.69632465100941]                     |  0.9990913271903992|      0.00048828|[335, 122, 0, 122]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      62|[0.0002921256471337, -0.0001708228391852, -7.695953501854371]                   |  0.9990909695625305|      0.00097656|[341, 124, 0, 124]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      63|[0.0002921256471337, -0.0001708228391852, -7.695953501854371]                   |  0.9990909695625305|      0.00048828|[346, 126, 0, 126]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      64|[-5.73596681246e-05, -0.0001900919787269, -7.695613050251669]                   |  0.9990906119346619|      0.00097656|[352, 128, 0, 128]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      65|[-5.73596681246e-05, -0.0001900919787269, -7.695613050251669]                   |  0.9990906119346619|      0.00048828|[358, 130, 0, 130]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      66|[1.97059940001e-05, -0.0001133582131444, -7.6951370340838325]                   |  0.9990901350975037|      0.00097656|[364, 132, 0, 132]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      67|[1.97059940001e-05, -0.0001133582131444, -7.6951370340838325]                   |  0.9990901350975037|      0.00048828|[370, 134, 0, 134]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      68|[1.97059940001e-05, -0.0001133582131444, -7.6951370340838325]                   |  0.9990901350975037|      0.00024414|[376, 136, 0, 136]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      69|[1.97059940001e-05, -0.0001133582131444, -7.6951370340838325]                   |  0.9990901350975037|      0.00012207|[381, 138, 0, 138]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      70|[1.97059940001e-05, -0.0001133582131444, -7.6951370340838325]                   |  0.9990901350975037|      0.00006104|[386, 140, 0, 140]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      71|[1.97059940001e-05, -0.0001133582131444, -7.6951370340838325]                   |  0.9990901350975037|      0.00003052|[392, 142, 0, 142]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      72|[1.97059940001e-05, -0.0001133582131444, -7.6951370340838325]                   |  0.9990901350975037|      0.00001526|[397, 144, 0, 144]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      73|[1.97059940001e-05, -0.0001133582131444, -7.6951370340838325]                   |  0.9990901350975037|      0.00000763|[403, 146, 0, 146]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      74|[1.97059940001e-05, -0.0001133582131444, -7.6951370340838325]                   |  0.9990901350975037|      0.00000381|[408, 148, 0, 148]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      75|[1.97059940001e-05, -0.0001133582131444, -7.6951370340838325]                   |  0.9990901350975037|      0.00000191|[413, 150, 0, 150]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      76|[1.97059940001e-05, -0.0001133582131444, -7.6951370340838325]                   |  0.9990901350975037|      0.00000095|[418, 152, 0, 152]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      77|[1.97059940001e-05, -0.0001133582131444, -7.6951370340838325]                   |  0.9990901350975037|      0.00000048|[422, 154, 0, 154]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      78|[1.97059940001e-05, -0.0001133582131444, -7.6951370340838325]                   |  0.9990901350975037|      0.00000024|[426, 156, 0, 156]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      79|[1.97059940001e-05, -0.0001133582131444, -7.6951370340838325]                   |  0.9990901350975037|      0.00000012|[430, 158, 0, 158]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      80|[1.97059940001e-05, -0.0001133582131444, -7.6951370340838325]                   |  0.9990901350975037|      0.00000006|[435, 160, 0, 160]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
