k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.2, 0.3, 5.6, 5.5, 6.5, 7.6]                                                  |269.7503748359903852|      1.00000000|[0, 0, 0, 0]                                                               | 
      18|[-0.5378436073161484, 0.3400591636641508, 4.348871713191055, 5.700985663029018, 5.429961942495089, 7.595278463431144]| 80.1340560913085938|      1.00000000|[357, 55, 0, 55]                                                           |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | iterate success | actual_k=1
      19|[-0.5378436073161484, 0.3400591636641508, 4.348871713191055, 5.700985663029018, 5.429961942495089, 7.595278463431144]| 80.1340560913085938|      0.20000000|[384, 59, 0, 59]                                                           |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 22 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      20|[-0.613234362492071, 0.2451043396261876, 4.338074195532246, 5.709091368369397, 5.320197253416705, 7.709599238493212]| 75.8578186035156250|      1.00000000|[398, 61, 0, 61]                                                           |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      21|[-0.613234362492071, 0.2451043396261876, 4.338074195532246, 5.709091368369397, 5.320197253416705, 7.709599238493212]| 75.8578186035156250|      0.20000000|[425, 65, 0, 65]                                                           |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 22 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      22|[-0.5818662768837848, 0.2353016118389512, 4.2650095440291125, 5.678235127390873, 5.159448924100814, 7.791996892881861]| 70.9487152099609375|      1.00000000|[438, 67, 0, 67]                                                           |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      23|[-0.9126280736207919, 0.5388400569596739, 4.080814988492925, 5.320536879220852, 4.41073642760726, 7.516288763305827]| 48.0873870849609375|      5.00000000|[451, 69, 0, 69]                                                           |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      24|[-0.9126280736207919, 0.5388400569596739, 4.080814988492925, 5.320536879220852, 4.41073642760726, 7.516288763305827]| 48.0873870849609375|      1.00000000|[477, 73, 0, 73]                                                           |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      25|[-0.9126280736207919, 0.5388400569596739, 4.080814988492925, 5.320536879220852, 4.41073642760726, 7.516288763305827]| 48.0873870849609375|      0.20000000|[502, 77, 0, 77]                                                           |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      26|[-0.9671217874163072, 0.5749516418208294, 3.951196846310991, 5.342174110144389, 4.275670916138354, 7.530940168101836]| 42.9742507934570312|      1.00000000|[515, 79, 0, 79]                                                           |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      27|[-0.9671217874163072, 0.5749516418208294, 3.951196846310991, 5.342174110144389, 4.275670916138354, 7.530940168101836]| 42.9742507934570312|      0.20000000|[540, 83, 0, 83]                                                           |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      28|[-0.9027905046959549, 0.5571908489105178, 3.8048532638120878, 5.424306029973307, 4.322611108976264, 7.4589640456604736]| 41.9217491149902344|      1.00000000|[553, 85, 0, 85]                                                           |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      29|[-0.9027905046959549, 0.5571908489105178, 3.8048532638120878, 5.424306029973307, 4.322611108976264, 7.4589640456604736]| 41.9217491149902344|      0.20000000|[578, 89, 0, 89]                                                           |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      30|[-0.9432038668738367, 0.5167838917577052, 3.644875396061336, 5.4120034289278856, 4.222737432841975, 7.427104751506435]| 38.2578277587890625|      1.00000000|[592, 91, 0, 91]                                                           |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      31|[-0.9432038668738367, 0.5167838917577052, 3.644875396061336, 5.4120034289278856, 4.222737432841975, 7.427104751506435]| 38.2578277587890625|      0.20000000|[617, 95, 0, 95]                                                           |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      32|[-0.9433485651170969, 0.5643530679567771, 3.5307160889762503, 5.392731933710682, 4.113301675840462, 7.538267828585166]| 34.5769233703613281|      1.00000000|[630, 97, 0, 97]                                                           |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      33|[-0.9433485651170969, 0.5643530679567771, 3.5307160889762503, 5.392731933710682, 4.113301675840462, 7.538267828585166]| 34.5769233703613281|      0.20000000|[657, 101, 0, 101]                                                         |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      34|[-0.9629362386996553, 0.6478962948485276, 3.4018021887330545, 5.3961594605201055, 3.9870812087300584, 7.546910996443439]| 30.5051250457763672|      1.00000000|[676, 104, 0, 104]                                                         |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | iterate success | actual_k=1
      35|[-0.9629362386996553, 0.6478962948485276, 3.4018021887330545, 5.3961594605201055, 3.9870812087300584, 7.546910996443439]| 30.5051250457763672|      0.20000000|[703, 108, 0, 108]                                                         |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      36|[-1.0488102025224524, 0.7584803875992331, 3.3592575760949615, 5.4279469307542545, 3.92830315151128, 7.428077190525098]| 28.3357925415039062|      1.00000000|[716, 110, 0, 110]                                                         |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      37|[-1.0488102025224524, 0.7584803875992331, 3.3592575760949615, 5.4279469307542545, 3.92830315151128, 7.428077190525098]| 28.3357925415039062|      0.20000000|[742, 114, 0, 114]                                                         |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      38|[-1.051811857326911, 0.8690282635410098, 3.266803531638319, 5.49243698676159, 3.811906481054342, 7.389150918683123]| 25.1427860260009766|      1.00000000|[755, 116, 0, 116]                                                         |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      39|[-1.051811857326911, 0.8690282635410098, 3.266803531638319, 5.49243698676159, 3.811906481054342, 7.389150918683123]| 25.1427860260009766|      0.20000000|[781, 120, 0, 120]                                                         |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      40|[-1.084180312864548, 0.8924081514359697, 3.140475506189273, 5.394682583678093, 3.7110382135505957, 7.337030258644574]| 22.6142826080322266|      1.00000000|[794, 122, 0, 122]                                                         |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      41|[-1.084180312864548, 0.8924081514359697, 3.140475506189273, 5.394682583678093, 3.7110382135505957, 7.337030258644574]| 22.6142826080322266|      0.20000000|[819, 126, 0, 126]                                                         |  | trying quadratic partial model with 8 points | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      42|[-1.06996605036526, 0.9139985251890833, 3.01318548728381, 5.303567360275563, 3.648967861456432, 7.441788785958883]| 20.6126155853271484|      1.00000000|[833, 128, 0, 128]                                                         |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      43|[-1.06996605036526, 0.9139985251890833, 3.01318548728381, 5.303567360275563, 3.648967861456432, 7.441788785958883]| 20.6126155853271484|      0.20000000|[859, 132, 0, 132]                                                         |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      44|[-1.0564177248558708, 1.018904141956207, 2.8704443380716853, 5.291476346368667, 3.5579203785902798, 7.442406859290973]| 17.8549499511718750|      1.00000000|[873, 134, 0, 134]                                                         |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      45|[-1.0564177248558708, 1.018904141956207, 2.8704443380716853, 5.291476346368667, 3.5579203785902798, 7.442406859290973]| 17.8549499511718750|      0.20000000|[900, 138, 0, 138]                                                         |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      46|[-1.034455267649018, 1.121101248358465, 2.749589642080144, 5.286185074286439, 3.4377724143332107, 7.440403487665733]| 15.3517112731933594|      1.00000000|[920, 141, 0, 141]                                                         |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | iterate success | actual_k=1
      47|[-1.034455267649018, 1.121101248358465, 2.749589642080144, 5.286185074286439, 3.4377724143332107, 7.440403487665733]| 15.3517112731933594|      0.20000000|[945, 145, 0, 145]                                                         |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      48|[-1.0373623645163057, 1.2542083123828078, 2.6505108276797644, 5.257632691555201, 3.3421500316020354, 7.490389167543277]| 13.2859869003295898|      1.00000000|[959, 147, 0, 147]                                                         |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      49|[-1.0373623645163057, 1.2542083123828078, 2.6505108276797644, 5.257632691555201, 3.3421500316020354, 7.490389167543277]| 13.2859869003295898|      0.20000000|[984, 151, 0, 151]                                                         |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=1
      50|[-1.0070033075647158, 1.3212673823225627, 2.564944901407464, 5.298582253222929, 3.1866254962064557, 7.4530376836343555]| 11.4982109069824219|      1.00000000|[997, 153, 0, 153]                                                         |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      51|[-1.0070033075647158, 1.3212673823225627, 2.564944901407464, 5.298582253222929, 3.1866254962064557, 7.4530376836343555]| 11.4982109069824219|      0.20000000|[1022, 157, 0, 157]                                                        |  | trying quadratic partial model with 8 points | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=1
      52|[-1.008926225121956, 1.4020989056811302, 2.404096444770023, 5.319989753233745, 3.1222645835990104, 7.398359231858739]| 10.0116195678710938|      1.00000000|[1035, 159, 0, 159]                                                        |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      53|[-1.008926225121956, 1.4020989056811302, 2.404096444770023, 5.319989753233745, 3.1222645835990104, 7.398359231858739]| 10.0116195678710938|      0.20000000|[1062, 163, 0, 163]                                                        |  | trying quadratic partial model with 8 points | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 22 points | exploitation failed, decreasing delta | actual_k=1
