k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0]                                                                      | 24.0625000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0]                                                                      | 24.0625000000000000|      0.90000000|[7, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      16|[0.9704063795423847, 0.463344075787407]                                         |  3.3334145545959473|      0.28242954|[90, 32, 0, 32]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      17|[0.6962858865331458, 0.3953411465178204]                                        |  1.5451284646987915|      0.31381060|[95, 34, 0, 34]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      18|[0.6962858865331458, 0.3953411465178204]                                        |  1.5451284646987915|      0.28242954|[100, 36, 0, 36]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      19|[0.6962858865331458, 0.3953411465178204]                                        |  1.5451284646987915|      0.25418658|[106, 38, 0, 38]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      20|[0.6962858865331458, 0.3953411465178204]                                        |  1.5451284646987915|      0.22876792|[111, 40, 0, 40]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      21|[0.6962858865331458, 0.3953411465178204]                                        |  1.5451284646987915|      0.20589113|[116, 42, 0, 42]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      22|[0.6962858865331458, 0.3953411465178204]                                        |  1.5451284646987915|      0.18530202|[121, 44, 0, 44]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      23|[0.6962858865331458, 0.3953411465178204]                                        |  1.5451284646987915|      0.16677182|[126, 46, 0, 46]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      24|[0.6962858865331458, 0.3953411465178204]                                        |  1.5451284646987915|      0.15009464|[131, 48, 0, 48]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      25|[0.8029824284139399, 0.5009074645156514]                                        |  1.3186365365982056|      0.16677182|[136, 50, 0, 50]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      26|[0.8029824284139399, 0.5009074645156514]                                        |  1.3186365365982056|      0.15009464|[142, 52, 0, 52]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      27|[0.8029824284139399, 0.5009074645156514]                                        |  1.3186365365982056|      0.13508517|[147, 54, 0, 54]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      28|[0.8029824284139399, 0.5009074645156514]                                        |  1.3186365365982056|      0.12157665|[152, 56, 0, 56]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      29|[0.8029824284139399, 0.5009074645156514]                                        |  1.3186365365982056|      0.10941899|[158, 58, 0, 58]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      30|[0.7184598014541869, 0.4314204821780619]                                        |  0.9553629159927368|      0.12157665|[163, 60, 0, 60]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      31|[0.7184598014541869, 0.4314204821780619]                                        |  0.9553629159927368|      0.10941899|[169, 62, 0, 62]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      32|[0.7184598014541869, 0.4314204821780619]                                        |  0.9553629159927368|      0.09847709|[174, 64, 0, 64]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      33|[0.7184598014541869, 0.4314204821780619]                                        |  0.9553629159927368|      0.08862938|[180, 66, 0, 66]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      34|[0.7184598014541869, 0.4314204821780619]                                        |  0.9553629159927368|      0.07976644|[186, 68, 0, 68]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      35|[0.7184598014541869, 0.4314204821780619]                                        |  0.9553629159927368|      0.07178980|[191, 70, 0, 70]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      36|[0.7026618635058377, 0.5014504783504181]                                        |  0.5841678380966187|      0.07976644|[196, 72, 0, 72]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      37|[0.7026618635058377, 0.5014504783504181]                                        |  0.5841678380966187|      0.07178980|[201, 74, 0, 74]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      38|[0.7026618635058377, 0.5014504783504181]                                        |  0.5841678380966187|      0.06461082|[206, 76, 0, 76]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      39|[0.7026618635058377, 0.5014504783504181]                                        |  0.5841678380966187|      0.05814974|[211, 78, 0, 78]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      40|[0.7026618635058377, 0.5014504783504181]                                        |  0.5841678380966187|      0.05233476|[216, 80, 0, 80]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      41|[0.7026618635058377, 0.5014504783504181]                                        |  0.5841678380966187|      0.04710129|[221, 82, 0, 82]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      42|[0.6557599470242363, 0.5057796196989023]                                        |  0.5617582201957703|      0.05233476|[226, 84, 0, 84]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      43|[0.6557599470242363, 0.5057796196989023]                                        |  0.5617582201957703|      0.04710129|[231, 86, 0, 86]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      44|[0.6631701730159117, 0.5522943462402308]                                        |  0.5158088207244873|      0.05233476|[237, 88, 0, 88]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      45|[0.6631701730159117, 0.5522943462402308]                                        |  0.5158088207244873|      0.04710129|[243, 90, 0, 90]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      46|[0.6631701730159117, 0.5522943462402308]                                        |  0.5158088207244873|      0.04239116|[248, 92, 0, 92]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      47|[0.6631701730159117, 0.5522943462402308]                                        |  0.5158088207244873|      0.03815204|[253, 94, 0, 94]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      48|[0.6631701730159117, 0.5522943462402308]                                        |  0.5158088207244873|      0.03433684|[258, 96, 0, 96]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      49|[0.6398102110440332, 0.5271282850775011]                                        |  0.4790858328342438|      0.03815204|[264, 98, 0, 98]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      50|[0.6398102110440332, 0.5271282850775011]                                        |  0.4790858328342438|      0.03433684|[270, 100, 0, 100]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      51|[0.643087481387371, 0.5613083663657388]                                         |  0.4505847096443176|      0.03815204|[276, 102, 0, 102]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      52|[0.643087481387371, 0.5613083663657388]                                         |  0.4505847096443176|      0.03433684|[281, 104, 0, 104]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      53|[0.643087481387371, 0.5613083663657388]                                         |  0.4505847096443176|      0.03090315|[286, 106, 0, 106]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      54|[0.6131485829788131, 0.553648907319639]                                         |  0.4031592011451721|      0.03433684|[291, 108, 0, 108]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      55|[0.6131485829788131, 0.553648907319639]                                         |  0.4031592011451721|      0.03090315|[296, 110, 0, 110]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      56|[0.6131485829788131, 0.553648907319639]                                         |  0.4031592011451721|      0.02781284|[301, 112, 0, 112]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      57|[0.6130635216888901, 0.5814616161902684]                                        |  0.3829686343669891|      0.03090315|[307, 114, 0, 114]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      58|[0.6130635216888901, 0.5814616161902684]                                        |  0.3829686343669891|      0.02781284|[312, 116, 0, 116]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      59|[0.6130635216888901, 0.5814616161902684]                                        |  0.3829686343669891|      0.02503156|[318, 118, 0, 118]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      60|[0.5884001804189272, 0.5857392727472095]                                        |  0.3337513506412506|      0.02781284|[323, 120, 0, 120]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      61|[0.5884001804189272, 0.5857392727472095]                                        |  0.3337513506412506|      0.02503156|[329, 122, 0, 122]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      62|[0.5884001804189272, 0.5857392727472095]                                        |  0.3337513506412506|      0.02252840|[334, 124, 0, 124]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      63|[0.572381162545849, 0.6015797226283972]                                         |  0.3080794513225555|      0.02503156|[339, 126, 0, 126]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      64|[0.550307667538028, 0.6133839407879152]                                         |  0.2894832789897919|      0.02781284|[344, 128, 0, 128]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      65|[0.550307667538028, 0.6133839407879152]                                         |  0.2894832789897919|      0.02503156|[349, 130, 0, 130]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      66|[0.550307667538028, 0.6133839407879152]                                         |  0.2894832789897919|      0.02252840|[354, 132, 0, 132]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      67|[0.550307667538028, 0.6133839407879152]                                         |  0.2894832789897919|      0.02027556|[359, 134, 0, 134]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      68|[0.550307667538028, 0.6133839407879152]                                         |  0.2894832789897919|      0.01824800|[365, 136, 0, 136]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      69|[0.550307667538028, 0.6133839407879152]                                         |  0.2894832789897919|      0.01642320|[371, 138, 0, 138]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      70|[0.550307667538028, 0.6133839407879152]                                         |  0.2894832789897919|      0.01478088|[377, 140, 0, 140]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      71|[0.550307667538028, 0.6133839407879152]                                         |  0.2894832789897919|      0.01330279|[382, 142, 0, 142]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      72|[0.53853568666688, 0.6195794885278108]                                          |  0.2868743836879730|      0.01478088|[387, 144, 0, 144]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      73|[0.5464452532618784, 0.6320660115349445]                                        |  0.2794010043144226|      0.01642320|[393, 146, 0, 146]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      74|[0.5464452532618784, 0.6320660115349445]                                        |  0.2794010043144226|      0.01478088|[398, 148, 0, 148]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      75|[0.5356309875945362, 0.6421420305208603]                                        |  0.2698995172977448|      0.01642320|[404, 150, 0, 150]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      76|[0.5356309875945362, 0.6421420305208603]                                        |  0.2698995172977448|      0.01478088|[409, 152, 0, 152]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      77|[0.5211463583904289, 0.6391975412021641]                                        |  0.2638858854770660|      0.01642320|[414, 154, 0, 154]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      78|[0.5211463583904289, 0.6391975412021641]                                        |  0.2638858854770660|      0.01478088|[419, 156, 0, 156]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      79|[0.5211463583904289, 0.6391975412021641]                                        |  0.2638858854770660|      0.01330279|[424, 158, 0, 158]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      80|[0.5211463583904289, 0.6391975412021641]                                        |  0.2638858854770660|      0.01197252|[430, 160, 0, 160]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
