k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0]                                                                      |  7.9524924420125593|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 1.0]                                                                      |  7.9524924420125593|      0.90000000|[7, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      21|[0.7191367167337555, 0.521829472488131]                                         |  2.2768216133117676|      0.16677182|[116, 42, 0, 42]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      22|[0.7191367167337555, 0.521829472488131]                                         |  2.2768216133117676|      0.15009464|[121, 44, 0, 44]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      23|[0.6241150668855777, 0.405643046408879]                                         |  1.4623943567276001|      0.16677182|[126, 46, 0, 46]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      24|[0.6241150668855777, 0.405643046408879]                                         |  1.4623943567276001|      0.15009464|[131, 48, 0, 48]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      25|[0.6241150668855777, 0.405643046408879]                                         |  1.4623943567276001|      0.13508517|[136, 50, 0, 50]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      26|[0.6241150668855777, 0.405643046408879]                                         |  1.4623943567276001|      0.12157665|[142, 52, 0, 52]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      27|[0.5502219107355819, 0.3090993546645348]                                        |  0.9612742066383362|      0.13508517|[147, 54, 0, 54]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      28|[0.5502219107355819, 0.3090993546645348]                                        |  0.9612742066383362|      0.12157665|[152, 56, 0, 56]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      29|[0.5502219107355819, 0.3090993546645348]                                        |  0.9612742066383362|      0.10941899|[158, 58, 0, 58]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      30|[0.5502219107355819, 0.3090993546645348]                                        |  0.9612742066383362|      0.09847709|[163, 60, 0, 60]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      31|[0.5502219107355819, 0.3090993546645348]                                        |  0.9612742066383362|      0.08862938|[169, 62, 0, 62]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      32|[0.4881573561030132, 0.2458288380747373]                                        |  0.6731843948364258|      0.09847709|[174, 64, 0, 64]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      33|[0.4881573561030132, 0.2458288380747373]                                        |  0.6731843948364258|      0.08862938|[180, 66, 0, 66]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      34|[0.4881573561030132, 0.2458288380747373]                                        |  0.6731843948364258|      0.07976644|[186, 68, 0, 68]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      35|[0.4881573561030132, 0.2458288380747373]                                        |  0.6731843948364258|      0.07178980|[191, 70, 0, 70]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      36|[0.4389607568699653, 0.1935462422017033]                                        |  0.4827948808670044|      0.07976644|[196, 72, 0, 72]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      37|[0.4389607568699653, 0.1935462422017033]                                        |  0.4827948808670044|      0.07178980|[201, 74, 0, 74]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      38|[0.4389607568699653, 0.1935462422017033]                                        |  0.4827948808670044|      0.06461082|[206, 76, 0, 76]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      39|[0.3971623709397838, 0.1442770545530226]                                        |  0.3421262204647064|      0.07178980|[211, 78, 0, 78]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      40|[0.3971623709397838, 0.1442770545530226]                                        |  0.3421262204647064|      0.06461082|[216, 80, 0, 80]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      41|[0.3971623709397838, 0.1442770545530226]                                        |  0.3421262204647064|      0.05814974|[221, 82, 0, 82]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      42|[0.3971623709397838, 0.1442770545530226]                                        |  0.3421262204647064|      0.05233476|[226, 84, 0, 84]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      43|[0.3971623709397838, 0.1442770545530226]                                        |  0.3421262204647064|      0.04710129|[231, 86, 0, 86]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      44|[0.3641097622542915, 0.1107202922904625]                                        |  0.2567482590675354|      0.05233476|[237, 88, 0, 88]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      45|[0.3641097622542915, 0.1107202922904625]                                        |  0.2567482590675354|      0.04710129|[243, 90, 0, 90]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      46|[0.3641097622542915, 0.1107202922904625]                                        |  0.2567482590675354|      0.04239116|[248, 92, 0, 92]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      47|[0.334104736019478, 0.080775197524164]                                          |  0.1916631013154984|      0.04710129|[253, 94, 0, 94]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      48|[0.334104736019478, 0.080775197524164]                                          |  0.1916631013154984|      0.04239116|[258, 96, 0, 96]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      49|[0.334104736019478, 0.080775197524164]                                          |  0.1916631013154984|      0.03815204|[264, 98, 0, 98]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      50|[0.334104736019478, 0.080775197524164]                                          |  0.1916631013154984|      0.03433684|[270, 100, 0, 100]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      51|[0.3096324182503483, 0.0566894315869845]                                        |  0.1467852294445038|      0.03815204|[276, 102, 0, 102]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      52|[0.3096324182503483, 0.0566894315869845]                                        |  0.1467852294445038|      0.03433684|[281, 104, 0, 104]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      53|[0.3096324182503483, 0.0566894315869845]                                        |  0.1467852294445038|      0.03090315|[286, 106, 0, 106]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      54|[0.3096324182503483, 0.0566894315869845]                                        |  0.1467852294445038|      0.02781284|[291, 108, 0, 108]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      55|[0.2901011613054444, 0.0368883201965203]                                        |  0.1154168471693993|      0.03090315|[296, 110, 0, 110]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      56|[0.2901011613054444, 0.0368883201965203]                                        |  0.1154168471693993|      0.02781284|[301, 112, 0, 112]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      57|[0.2901011613054444, 0.0368883201965203]                                        |  0.1154168471693993|      0.02503156|[307, 114, 0, 114]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      58|[0.2727708790448091, 0.0188262033498019]                                        |  0.0909259766340256|      0.02781284|[312, 116, 0, 116]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      59|[0.2727708790448091, 0.0188262033498019]                                        |  0.0909259766340256|      0.02503156|[318, 118, 0, 118]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      60|[0.2727708790448091, 0.0188262033498019]                                        |  0.0909259766340256|      0.02252840|[323, 120, 0, 120]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      61|[0.2727708790448091, 0.0188262033498019]                                        |  0.0909259766340256|      0.02027556|[329, 122, 0, 122]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      62|[0.2581959101444962, 0.0047312184877806]                                        |  0.0735974013805389|      0.02252840|[334, 124, 0, 124]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      63|[0.2581959101444962, 0.0047312184877806]                                        |  0.0735974013805389|      0.02027556|[339, 126, 0, 126]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      64|[0.2581959101444962, 0.0047312184877806]                                        |  0.0735974013805389|      0.01824800|[344, 128, 0, 128]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      65|[0.2444456101184357, -0.0072654012746748]                                       |  0.0598773546516895|      0.02027556|[349, 130, 0, 130]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      66|[0.2444456101184357, -0.0072654012746748]                                       |  0.0598773546516895|      0.01824800|[354, 132, 0, 132]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      67|[0.2444456101184357, -0.0072654012746748]                                       |  0.0598773546516895|      0.01642320|[359, 134, 0, 134]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      68|[0.2321381403423653, -0.0181395813955722]                                       |  0.0490224510431290|      0.01824800|[365, 136, 0, 136]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      69|[0.2321381403423653, -0.0181395813955722]                                       |  0.0490224510431290|      0.01642320|[371, 138, 0, 138]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      70|[0.2321381403423653, -0.0181395813955722]                                       |  0.0490224510431290|      0.01478088|[377, 140, 0, 140]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      71|[0.2321381403423653, -0.0181395813955722]                                       |  0.0490224510431290|      0.01330279|[382, 142, 0, 142]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      72|[0.2218246992498581, -0.0265418000465823]                                       |  0.0412427149713039|      0.01478088|[387, 144, 0, 144]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      73|[0.2218246992498581, -0.0265418000465823]                                       |  0.0412427149713039|      0.01330279|[393, 146, 0, 146]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      74|[0.211503594580893, -0.0349346031444909]                                        |  0.0343563668429852|      0.01478088|[398, 148, 0, 148]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      75|[0.211503594580893, -0.0349346031444909]                                        |  0.0343563668429852|      0.01330279|[404, 150, 0, 150]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      76|[0.211503594580893, -0.0349346031444909]                                        |  0.0343563668429852|      0.01197252|[409, 152, 0, 152]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      77|[0.2016294921365525, -0.0417053653405327]                                       |  0.0288970414549112|      0.01330279|[414, 154, 0, 154]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      78|[0.2016294921365525, -0.0417053653405327]                                       |  0.0288970414549112|      0.01197252|[419, 156, 0, 156]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      79|[0.2016294921365525, -0.0417053653405327]                                       |  0.0288970414549112|      0.01077526|[424, 158, 0, 158]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      80|[0.1929551841654614, -0.0480977583398698]                                       |  0.0245750565081835|      0.01197252|[430, 160, 0, 160]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
