k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0]                                                                      | 24.0625000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0]                                                                      | 24.0625000000000000|      0.50000000|[7, 2, 0, 2]                                                               |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      43|[0.5653953450931269, 0.6065362256276978]                                        |  0.2994156479835510|      0.00781250|[278, 105, 0, 105]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      44|[0.5620569623802674, 0.6135995362617052]                                        |  0.2938828170299530|      0.01562500|[285, 108, 0, 108]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      45|[0.5620569623802674, 0.6135995362617052]                                        |  0.2938828170299530|      0.00781250|[293, 111, 0, 111]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      46|[0.5548511460411892, 0.6166180403841929]                                        |  0.2859750688076019|      0.01562500|[299, 113, 0, 113]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      47|[0.5400249514234527, 0.6215500357366845]                                        |  0.2806426584720612|      0.03125000|[306, 116, 0, 116]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      48|[0.5400249514234527, 0.6215500357366845]                                        |  0.2806426584720612|      0.01562500|[312, 118, 0, 118]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      49|[0.5400249514234527, 0.6215500357366845]                                        |  0.2806426584720612|      0.00781250|[320, 121, 0, 121]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      50|[0.5427242487628028, 0.6288814032846785]                                        |  0.2725709080696106|      0.01562500|[327, 124, 0, 124]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      51|[0.5427242487628028, 0.6288814032846785]                                        |  0.2725709080696106|      0.00781250|[335, 127, 0, 127]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      52|[0.5354719446704428, 0.6317864405653236]                                        |  0.2676071226596832|      0.01562500|[341, 129, 0, 129]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      53|[0.5354719446704428, 0.6317864405653236]                                        |  0.2676071226596832|      0.00781250|[348, 132, 0, 132]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      54|[0.5354719446704428, 0.6317864405653236]                                        |  0.2676071226596832|      0.00390625|[356, 135, 0, 135]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      55|[0.5354719446704428, 0.6317864405653236]                                        |  0.2676071226596832|      0.00195312|[364, 138, 0, 138]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      56|[0.5349323601568801, 0.633663551595164]                                         |  0.2661583125591278|      0.00390625|[370, 140, 0, 140]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      57|[0.5322664574224647, 0.636518678855574]                                         |  0.2636513411998749|      0.00781250|[378, 143, 0, 143]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      58|[0.5322664574224647, 0.636518678855574]                                         |  0.2636513411998749|      0.00390625|[384, 145, 0, 145]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      59|[0.5305632275187807, 0.6400340446911161]                                        |  0.2617279589176178|      0.00781250|[391, 148, 0, 148]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      60|[0.5305632275187807, 0.6400340446911161]                                        |  0.2617279589176178|      0.00390625|[397, 150, 0, 150]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      61|[0.5271062111780469, 0.6418527879611792]                                        |  0.2592915594577789|      0.00781250|[402, 152, 0, 152]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      62|[0.5271062111780469, 0.6418527879611792]                                        |  0.2592915594577789|      0.00390625|[409, 155, 0, 155]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      63|[0.523536133575879, 0.6434381380729839]                                         |  0.2574785053730011|      0.00781250|[416, 158, 0, 158]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      64|[0.523536133575879, 0.6434381380729839]                                         |  0.2574785053730011|      0.00390625|[422, 160, 0, 160]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
