k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.2, 0.3, 5.6, 5.5, 6.5, 7.6]                                                  |269.7514694982056085|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.5302179733351008, 0.7952687000298018, 5.253291112116963, 5.197971077703213, 6.362115555216128, 7.875064189914358]|189.0649566650390625|      1.11111111|[14, 2, 0, 2]                                                              |  | trying linear partial model with 8 points | iterate success | actual_k=1
      12|[-0.7842218062159685, 1.0153101285190436, 3.677710894777024, 6.4341118834978905, 4.826985203171165, 7.844270162314759]| 44.9602622985839844|      0.65610000|[162, 24, 0, 24]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      13|[-1.0861172577063496, 1.1183001612329662, 3.2601814560800597, 6.517125725879679, 4.458505022255877, 7.952527381926434]| 30.6963500976562500|      0.72900000|[176, 26, 0, 26]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      14|[-1.0861172577063496, 1.1183001612329662, 3.2601814560800597, 6.517125725879679, 4.458505022255877, 7.952527381926434]| 30.6963500976562500|      0.65610000|[190, 28, 0, 28]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      15|[-1.0861172577063496, 1.1183001612329662, 3.2601814560800597, 6.517125725879679, 4.458505022255877, 7.952527381926434]| 30.6963500976562500|      0.59049000|[203, 30, 0, 30]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      16|[-1.0861172577063496, 1.1183001612329662, 3.2601814560800597, 6.517125725879679, 4.458505022255877, 7.952527381926434]| 30.6963500976562500|      0.53144100|[217, 32, 0, 32]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      17|[-1.0861172577063496, 1.1183001612329662, 3.2601814560800597, 6.517125725879679, 4.458505022255877, 7.952527381926434]| 30.6963500976562500|      0.47829690|[230, 34, 0, 34]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      18|[-1.0861172577063496, 1.1183001612329662, 3.2601814560800597, 6.517125725879679, 4.458505022255877, 7.952527381926434]| 30.6963500976562500|      0.43046721|[243, 36, 0, 36]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      19|[-1.1450108017253915, 1.2384455118012663, 2.9293479714820347, 6.438018141190561, 4.231414212251348, 7.963464640255247]| 23.8295307159423828|      0.47829690|[256, 38, 0, 38]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      20|[-1.1450108017253915, 1.2384455118012663, 2.9293479714820347, 6.438018141190561, 4.231414212251348, 7.963464640255247]| 23.8295307159423828|      0.43046721|[269, 40, 0, 40]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      21|[-1.1450108017253915, 1.2384455118012663, 2.9293479714820347, 6.438018141190561, 4.231414212251348, 7.963464640255247]| 23.8295307159423828|      0.38742049|[282, 42, 0, 42]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      22|[-1.1334840398720718, 1.4120310489928176, 2.6740550343274454, 6.349895626249864, 4.020572158090326, 7.914114897269422]| 18.6875209808349609|      0.43046721|[295, 44, 0, 44]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      23|[-1.1334840398720718, 1.4120310489928176, 2.6740550343274454, 6.349895626249864, 4.020572158090326, 7.914114897269422]| 18.6875209808349609|      0.38742049|[308, 46, 0, 46]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      24|[-1.1334840398720718, 1.4120310489928176, 2.6740550343274454, 6.349895626249864, 4.020572158090326, 7.914114897269422]| 18.6875209808349609|      0.34867844|[321, 48, 0, 48]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      25|[-1.1334840398720718, 1.4120310489928176, 2.6740550343274454, 6.349895626249864, 4.020572158090326, 7.914114897269422]| 18.6875209808349609|      0.31381060|[334, 50, 0, 50]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      26|[-1.1334840398720718, 1.4120310489928176, 2.6740550343274454, 6.349895626249864, 4.020572158090326, 7.914114897269422]| 18.6875209808349609|      0.28242954|[347, 52, 0, 52]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      27|[-1.1334840398720718, 1.4120310489928176, 2.6740550343274454, 6.349895626249864, 4.020572158090326, 7.914114897269422]| 18.6875209808349609|      0.25418658|[360, 54, 0, 54]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      28|[-1.1334840398720718, 1.4120310489928176, 2.6740550343274454, 6.349895626249864, 4.020572158090326, 7.914114897269422]| 18.6875209808349609|      0.22876792|[373, 56, 0, 56]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      29|[-1.1334840398720718, 1.4120310489928176, 2.6740550343274454, 6.349895626249864, 4.020572158090326, 7.914114897269422]| 18.6875209808349609|      0.20589113|[387, 58, 0, 58]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      30|[-1.191698639839676, 1.4440622636290148, 2.5332009178940367, 6.407088955805524, 3.9000338866754567, 7.8957904333707285]| 16.7397785186767578|      0.22876792|[400, 60, 0, 60]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      31|[-1.205772632709591, 1.5098830100085452, 2.3926047337540717, 6.448465033627746, 3.738963062630798, 7.876265111238166]| 14.6385869979858398|      0.25418658|[413, 62, 0, 62]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      32|[-1.205772632709591, 1.5098830100085452, 2.3926047337540717, 6.448465033627746, 3.738963062630798, 7.876265111238166]| 14.6385869979858398|      0.22876792|[427, 64, 0, 64]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      33|[-1.065295752679854, 1.6238527508128873, 2.274085356593399, 6.422551591542124, 3.6715147854518424, 7.857710103203939]| 12.6954517364501953|      0.25418658|[441, 66, 0, 66]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      34|[-1.065295752679854, 1.6238527508128873, 2.274085356593399, 6.422551591542124, 3.6715147854518424, 7.857710103203939]| 12.6954517364501953|      0.22876792|[454, 68, 0, 68]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      35|[-1.065295752679854, 1.6238527508128873, 2.274085356593399, 6.422551591542124, 3.6715147854518424, 7.857710103203939]| 12.6954517364501953|      0.20589113|[467, 70, 0, 70]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      36|[-1.065295752679854, 1.6238527508128873, 2.274085356593399, 6.422551591542124, 3.6715147854518424, 7.857710103203939]| 12.6954517364501953|      0.18530202|[480, 72, 0, 72]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      37|[-1.026380371233443, 1.6688002328057259, 2.154605219920172, 6.381274908449114, 3.556334845824909, 7.897162213834816]| 11.2527942657470703|      0.20589113|[494, 74, 0, 74]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      38|[-1.026380371233443, 1.6688002328057259, 2.154605219920172, 6.381274908449114, 3.556334845824909, 7.897162213834816]| 11.2527942657470703|      0.18530202|[507, 76, 0, 76]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      39|[-0.9720508080054061, 1.7737578539040297, 2.048515251358129, 6.345913577981449, 3.471999984085117, 7.924569521421521]|  9.9108610153198242|      0.20589113|[521, 78, 0, 78]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      40|[-0.9720508080054061, 1.7737578539040297, 2.048515251358129, 6.345913577981449, 3.471999984085117, 7.924569521421521]|  9.9108610153198242|      0.18530202|[534, 80, 0, 80]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      41|[-0.9720508080054061, 1.7737578539040297, 2.048515251358129, 6.345913577981449, 3.471999984085117, 7.924569521421521]|  9.9108610153198242|      0.16677182|[547, 82, 0, 82]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      42|[-0.9720508080054061, 1.7737578539040297, 2.048515251358129, 6.345913577981449, 3.471999984085117, 7.924569521421521]|  9.9108610153198242|      0.15009464|[560, 84, 0, 84]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      43|[-0.9720508080054061, 1.7737578539040297, 2.048515251358129, 6.345913577981449, 3.471999984085117, 7.924569521421521]|  9.9108610153198242|      0.13508517|[573, 86, 0, 86]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      44|[-1.0095398186513986, 1.859570109876019, 2.007863354997166, 6.300317384562121, 3.3997447572097714, 7.901625522330246]|  9.1954565048217773|      0.15009464|[586, 88, 0, 88]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      45|[-0.932547371331202, 1.9019500797840423, 1.933974029056192, 6.260699167309323, 3.3320424540036533, 7.845130714909861]|  8.3273363113403320|      0.16677182|[599, 90, 0, 90]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      46|[-0.932547371331202, 1.9019500797840423, 1.933974029056192, 6.260699167309323, 3.3320424540036533, 7.845130714909861]|  8.3273363113403320|      0.15009464|[612, 92, 0, 92]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      47|[-0.932547371331202, 1.9019500797840423, 1.933974029056192, 6.260699167309323, 3.3320424540036533, 7.845130714909861]|  8.3273363113403320|      0.13508517|[625, 94, 0, 94]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      48|[-0.932547371331202, 1.9019500797840423, 1.933974029056192, 6.260699167309323, 3.3320424540036533, 7.845130714909861]|  8.3273363113403320|      0.12157665|[638, 96, 0, 96]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      49|[-0.8861828500739581, 1.964877188642998, 1.8744680182310256, 6.245981464786246, 3.265709497601438, 7.822464531205198]|  7.6163115501403809|      0.13508517|[651, 98, 0, 98]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      50|[-0.8861828500739581, 1.964877188642998, 1.8744680182310256, 6.245981464786246, 3.265709497601438, 7.822464531205198]|  7.6163115501403809|      0.12157665|[665, 100, 0, 100]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      51|[-0.8428156205165833, 2.0129662460148667, 1.8258701610046253, 6.208041882625526, 3.1905150619874982, 7.788815725368867]|  6.9763112068176270|      0.13508517|[678, 102, 0, 102]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      52|[-0.8428156205165833, 2.0129662460148667, 1.8258701610046253, 6.208041882625526, 3.1905150619874982, 7.788815725368867]|  6.9763112068176270|      0.12157665|[691, 104, 0, 104]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      53|[-0.8428156205165833, 2.0129662460148667, 1.8258701610046253, 6.208041882625526, 3.1905150619874982, 7.788815725368867]|  6.9763112068176270|      0.10941899|[705, 106, 0, 106]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      54|[-0.8065861611038335, 2.0735844241825556, 1.7789288513344979, 6.213442735513773, 3.1218375122593045, 7.794825411443567]|  6.4427561759948730|      0.12157665|[719, 108, 0, 108]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      55|[-0.8065861611038335, 2.0735844241825556, 1.7789288513344979, 6.213442735513773, 3.1218375122593045, 7.794825411443567]|  6.4427561759948730|      0.10941899|[732, 110, 0, 110]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      56|[-0.7405211643753576, 2.118479117000752, 1.7240846770028706, 6.22583968764298, 3.073116378914901, 7.787270199202115]|  5.9726505279541016|      0.12157665|[746, 112, 0, 112]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      57|[-0.7405211643753576, 2.118479117000752, 1.7240846770028706, 6.22583968764298, 3.073116378914901, 7.787270199202115]|  5.9726505279541016|      0.10941899|[759, 114, 0, 114]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      58|[-0.7405211643753576, 2.118479117000752, 1.7240846770028706, 6.22583968764298, 3.073116378914901, 7.787270199202115]|  5.9726505279541016|      0.09847709|[772, 116, 0, 116]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      59|[-0.7405211643753576, 2.118479117000752, 1.7240846770028706, 6.22583968764298, 3.073116378914901, 7.787270199202115]|  5.9726505279541016|      0.08862938|[785, 118, 0, 118]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      60|[-0.7405211643753576, 2.118479117000752, 1.7240846770028706, 6.22583968764298, 3.073116378914901, 7.787270199202115]|  5.9726505279541016|      0.07976644|[799, 120, 0, 120]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      61|[-0.7281558794165504, 2.1220998315657353, 1.6820910546899248, 6.1896301917321574, 3.02611839317397, 7.757049791821018]|  5.6597619056701660|      0.08862938|[812, 122, 0, 122]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      62|[-0.7281558794165504, 2.1220998315657353, 1.6820910546899248, 6.1896301917321574, 3.02611839317397, 7.757049791821018]|  5.6597619056701660|      0.07976644|[825, 124, 0, 124]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      63|[-0.7281558794165504, 2.1220998315657353, 1.6820910546899248, 6.1896301917321574, 3.02611839317397, 7.757049791821018]|  5.6597619056701660|      0.07178980|[838, 126, 0, 126]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      64|[-0.6956598145140664, 2.1140087003616013, 1.6352261818618896, 6.161182236111178, 3.0020118913985323, 7.778158762827697]|  5.4375410079956055|      0.07976644|[852, 128, 0, 128]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      65|[-0.6956598145140664, 2.1140087003616013, 1.6352261818618896, 6.161182236111178, 3.0020118913985323, 7.778158762827697]|  5.4375410079956055|      0.07178980|[865, 130, 0, 130]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      66|[-0.6685074322882935, 2.1616215650801878, 1.6096444105700534, 6.150209499939809, 2.978672955570045, 7.749348962881243]|  5.1825494766235352|      0.07976644|[878, 132, 0, 132]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      67|[-0.6460830922207957, 2.1952400481802457, 1.549120388451378, 6.142053761584334, 2.9471404297325656, 7.746970202597374]|  4.8818106651306152|      0.08862938|[892, 134, 0, 134]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      68|[-0.6113789855025842, 2.221565305711278, 1.5098017658649152, 6.124343559347976, 2.8862572573492717, 7.727186194426847]|  4.5485968589782715|      0.09847709|[906, 136, 0, 136]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      69|[-0.6113789855025842, 2.221565305711278, 1.5098017658649152, 6.124343559347976, 2.8862572573492717, 7.727186194426847]|  4.5485968589782715|      0.08862938|[920, 138, 0, 138]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      70|[-0.6113789855025842, 2.221565305711278, 1.5098017658649152, 6.124343559347976, 2.8862572573492717, 7.727186194426847]|  4.5485968589782715|      0.07976644|[933, 140, 0, 140]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      71|[-0.6113789855025842, 2.221565305711278, 1.5098017658649152, 6.124343559347976, 2.8862572573492717, 7.727186194426847]|  4.5485968589782715|      0.07178980|[947, 142, 0, 142]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      72|[-0.5654848352818197, 2.2444372131513477, 1.482369355444749, 6.127288647147857, 2.8659042015288683, 7.690458541792231]|  4.3388648033142090|      0.07976644|[960, 144, 0, 144]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      73|[-0.5654848352818197, 2.2444372131513477, 1.482369355444749, 6.127288647147857, 2.8659042015288683, 7.690458541792231]|  4.3388648033142090|      0.07178980|[973, 146, 0, 146]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      74|[-0.5498316402971919, 2.251417380018875, 1.44779091862648, 6.1066362907123946, 2.8156808916061267, 7.663710439319969]|  4.1054449081420898|      0.07976644|[986, 148, 0, 148]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      75|[-0.5498316402971919, 2.251417380018875, 1.44779091862648, 6.1066362907123946, 2.8156808916061267, 7.663710439319969]|  4.1054449081420898|      0.07178980|[999, 150, 0, 150]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      76|[-0.5258213843953582, 2.278243306346601, 1.4088361648918493, 6.079837964290173, 2.777180654043781, 7.651888380886968]|  3.8772332668304443|      0.07976644|[1012, 152, 0, 152]                                                        |  | trying linear partial model with 8 points | iterate success | actual_k=1
      77|[-0.4903627809392178, 2.300139057132976, 1.3683778890784146, 6.071879025366873, 2.727451062886715, 7.630611634134999]|  3.6283597946166992|      0.08862938|[1025, 154, 0, 154]                                                        |  | trying linear partial model with 8 points | iterate success | actual_k=1
      78|[-0.4903627809392178, 2.300139057132976, 1.3683778890784146, 6.071879025366873, 2.727451062886715, 7.630611634134999]|  3.6283597946166992|      0.07976644|[1038, 156, 0, 156]                                                        |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      79|[-0.4903627809392178, 2.300139057132976, 1.3683778890784146, 6.071879025366873, 2.727451062886715, 7.630611634134999]|  3.6283597946166992|      0.07178980|[1051, 158, 0, 158]                                                        |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      80|[-0.4903627809392178, 2.300139057132976, 1.3683778890784146, 6.071879025366873, 2.727451062886715, 7.630611634134999]|  3.6283597946166992|      0.06461082|[1064, 160, 0, 160]                                                        |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
