k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.25, 0.39, 0.415, 0.39]                                                       |  0.0053136153581918|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.25, 0.39, 0.415, 0.39]                                                       |  0.0053136153581918|      0.20000000|[12, 4, 0, 2]                                                              |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       2|[0.25, 0.39, 0.415, 0.39]                                                       |  0.0053136153581918|      0.04000000|[22, 8, 0, 4]                                                              |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      27|[0.2275233692410412, 0.3948705269661099, 0.4145517443162698, 0.3825834365793478]|  0.0034939935430884|      0.00800000|[286, 108, 0, 54]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      28|[0.2275233692410412, 0.3948705269661099, 0.4145517443162698, 0.3825834365793478]|  0.0034939935430884|      0.00160000|[297, 112, 0, 56]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      29|[0.226618067189501, 0.3956090631825618, 0.4144756256306741, 0.3814929328433757] |  0.0034481619950384|      0.00800000|[309, 116, 0, 58]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      30|[0.226618067189501, 0.3956090631825618, 0.4144756256306741, 0.3814929328433757] |  0.0034481619950384|      0.00160000|[320, 120, 0, 60]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      31|[0.2261060899463986, 0.3965115252995287, 0.4143116733634716, 0.3802860521185051]|  0.0034025388304144|      0.00800000|[332, 124, 0, 62]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      32|[0.2261060899463986, 0.3965115252995287, 0.4143116733634716, 0.3802860521185051]|  0.0034025388304144|      0.00160000|[342, 128, 0, 64]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      33|[0.2256343278611825, 0.3973897042261668, 0.4142211306130753, 0.3790378356636737]|  0.0033575445413589|      0.00800000|[352, 132, 0, 66]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      34|[0.2256343278611825, 0.3973897042261668, 0.4142211306130753, 0.3790378356636737]|  0.0033575445413589|      0.00160000|[364, 136, 0, 68]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      35|[0.2252013153945984, 0.3982330371813531, 0.4140939502712866, 0.3777552153413873]|  0.0033130161464214|      0.00800000|[375, 140, 0, 70]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      36|[0.2252013153945984, 0.3982330371813531, 0.4140939502712866, 0.3777552153413873]|  0.0033130161464214|      0.00160000|[386, 144, 0, 72]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      37|[0.2252800048725311, 0.3996084147366255, 0.4147012713997628, 0.3772136383907866]|  0.0032813767902553|      0.00800000|[396, 148, 0, 74]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      38|[0.2252800048725311, 0.3996084147366255, 0.4147012713997628, 0.3772136383907866]|  0.0032813767902553|      0.00160000|[407, 152, 0, 76]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      39|[0.2250018180729243, 0.4005414763482646, 0.4145742016428952, 0.375950364307185] |  0.0032370814587921|      0.00800000|[418, 156, 0, 78]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      40|[0.2250018180729243, 0.4005414763482646, 0.4145742016428952, 0.375950364307185] |  0.0032370814587921|      0.00160000|[428, 160, 0, 80]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      41|[0.2238765724493833, 0.4009572818762367, 0.4146722701018963, 0.3748961771193673]|  0.0032040907535702|      0.00800000|[439, 164, 0, 82]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      42|[0.2238765724493833, 0.4009572818762367, 0.4146722701018963, 0.3748961771193673]|  0.0032040907535702|      0.00160000|[450, 168, 0, 84]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      43|[0.2238657303834988, 0.4018947023364109, 0.4144709026856591, 0.3736153272085143]|  0.0031599586363882|      0.00800000|[461, 172, 0, 86]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      44|[0.2238657303834988, 0.4018947023364109, 0.4144709026856591, 0.3736153272085143]|  0.0031599586363882|      0.00160000|[471, 176, 0, 88]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      45|[0.2238657303834988, 0.4018947023364109, 0.4144709026856591, 0.3736153272085143]|  0.0031599586363882|      0.00032000|[482, 180, 0, 90]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      46|[0.2238503160173131, 0.4020820122333382, 0.4144334250354085, 0.3733590601104314]|  0.0031511804554611|      0.00160000|[493, 184, 0, 92]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      47|[0.2232972746873945, 0.4027894601425324, 0.414948297872659, 0.3721389909711444] |  0.0031143613159657|      0.00800000|[505, 188, 0, 94]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      48|[0.2232972746873945, 0.4027894601425324, 0.414948297872659, 0.3721389909711444] |  0.0031143613159657|      0.00160000|[516, 192, 0, 96]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      49|[0.2232080404644002, 0.4037009692942249, 0.4146818711783392, 0.3708543878665315]|  0.0030705698300153|      0.00800000|[527, 196, 0, 98]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      50|[0.2232080404644002, 0.4037009692942249, 0.4146818711783392, 0.3708543878665315]|  0.0030705698300153|      0.00160000|[537, 200, 0, 100]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      51|[0.2231840550685368, 0.4046259142981191, 0.4145456726940079, 0.3695561770156207]|  0.0030271173454821|      0.00800000|[548, 204, 0, 102]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      52|[0.2231840550685368, 0.4046259142981191, 0.4145456726940079, 0.3695561770156207]|  0.0030271173454821|      0.00160000|[559, 208, 0, 104]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      53|[0.2232495807029105, 0.4056532689277614, 0.4143957745749598, 0.368340537508983] |  0.0029845524113625|      0.00800000|[569, 212, 0, 106]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      54|[0.2232495807029105, 0.4056532689277614, 0.4143957745749598, 0.368340537508983] |  0.0029845524113625|      0.00160000|[580, 216, 0, 108]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      55|[0.2228144154891514, 0.4065386403317605, 0.4142339984199786, 0.3670913068699919]|  0.0029424948152155|      0.00800000|[590, 220, 0, 110]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      56|[0.2228144154891514, 0.4065386403317605, 0.4142339984199786, 0.3670913068699919]|  0.0029424948152155|      0.00160000|[600, 224, 0, 112]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      57|[0.2227924740878923, 0.4074613637906151, 0.4141355175617793, 0.3657880795245305]|  0.0029001489747316|      0.00800000|[611, 228, 0, 114]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      58|[0.2227924740878923, 0.4074613637906151, 0.4141355175617793, 0.3657880795245305]|  0.0029001489747316|      0.00160000|[621, 232, 0, 116]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      59|[0.2223838723346305, 0.4082855367851061, 0.4139481736129066, 0.3644924384757813]|  0.0028584555257112|      0.00800000|[632, 236, 0, 118]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      60|[0.2223838723346305, 0.4082855367851061, 0.4139481736129066, 0.3644924384757813]|  0.0028584555257112|      0.00160000|[642, 240, 0, 120]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      61|[0.2223843817530885, 0.4092538289354853, 0.4137154316013115, 0.3632401440982305]|  0.0028166826814413|      0.00800000|[653, 244, 0, 122]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      62|[0.2223843817530885, 0.4092538289354853, 0.4137154316013115, 0.3632401440982305]|  0.0028166826814413|      0.00160000|[663, 248, 0, 124]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      63|[0.2220672407025493, 0.4101498896008004, 0.4134772757433032, 0.3619753205431706]|  0.0027750537265092|      0.00800000|[674, 252, 0, 126]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      64|[0.2220672407025493, 0.4101498896008004, 0.4134772757433032, 0.3619753205431706]|  0.0027750537265092|      0.00160000|[685, 256, 0, 128]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      65|[0.2217600236090266, 0.41112382849999, 0.4133592737781394, 0.3607492959861937]  |  0.0027337628416717|      0.00800000|[695, 260, 0, 130]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      66|[0.2217600236090266, 0.41112382849999, 0.4133592737781394, 0.3607492959861937]  |  0.0027337628416717|      0.00160000|[705, 264, 0, 132]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      67|[0.2216936303054328, 0.4120481073244611, 0.4132524131129309, 0.3594493416092622]|  0.0026926298160106|      0.00800000|[716, 268, 0, 134]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      68|[0.2216936303054328, 0.4120481073244611, 0.4132524131129309, 0.3594493416092622]|  0.0026926298160106|      0.00160000|[726, 272, 0, 136]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      69|[0.2208822923637914, 0.4122746616705352, 0.4128240372482446, 0.3581582575719965]|  0.0026596775278449|      0.00800000|[737, 276, 0, 138]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      70|[0.2208822923637914, 0.4122746616705352, 0.4128240372482446, 0.3581582575719965]|  0.0026596775278449|      0.00160000|[749, 280, 0, 140]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      71|[0.2209823874573244, 0.4132601949645391, 0.4126571750453737, 0.3569129214310637]|  0.0026187675539404|      0.00800000|[759, 284, 0, 142]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      72|[0.2209823874573244, 0.4132601949645391, 0.4126571750453737, 0.3569129214310637]|  0.0026187675539404|      0.00160000|[769, 288, 0, 144]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      73|[0.220857923872997, 0.4141722546529641, 0.4124414301079576, 0.3556221425720387] |  0.0025780838914216|      0.00800000|[780, 292, 0, 146]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      74|[0.220857923872997, 0.4141722546529641, 0.4124414301079576, 0.3556221425720387] |  0.0025780838914216|      0.00160000|[790, 296, 0, 148]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      75|[0.2207457775257642, 0.4151375602501201, 0.4123792871702498, 0.3543525967649901]|  0.0025379217695445|      0.00800000|[800, 300, 0, 150]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      76|[0.2207457775257642, 0.4151375602501201, 0.4123792871702498, 0.3543525967649901]|  0.0025379217695445|      0.00160000|[810, 304, 0, 152]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      77|[0.2206796852488833, 0.4160252211539432, 0.4121098601369228, 0.3530506370864773]|  0.0024981270544231|      0.00800000|[821, 308, 0, 154]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      78|[0.2206796852488833, 0.4160252211539432, 0.4121098601369228, 0.3530506370864773]|  0.0024981270544231|      0.00160000|[831, 312, 0, 156]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      79|[0.220609628426799, 0.4168895814051095, 0.4119828959509329, 0.3517120357666815] |  0.0024587386287749|      0.00800000|[841, 316, 0, 158]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      80|[0.220609628426799, 0.4168895814051095, 0.4119828959509329, 0.3517120357666815] |  0.0024587386287749|      0.00160000|[852, 320, 0, 160]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
