k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[2.0, 3.0]                                                                      |889.3031475218829200|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.6946363049347228, 2.047764202659824]                                         | 99.4427566528320312|     10.00000000|[7, 2, 0, 2]                                                               |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       2|[1.6946363049347228, 2.047764202659824]                                         | 99.4427566528320312|      1.00000000|[14, 5, 0, 5]                                                              |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[1.6946363049347228, 2.047764202659824]                                         | 99.4427566528320312|      0.10000000|[20, 7, 0, 7]                                                              |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[1.6716945718851057, 1.950431387614331]                                         | 75.5737380981445312|      1.00000000|[25, 9, 0, 9]                                                              |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       5|[1.6716945718851057, 1.950431387614331]                                         | 75.5737380981445312|      0.10000000|[31, 11, 0, 11]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[1.6458719513279794, 1.8538229393938848]                                        | 56.6065330505371094|      1.00000000|[36, 13, 0, 13]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      15|[1.2482777253357868, 0.7959703094828602]                                        |  0.0825198069214821|      0.10000000|[98, 35, 0, 35]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      16|[1.2482777253357868, 0.7959703094828602]                                        |  0.0825198069214821|      0.01000000|[105, 38, 0, 38]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      16|[1.2482777253357868, 0.7959703094828602]                                        |  0.0825198069214821|      0.01000000|[108, 39, 0, 39]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      17|[1.2387702403588992, 0.7990699432377184]                                        |  0.0783939436078072|      0.10000000|[113, 41, 0, 41]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      17|[1.2387702403588992, 0.7990699432377184]                                        |  0.0783939436078072|      0.10000000|[116, 42, 0, 42]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      17|[1.2387702403588992, 0.7990699432377184]                                        |  0.0783939436078072|      0.10000000|[121, 44, 0, 44]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | DECALRED SUCCESS
      17|[1.2387702403588992, 0.7990699432377184]                                        |  0.0783939436078072|      0.10000000|[124, 45, 0, 45]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      17|[1.2387702403588992, 0.7990699432377184]                                        |  0.0783939436078072|      0.10000000|[127, 46, 0, 46]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      18|[1.2056225737396822, 0.8934162849670152]                                        |  0.0667952150106430|      1.00000000|[132, 48, 0, 48]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      19|[1.2056225737396822, 0.8934162849670152]                                        |  0.0667952150106430|      0.10000000|[138, 50, 0, 50]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      20|[1.2056225737396822, 0.8934162849670152]                                        |  0.0667952150106430|      0.01000000|[144, 52, 0, 52]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      21|[1.1968465458385666, 0.8886223998746459]                                        |  0.0558439269661903|      0.10000000|[149, 54, 0, 54]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      22|[1.1968465458385666, 0.8886223998746459]                                        |  0.0558439269661903|      0.01000000|[155, 56, 0, 56]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      23|[1.1876402698641395, 0.8847179815206927]                                        |  0.0475551597774029|      0.10000000|[160, 58, 0, 58]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      24|[1.1876402698641395, 0.8847179815206927]                                        |  0.0475551597774029|      0.01000000|[166, 60, 0, 60]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      25|[1.1784979194532295, 0.880666138857887]                                         |  0.0418138466775417|      0.10000000|[172, 62, 0, 62]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      26|[1.1784979194532295, 0.880666138857887]                                         |  0.0418138466775417|      0.01000000|[178, 64, 0, 64]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      26|[1.1784979194532295, 0.880666138857887]                                         |  0.0418138466775417|      0.01000000|[181, 65, 0, 65]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      26|[1.1784979194532295, 0.880666138857887]                                         |  0.0418138466775417|      0.01000000|[184, 66, 0, 66]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      26|[1.1784979194532295, 0.880666138857887]                                         |  0.0418138466775417|      0.01000000|[187, 67, 0, 67]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      27|[1.1694687430554642, 0.884964274916464]                                         |  0.0376925058662891|      0.10000000|[193, 69, 0, 69]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      28|[1.1694687430554642, 0.884964274916464]                                         |  0.0376925058662891|      0.01000000|[201, 72, 0, 72]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      28|[1.1694687430554642, 0.884964274916464]                                         |  0.0376925058662891|      0.01000000|[204, 73, 0, 73]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      28|[1.1694687430554642, 0.884964274916464]                                         |  0.0376925058662891|      0.01000000|[207, 74, 0, 74]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      28|[1.1694687430554642, 0.884964274916464]                                         |  0.0376925058662891|      0.01000000|[210, 75, 0, 75]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      28|[1.1694687430554642, 0.884964274916464]                                         |  0.0376925058662891|      0.01000000|[213, 76, 0, 76]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      28|[1.1694687430554642, 0.884964274916464]                                         |  0.0376925058662891|      0.01000000|[216, 77, 0, 77]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      28|[1.1694687430554642, 0.884964274916464]                                         |  0.0376925058662891|      0.01000000|[219, 78, 0, 78]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      28|[1.1694687430554642, 0.884964274916464]                                         |  0.0376925058662891|      0.01000000|[222, 79, 0, 79]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      29|[1.1595862697386097, 0.8834356411664572]                                        |  0.0345531292259693|      0.10000000|[227, 81, 0, 81]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
