k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[2.0, 3.0]                                                                      |889.3031475218829200|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.6946363049347228, 2.047764202659824]                                         | 99.4427566528320312|      2.00000000|[7, 2, 0, 2]                                                               |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      13|[1.4396283258305078, 0.2520602837305748]                                        |  0.2050124257802963|      0.03125000|[111, 39, 0, 39]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      13|[1.4396283258305078, 0.2520602837305748]                                        |  0.2050124257802963|      0.03125000|[114, 40, 0, 40]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      13|[1.4396283258305078, 0.2520602837305748]                                        |  0.2050124257802963|      0.03125000|[117, 41, 0, 41]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      13|[1.4396283258305078, 0.2520602837305748]                                        |  0.2050124257802963|      0.03125000|[120, 42, 0, 42]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      13|[1.4396283258305078, 0.2520602837305748]                                        |  0.2050124257802963|      0.03125000|[123, 43, 0, 43]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      14|[1.4697987169867543, 0.2439171886507492]                                        |  0.1971675902605057|      0.06250000|[128, 45, 0, 45]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      14|[1.4697987169867543, 0.2439171886507492]                                        |  0.1971675902605057|      0.06250000|[131, 46, 0, 46]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      14|[1.4697987169867543, 0.2439171886507492]                                        |  0.1971675902605057|      0.06250000|[134, 47, 0, 47]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      14|[1.4697987169867543, 0.2439171886507492]                                        |  0.1971675902605057|      0.06250000|[137, 48, 0, 48]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      14|[1.4697987169867543, 0.2439171886507492]                                        |  0.1971675902605057|      0.06250000|[140, 49, 0, 49]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      14|[1.4697987169867543, 0.2439171886507492]                                        |  0.1971675902605057|      0.06250000|[143, 50, 0, 50]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      14|[1.4697987169867543, 0.2439171886507492]                                        |  0.1971675902605057|      0.06250000|[146, 51, 0, 51]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      14|[1.4697987169867543, 0.2439171886507492]                                        |  0.1971675902605057|      0.06250000|[149, 52, 0, 52]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      14|[1.4697987169867543, 0.2439171886507492]                                        |  0.1971675902605057|      0.06250000|[152, 53, 0, 53]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      14|[1.4697987169867543, 0.2439171886507492]                                        |  0.1971675902605057|      0.06250000|[155, 54, 0, 54]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      15|[1.4697987169867543, 0.2439171886507492]                                        |  0.1971675902605057|      0.03125000|[161, 56, 0, 56]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      15|[1.4697987169867543, 0.2439171886507492]                                        |  0.1971675902605057|      0.03125000|[164, 57, 0, 57]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      15|[1.4697987169867543, 0.2439171886507492]                                        |  0.1971675902605057|      0.03125000|[167, 58, 0, 58]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      15|[1.4697987169867543, 0.2439171886507492]                                        |  0.1971675902605057|      0.03125000|[170, 59, 0, 59]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      15|[1.4697987169867543, 0.2439171886507492]                                        |  0.1971675902605057|      0.03125000|[173, 60, 0, 60]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      15|[1.4697987169867543, 0.2439171886507492]                                        |  0.1971675902605057|      0.03125000|[176, 61, 0, 61]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      15|[1.4697987169867543, 0.2439171886507492]                                        |  0.1971675902605057|      0.03125000|[179, 62, 0, 62]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      15|[1.4697987169867543, 0.2439171886507492]                                        |  0.1971675902605057|      0.03125000|[182, 63, 0, 63]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      15|[1.4697987169867543, 0.2439171886507492]                                        |  0.1971675902605057|      0.03125000|[185, 64, 0, 64]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      15|[1.4697987169867543, 0.2439171886507492]                                        |  0.1971675902605057|      0.03125000|[188, 65, 0, 65]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      15|[1.4697987169867543, 0.2439171886507492]                                        |  0.1971675902605057|      0.03125000|[191, 66, 0, 66]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      15|[1.4697987169867543, 0.2439171886507492]                                        |  0.1971675902605057|      0.03125000|[194, 67, 0, 67]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      15|[1.4697987169867543, 0.2439171886507492]                                        |  0.1971675902605057|      0.03125000|[197, 68, 0, 68]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      15|[1.4697987169867543, 0.2439171886507492]                                        |  0.1971675902605057|      0.03125000|[200, 69, 0, 69]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      15|[1.4697987169867543, 0.2439171886507492]                                        |  0.1971675902605057|      0.03125000|[203, 70, 0, 70]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      15|[1.4697987169867543, 0.2439171886507492]                                        |  0.1971675902605057|      0.03125000|[206, 71, 0, 71]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      15|[1.4697987169867543, 0.2439171886507492]                                        |  0.1971675902605057|      0.03125000|[209, 72, 0, 72]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      16|[1.4697987169867543, 0.2439171886507492]                                        |  0.1971675902605057|      0.01562500|[214, 74, 0, 74]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      16|[1.4697987169867543, 0.2439171886507492]                                        |  0.1971675902605057|      0.01562500|[217, 75, 0, 75]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      16|[1.4697987169867543, 0.2439171886507492]                                        |  0.1971675902605057|      0.01562500|[220, 76, 0, 76]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      16|[1.4697987169867543, 0.2439171886507492]                                        |  0.1971675902605057|      0.01562500|[223, 77, 0, 77]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      16|[1.4697987169867543, 0.2439171886507492]                                        |  0.1971675902605057|      0.01562500|[226, 78, 0, 78]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      16|[1.4697987169867543, 0.2439171886507492]                                        |  0.1971675902605057|      0.01562500|[229, 79, 0, 79]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      16|[1.4697987169867543, 0.2439171886507492]                                        |  0.1971675902605057|      0.01562500|[232, 80, 0, 80]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
