k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[25.0, 39.0, 41.5, 39.0]                                                        |897.5453780404944837|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[24.195816180345798, 38.5175504612019, 41.80072948234171, 39.173472202875175]   |810.4383544921875000|      2.00000000|[12, 4, 0, 2]                                                              |  | trying linear partial model with 7 points | iterate success | actual_k=2
      12|[2.781828779077056, 29.7996968161494, 46.01884100574077, 42.12907293843699]     |  4.0994668006896973|      4.00000000|[126, 48, 0, 24]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      13|[2.781828779077056, 29.7996968161494, 46.01884100574077, 42.12907293843699]     |  4.0994668006896973|      2.00000000|[136, 52, 0, 26]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      14|[2.781828779077056, 29.7996968161494, 46.01884100574077, 42.12907293843699]     |  4.0994668006896973|      1.00000000|[146, 56, 0, 28]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      15|[1.785269875024476, 29.7608846266597, 45.99650249646669, 42.19882217286969]     |  1.3566684722900391|      2.00000000|[158, 60, 0, 30]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      16|[1.785269875024476, 29.7608846266597, 45.99650249646669, 42.19882217286969]     |  1.3566684722900391|      1.00000000|[168, 64, 0, 32]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      17|[1.785269875024476, 29.7608846266597, 45.99650249646669, 42.19882217286969]     |  1.3566684722900391|      0.50000000|[178, 68, 0, 34]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      18|[1.288156717571096, 29.73407225214746, 46.02920039121607, 42.23184417975456]    |  0.5431919693946838|      1.00000000|[189, 72, 0, 36]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      19|[1.288156717571096, 29.73407225214746, 46.02920039121607, 42.23184417975456]    |  0.5431919693946838|      0.50000000|[199, 76, 0, 38]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      20|[0.789047432158489, 29.733615470312124, 45.99997536106016, 42.225876753369775]  |  0.0994718149304390|      1.00000000|[211, 80, 0, 40]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      21|[0.789047432158489, 29.733615470312124, 45.99997536106016, 42.225876753369775]  |  0.0994718149304390|      0.50000000|[222, 84, 0, 42]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      22|[0.789047432158489, 29.733615470312124, 45.99997536106016, 42.225876753369775]  |  0.0994718149304390|      0.25000000|[233, 88, 0, 44]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      23|[0.789047432158489, 29.733615470312124, 45.99997536106016, 42.225876753369775]  |  0.0994718149304390|      0.12500000|[245, 92, 0, 46]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      24|[0.6641108000770393, 29.734842402564745, 46.00331465071408, 42.22766049830646]  |  0.0458654202520847|      0.25000000|[256, 96, 0, 48]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      25|[0.6641108000770393, 29.734842402564745, 46.00331465071408, 42.22766049830646]  |  0.0458654202520847|      0.12500000|[266, 100, 0, 50]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      26|[0.5392887014103369, 29.73378091518349, 45.99766264975785, 42.22428828624756]   |  0.0153744211420417|      0.25000000|[276, 104, 0, 52]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      27|[0.5392887014103369, 29.73378091518349, 45.99766264975785, 42.22428828624756]   |  0.0153744211420417|      0.12500000|[286, 108, 0, 54]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      28|[0.5392887014103369, 29.73378091518349, 45.99766264975785, 42.22428828624756]   |  0.0153744211420417|      0.06250000|[297, 112, 0, 56]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      29|[0.4771783800113485, 29.728143693115573, 46.00054878923147, 42.22719515776349]  |  0.0087738027796149|      0.12500000|[309, 116, 0, 58]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      30|[0.4771783800113485, 29.728143693115573, 46.00054878923147, 42.22719515776349]  |  0.0087738027796149|      0.06250000|[320, 120, 0, 60]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      31|[0.4771783800113485, 29.728143693115573, 46.00054878923147, 42.22719515776349]  |  0.0087738027796149|      0.03125000|[332, 124, 0, 62]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      32|[0.4771783800113485, 29.728143693115573, 46.00054878923147, 42.22719515776349]  |  0.0087738027796149|      0.01562500|[342, 128, 0, 64]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      33|[0.4615771926878139, 29.727904222305494, 46.001275428903156, 42.226797379414855]|  0.0080161420628428|      0.03125000|[352, 132, 0, 66]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      34|[0.4615771926878139, 29.727904222305494, 46.001275428903156, 42.226797379414855]|  0.0080161420628428|      0.01562500|[364, 136, 0, 68]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      35|[0.4460255703636677, 29.726567503933307, 46.001979917123386, 42.22672993737951] |  0.0076192673295736|      0.03125000|[375, 140, 0, 70]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      36|[0.4460255703636677, 29.726567503933307, 46.001979917123386, 42.22672993737951] |  0.0076192673295736|      0.01562500|[386, 144, 0, 72]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      37|[0.4460255703636677, 29.726567503933307, 46.001979917123386, 42.22672993737951] |  0.0076192673295736|      0.00781250|[396, 148, 0, 74]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      38|[0.4460255703636677, 29.726567503933307, 46.001979917123386, 42.22672993737951] |  0.0076192673295736|      0.00390625|[407, 152, 0, 76]                                                          |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      39|[0.4421354586920102, 29.72642465420383, 46.002282153067256, 42.22684854443475]  |  0.0075760628096759|      0.00781250|[418, 156, 0, 78]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      40|[0.4421354586920102, 29.72642465420383, 46.002282153067256, 42.22684854443475]  |  0.0075760628096759|      0.00390625|[428, 160, 0, 80]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      41|[0.4421354586920102, 29.72642465420383, 46.002282153067256, 42.22684854443475]  |  0.0075760628096759|      0.00195312|[439, 164, 0, 82]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      42|[0.4401836353723335, 29.72644223388183, 46.00231121593465, 42.22678586031354]   |  0.0075628291815519|      0.00390625|[450, 168, 0, 84]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      43|[0.4401836353723335, 29.72644223388183, 46.00231121593465, 42.22678586031354]   |  0.0075628291815519|      0.00195312|[461, 172, 0, 86]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      44|[0.4382348247039768, 29.726394516570274, 46.00219074040006, 42.22677930682075]  |  0.0075552864000201|      0.00390625|[471, 176, 0, 88]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      45|[0.4382348247039768, 29.726394516570274, 46.00219074040006, 42.22677930682075]  |  0.0075552864000201|      0.00195312|[482, 180, 0, 90]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      46|[0.4382348247039768, 29.726394516570274, 46.00219074040006, 42.22677930682075]  |  0.0075552864000201|      0.00097656|[493, 184, 0, 92]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      47|[0.437372666335338, 29.726625865095688, 46.001903085365946, 42.226507112579576] |  0.0075537036173046|      0.00195312|[505, 188, 0, 94]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      48|[0.437372666335338, 29.726625865095688, 46.001903085365946, 42.226507112579576] |  0.0075537036173046|      0.00097656|[516, 192, 0, 96]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      49|[0.437372666335338, 29.726625865095688, 46.001903085365946, 42.226507112579576] |  0.0075537036173046|      0.00048828|[527, 196, 0, 98]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      50|[0.4369610071323347, 29.72664884692388, 46.00179185277062, 42.22627035442239]   |  0.0075533017516136|      0.00097656|[537, 200, 0, 100]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      51|[0.4369610071323347, 29.72664884692388, 46.00179185277062, 42.22627035442239]   |  0.0075533017516136|      0.00048828|[548, 204, 0, 102]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      52|[0.4369610071323347, 29.72664884692388, 46.00179185277062, 42.22627035442239]   |  0.0075533017516136|      0.00024414|[559, 208, 0, 104]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      53|[0.4367731648263874, 29.72671454684702, 46.00188588953081, 42.22616471105675]   |  0.0075531648471951|      0.00048828|[569, 212, 0, 106]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      54|[0.4367731648263874, 29.72671454684702, 46.00188588953081, 42.22616471105675]   |  0.0075531648471951|      0.00024414|[580, 216, 0, 108]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      55|[0.436580452574714, 29.726731703679494, 46.001994328645026, 42.22606266579994]  |  0.0075530814938247|      0.00048828|[590, 220, 0, 110]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      56|[0.436580452574714, 29.726731703679494, 46.001994328645026, 42.22606266579994]  |  0.0075530814938247|      0.00024414|[600, 224, 0, 112]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      57|[0.436580452574714, 29.726731703679494, 46.001994328645026, 42.22606266579994]  |  0.0075530814938247|      0.00012207|[611, 228, 0, 114]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      58|[0.4365549418269985, 29.72676750314222, 46.002069906974384, 42.22597747966524]  |  0.0075530381873250|      0.00024414|[621, 232, 0, 116]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      59|[0.4365549418269985, 29.72676750314222, 46.002069906974384, 42.22597747966524]  |  0.0075530381873250|      0.00012207|[632, 236, 0, 118]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      60|[0.4365631311092893, 29.726792711586068, 46.002141605097066, 42.225882306084806]|  0.0075529939495027|      0.00024414|[642, 240, 0, 120]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      61|[0.4365631311092893, 29.726792711586068, 46.002141605097066, 42.225882306084806]|  0.0075529939495027|      0.00012207|[653, 244, 0, 122]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      62|[0.4365673047625876, 29.726819531819235, 46.002216682791236, 42.22578996023085] |  0.0075529492460191|      0.00024414|[663, 248, 0, 124]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      63|[0.4365673047625876, 29.726819531819235, 46.002216682791236, 42.22578996023085] |  0.0075529492460191|      0.00012207|[674, 252, 0, 126]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      64|[0.436572422786119, 29.72684904793476, 46.00229036329719, 42.225697359210365]   |  0.0075529050081968|      0.00024414|[685, 256, 0, 128]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      65|[0.436572422786119, 29.72684904793476, 46.00229036329719, 42.225697359210365]   |  0.0075529050081968|      0.00012207|[695, 260, 0, 130]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      66|[0.4365691074666979, 29.726878202469088, 46.00236788768955, 42.22560774809739]  |  0.0075528607703745|      0.00024414|[705, 264, 0, 132]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      67|[0.4365691074666979, 29.726878202469088, 46.00236788768955, 42.22560774809739]  |  0.0075528607703745|      0.00012207|[716, 268, 0, 134]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      68|[0.4365739453764805, 29.72689033885201, 46.00244365577102, 42.22551293427001]   |  0.0075528169982135|      0.00024414|[726, 272, 0, 136]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      69|[0.4365739453764805, 29.72689033885201, 46.00244365577102, 42.22551293427001]   |  0.0075528169982135|      0.00012207|[737, 276, 0, 138]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      70|[0.4365828544086713, 29.726913845996865, 46.00251903377823, 42.22542026625768]  |  0.0075527727603912|      0.00024414|[749, 280, 0, 140]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      71|[0.4365828544086713, 29.726913845996865, 46.00251903377823, 42.22542026625768]  |  0.0075527727603912|      0.00012207|[759, 284, 0, 142]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      72|[0.4365504144620664, 29.726935511095594, 46.00259592447702, 42.225333852977485] |  0.0075527303852141|      0.00024414|[769, 288, 0, 144]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      73|[0.4365504144620664, 29.726935511095594, 46.00259592447702, 42.225333852977485] |  0.0075527303852141|      0.00012207|[780, 292, 0, 146]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      74|[0.4365614134630451, 29.726962364252195, 46.00267083939839, 42.22524194625462]  |  0.0075526856817305|      0.00024414|[790, 296, 0, 148]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      75|[0.4365614134630451, 29.726962364252195, 46.00267083939839, 42.22524194625462]  |  0.0075526856817305|      0.00012207|[800, 300, 0, 150]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      76|[0.4365390801156847, 29.72698505692998, 46.002743398648505, 42.22514908840419]  |  0.0075526428408921|      0.00024414|[810, 304, 0, 152]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      77|[0.4365390801156847, 29.72698505692998, 46.002743398648505, 42.22514908840419]  |  0.0075526428408921|      0.00012207|[821, 308, 0, 154]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      78|[0.4365487617660102, 29.727012661003318, 46.00281534897047, 42.225054915195976] |  0.0075525981374085|      0.00024414|[831, 312, 0, 156]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      79|[0.4365487617660102, 29.727012661003318, 46.00281534897047, 42.225054915195976] |  0.0075525981374085|      0.00012207|[841, 316, 0, 158]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      80|[0.4365609719582815, 29.727036753857465, 46.002890586456196, 42.22496266050764] |  0.0075525538995862|      0.00024414|[852, 320, 0, 160]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
